gene_symbol	GSM1151233	GSM1151236	GSM1151243	GSM1151239	GSM1151232	GSM1151241	GSM1151237	GSM1151240	GSM1151244	GSM1151242	GSM1151235	GSM1151238	GSM1151234	GSM1151245
1700028P14Rik	3.865234375	3.712890625	3.626953125	3.640625	3.52734375	3.603515625	3.724609375	3.701171875	3.59375	3.619140625	3.84375	3.541015625	3.578125	3.541015625
1700029F12Rik	4.625	4.671875	4.5546875	4.5546875	4.43359375	4.59375	4.5703125	4.55859375	4.359375	4.83984375	4.703125	4.6015625	4.59375	4.41015625
1700029H14Rik	5.484375	5.3046875	5.1171875	5.21875	5.109375	5.203125	5.40234375	5.1953125	5.19921875	5.53515625	5.546875	5.3125	5.09765625	5.2578125
1700029I15Rik	6.26171875	6.3125	6.06640625	5.9375	5.8125	5.7578125	6.10546875	6.10546875	6.171875	6.2734375	6.34375	5.94921875	5.9296875	5.97265625
1700029J07Rik	5.48828125	6.02734375	5.79296875	5.921875	6.140625	5.9609375	5.79296875	5.33203125	5.68359375	5.671875	5.4453125	5.609375	5.796875	5.6015625
1700029M20Rik	4.265625	4.7734375	4.45703125	4.56640625	4.4296875	4.578125	4.7265625	4.51171875	4.4609375	4.55859375	4.5234375	4.4140625	4.40234375	4.37109375
1700029P11Rik	5.27734375	5.21484375	4.75	4.94921875	4.79296875	4.796875	5.06640625	5.32421875	4.796875	5.14453125	5.28125	5.0390625	4.828125	4.9765625
1700030C10Rik	7.02734375	7.328125	6.953125	7.12890625	6.8515625	7.09375	7.2890625	6.9921875	6.74609375	7.2421875	7.23828125	7.203125	7.0625	6.6875
1700030C12Rik	3.650390625	3.4609375	3.353515625	3.31640625	3.248046875	3.2578125	3.349609375	3.3125	3.2421875	3.498046875	3.521484375	3.162109375	3.2890625	3.3125
1700030F18Rik	4.04296875	3.841796875	3.90234375	3.814453125	3.763671875	3.892578125	3.83203125	3.7890625	3.86328125	4.12109375	4.02734375	3.857421875	3.94921875	3.89453125
1700030J22Rik	5.8515625	5.86328125	5.86328125	5.93359375	5.91015625	5.73046875	5.82421875	5.95703125	5.89453125	5.66015625	5.83984375	5.765625	5.94921875	5.69921875
1700030K09Rik	5.7421875	6.390625	6.1640625	6.26953125	5.9296875	5.98828125	6.0390625	6.1015625	6.109375	5.71875	6.1953125	5.67578125	6.13671875	6.0078125
1700031C06Rik	7.4296875	7.19140625	7.1328125	7.11328125	6.91015625	7.14453125	7.1875	7.21484375	7.19921875	7.42578125	7.48046875	7.18359375	7.0703125	6.99609375
1700031F05Rik	4.87109375	5.65625	5.671875	4.89453125	5.38671875	5.33203125	5.19921875	5.953125	5.453125	5.4140625	5.69140625	5.2109375	5.51953125	4.8671875
1700031F10Rik	5.0390625	4.703125	4.85546875	4.78515625	4.3984375	4.609375	4.9609375	4.90234375	4.546875	5.07421875	5.05859375	4.80078125	4.81640625	4.60546875
1700031M16Rik	4.171875	4.12109375	4.10546875	4.0546875	3.75390625	3.939453125	3.873046875	3.86328125	3.77734375	4.046875	4.07421875	3.8125	4.03125	3.708984375
1700034E13Rik	3.79296875	3.67578125	3.5546875	3.5546875	3.361328125	3.677734375	3.568359375	3.541015625	3.51953125	3.80859375	3.568359375	3.640625	3.705078125	3.361328125
1700034H15Rik	5.6484375	5.8359375	5.578125	5.52734375	5.59765625	5.984375	5.65625	5.515625	5.36328125	5.76953125	5.6015625	5.6875	5.625	5.41015625
1700034I23Rik	5.22265625	5.05859375	5.2109375	5.06640625	5.16796875	5.265625	5.171875	5.60546875	4.9921875	5.35546875	5.2109375	5.453125	5.38671875	5.171875
1700034J04Rik	4.70703125	4.4765625	4.51953125	4.68359375	4.38671875	4.5546875	4.48828125	4.47265625	4.5	4.34765625	4.58984375	4.57421875	4.671875	4.3828125
1700034J05Rik	4.70703125	4.45703125	4.57421875	4.35546875	4.3203125	4.3203125	4.42578125	4.62890625	4.375	4.5859375	4.51953125	4.66015625	4.4296875	4.26953125
1700034O15Rik	4.28515625	3.900390625	3.72265625	4.04296875	3.990234375	4.08984375	3.994140625	4.14453125	3.775390625	3.998046875	4.08203125	3.74609375	4.20703125	3.720703125
1700036A12Rik	6.23046875	6.08203125	6.25	6.25390625	5.74609375	6.10546875	6.41015625	5.98046875	5.83203125	6.17578125	5.98828125	5.984375	5.984375	6.0703125
1700037C18Rik	5.72265625	5.6796875	5.59375	5.5	5.54296875	5.5	5.6328125	5.65234375	5.49609375	5.5625	5.69140625	5.83984375	5.41796875	5.4609375
1700037H04Rik	7.1328125	7.21875	7.078125	7.046875	6.89453125	6.90625	7.01953125	6.94921875	6.9765625	7.10546875	7.05078125	7.11328125	7.04296875	7.2265625
1700038P13Rik	5.25	5.109375	4.953125	5.0078125	4.78515625	4.8828125	5.171875	5.05859375	4.87109375	4.9921875	5.3515625	5.28515625	5.02734375	5.23046875
1700039E15Rik	4.7421875	4.66796875	4.6875	4.52734375	4.515625	4.43359375	4.76953125	4.5234375	4.46875	4.75	4.79296875	4.625	4.5859375	4.63671875
1700040F17Rik	3.736328125	3.736328125	3.787109375	3.619140625	3.564453125	3.525390625	3.640625	3.849609375	3.576171875	3.974609375	3.990234375	3.845703125	3.67578125	3.49609375
1700040L02Rik	6.33203125	5.9296875	6.109375	6.08984375	6.28515625	6.3671875	6.26953125	7.08984375	6.12109375	6.8828125	6.09765625	6.21875	6.47265625	5.69140625
1700041B01Rik	6.08984375	5.8125	5.9296875	5.90625	5.609375	5.94140625	6.08203125	5.71875	5.84375	5.94921875	5.96875	6.00390625	5.76953125	5.87109375
1700041G16Rik	4.90625	4.640625	4.55078125	4.58984375	4.45703125	4.48046875	4.5625	4.625	4.53515625	4.83984375	4.6171875	4.79296875	4.53515625	4.50390625
1700045I11Rik	6.0234375	6.28125	5.9765625	5.8359375	5.71484375	5.9296875	5.88671875	6.0390625	5.82421875	6.2109375	6.23828125	6.0859375	5.9765625	5.8828125
1700047G07Rik	6.625	6.44921875	6.8125	6.13671875	5.65625	5.5703125	5.96875	6.42578125	6.02734375	6.875	6.76171875	6.375	5.96484375	5.84375
1700047I17Rik2	9.296875	9.34375	9.2421875	9.278645833333334	9.2734375	9.057291666666666	9.192708333333334	9.473958333333334	9.005208333333334	9.03125	9.411458333333334	9.177083333333334	9.348958333333334	9.8125
1700048O20Rik	5.1015625	5.05859375	4.81640625	5.15234375	5.0546875	4.8828125	4.984375	5.29296875	4.90234375	4.98046875	5.15625	5.01171875	5.02734375	4.75390625
1700049J03Rik	4.6796875	4.8359375	4.82421875	4.48046875	4.40625	4.671875	4.6640625	4.48046875	4.49609375	4.65234375	4.86328125	4.91015625	4.6484375	4.60546875
1700049L16Rik	6.1171875	6.0859375	5.91796875	6.03125	5.72265625	5.91015625	6.234375	5.95703125	5.84375	6.296875	5.98828125	6.19921875	6.1484375	5.90625
1700052K11Rik	7.84375	7.84375	7.42578125	7.50390625	7.36328125	7.32421875	7.44921875	7.578125	7.4296875	7.4375	7.6640625	7.5859375	7.41015625	7.3203125
1700054O19Rik	7.51171875	6.2734375	7.171875	7.65234375	7.3828125	7.7578125	7.578125	7.109375	7.08984375	7.22265625	7.5078125	7.609375	6.9609375	7.39453125
1700055D18Rik	5.078125	5.03515625	5.09765625	5.1328125	5.09375	4.79296875	5.11328125	5.28515625	5.13671875	5.1796875	5.03125	5.15234375	4.9140625	5.2578125
1700056E22Rik	5.74609375	5.82421875	6.0546875	5.93359375	5.703125	5.9296875	5.91015625	5.85546875	5.79296875	5.609375	5.65625	5.68359375	5.7578125	5.86328125
1700057G04Rik	3.65625	3.814453125	3.8515625	3.765625	3.87890625	3.830078125	3.693359375	3.857421875	3.71484375	4.125	3.900390625	3.724609375	3.833984375	3.8359375
1700061E17Rik	3.68359375	3.7578125	3.6015625	3.572265625	3.955078125	3.744140625	3.7578125	3.93359375	3.7734375	3.80859375	3.6875	3.634765625	3.80078125	3.724609375
1700061G19Rik	3.50390625	4.02734375	3.623046875	3.7265625	3.505859375	3.7890625	3.76953125	3.693359375	3.837890625	3.9140625	3.77734375	3.7265625	3.541015625	3.74609375
1700061I17Rik	3.697265625	3.841796875	3.8125	3.884765625	3.671875	3.896484375	3.939453125	3.671875	3.74609375	3.826171875	3.6953125	3.82421875	3.912109375	3.69921875
1700063H04Rik	4.5390625	4.6796875	4.5078125	4.59765625	4.40234375	4.53515625	4.625	4.70703125	4.56640625	4.72265625	4.57421875	4.81640625	4.54296875	4.72265625
1700064E03Rik	5.703125	5.61328125	5.45703125	5.3828125	5.36328125	5.58203125	5.63671875	5.53515625	5.328125	5.0703125	5.5	5.6328125	5.5625	5.390625
1700065D16Rik	5.1796875	4.78125	4.71484375	4.7109375	4.796875	4.7421875	4.796875	5.15625	4.54296875	5.046875	5.0546875	4.87890625	4.8671875	4.55078125
1700066B19Rik	6.05078125	5.83984375	5.7578125	5.765625	5.625	5.796875	6.05859375	6.0078125	5.4765625	6.03125	6.01953125	6.01953125	5.84765625	5.67578125
1700066M21Rik	7.328125	7.37109375	7.2265625	7.359375	6.97265625	7.1875	7.17578125	7.2890625	6.87890625	7.57421875	7.55859375	7.26953125	7.28515625	6.94140625
1700067K01Rik	4.75	4.8984375	4.578125	4.68359375	4.5546875	4.4765625	4.953125	4.73046875	4.48046875	4.69921875	5.078125	4.890625	4.64453125	4.70703125
1700067P10Rik	3.73828125	3.720703125	3.712890625	3.677734375	3.484375	3.783203125	3.71875	3.88671875	3.732421875	3.71484375	3.79296875	3.65234375	3.509765625	3.572265625
1700069B07Rik	5.8515625	5.67578125	5.60546875	5.50390625	5.6796875	5.70703125	5.71484375	5.6953125	5.58203125	5.7421875	5.828125	5.63671875	5.40234375	5.68359375
1700069L16Rik	4.63671875	4.47265625	4.41015625	4.3359375	4.265625	4.51953125	4.62890625	4.56640625	4.39453125	4.59375	4.62890625	4.671875	4.60546875	4.55859375
1700071K01Rik	6.0078125	5.99609375	6.265625	6.40234375	6.109375	6.34375	6.05078125	6.20703125	6.01953125	6.18359375	6.13671875	6.28515625	6.25390625	6.48046875
1700072H12Rik	5.9296875	5.4609375	5.51171875	5.671875	5.33984375	5.2421875	5.4921875	5.92578125	5.5625	5.8359375	5.71484375	5.90625	5.73828125	5.48046875
1700073E17Rik	5.640625	5.35546875	5.48828125	5.48046875	5.515625	5.55859375	5.54296875	5.69140625	5.50390625	5.71875	5.4765625	5.5390625	5.25	5.53125
1700074P13Rik	3.533203125	3.3359375	3.26953125	3.134765625	3.302734375	3.330078125	3.41796875	3.427734375	3.19921875	3.39453125	3.353515625	3.287109375	3.232421875	3.166015625
1700080E11Rik	5.16796875	5.078125	5.06640625	4.8359375	4.81640625	5.01171875	5.01953125	5.22265625	5.03125	5.12890625	5.16015625	4.90234375	5.08203125	4.93359375
1700080G18Rik	6.4921875	6.11328125	6.33984375	6.18359375	6.2265625	6.203125	6.1875	6.51171875	6.39453125	6.6796875	6.3359375	6.34375	6.25390625	6.05078125
1700080O16Rik	4.02734375	3.884765625	3.7421875	3.634765625	3.55859375	3.734375	3.705078125	3.591796875	3.58984375	3.84765625	4.0234375	3.623046875	3.783203125	3.681640625
1700084C06Rik	6.29296875	6.3515625	6.33984375	6.171875	6.04296875	6.5546875	6.33203125	6.24609375	5.94921875	6.3125	6.4765625	6.0703125	6.53515625	6.08203125
1700084E18Rik	7.00390625	6.88671875	6.6875	6.57421875	6.50390625	6.6875	6.74609375	6.87890625	6.6796875	6.99609375	6.8046875	6.828125	6.7109375	6.40234375
1700084J12Rik	6.828125	6.66796875	6.8671875	6.66015625	6.82421875	6.96875	6.82421875	7.125	6.890625	6.80859375	6.546875	6.79296875	6.52734375	6.796875
1700084K02Rik	4.30859375	4.1953125	4.28515625	4.2890625	3.958984375	4.265625	4.4375	4.1796875	4.171875	4.16015625	4.390625	4.28515625	4.0859375	3.953125
1700084P21Rik	5.6796875	5.578125	5.52734375	5.56640625	5.61328125	5.5625	5.625	5.71484375	5.46875	5.75	5.69921875	5.59765625	5.34375	5.484375
1700086D15Rik	4.28515625	4.296875	4.43359375	4.546875	4.3203125	5.29296875	4.2421875	4.296875	4.37890625	4.18359375	4.58203125	4.4453125	4.29296875	4.15234375
1700086L19Rik	9.8984375	10.4296875	10.1484375	10.359375	10.390625	10.359375	10.53125	9.1875	10.2109375	9.8828125	9.7890625	10.0078125	10.5234375	9.6484375
1700086O06Rik	7.3203125	7.25	7.2109375	7.0625	6.76171875	6.97265625	7.2734375	7.08203125	7.08203125	7.265625	7.19921875	7.1640625	7.12890625	7.03125
1700088E04Rik	6.96875	7.30859375	7.04296875	7.171875	7.09375	7.0546875	7.24609375	6.92578125	7.05078125	6.90625	7.12890625	7.05859375	7.1328125	6.8359375
1700093J21Rik	5.546875	5.73046875	5.5390625	5.42578125	5.4765625	5.45703125	5.3046875	5.33203125	5.31640625	5.90234375	5.640625	5.484375	5.66796875	5.35546875
1700093K21Rik	3.984375	3.705078125	4.0546875	3.955078125	3.876953125	3.763671875	4.046875	3.935546875	3.833984375	4.046875	3.953125	4.0390625	4.05078125	3.7421875
1700101G07Rik	5.28515625	4.7734375	5.02734375	5.046875	4.734375	5.29296875	5.08984375	5.125	5.13671875	5.265625	5.140625	5.19921875	5.078125	5.0390625
1700101I19Rik	5.11328125	4.98828125	4.9453125	4.96484375	4.890625	4.91796875	4.9453125	5.0703125	4.984375	5.23828125	5.125	4.94921875	5.2734375	4.67578125
1700102P08Rik	4.54296875	4.421875	4.5859375	4.53125	4.6953125	4.84375	4.5703125	4.56640625	4.453125	4.6328125	4.5078125	4.75390625	4.8359375	4.33203125
1700104B16Rik	4.0546875	3.916015625	3.67578125	3.927734375	3.701171875	3.896484375	3.888671875	3.908203125	3.71875	4.0390625	3.962890625	4.15234375	3.75	3.830078125
1700109H08Rik	5.57421875	5.10546875	5.66015625	5.27734375	5.63671875	5.80859375	5.390625	5.05078125	5.28125	5.375	5.16796875	5.40625	5.2109375	5.375
1700111E14Rik	3.259765625	3.1171875	3.14453125	3.298828125	3.11328125	3.248046875	3.1328125	3.23046875	3.078125	3.15625	3.08203125	3.13671875	3.169921875	3.095703125
1700112E06Rik	6.57421875	5.5703125	6.4453125	6.05859375	6.15625	6.20703125	6.40625	6.97265625	6.58984375	7.06640625	6.3125	6.35546875	6.3828125	6.9921875
1700113H08Rik	3.703125	3.5859375	3.517578125	3.474609375	3.47265625	3.431640625	3.57421875	3.61328125	3.443359375	3.515625	3.51953125	3.5546875	3.650390625	3.53515625
1700116B05Rik	5.515625	5.3828125	5.34765625	5.359375	5.078125	5.51171875	5.625	5.33203125	5.3046875	5.78515625	5.484375	5.60546875	5.19140625	5.0546875
1700120B22Rik	5.0546875	5.0078125	5.15234375	4.99609375	5.046875	5.28515625	5.0	5.12109375	5.1484375	5.40234375	5.20703125	5.19921875	5.02734375	4.9296875
1700120K04Rik	5.03125	5.12109375	4.9609375	4.8359375	4.8671875	4.7421875	5.01953125	5.06640625	4.82421875	5.2421875	5.140625	5.08203125	4.8984375	4.86328125
1700122O11Rik	4.28515625	4.09375	3.9609375	4.02734375	4.01953125	4.078125	4.2578125	4.11328125	4.04296875	4.18359375	4.19921875	4.3046875	4.38671875	4.0546875
1700123K08Rik	4.31640625	4.45703125	4.23046875	4.22265625	4.08984375	4.3515625	4.36328125	4.1875	3.92578125	4.39453125	4.328125	4.28125	4.29296875	4.13671875
1700123L14Rik	4.515625	4.5234375	4.5078125	4.49609375	4.44921875	4.53125	4.54296875	4.5390625	4.671875	4.72265625	4.31640625	4.5546875	4.54296875	4.48046875
1700123O20Rik	6.64453125	6.62109375	6.828125	6.44921875	6.75	6.671875	6.60546875	6.70703125	6.625	6.62109375	6.5078125	6.51171875	6.625	6.6953125
1700125H20Rik	4.25390625	4.1640625	4.1640625	3.970703125	3.9453125	4.04296875	4.09375	4.1484375	4.13671875	4.21484375	4.19140625	4.1796875	3.826171875	4.0390625
1700128E19Rik	3.828125	3.8203125	3.89453125	3.798828125	3.611328125	3.775390625	3.8515625	3.67578125	3.802734375	3.751953125	3.826171875	3.748046875	3.443359375	3.767578125
1700128F08Rik	3.984375	3.75390625	3.576171875	3.73046875	3.740234375	3.884765625	3.421875	3.5390625	3.552734375	3.6796875	3.60546875	3.544921875	3.65625	3.57421875
1700129C05Rik	3.732421875	3.572265625	3.75390625	3.365234375	3.404296875	3.6875	3.525390625	3.701171875	3.556640625	3.484375	3.498046875	3.3671875	3.64453125	3.419921875
1810010D01Rik	8.09375	7.4609375	7.75390625	7.3515625	7.77734375	7.89453125	7.0703125	8.8046875	7.31640625	8.4140625	7.4765625	8.078125	7.84765625	6.51171875
1810010H24Rik	6.96875	7.296875	7.4921875	7.015625	7.53125	7.375	7.2421875	7.27734375	7.296875	7.52734375	7.26953125	6.890625	7.36328125	6.546875
1810010K12Rik	9.78125	8.6953125	8.96875	8.21875	9.0	9.3828125	8.6171875	9.9140625	8.90625	9.75	8.9296875	9.2578125	8.8046875	8.0078125
1810011H11Rik	4.2734375	4.3125	4.1015625	4.48828125	4.0703125	4.296875	4.45703125	4.390625	4.20703125	4.0859375	4.40625	4.7578125	4.3203125	4.90234375
1810011O10Rik	7.92578125	7.296875	7.74609375	7.609375	7.8984375	8.0859375	7.8359375	7.9765625	7.94921875	8.7265625	7.52734375	8.0234375	7.7265625	7.67578125
1810013D15Rik	5.90234375	6.03515625	5.9921875	5.8515625	5.796875	5.71875	5.90234375	5.8046875	5.55859375	5.90625	5.9921875	5.92578125	5.734375	5.61328125
1810013L24Rik	8.875	8.765625	8.765625	8.7578125	8.828125	8.859375	8.890625	8.5078125	8.8125	8.7421875	8.8515625	8.765625	8.8046875	8.828125
1810022K09Rik	6.9140625	6.28125	6.43359375	6.26171875	6.46484375	6.48828125	6.3125	6.69921875	6.28515625	6.83984375	6.7578125	6.68359375	6.3203125	6.33984375
1810024B03Rik	4.12109375	4.1015625	4.1484375	4.0859375	4.328125	4.19140625	4.0234375	4.19921875	3.76953125	4.04296875	4.16796875	4.1015625	4.1875	4.12890625
1810026J23Rik	6.56640625	6.8125	6.6875	6.8828125	6.83203125	6.80859375	6.640625	6.78125	6.66796875	6.78125	6.6640625	6.75390625	6.6953125	6.6328125
1810030O07Rik	7.80859375	8.0	8.015625	7.87109375	8.0703125	7.90234375	7.93359375	8.2421875	7.91796875	7.6015625	7.734375	7.859375	8.1796875	8.2578125
1810032O08Rik	5.23046875	5.36328125	5.16015625	5.31640625	5.60546875	5.50390625	5.28515625	5.39453125	5.48046875	5.2109375	4.97265625	5.52734375	5.39453125	5.82421875
1810034E14Rik	4.1640625	5.0	4.984375	4.62109375	4.41796875	5.19140625	4.74609375	4.51171875	5.03125	4.41796875	5.0234375	4.328125	4.6875	4.27734375
1810037I17Rik	3.91015625	3.859375	3.912109375	3.748046875	4.09765625	3.748046875	3.69921875	4.06640625	3.994140625	3.916015625	3.92578125	3.767578125	4.06640625	3.78515625
1810041L15Rik	7.23046875	6.69140625	6.93359375	6.9296875	7.05859375	7.16796875	6.78125	7.453125	7.04296875	6.8984375	7.1640625	6.92578125	7.25	7.19921875
1810043G02Rik	7.29296875	7.6328125	7.46484375	7.59375	7.48046875	7.37109375	7.55859375	7.3515625	7.3203125	7.1640625	7.46484375	7.2265625	7.359375	7.1875
1810046K07Rik	5.67578125	5.6796875	5.453125	5.6015625	5.3828125	5.6171875	5.8359375	5.765625	5.6640625	5.87890625	5.84375	5.76171875	5.734375	5.40234375
1810055G02Rik	7.609375	7.4921875	7.41015625	7.5546875	7.53125	7.3359375	7.60546875	7.30859375	7.60546875	7.53515625	7.72265625	7.35546875	7.59375	7.3984375
1810058I24Rik	8.046875	7.78125	7.93359375	7.8359375	7.9765625	7.875	7.953125	8.0703125	7.97265625	8.1015625	7.9296875	7.921875	8.0078125	7.93359375
1810058N15Rik	5.33984375	5.0	5.1875	5.0	4.98828125	5.578125	5.140625	4.76953125	5.21484375	5.859375	5.51171875	5.2890625	4.921875	4.63671875
1810062G17Rik	5.9296875	6.0234375	6.2265625	6.4296875	6.14453125	5.984375	6.0390625	6.40234375	5.83984375	5.65625	6.0234375	6.0703125	5.87109375	5.57421875
1810062O18Rik	5.54296875	5.50390625	5.375	5.33984375	5.5390625	5.39453125	5.45703125	5.1875	5.171875	5.30859375	5.71484375	5.5234375	5.26171875	5.42578125
1810064F22Rik	5.078125	4.5625	4.8828125	4.3515625	4.49609375	4.46484375	4.61328125	5.17578125	4.6171875	5.328125	5.0625	4.83203125	4.55078125	4.3359375
1810065E05Rik	3.7578125	3.615234375	3.685546875	3.515625	3.580078125	3.671875	3.646484375	3.765625	3.58984375	3.65625	3.578125	3.65234375	3.607421875	3.53125
2010001K21Rik	6.30078125	5.8671875	5.89453125	5.90625	6.12109375	5.91796875	6.0234375	5.78125	6.14453125	5.890625	6.41015625	6.02734375	6.27734375	5.734375
2010003K11Rik	5.60546875	5.50390625	5.453125	5.33203125	5.359375	5.296875	5.48046875	5.515625	5.1484375	6.24609375	5.390625	5.4765625	5.3984375	5.37890625
2010005H15Rik	3.40625	3.4296875	3.439453125	3.302734375	3.400390625	3.27734375	3.6796875	3.296875	3.6484375	3.375	3.3828125	3.14453125	3.48046875	3.421875
2010016I18Rik	5.03515625	4.9765625	4.92578125	4.87890625	5.00390625	4.953125	4.921875	5.05859375	5.02734375	5.03125	5.0546875	5.26171875	5.25390625	5.1171875
2010106E10Rik	3.521484375	5.30078125	3.400390625	3.443359375	3.4296875	3.529296875	3.30859375	3.35546875	3.31640625	7.1171875	3.40234375	3.361328125	3.576171875	3.392578125
2010107E04Rik	9.46875	8.8984375	9.203125	9.140625	9.1015625	9.0390625	9.0859375	9.265625	8.9453125	9.578125	9.1953125	9.234375	9.1328125	9.109375
2010107G12Rik	6.79296875	6.6015625	6.28125	6.58203125	7.21875	6.3671875	6.5390625	6.2265625	6.734375	6.34375	7.16796875	6.44921875	7.33203125	6.296875
2010107G23Rik	7.3515625	7.36328125	7.23828125	7.30859375	7.49609375	7.328125	7.45703125	7.62109375	7.21484375	7.44140625	7.203125	7.3203125	7.19921875	7.23046875
2010109A12Rik	4.29296875	4.08203125	3.86328125	4.10546875	4.16015625	4.1484375	3.91015625	4.25	3.90625	4.10546875	4.16796875	4.04296875	3.91015625	3.98046875
2010109I03Rik	4.4765625	4.44140625	4.234375	4.0390625	4.171875	4.2734375	4.20703125	4.28125	4.234375	4.734375	4.2265625	4.30078125	4.26953125	4.125
2010111I01Rik	6.63671875	6.7421875	6.609375	6.80859375	6.63671875	6.80078125	6.55859375	6.12890625	6.6640625	6.61328125	6.41796875	6.609375	6.52734375	6.69140625
2010204K13Rik	6.26171875	6.6171875	6.34375	6.2265625	6.51171875	6.41796875	6.5	6.265625	6.5390625	6.1796875	6.20703125	6.078125	6.63671875	6.05859375
2010300C02Rik	8.0390625	7.76953125	7.875	7.55078125	8.0234375	8.0078125	7.72265625	8.0859375	7.71875	8.3984375	8.0546875	7.96484375	8.21875	6.95703125
2010309G21Rik	5.43359375	6.0703125	5.48828125	5.5703125	6.8671875	5.5234375	5.4375	8.015625	5.41796875	6.3125	5.8984375	6.9453125	6.89453125	7.64453125
2200002D01Rik	8.0859375	7.90625	7.69140625	7.6953125	7.62890625	7.828125	7.82421875	7.89453125	7.640625	8.453125	8.0078125	7.953125	7.80078125	7.40234375
2200002J24Rik	4.78125	4.83984375	4.84375	4.66015625	4.72265625	4.61328125	4.765625	4.70703125	4.703125	4.78515625	4.80078125	4.73046875	4.51171875	4.7734375
2210010C04Rik	13.5625	13.453125	13.5703125	13.5546875	13.515625	13.578125	13.578125	13.59375	13.5703125	13.5859375	13.484375	13.578125	13.4765625	13.4921875
2210011C24Rik	7.3515625	7.29296875	7.19921875	7.17578125	6.99609375	6.94921875	7.140625	7.20703125	6.85546875	7.296875	7.37109375	7.1875	7.01171875	6.60546875
