	GSM3625299	GSM3625300	GSM3625302	GSM3625298	GSM3625303	GSM3625306	GSM3625305	GSM3625301	GSM3625304
Heatr6///Heatr6	6.8984375	6.8671875	6.8671875	6.80078125	6.8515625	6.890625	6.8671875	6.8671875	6.8671875
NA	5.5703125	5.5625	5.45703125	5.40625	5.29296875	5.22265625	5.046875	5.27734375	5.26171875
Hnf1b	5.0625	5.05078125	4.83203125	5.0625	5.0625	5.09375	5.171875	5.03125	5.39453125
Ddx52	6.62890625	6.2578125	6.484375	6.55078125	6.4921875	6.69921875	6.48046875	6.3671875	6.390625
Synrg	7.484375	7.48046875	7.55078125	7.4921875	7.4921875	7.46875	7.5078125	7.46875	7.51171875
Acaca	6.22265625	6.203125	6.4609375	6.03125	5.921875	6.2890625	6.22265625	6.31640625	6.14453125
NA	5.60546875	5.7890625	5.28515625	5.55859375	5.671875	5.3671875	5.60546875	5.60546875	5.64453125
Ggnbp2os///Gm10374	5.24609375	5.21875	5.171875	5.3125	5.1953125	4.8984375	5.171875	5.2265625	5.1953125
Myo19	5.859375	5.8984375	5.78125	5.5859375	5.7578125	5.68359375	5.7578125	5.7578125	5.7109375
Car4	7.18359375	7.109375	7.02734375	7.15234375	6.9375	6.66015625	6.671875	7.109375	6.5859375
Rpl13	10.328125	10.3984375	10.3984375	10.4609375	10.21875	10.3984375	10.3984375	10.5859375	10.34375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700125H20Rik	4.2421875	4.2109375	4.1328125	4.17578125	4.2109375	4.2890625	4.42578125	4.13671875	4.37890625
Appbp2os	5.03125	4.69140625	4.66796875	4.69140625	4.63671875	4.859375	4.69140625	4.625	4.484375
Ppm1d	6.80078125	6.45703125	6.8203125	6.6640625	6.69140625	6.73828125	6.75	6.78515625	6.76171875
Bcas3	6.9140625	6.9609375	6.99609375	6.859375	7.01171875	6.9140625	6.703125	6.9140625	6.8359375
Tbx2	5.76171875	5.90625	5.76171875	5.7578125	5.7734375	5.69921875	5.76171875	5.8359375	5.6484375
Tbx4	5.125	5.109375	5.109375	5.109375	5.109375	4.92578125	5.28125	5.2109375	5.1015625
Brip1os	5.2890625	5.41796875	5.5234375	5.47265625	5.55859375	5.45703125	5.44140625	5.4375	5.45703125
Rnft1	6.3671875	6.43359375	6.58203125	6.94140625	6.3046875	6.4296875	6.45703125	6.36328125	6.43359375
Tubd1	5.50390625	5.203125	5.453125	5.2421875	5.61328125	5.453125	5.3515625	5.453125	5.38671875
Ptrh2	5.7734375	5.6953125	5.6171875	5.6171875	5.6171875	5.6171875	5.578125	5.49609375	5.57421875
NA	6.734375	6.5	6.12890625	6.796875	6.9140625	6.11328125	6.44140625	6.09765625	6.3984375
Ska2	7.109375	6.95703125	6.9140625	6.91796875	6.97265625	6.94921875	7	7.05859375	6.82421875
Mir301	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trim37	8.9609375	9.03125	9.25	8.9921875	9.078125	9.0859375	8.890625	9.0703125	9.0234375
Tex14	4.0546875	4.0546875	4.0546875	4.0546875	4.0546875	4.0546875	4.12890625	4.33203125	4.0546875
Rnu3b4///Rnu3b3///Rnu3b2///Rnu3b1	7.23828125	7.03515625	6.51171875	6.5625	6.765625	6.80859375	7.046875	6.80859375	6.59375
Rnu3b4///Rnu3b3///Rnu3b2///Rnu3b1	7.23828125	7.03515625	6.51171875	6.5625	6.765625	6.80859375	7.046875	6.80859375	6.59375
Rnu3b4///Rnu3b3///Rnu3b2///Rnu3b1	7.23828125	7.03515625	6.51171875	6.5625	6.765625	6.80859375	7.046875	6.80859375	6.59375
Rnu3b4///Rnu3b3///Rnu3b2///Rnu3b1	7.23828125	7.03515625	6.51171875	6.5625	6.765625	6.80859375	7.046875	6.80859375	6.59375
Sept4	9.21875	9.1015625	9.328125	9.2734375	9.125	8.8984375	8.921875	9.0859375	8.9765625
Mtmr4	7.64453125	7.48046875	7.77734375	7.62890625	7.54296875	7.64453125	7.64453125	7.765625	7.70703125
Hsf5	4.35546875	4.23828125	4.26953125	4.0546875	4.17578125	4.22265625	4.203125	4.23828125	4.48046875
Rnf43	4.61328125	4.421875	4.5546875	4.55078125	4.58203125	4.3828125	4.39453125	4.5703125	4.640625
Supt4b///Supt4a	10	10.21875	10.09375	10.1328125	10.109375	10.1328125	10.1171875	10.1953125	10.1953125
Mir142	3.296875	3.501953125	3.533203125	3.779296875	3.603515625	3.853515625	3.642578125	3.865234375	3.607421875
Bzrap1	6.31640625	6.41796875	6.41796875	6.30078125	6.46484375	6.4765625	6.52734375	6.1640625	6.625
Mpo	4.5859375	4.88671875	4.79296875	4.69140625	4.984375	4.91796875	4.79296875	4.75	4.84765625
Mks1	5.21484375	5.21484375	5.21484375	5.1328125	5.21875	5.22265625	5.21484375	5.15625	5.21484375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Srsf1	8.734375	8.6484375	8.84375	8.7578125	8.78125	8.875	8.78125	8.640625	8.8671875
Vezf1	8.34375	8.34375	8.3984375	8.4609375	8.3359375	8.34375	8.328125	8.3671875	8.34375
Cuedc1	6.921875	6.86328125	6.90234375	6.921875	6.921875	6.92578125	6.984375	6.921875	6.875
Mrps23	7.1875	7.25	7.35546875	7.484375	7.25	7.1875	7.046875	7.1640625	7.21484375
Ccdc182	4.7578125	4.7578125	4.90234375	4.6484375	4.28125	4.7578125	4.92578125	4.67578125	4.921875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4.65234375	4.8046875	4.65234375	4.67578125	4.65625	4.55078125	4.62890625	4.51953125	4.65234375
2210409E12Rik	5.55859375	5.44140625	5.44140625	5.54296875	5.44140625	5.31640625	5.25	5.26171875	5.5078125
Coil	5.703125	5.81640625	5.73046875	5.7734375	5.69921875	5.73046875	5.69921875	5.53515625	5.44140625
Trim25	4.94140625	5	4.93359375	4.94140625	5.17578125	4.96875	4.88671875	4.94140625	4.87109375
Dgkeos	4.45703125	4.55078125	4.45703125	4.45703125	4.36328125	4.078125	4.45703125	4.45703125	4.97265625
Gm525	5.34765625	5.9453125	5.56640625	5.515625	5.46484375	5.44140625	5.515625	5.33984375	5.515625
Tmem100	5.96875	5.7109375	6.05078125	5.96875	5.625	6.09765625	5.96875	5.96875	6.1328125
Mmd	6.33984375	6.2734375	6.4765625	6.2734375	6.28125	6.4296875	6.296875	6.625	6.3125
Cox11	7.5703125	7.48046875	7.46875	7.73046875	7.5234375	7.35546875	7.41796875	7.515625	7.390625
Car10	8.25	8.1484375	8.1796875	8.0625	8.3671875	8.2578125	8.0703125	8.2265625	8.390625
NA	6.546875	6.58984375	6.58984375	6.640625	6.58984375	6.58984375	6.58984375	6.66015625	6.58984375
Mbtd1	6.75390625	6.76171875	6.91796875	6.75390625	6.72265625	6.73828125	6.76171875	6.859375	6.76171875
Spag9	8.7578125	8.7265625	8.8828125	8.7109375	8.765625	8.7578125	8.7578125	8.71875	8.875
Tob1	9.203125	9.203125	9.109375	9.3984375	9.1796875	9.0078125	9.2890625	9.203125	9.09375
Ankrd40	7.7734375	7.734375	7.85546875	7.96875	7.83203125	7.6328125	7.7421875	7.796875	7.8984375
Spata20	5.7578125	5.265625	5.39453125	5.3984375	4.921875	5.36328125	5.421875	5.51171875	4.984375
Chad	5.046875	5.234375	5.2890625	5.046875	5.046875	4.84375	4.72265625	5.046875	5.046875
Lrrc59	7.0703125	7.0859375	7.23046875	7.234375	7.140625	7.046875	6.63671875	7.22265625	6.984375
Mrpl27	7.484375	7.27734375	7.32421875	7.453125	7.34765625	7.41015625	7.30859375	7.34765625	7.265625
NA	6.75	6.87109375	6.6796875	6.95703125	7.21875	6.25390625	6.60546875	7.0625	6.625
NA	4.07421875	3.986328125	4.07421875	4.07421875	4.07421875	4.17578125	4.16015625	4.07421875	4.07421875
Col1a1	5.76171875	5.65625	5.76953125	5.7734375	5.66015625	5.76171875	5.7734375	5.8359375	5.98046875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hils1	5.109375	5.29296875	5.19140625	5.32421875	5.0078125	4.99609375	5.0234375	5.03125	5.08984375
Ppp1r9b	8.5703125	8.5546875	8.7421875	8.5703125	8.609375	8.4921875	8.40625	8.7578125	8.578125
Samd14	6.69921875	6.8046875	6.71484375	6.7109375	6.70703125	6.92578125	6.72265625	6.7265625	6.5546875
Dlx3	5.49609375	5.66796875	5.28515625	5.62890625	5.80859375	5.64453125	5.64453125	5.65625	5.73046875
Tac4	4.03515625	4.0859375	4.0859375	4.0859375	3.94921875	4.07421875	4.11328125	4.21875	4.0859375
Fam117a	6.3515625	6.234375	6.1640625	6.171875	6.1640625	6.19921875	6.234375	6.234375	6.234375
Slc35b1	8.7578125	8.6875	8.7578125	8.8671875	8.8046875	8.7265625	8.765625	8.796875	8.6484375
Spop	9.296875	9.296875	9.296875	9.296875	9.4375	9.2578125	9.2578125	9.328125	9.3515625
NA	3.166015625	3.26171875	3.26171875	3.26171875	3.08984375	3.4921875	3.27734375	3.26171875	3.26171875
Fyb///Phb	8.9296875	8.7890625	8.875	8.8515625	8.859375	8.9140625	8.96875	9.0078125	8.953125
B130006D01Rik	5.51171875	5.36328125	5.3515625	5.05859375	5.328125	5.46875	5.62890625	5.5625	5.46875
Zfp652	7.09765625	7.09765625	7.09765625	6.78125	7.09765625	7.27734375	7.0703125	7.171875	7.26953125
Phospho1	4.24609375	4.3828125	4.390625	4.4921875	4.390625	4.16796875	4.46484375	4.58203125	4.5234375
Gngt2	5.6328125	5.59375	5.51953125	5.59375	5.53125	5.53515625	5.80078125	5.59375	5.58984375
NA	3.83984375	3.83984375	3.89453125	3.83984375	3.826171875	3.76171875	3.91015625	3.744140625	3.828125
Gip	5.24609375	5.34375	5.3359375	5.4296875	5.140625	5.171875	5.32421875	5.4453125	5.51171875
NA	3.19921875	2.97265625	3.03515625	3.224609375	3.171875	3.046875	3.0546875	2.935546875	3.0546875
Snf8	7.8359375	7.87109375	7.890625	7.75390625	7.7890625	7.87109375	7.90234375	7.89453125	7.87109375
Ttll6	4.69140625	4.69140625	4.24609375	4.88671875	4.69140625	4.7734375	4.875	4.66796875	4.69140625
Hoxb13	4.4609375	4.59765625	4.53125	4.64453125	4.390625	4.5390625	4.53125	4.5703125	4.44140625
Mir196a-1	3.154296875	3.73828125	3.69140625	3.41015625	3.54296875	3.171875	3.23828125	3.119140625	3.5
Hoxb9	4.51171875	4.8984375	4.8984375	5.07421875	4.63671875	4.65234375	4.8984375	4.80859375	5.0546875
Hoxb8///Hoxb7	4.109375	4.54296875	3.716796875	4.1953125	4.1953125	4.23046875	4.1953125	3.720703125	4.31640625
Hoxb7	4.7109375	4.91796875	4.90625	4.8203125	4.90625	5.28125	4.9609375	4.90625	5.02734375
Hoxb6	3.693359375	3.412109375	3.439453125	3.412109375	3.388671875	3.18359375	3.1484375	3.412109375	3.5
Hoxb5	4.078125	4.03515625	4.22265625	3.966796875	4.078125	3.970703125	4.0546875	4.078125	4.16796875
Mir10a	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hoxb4	3.458984375	3.505859375	3.458984375	3.421875	3.583984375	3.2421875	3.447265625	3.458984375	3.458984375
Hoxb3	5.31640625	5.42578125	5.31640625	5.20703125	5.234375	5.453125	5.13671875	5.55078125	5.60546875
Hoxb2	4.7734375	4.5859375	4.43359375	4.4296875	4.3359375	4.28515625	4.4296875	4.34375	4.40625
Hoxb1	5.61328125	5.61328125	5.61328125	5.53515625	5.61328125	5.6875	5.61328125	5.578125	5.46875
Gm6133///Rpl17///Hk1	11.21875	11.1640625	11.171875	11.203125	11.1640625	11.1484375	11.21875	11.15625	10.9921875
Skap1	5.421875	5.1875	5.03125	5.1875	5.1875	5.1875	5.1875	5.08203125	5.1875
Cbx1	6.95703125	6.8515625	7.0234375	7.0234375	7.109375	7.0625	7.1015625	6.93359375	7.16015625
Copz2	6.0234375	6.25390625	6.25390625	6.48046875	6.25390625	6.23046875	6.1484375	6.25390625	6.265625
Mir152	3.734375	3.83984375	3.7109375	3.83984375	3.83984375	4.03515625	3.83984375	3.83984375	3.853515625
Prr15l	5.18359375	5.37109375	5.37109375	5.3671875	5.37109375	5.4921875	5.49609375	5.37109375	5.296875
Sp6	4.234375	4.16015625	3.890625	4.16015625	4.15234375	4.109375	4.46484375	4.16015625	4.21875
Scrn2	5.19140625	5.62109375	5.36328125	5.55859375	5.16015625	5.25	5.46484375	5.21484375	5.37890625
Mrpl10	8.5625	8.3515625	8.2890625	8.3984375	8.3984375	8.3828125	8.4140625	8.546875	8.4140625
Osbpl7	6.7109375	6.6875	6.68359375	6.7109375	6.74609375	6.83984375	6.7109375	6.703125	6.81640625
Mrpl45	6.34765625	6.1484375	6.40234375	6.28515625	6.35546875	6.34765625	6.34765625	6.3359375	6.296875
Socs7	7.6171875	7.68359375	7.58984375	7.5	7.546875	7.51953125	7.55078125	7.75	7.390625
Arhgap23	7.51953125	7.4921875	7.57421875	7.61328125	7.37109375	7.34765625	7.1484375	7.359375	7.4296875
Mllt6	6.578125	6.7265625	6.73046875	6.65625	6.7265625	6.7265625	6.6875	6.7265625	6.79296875
Psmb3	9.1015625	9.1484375	8.84375	8.96875	8.8125	8.921875	8.8203125	9.1171875	8.8515625
2810474C18Rik	4.59765625	5.2734375	4.49609375	4.515625	5.08203125	4.52734375	4.59765625	4.671875	4.57421875
Atp5l	11.59375	11.5546875	11.5	11.6015625	11.4921875	11.5	11.5	11.4375	11.359375
Lasp1	8.59375	8.171875	8.34375	8.390625	8.3984375	8.3671875	8.3515625	8.4296875	8.25
B230217C12Rik	7.90625	7.8125	7.96484375	7.83984375	7.94921875	7.76953125	7.69140625	7.86328125	7.60546875
Rpl19	10.9453125	11.03125	10.984375	11.03125	10.90625	11.0625	11.046875	11.09375	11.0703125
Cdk12	7.34375	7.19921875	7.30078125	7.05078125	7.19921875	7.19921875	7.08984375	7.140625	7.0625
Cdk12	6.015625	6.1875	5.8671875	5.890625	6.14453125	6.015625	6.015625	6.02734375	5.9375
Ppp1r1b	6.15234375	6.26953125	6.01953125	6.57421875	6.00390625	6.1875	6.19140625	6.20703125	6.17578125
Stard3	6.33203125	6.31640625	6.48828125	6.3046875	6.4375	6.52734375	6.328125	6.58203125	6.4375
Tcap	4.16796875	4.16796875	4.5078125	4.16796875	4.109375	4.16796875	4.1484375	4.16796875	4.16796875
Pnmt	4.12890625	4.328125	4.24609375	4.3125	4.3125	4.3125	4.328125	4.3125	4.43359375
Erbb2	4.75	4.8359375	4.81640625	4.81640625	4.59765625	4.796875	4.80078125	4.8828125	4.95703125
Grb7	4.7578125	4.7578125	4.7578125	4.828125	4.77734375	4.68359375	4.74609375	4.7578125	5.08203125
Zpbp2	3.408203125	3.333984375	3.333984375	3.31640625	3.193359375	3.333984375	3.357421875	3.333984375	3.609375
Lrrc3c	5.0703125	5.3046875	5.05078125	5.0703125	5.14453125	4.984375	4.7890625	4.99609375	5.1015625
Gsdma3	4.140625	3.884765625	3.94140625	4.01171875	4.27734375	3.94921875	4.0703125	4.03515625	4.03515625
Gsdma2	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gsdma	3.939453125	4.07421875	3.849609375	4.07421875	4.07421875	4.07421875	4.07421875	4.07421875	4.77734375
Psmd3	7.58203125	7.765625	7.6015625	7.46484375	7.58984375	7.58203125	7.53125	7.56640625	7.55859375
Csf3	3.9921875	4.14453125	4.09375	4.3046875	4.16015625	3.92578125	4.3046875	4.02734375	4.48828125
Thra	9.5	9.3046875	9.5	9.359375	9.4453125	9.6484375	9.5703125	9.53125	9.640625
Msl1	8.1171875	8.4609375	8.2421875	8.2265625	8.2265625	8.3203125	8.0078125	8.0625	8.2265625
Casc3	6.94921875	6.99609375	6.98046875	6.98046875	6.9453125	6.98828125	6.93359375	6.98046875	7.046875
Rapgefl1	6.2109375	6.1328125	6.203125	6.08203125	6.375	6.1171875	6.265625	6.29296875	6.15625
Wipf2	7.5703125	7.59375	7.76171875	7.66796875	7.69921875	7.39453125	7.86328125	8.0078125	7.59375
Cdc6	3.55078125	3.841796875	3.953125	4.2890625	4.41796875	3.76953125	3.95703125	4.00390625	3.873046875
Rara	5.9765625	6.046875	6.0390625	6.0390625	6.0390625	6.0390625	6.0390625	6.15234375	6
Igfbp4	5.74609375	5.62890625	5.78515625	5.921875	5.63671875	5.7265625	5.9453125	5.6015625	5.734375
Gm11559	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm11559///Gm11567///Gm11568///Krtap9-1	6.48828125	6.48828125	6.25	6.3046875	6.48828125	6.375	6.5234375	6.61328125	6.29296875
Gm11567	2.9453125	3.0234375	3.353515625	3.353515625	3.4921875	2.986328125	3.248046875	2.904296875	3.11328125
Krtap31-1	3.640625	3.48046875	3.20703125	3.185546875	3.228515625	2.7109375	3.052734375	3.048828125	2.869140625
Gm11565	5.80859375	5.8203125	5.41015625	5.765625	5.703125	5.8203125	5.84765625	5.8125	6.25390625
NA	7.77734375	7.99609375	7.92578125	8.15625	7.9921875	7.984375	8.3125	8.2734375	8.375
Krtap31-2	3.072265625	3.630859375	3.08984375	2.88671875	3.3671875	3.333984375	3.404296875	3.333984375	3.6328125
Eif1	11.015625	10.9375	11.125	10.9921875	11.015625	10.890625	11.0703125	11.140625	10.859375
Gast	5.80859375	6.109375	5.73828125	5.52734375	5.7109375	5.80859375	6.0703125	5.80859375	5.90234375
Fkbp10	5.34375	5.375	5.234375	5.328125	5.21484375	5.3515625	5.76171875	5.41796875	5.375
Klhl10	4.04296875	4.359375	4.40234375	4.2109375	4.40234375	4.78125	4.40234375	3.853515625	4.85546875
Ttc25	4.50390625	4.85546875	4.5546875	4.65234375	4.65234375	4.91796875	4.65234375	4.5	5.015625
Cnp	8.71875	8.9140625	9.0234375	8.984375	8.765625	8.7109375	8.65625	8.9765625	8.84375
Nkiras2	5.27734375	5.19140625	5.01171875	5.14453125	5.19140625	5.19140625	5.015625	5.41015625	5.19921875
Hspb9	5.46875	5.51171875	5.62890625	5.7578125	5.30078125	5.48046875	5.51171875	5.625	5.51171875
Stat5a	5.48828125	5.46875	5.453125	5.484375	5.4140625	5.48046875	5.546875	5.40625	5.48828125
Atp6v0a1	9.453125	9.3828125	9.625	9.4140625	9.5	9.5703125	9.4921875	9.6484375	9.4921875
Naglu	5.4453125	5.640625	5.38671875	5.6484375	5.78515625	5.6875	5.765625	5.6875	5.6875
Hsd17b1	5.03515625	5.09765625	5.09765625	4.921875	5.140625	5.09765625	5.09765625	5.26953125	5.0625
Coasy	6.25	5.9296875	6.04296875	5.96875	5.85546875	6.1328125	5.99609375	6.03515625	5.98046875
Mlx	6.46484375	6.734375	6.69140625	6.69140625	6.8515625	6.69140625	6.69140625	6.77734375	6.6484375
Tubg1	8.2265625	8.1015625	8.3984375	8.3984375	8.3515625	8.265625	8.1015625	8.203125	8.2421875
Tubg2	8.265625	8.25	8.4140625	8.2265625	8.234375	8.5	8.4453125	8.34375	8.375
Cntnap1	7.9140625	7.7421875	7.9609375	7.6328125	7.86328125	7.84765625	7.71875	7.8046875	7.8046875
Ramp2	6.6328125	6.75	6.61328125	6.61328125	6.48828125	6.61328125	6.76171875	6.61328125	6.45703125
Vps25	8.0703125	8.0546875	8.0625	8.09375	8.015625	8.0625	8.0625	8.1015625	7.8359375
Wnk4	5.13671875	5.203125	5.1328125	5.15625	5.0546875	5.1328125	5.1328125	5.06640625	5.19921875
Cntd1	4.671875	4.68359375	4.68359375	4.59765625	4.68359375	4.68359375	4.72265625	4.6484375	4.7734375
Psme3	8.5703125	8.59375	8.6875	8.5	8.59375	8.578125	8.59375	8.6953125	8.59375
Aoc2	5.35546875	5.5703125	5.24609375	5.4453125	5.23828125	5.37109375	5.125	5.22265625	5.35546875
Aoc3	4.1953125	4.2109375	4.203125	4.2109375	4.2109375	4.2109375	4.10546875	4.25	4.23828125
NA	3.2578125	3.31640625	3.2109375	3.2578125	3.390625	3.12890625	3.2578125	3.2578125	3.2578125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4.390625	4.6328125	4.390625	4.390625	4.2421875	4.45703125	4.35546875	4.44921875	4.16015625
NA	4.16796875	4.3359375	3.923828125	4.40234375	4.578125	4.3359375	4.3359375	4.296875	4.875
G6pc	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rundc1	5.578125	5.96484375	6.05859375	5.96484375	5.96484375	6.125	5.859375	5.87890625	6.15625
Rpl27	11.1328125	11.140625	11.1328125	11.1484375	11.1015625	11.109375	11.21875	11.1328125	11.0703125
Ifi35	5.390625	5.3515625	5.23828125	5.328125	5.375	5.68359375	5.390625	5.34765625	5.375
Rnd2	6.3671875	6.6953125	6.890625	6.8828125	6.8515625	6.64453125	7.05078125	7.02734375	6.8203125
Nbr1	7.65234375	7.66796875	7.7578125	7.5859375	7.65234375	7.65234375	7.6484375	7.58984375	7.671875
Tmem106a	4.95703125	4.9609375	4.84375	4.8515625	5.3671875	4.921875	4.91796875	4.94921875	5.19140625
Rdm1///Rnu2-10	7.58203125	7.0859375	7.21875	6.77734375	7.05859375	7.59765625	7.67578125	7.2578125	6.5625
Rdm1///Rnu2-10	7.6171875	7.05078125	7.16796875	6.7265625	7.0234375	7.5625	7.6640625	7.26953125	6.6953125
Rdm1	5.859375	5.734375	5.65625	5.5	5.390625	5.67578125	5.74609375	5.703125	5.8671875
Rdm1///Rnu2-10	7.6171875	7.05078125	7.16796875	6.7265625	7.0234375	7.5625	7.6640625	7.26953125	6.6953125
Rdm1///Rnu2-10	7.6171875	7.05078125	7.16796875	6.7265625	7.0234375	7.5625	7.6640625	7.26953125	6.6953125
Arl4d	5.55078125	5.27734375	5.6328125	5.55078125	5.921875	5.55078125	5.45703125	5.59765625	5.55078125
Dhx8	6.390625	6.390625	6.54296875	6.3125	6.359375	6.40234375	6.390625	6.390625	6.359375
4930417O22Rik	4.82421875	4.69921875	4.72265625	4.86328125	4.6796875	4.5	4.76953125	4.6796875	4.734375
1700006E09Rik	3.4140625	3.109375	3.2421875	2.810546875	3.32421875	3.08984375	3.08984375	2.92578125	2.720703125
Cd300lg	4.94921875	5.26171875	5.05859375	5	5.140625	5.15625	5.140625	5.140625	5.15234375
Ppih	6.63671875	6.84375	6.79296875	7.08984375	6.85546875	6.8828125	6.86328125	6.85546875	6.8984375
Nags	4.83203125	5.09375	4.59375	4.82421875	4.84765625	4.765625	4.859375	4.83984375	4.83203125
G6pc3	8.6328125	8.5078125	8.6328125	8.5859375	8.546875	8.671875	8.8046875	8.7890625	8.7890625
BC030867	4.60546875	4.6328125	4.640625	4.60546875	4.609375	4.546875	4.30859375	4.60546875	4.7578125
Asb16	5.12890625	5.375	5.13671875	5.20703125	5.05078125	5.015625	5.00390625	4.9921875	5.12890625
Tmub2///Tmub2	6.96484375	6.96484375	7.09375	7.05078125	7.0859375	6.77734375	7.04296875	6.8125	6.7421875
Rundc3a	8.9609375	8.9375	9.0625	8.9140625	8.9609375	8.96875	8.9453125	8.796875	9.0625
Grn	8.125	8.2578125	8.125	8.1015625	8.1015625	8.125	7.9921875	8.3515625	8.0078125
NA	6.64453125	6.77734375	6.63671875	6.69140625	6.8125	6.40625	6.9453125	6.70703125	6.6875
Fzd2	6.1796875	5.8984375	6.125	6.125	6.29296875	6.125	6.125	6.125	6.125
Meioc	3.041015625	3.267578125	3.041015625	3.041015625	2.94921875	2.90234375	3.041015625	3.041015625	3.064453125
NA	4.7109375	4.8515625	4.8515625	5.0703125	4.8515625	4.8515625	4.71484375	4.765625	5.109375
Adam11	7.0859375	6.984375	7.2734375	6.9140625	7.3125	6.9765625	7.14453125	7.2578125	7.03515625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Higd1b	5.7265625	5.5	5.73828125	5.5703125	5.59375	5.1015625	5.5703125	5.66796875	5.19140625
Ccdc103///Fam187a	4.64453125	4.58984375	4.58984375	4.58984375	4.58203125	4.55859375	4.58984375	4.58984375	4.5703125
NA	4.05859375	4.703125	4.484375	4.59765625	4.375	4.0625	4.53515625	4.26953125	4.9765625
NA	5.75	5.60546875	5.84375	5.76171875	5.62109375	5.76171875	5.8359375	5.81640625	5.76171875
Nmt1	8.03125	8.15625	8.1640625	8.15625	8.1484375	8.3359375	8.125	8	8.1640625
NA	6.83203125	6.4921875	6.16796875	6.796875	6.9453125	6.06640625	6.421875	6.1328125	6.44140625
Acbd4	5.90625	6.27734375	6.09765625	6.32421875	6.04296875	5.921875	6.1640625	6.09765625	6.09765625
NA	5.1796875	4.796875	4.796875	4.8671875	5.82421875	4.5234375	4.66796875	4.78515625	4.796875
Hexim1	6.53515625	6.59375	6.58984375	6.5703125	6.46484375	6.546875	6.45703125	6.5234375	6.41796875
Hexim2	6.171875	6.1875	6.27734375	6.1015625	6	6.171875	6.171875	6.19140625	6.1875
Fmnl1	5.51953125	5.51953125	5.515625	5.23046875	5.62890625	5.65234375	5.51953125	5.51953125	5.55859375
Rprml	5.828125	5.81640625	5.81640625	5.8125	5.8203125	5.9375	5.9609375	5.8125	5.88671875
Wnt3	5.1953125	5.22265625	5.73046875	5.22265625	5.5234375	4.734375	4.67578125	5.30078125	5.046875
Arf2	7.296875	7.34765625	7.34765625	7.34765625	7.22265625	7.34765625	7.51953125	7.34765625	7.36328125
Crhr1	6.3828125	6.3828125	6.39453125	6.453125	6.3671875	6.37109375	6.44921875	6.0625	6.4140625
Sppl2c	4.6953125	4.66796875	4.59765625	4.66796875	4.65625	4.6796875	4.6796875	4.71875	4.6875
Mapt	8.6796875	8.609375	8.65625	8.546875	8.6328125	8.65625	8.515625	8.6640625	8.6328125
Myl4	5.61328125	6.0703125	5.734375	5.75	5.59375	5.90234375	5.9609375	5.75390625	5.54296875
Lin52	6.1015625	6.578125	6.15625	6.15625	5.90234375	6.10546875	6.15625	6.21875	6.10546875
Itgb3	4.23046875	4.37890625	4.52734375	4.45703125	4.45703125	4.6015625	4.45703125	4.546875	4.45703125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Efcab3	3.662109375	3.46484375	3.361328125	3.119140625	3.333984375	3.404296875	3.11328125	3.296875	3.3671875
Mettl2	6.390625	6.33203125	6.421875	6.421875	6.4375	6.42578125	6.5390625	6.3046875	6.421875
Gm10842	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tlk2	7.203125	7.140625	7.3203125	7.20703125	7.16015625	7.203125	7.22265625	7.13671875	7.203125
Mrc2	5.12109375	5.15234375	5.15234375	5.21875	4.80859375	5.15234375	5.38671875	5.046875	5.15234375
NA	6.95703125	7.16796875	6.890625	6.97265625	6.97265625	6.875	7.00390625	6.875	7.17578125
Tanc2	8.78125	8.7734375	8.90625	8.671875	8.953125	8.65625	8.7734375	8.8125	8.78125
Tanc2	7.88671875	7.91015625	7.97265625	7.66796875	7.91796875	8.0078125	7.91015625	7.91015625	7.90625
Gm9910	5.97265625	6.0625	6.11328125	6.0625	6.0234375	6.1484375	6.140625	6.0625	6.390625
Ace	6.234375	6.234375	6.1875	6.81640625	6.203125	6.234375	6.35546875	6.11328125	6.2109375
Kcnh6	5.4296875	5.33203125	5.4296875	5.359375	5.31640625	5.53125	5.69140625	5.44921875	5.47265625
Dcaf7	9.109375	9.109375	9.203125	9.2109375	9.2109375	9.2265625	9.2109375	9.4296875	9.234375
Taco1	6.06640625	6.015625	6.06640625	6.10546875	6.06640625	5.96484375	6.06640625	6.11328125	6.03515625
Map3k3	6.24609375	6.28515625	6.24609375	6.24609375	6.24609375	6.24609375	6.23046875	6.24609375	6.24609375
Gm10840	5.0703125	5.30078125	5.30078125	5.2421875	5.3359375	5.1015625	5.48046875	5.3125	5.30078125
Ddx42	6.98828125	6.9453125	6.984375	6.9921875	6.9921875	7.015625	6.98828125	6.9921875	7.02734375
