	GSM4191298	GSM4191299	GSM4191296	GSM4191292	GSM4191295	GSM4191294	GSM4191293	GSM4191290	GSM4191301	GSM4191291
Ube2k	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ptcd3	5.8359375	6.1171875	5.58203125	5.83984375	5.859375	5.75390625	5.87109375	5.72265625	5.76171875	5.59375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6030438J01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9130221J17Rik	5.29296875	5.40625	5.2421875	5.5390625	5.49609375	5.6015625	5.40625	6.03515625	5.1875	5.8515625
Sbf2	5.8671875	6.6640625	6.33984375	6.23046875	6.00390625	6.3828125	6.42578125	6.2890625	5.9609375	6.46875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Slc39a2	4.92578125	4.66015625	4.203125	4.46484375	4.375	4.33984375	4.69140625	4.4609375	4.578125	4.42578125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mrps31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cnnm1	6.36328125	6.91796875	6.3125	6.46484375	6.08984375	6.4296875	6.671875	6.265625	6.5234375	6.3515625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Orc1	5.68359375	6.02734375	5.56640625	5.97265625	5.640625	5.703125	5.984375	5.48046875	5.64453125	5.5546875
Ptn	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A830010M09Rik	2.833984375	2.939453125	3.841796875	2.9296875	3.048828125	3.08984375	3.1953125	3.009765625	3.4296875	3.12890625
Sfmbt2	3.544921875	4.12890625	3.630859375	4.05859375	3.65625	3.841796875	3.892578125	3.6640625	3.7578125	3.470703125
Gm4132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rnf13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Huwe1	3.71875	3.138671875	3.693359375	3.21484375	3.484375	3.513671875	3.330078125	3.572265625	3.8046875	3.19921875
Cdc14a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lhfpl2	5.7890625	6.26171875	6.671875	6.08203125	6.0625	6.51953125	6.4375	5.79296875	6.1640625	5.890625
Tmem202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rspo3	3.880859375	4.29296875	3.96875	4.31640625	3.859375	3.94140625	4.265625	4.046875	4.0234375	3.77734375
Ube2w	6.234375	6.57421875	6.54296875	6.9921875	6.65625	7.17578125	6.7578125	6.91015625	6.55078125	6.6484375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm14133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Themis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ttll1	5.92578125	6.34765625	5.875	5.88671875	5.70703125	6.0234375	6.21484375	5.91796875	5.75	5.80078125
5930430O07Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rnf217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Wnt9b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm19461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lrch3	5.859375	6.37890625	5.90625	6.36328125	5.8359375	6.09375	6.2890625	5.87890625	6.18359375	6.140625
Fgf2os	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gabrb1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fgfr2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gtdc1	4.55078125	5.2734375	4.73828125	5.20703125	5.046875	5.07421875	5.27734375	5.1171875	5.11328125	4.8125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rims2	4.49609375	4.6484375	4.359375	4.51953125	4.2421875	4.42578125	4.87109375	4.3125	4.6328125	4.17578125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm13398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Enpp2	3.126953125	3.51953125	3.556640625	3.236328125	3.158203125	3.275390625	3.482421875	3.326171875	3.30859375	3.5
Acvr1c	8.5625	9.15625	10.0078125	8.71875	8.828125	8.8984375	8.578125	9.078125	9.6484375	8.6796875
Sike1	4.453125	4.32421875	4.42578125	4.37890625	4.65625	4.19921875	4.3671875	4.33203125	4.73046875	4.41796875
Bzw2	3.7421875	4.6015625	4.1328125	4.45703125	4.08984375	4.03125	4.03125	4.109375	4.02734375	4.0625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Atad2	3.34375	3.62109375	3.98046875	3.62109375	3.603515625	3.447265625	3.51953125	3.4375	3.724609375	3.572265625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vax2os	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cep44	2.673828125	2.791015625	2.830078125	3.201171875	2.599609375	3.03515625	3.142578125	2.966796875	2.966796875	2.7421875
Eif2ak4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B230118H07Rik	4.71484375	4.45703125	4.4375	4.50390625	4.515625	4.38671875	4.51171875	4.28125	4.48046875	4.08984375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D5Ertd121e	2.7265625	3.359375	3.19921875	2.84375	3.37890625	2.939453125	2.814453125	3.224609375	3.3203125	3.103515625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ptgr2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm4349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fastkd2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tmco3	4.5390625	4.4609375	4.5	4.41015625	4.5703125	4.01953125	4.50390625	4.34765625	4.5625	4.78515625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rgs2	5.65625	5.03515625	4.1484375	4.76171875	5.04296875	4.56640625	4.734375	5.33203125	4.21875	5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rnf144b	3.49609375	3.56640625	3.708984375	3.62109375	3.462890625	3.90625	3.576171875	3.306640625	3.455078125	3.234375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arhgap31	5.45703125	5.734375	5.45703125	5.6796875	5.61328125	5.203125	5.921875	5.6796875	5.6171875	5.73046875
Gm16233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9630050E16Rik	6.05078125	6.08203125	6.01953125	6.02734375	6.61328125	6.41015625	6.00390625	5.6328125	6.30859375	6.76953125
Foxp1	6.00390625	6.0859375	5.96484375	6.42578125	6.03515625	6.4609375	6.203125	5.95703125	6.05859375	5.78515625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Meis1	6.23828125	6.0703125	6.84765625	6.23046875	6.265625	6.30859375	6.4453125	6.33984375	6.109375	5.86328125
E130307A14Rik	3.419921875	4.05859375	3.94921875	3.66015625	3.37890625	3.458984375	3.478515625	3.4609375	3.45703125	3.099609375
Mrps14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ms4a2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Npc2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D130009B15Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Igdcc4	3.685546875	3.99609375	3.841796875	3.724609375	3.787109375	3.865234375	3.91015625	3.4140625	3.783203125	3.6171875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4932435O22Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Htr5a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ndst3	3.423828125	3.861328125	3.40234375	3.837890625	3.294921875	3.537109375	3.630859375	3.6484375	3.52734375	3.193359375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2610301B20Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nrcam	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prpf38a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AU019754	6.6328125	7.21875	6.890625	6.796875	6.76171875	6.5703125	7.06640625	6.671875	6.66796875	6.49609375
Ankrd63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Traf6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ank1	5.30078125	5.6953125	5.3359375	5.578125	5.26171875	5.36328125	5.67578125	5.06640625	5.4375	5.1328125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cdk12	3.251953125	3.521484375	3.916015625	3.755859375	3.490234375	3.53515625	3.380859375	3.484375	3.2578125	3.83203125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cdk16	4.85546875	5.015625	4.8671875	5.0078125	4.86328125	4.390625	4.95703125	4.44140625	4.9921875	4.65625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fbxw13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4.83984375	5.1640625	5.15625	5.73828125	6.4921875	6.75	6.0078125	6.28125	5.40234375	5.546875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC102641080	5.6640625	5.76953125	6.01953125	5.91796875	5.78125	5.86328125	5.9296875	5.58984375	5.515625	5.8125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mtl5	4.203125	4.56640625	4.29296875	4.5703125	4.35546875	4.23046875	4.66015625	4.0703125	4.203125	4.0625
Gm3134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Psmc2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unc13b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pdzrn3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nup210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Thap4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A530058N18Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Katnbl1	6.1171875	5.9765625	6.80078125	6.59765625	6.50390625	6.75	6.6484375	6.97265625	6.2578125	6.1953125
Dmd	3.0078125	2.962890625	3.080078125	3.390625	3.220703125	3.251953125	3.5859375	3.75390625	3.029296875	3.37890625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D6Ertd47e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fsbp///Rad54b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pag1	5.03515625	5.71875	5.06640625	5.51171875	5.53125	5.5390625	5.6328125	5.171875	5.48828125	5.47265625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm15666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trmt13	4.41015625	4.16015625	5.25	4.13671875	4.28515625	4.5	4.01953125	4.484375	4.67578125	4.67578125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D130043K22Rik	4.21484375	4.3046875	3.59375	3.6328125	3.625	3.578125	4.078125	3.630859375	3.62890625	3.5390625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
March7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D1Ertd646e	3.568359375	4.1328125	3.830078125	4.19921875	3.57421875	3.92578125	3.77734375	3.720703125	3.654296875	3.771484375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm20383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D430042O09Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kdm2a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fam162a	4.640625	5.203125	4.7109375	4.66015625	3.8359375	4.8203125	4.6796875	4.44140625	4.81640625	4.54296875
Micu1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2cd4c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm36243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D030028M11Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mta3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C77614	3.923828125	4.3125	3.833984375	3.8828125	3.82421875	3.96875	3.837890625	3.986328125	3.787109375	3.826171875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zfr	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A230065C20Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arhgap4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zfp277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Htr4	3.1640625	3.51953125	3.06640625	3.521484375	3.501953125	3.501953125	3.560546875	3.689453125	3.208984375	3.931640625
Napg	5.80859375	6.0625	6.3671875	6.06640625	5.71484375	5.765625	5.83203125	5.91796875	6.09375	5.75390625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BB557941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vwa5b2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm2990	3.767578125	4.19921875	3.779296875	3.701171875	3.845703125	3.6484375	4.10546875	3.6015625	3.857421875	3.744140625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gnas	4.17578125	4.796875	4.2734375	4.19921875	3.76953125	4.01171875	4.2734375	4.171875	3.921875	4.1875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Adam1a///Mapkapk5	6.2734375	6.62890625	6.03515625	6.265625	6.1796875	6.05078125	6.42578125	6.1640625	6.36328125	6.20703125
Adam1a///Mapkapk5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A430033K04Rik	5.0390625	5.08203125	4.82421875	5	5.1171875	5.34765625	5.1328125	4.921875	4.93359375	5.2890625
Adh5	4.69140625	5.25	4.4765625	4.57421875	4.55078125	4.4140625	4.81640625	4.64453125	4.53515625	4.51171875
Etv4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ptk2	5.5	5.80859375	5.77734375	5.82421875	5.40625	5.93359375	5.89453125	5.734375	5.296875	5.60546875
A930012N16Rik	3.40234375	4.12890625	3.384765625	3.619140625	3.412109375	3.42578125	3.8046875	3.40234375	3.609375	3.4453125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BB045044	3.7421875	3.759765625	3.56640625	4.33984375	4.55078125	4.046875	4.01171875	4.11328125	3.619140625	3.78515625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trpv1	5.390625	4.76171875	6.40625	5.1328125	6.05078125	5.625	5.42578125	5.26171875	6.578125	5.26171875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D6Ertd490e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Smndc1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ncoa1	3.935546875	3.7578125	3.322265625	3.650390625	3.26171875	3.44921875	3.490234375	3.50390625	3.400390625	3.548828125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AU021001	3.212890625	3.001953125	3.318359375	3.099609375	3.37109375	3.169921875	3.044921875	2.82421875	3.55859375	3.390625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D13Ertd94e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plscr4	6.91796875	6.83984375	7.1796875	6.9453125	7.05078125	7.21875	6.9375	6.81640625	7.30078125	6.73046875
Rnf13	3.474609375	3.58203125	3.8515625	3.279296875	3.353515625	3.328125	3.53125	3.455078125	3.619140625	3.490234375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C76434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mmp16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trpm5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C78513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4931432P07Rik	3.380859375	3.28125	3.208984375	3.509765625	3.126953125	3.1796875	3.88671875	3.3984375	3.26953125	3.525390625
C79741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C87122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm15239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D5Ertd525e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pcdhb15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2410089E03Rik	4.57421875	4.6953125	5.1328125	4.72265625	4.85546875	4.80078125	4.9609375	4.6796875	4.61328125	4.5
Wnk2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Emsy	3.58984375	4.03125	3.4296875	3.4609375	3.302734375	3.48828125	3.693359375	3.5546875	3.533203125	3.734375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sltm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D8Ertd67e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AU022680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plxnc1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plxnc1	3.388671875	3.658203125	4.00390625	4.05078125	4.11328125	3.908203125	3.9375	3.90234375	3.82421875	3.744140625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rbm46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm5141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AU022084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm15511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm30702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm16630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zfp651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sctr	6.625	6.61328125	6.3203125	6.5234375	6.15234375	6.25	6.359375	6.8828125	6.29296875	6.6875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A230055J12Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D630033O11Rik	6.2890625	5.77734375	6.35546875	6.015625	6.6171875	6.234375	5.83203125	5.64453125	6.40625	6.19921875
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C79130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D8Ertd572e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Polr3b	6.9765625	6.6171875	7.13671875	6.95703125	7.12890625	7.11328125	6.67578125	7.07421875	6.94140625	7.0546875
Dock11	4.98046875	5.5546875	6.07421875	5.42578125	5.4609375	5.703125	5.38671875	5.1953125	5.96484375	5.0703125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C130080G10Rik	4.265625	4.58984375	4.37109375	4.45703125	4.1015625	4.28515625	4.52734375	4.515625	4.39453125	4.19921875
Zbtb20	6.828125	7.7578125	7.6796875	7.515625	7.25	7.5859375	7.453125	7.41796875	7.0625	7.5703125
C77691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C79562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D7Ertd495e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hist1h3i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pax1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Psmd2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fam90a1a	3.865234375	3.646484375	3.669921875	4.1015625	4.15625	3.9375	4.00390625	3.896484375	3.966796875	4.00390625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tube1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Xlr5b///Xlr5a///Xlr5c	3.580078125	3.77734375	3.474609375	3.712890625	3.7421875	3.421875	3.57421875	3.388671875	3.662109375	3.283203125
Rpap1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Epha7	4.18359375	4	3.845703125	3.9765625	3.8203125	4.0546875	4.1484375	3.94921875	3.703125	3.791015625
