gene_symbol	GSM4191298	GSM4191299	GSM4191296	GSM4191292	GSM4191295	GSM4191294	GSM4191293	GSM4191290	GSM4191301	GSM4191291
A530030E21Rik	2.833984375	2.958984375	2.806640625	4.30859375	2.822265625	3.08203125	3.111328125	3.05078125	2.814453125	3.0625
A530047J11Rik	7.859375	7.83984375	8.6875	7.67578125	7.98828125	8.0	7.5546875	7.81640625	8.484375	7.77734375
A530053G22Rik	8.796875	9.0390625	8.90625	8.6875	8.2109375	8.453125	8.3515625	8.9609375	8.7421875	9.078125
A530058N18Rik	2.6875	2.939453125	2.353515625	2.587890625	2.4453125	2.51171875	2.607421875	2.41796875	2.703125	2.458984375
A530064N14Rik	5.109375	5.41796875	5.609375	5.56640625	5.4609375	5.4765625	5.5546875	5.203125	5.37890625	5.171875
A530083I20Rik	3.478515625	3.880859375	3.693359375	3.83984375	3.501953125	3.6015625	3.841796875	3.728515625	3.9140625	3.666015625
A530088E08Rik	5.14453125	5.28515625	5.1953125	5.328125	5.00390625	4.890625	5.60546875	4.9609375	5.15625	4.98046875
A630001G21Rik	4.53515625	4.80859375	4.72265625	5.265625	5.046875	4.953125	4.8359375	4.8984375	5.0390625	4.8125
A630014C17Rik	4.06640625	4.26171875	3.69140625	4.08203125	4.2421875	3.8671875	4.203125	3.994140625	3.80859375	3.8828125
A630023P12Rik	4.234375	4.37109375	3.9921875	4.390625	4.29296875	3.943359375	4.01171875	4.01953125	4.20703125	4.20703125
A630026N12Rik	6.19921875	5.921875	6.13671875	6.0546875	6.3515625	6.08984375	5.78125	6.1015625	6.35546875	6.2265625
A630033H20Rik	3.275390625	2.962890625	3.2265625	3.693359375	4.0625	3.625	3.44140625	3.58984375	3.2578125	3.60546875
A630035D09Rik	3.212890625	3.388671875	3.26953125	3.423828125	3.6171875	3.47265625	3.681640625	3.556640625	3.29296875	3.416015625
A630057N01Rik	3.169921875	3.4453125	3.779296875	3.259765625	3.142578125	2.955078125	3.240234375	3.060546875	3.228515625	3.154296875
A630072M18Rik	5.87109375	5.5234375	6.5390625	5.8515625	6.140625	6.1328125	5.76171875	6.09765625	6.23828125	6.4296875
A630081D01Rik	5.21875	4.9375	5.3125	5.54296875	5.3046875	5.19921875	5.05078125	5.140625	5.23046875	4.89453125
A730009E18Rik	2.904296875	4.34375	3.341796875	3.083984375	3.0625	3.375	3.7109375	3.31640625	2.826171875	3.4765625
A730017C20Rik	5.40234375	3.86328125	4.74609375	4.73828125	3.9912109375	4.14453125	4.716796875	4.619140625	4.1279296875	3.8642578125
A730020M07Rik	5.142578125	5.5546875	5.0234375	5.08984375	5.0625	5.21484375	5.365234375	4.9921875	5.033203125	5.00390625
A730028G07Rik	3.755859375	3.7666015625	3.4619140625	3.8662109375	3.580078125	3.60546875	3.986328125	3.5146484375	3.6044921875	3.689453125
A730034C02	5.2421875	3.642578125	3.517578125	4.19921875	3.861328125	4.6328125	4.27734375	4.69921875	3.587890625	3.7421875
A730035I17Rik	4.1875	4.3671875	3.908203125	4.23046875	4.21875	4.27734375	4.47265625	4.1875	4.0	4.03515625
A730046G19Rik	4.90234375	5.06640625	5.08984375	4.94140625	4.71484375	4.7265625	5.07421875	5.0234375	4.94140625	4.61328125
A730054J21Rik	3.560546875	3.41015625	4.10546875	3.72265625	3.91015625	3.609375	3.943359375	4.07421875	3.529296875	3.54296875
A730056A06Rik	3.763671875	3.947265625	4.1796875	3.900390625	3.990234375	3.88671875	4.0625	3.728515625	3.876953125	3.587890625
A730056I06Rik	5.85546875	6.0859375	5.70703125	5.8984375	5.61328125	5.59765625	6.07421875	5.6875	5.80078125	5.77734375
A730062M13Rik	4.3203125	4.734375	4.38671875	4.578125	4.1953125	4.48828125	4.6796875	4.24609375	4.59375	4.06640625
A730091E23Rik	4.365234375	4.6552734375	4.166015625	4.4296875	4.0908203125	4.4228515625	4.5673828125	4.322265625	4.423828125	4.3876953125
A830005F24Rik	5.015625	5.4296875	4.8671875	5.21875	5.1484375	5.234375	5.22265625	5.12890625	5.31640625	5.04296875
A830010M09Rik	2.833984375	2.939453125	3.841796875	2.9296875	3.048828125	3.08984375	3.1953125	3.009765625	3.4296875	3.12890625
A830010M20Rik	5.759765625	5.93359375	5.982421875	5.794921875	5.671875	5.947265625	6.08984375	5.740234375	6.0859375	5.556640625
A830018L16Rik	3.658203125	3.572265625	3.451171875	3.517578125	3.2109375	3.232421875	3.650390625	3.4609375	3.244140625	3.53125
A830021K08Rik	3.93359375	3.822265625	3.44921875	3.54296875	3.7890625	3.5078125	3.7421875	3.671875	3.876953125	3.96484375
A830021M18Rik	3.490234375	4.23046875	3.083984375	3.240234375	3.01953125	3.0859375	3.4296875	3.330078125	3.138671875	3.259765625
A830039N20Rik	5.58203125	4.30859375	3.98828125	4.47265625	4.3046875	4.1171875	4.3125	4.3046875	4.23828125	4.328125
A830052D11Rik	4.6484375	4.58203125	4.75	4.546875	4.81640625	4.640625	4.5625	4.23046875	4.98828125	4.63671875
A830080D01Rik	6.51171875	6.23046875	6.79296875	6.71484375	7.1015625	6.75	6.48828125	6.96875	7.05078125	7.0859375
A830082K12Rik	5.55078125	5.76953125	5.5703125	5.6484375	5.25	5.4921875	5.90234375	5.6171875	5.6328125	5.67578125
A830082N09Rik	3.384765625	3.677734375	3.31640625	3.357421875	3.626953125	3.1875	3.4140625	3.2265625	3.4609375	3.248046875
A830091E24	3.962890625	4.1796875	3.89453125	4.3828125	3.73046875	3.7578125	4.16796875	3.685546875	3.689453125	3.78125
A930002H02Rik	4.046875	4.37109375	3.984375	3.791015625	4.01171875	3.845703125	4.125	4.04296875	4.05859375	4.109375
A930002I21Rik	3.642578125	3.658203125	3.36328125	3.712890625	3.6484375	3.625	3.669921875	3.642578125	3.30078125	3.380859375
A930003A15Rik	4.08984375	4.4609375	4.15625	4.30078125	4.3125	4.1328125	4.21875	3.94140625	4.08203125	4.3515625
A930004D18Rik	4.296875	4.01953125	4.75	4.39453125	4.23046875	4.55078125	4.73828125	4.42578125	4.30859375	4.8125
A930004J17Rik	6.3359375	6.35546875	6.44140625	6.08984375	6.45703125	6.16796875	6.13671875	6.0078125	5.8125	6.21875
A930005H10Rik	7.55859375	7.359375	7.046875	7.171875	7.2109375	7.22265625	7.078125	7.22265625	7.62890625	7.58203125
A930007A09Rik	2.798828125	3.20703125	3.412109375	3.06640625	3.076171875	3.046875	3.00390625	3.35546875	3.244140625	2.923828125
A930009A15Rik	3.591796875	4.0	3.701171875	3.85546875	3.341796875	3.728515625	3.833984375	3.724609375	3.541015625	3.626953125
A930009L07Rik	8.158203125	3.837890625	3.7373046875	3.791015625	4.474609375	3.556640625	3.7333984375	3.6533203125	3.83984375	3.646484375
A930012M21Rik	5.63671875	5.92578125	5.5703125	5.47265625	5.8828125	5.90234375	5.81640625	5.6015625	5.69921875	5.62109375
A930012N16Rik	3.40234375	4.12890625	3.384765625	3.619140625	3.412109375	3.42578125	3.8046875	3.40234375	3.609375	3.4453125
A930012O16Rik	5.63671875	5.40234375	5.7265625	5.515625	5.875	5.671875	5.70703125	5.53515625	6.54296875	5.8125
A930013F10Rik	6.40234375	6.2109375	6.17578125	6.3203125	6.79296875	6.66796875	6.375	6.4375	6.5390625	6.74609375
A930016O22Rik	6.09375	6.2578125	5.86328125	6.12890625	6.34375	6.0	6.47265625	5.93359375	6.140625	5.98828125
A930017K11Rik	4.62109375	5.01953125	4.4609375	4.8359375	4.68359375	4.7578125	4.96875	4.70703125	4.7890625	4.6171875
A930018M24Rik	5.3203125	5.08984375	5.9921875	4.7421875	5.546875	5.48828125	5.37109375	4.95703125	5.7109375	5.02734375
A930018O16Rik	3.3701171875	3.900390625	3.294921875	3.619140625	3.4580078125	3.533203125	3.654296875	3.4453125	3.5068359375	3.5146484375
A930023M06Rik	5.3046875	5.52734375	5.11328125	5.3515625	5.01171875	5.23046875	5.54296875	5.11328125	5.4765625	5.0625
A930030B08Rik	4.55859375	4.9765625	4.66015625	4.91796875	4.66015625	4.546875	5.05859375	4.765625	4.81640625	4.765625
A930033H14Rik	6.126953125	6.486328125	6.416015625	6.642578125	6.376953125	6.626953125	6.904296875	6.310546875	6.33984375	6.42578125
A930035D04Rik	5.86328125	5.5625	5.69921875	6.13671875	6.47265625	6.234375	6.09765625	6.2890625	6.21484375	6.37109375
A930036A04Rik	3.55859375	3.5546875	3.2880859375	3.443359375	3.3681640625	3.4208984375	3.7275390625	3.294921875	3.5390625	3.4189453125
A930036I15Rik	4.138671875	4.2919921875	3.9443359375	4.138671875	4.0625	4.0234375	4.30859375	3.958984375	4.234375	4.078125
A930041D05Rik	5.8125	6.16015625	5.71484375	5.9375	5.765625	6.09765625	6.14453125	5.9921875	5.9296875	5.73046875
AA386476	4.05859375	4.3125	4.9453125	4.1015625	4.5859375	4.4453125	4.3125	4.58984375	4.4375	4.34375
AA388235	5.515625	5.66796875	5.5078125	5.703125	5.6171875	5.609375	5.7578125	5.30078125	5.91796875	5.38671875
AA407107	4.73828125	5.22265625	5.1328125	4.625	4.83984375	5.08203125	4.57421875	4.5703125	4.828125	4.8671875
AA407175	3.53515625	3.775390625	3.158203125	3.56640625	3.41796875	3.462890625	3.841796875	3.60546875	3.408203125	3.58203125
AA407331	6.14453125	6.1875	6.5546875	7.0078125	6.55859375	6.8125	6.7265625	6.83203125	6.4765625	6.7578125
AA407782	3.373046875	3.810546875	3.41796875	3.421875	3.2109375	3.4453125	3.572265625	3.517578125	3.55078125	3.29296875
AA407881	4.671875	4.78515625	5.58984375	5.10546875	5.2265625	5.47265625	4.8671875	5.34375	5.08203125	5.01171875
AA408213	5.46875	5.984375	6.01953125	5.421875	5.48046875	5.4765625	5.6953125	5.25390625	5.33984375	5.73046875
AA408251	3.537109375	3.62109375	3.8828125	3.662109375	3.251953125	3.416015625	3.732421875	3.609375	3.6953125	3.419921875
AA408456	5.67578125	6.28125	6.1015625	6.04296875	5.74609375	5.7421875	6.1796875	5.66015625	5.703125	5.79296875
AA408650	5.703125	5.3125	5.69921875	5.19921875	5.625	5.8125	5.40234375	5.44140625	5.6484375	5.6015625
AA408954	3.63671875	4.125	3.4140625	3.708984375	3.521484375	3.8125	3.91015625	3.330078125	3.494140625	3.685546875
AA409289	5.36328125	5.90625	5.30859375	5.6015625	5.13671875	5.30078125	5.6640625	5.14453125	5.37109375	5.359375
AA409368	5.46875	5.4609375	5.421875	5.32421875	5.76953125	5.76171875	5.546875	5.68359375	5.4609375	5.6875
AA409587	7.75390625	7.62109375	7.78125	7.953125	7.7109375	7.86328125	7.82421875	7.7578125	7.2265625	7.703125
AA414768	3.72265625	3.509765625	4.03515625	4.015625	3.9296875	3.904296875	4.09375	4.07421875	3.669921875	3.74609375
AA414903	4.31640625	4.40625	4.1640625	4.1875	4.37109375	4.34375	4.4609375	4.01953125	4.4140625	4.01953125
AA414992	2.890625	3.306640625	2.69140625	2.8515625	2.748046875	3.08203125	3.142578125	2.865234375	2.7734375	2.80078125
AA415038	6.45703125	6.703125	6.8671875	7.11328125	6.7734375	7.08984375	6.69921875	6.87109375	6.60546875	6.859375
AA415398	5.46484375	5.6171875	5.21484375	5.3203125	5.2578125	5.34765625	5.56640625	5.44140625	5.8203125	5.4140625
AA415437	5.86328125	5.90234375	5.46484375	5.95703125	5.98828125	6.0234375	6.12109375	5.8984375	5.58984375	5.984375
AA467197	4.04296875	4.11328125	4.43359375	5.0390625	4.953125	4.26171875	4.7734375	4.59765625	4.4140625	4.8046875
AA511254	3.84375	3.939453125	3.56640625	4.06640625	3.859375	3.82421875	4.2109375	3.88671875	3.818359375	3.89453125
AA511261	3.1337890625	3.4814453125	3.2177734375	3.1455078125	3.1123046875	2.9169921875	3.3671875	3.16015625	3.1650390625	3.0166015625
AA517023	3.033203125	3.1162109375	3.4541015625	2.93359375	3.15234375	3.0224609375	3.21484375	3.0703125	3.0517578125	3.1123046875
AA517631	3.40234375	3.990234375	3.56640625	3.8359375	3.4296875	3.51171875	3.68359375	3.5	3.638671875	3.384765625
AA517650	4.28125	4.64453125	4.0234375	4.4453125	4.2734375	4.33984375	4.42578125	4.1171875	4.07421875	3.984375
AA517841	3.17578125	3.3671875	3.16796875	3.009765625	3.388671875	2.890625	3.283203125	3.205078125	3.24609375	2.99609375
AA517864	2.896484375	3.013671875	2.8046875	3.048828125	2.8125	2.892578125	3.181640625	2.59375	2.748046875	2.763671875
AA536887	6.41015625	6.875	6.5234375	6.62890625	6.73828125	6.62890625	6.7265625	6.29296875	6.80859375	6.77734375
AA914427	3.8359375	4.2265625	3.99609375	3.708984375	3.953125	3.923828125	3.69140625	4.0234375	4.06640625	3.90625
AA986715	3.990234375	4.66015625	4.515625	4.4375	4.0703125	4.3359375	4.61328125	4.4140625	4.4140625	4.34375
AA986860	4.3203125	4.7265625	3.4296875	4.91796875	4.8046875	4.921875	4.96484375	5.19921875	4.046875	5.33984375
AB041806	4.15234375	4.5390625	4.3671875	4.5078125	3.986328125	4.33984375	4.53125	4.26953125	4.17578125	4.234375
AB124611	6.01953125	5.671875	6.05859375	6.65625	7.44921875	6.3671875	5.94140625	6.25390625	6.18359375	6.57421875
AF067061	4.640625	4.87109375	4.71484375	4.5703125	4.59375	4.609375	4.890625	4.48828125	4.88671875	4.4453125
AF529169	4.7470703125	4.9609375	4.46875	4.5751953125	4.6533203125	4.6552734375	4.646484375	4.505859375	4.759765625	4.5517578125
AI043046	5.80078125	5.9921875	5.38671875	5.640625	5.7734375	5.6328125	5.89453125	5.62890625	5.81640625	5.50390625
AI120166	6.01171875	5.99609375	6.12109375	6.203125	6.859375	6.34765625	6.15234375	5.8828125	6.2109375	6.26953125
AI131651	6.33984375	5.3828125	5.69140625	5.734375	6.91796875	5.74609375	5.8125	5.81640625	6.7578125	6.86328125
AI132709	3.029296875	3.0078125	3.646484375	3.130859375	2.990234375	2.908203125	3.57421875	2.916015625	3.302734375	2.986328125
AI195470	6.85546875	3.662109375	5.1328125	3.33984375	3.201171875	3.244140625	4.75	3.328125	3.140625	3.337890625
AI225934	4.09765625	4.671875	4.6796875	4.51953125	3.8359375	4.0859375	4.37890625	4.0625	4.04296875	4.33984375
AI256396	5.171875	4.67578125	6.19140625	5.609375	6.08203125	5.6015625	5.296875	6.02734375	5.6796875	5.38671875
AI314180	6.641927083333333	6.244791666666667	6.924479166666667	6.326822916666667	6.446614583333333	6.3515625	6.430989583333333	6.518229166666667	6.87890625	6.442708333333333
AI314604	4.81640625	7.1875	4.90625	4.90234375	4.69921875	4.76171875	4.93359375	4.94921875	4.7890625	5.64453125
AI314760	7.390625	7.79296875	7.8515625	8.1171875	7.7265625	7.96484375	7.8203125	7.80859375	7.5390625	7.8046875
AI315376	4.44140625	4.2578125	4.3125	4.3203125	4.62890625	3.84765625	4.27734375	4.39453125	4.40625	4.23046875
AI317158	4.53515625	5.22265625	4.6875	4.5234375	4.453125	4.34375	4.6796875	4.61328125	4.07421875	4.41796875
AI413582	7.1875	6.69140625	7.30078125	7.03125	7.484375	7.16796875	6.7734375	7.0859375	7.4375	7.25
AI413759	5.5546875	5.91015625	5.3203125	5.625	5.58203125	5.44140625	5.859375	5.67578125	5.4921875	5.5078125
AI415730	4.8515625	4.203125	4.6328125	4.39453125	5.10546875	4.703125	4.234375	4.80078125	4.875	4.98046875
AI426330	5.83984375	5.91015625	5.9296875	5.99609375	6.11328125	6.22265625	6.015625	5.98828125	6.54296875	5.63671875
AI428301	6.84375	6.75390625	7.5390625	6.6953125	7.1796875	6.69921875	6.8984375	6.75390625	7.171875	7.1484375
AI428898	6.1796875	6.53125	6.546875	6.62109375	6.5859375	6.8359375	6.7734375	6.73828125	6.828125	6.70703125
AI429363	7.03515625	6.81640625	8.1328125	7.18359375	7.390625	7.828125	7.53515625	7.22265625	7.83984375	7.24609375
AI448005	6.12109375	5.26171875	6.21875	5.609375	6.265625	6.34375	5.87890625	6.1875	6.4375	6.32421875
AI448984	5.87890625	5.5234375	5.5	5.46875	5.84765625	5.87890625	5.421875	5.59765625	5.87890625	5.796875
AI449212	6.265625	5.96875	5.8671875	5.46484375	5.9375	5.796875	5.71484375	5.453125	6.359375	5.71484375
AI451458	5.01171875	4.73828125	5.1640625	5.6328125	5.21875	5.6640625	5.11328125	5.0703125	5.296875	4.625
AI462521	6.015625	6.375	6.1328125	6.24609375	5.78515625	6.3203125	6.24609375	6.29296875	6.24609375	6.28515625
AI463170	6.3671875	6.484375	6.18359375	6.28515625	6.1796875	6.0625	6.5625	6.28515625	6.45703125	6.50390625
AI464131	8.3671875	8.4453125	8.640625	8.8203125	8.765625	8.6875	8.625	8.8359375	8.6796875	8.75
AI465300	3.111328125	3.12890625	3.544921875	3.23046875	3.095703125	2.916015625	3.00390625	3.27734375	3.15234375	3.205078125
AI467606	5.66015625	5.333984375	6.552734375	7.02734375	6.751953125	6.57421875	5.61328125	6.44140625	6.455078125	6.150390625
AI480526	6.9609375	7.3828125	6.69140625	7.53125	6.73046875	7.37109375	7.57421875	7.23828125	7.3046875	7.046875
AI480624	4.87109375	5.5703125	5.69921875	5.20703125	4.8359375	4.77734375	5.2421875	4.53515625	4.90625	4.94921875
AI481207	3.08203125	3.57421875	3.072265625	3.265625	3.12890625	3.158203125	3.197265625	3.205078125	3.01171875	3.19140625
AI503301	5.28125	4.85546875	4.92578125	4.7890625	5.8828125	5.125	4.8203125	5.20703125	5.30078125	5.69921875
AI503316	7.8125	7.9375	8.1171875	8.015625	8.1953125	7.94921875	7.828125	8.1015625	8.328125	8.2421875
AI504432	3.7109375	3.7724609375	3.8525390625	4.748046875	4.50390625	4.28125	3.6123046875	4.236328125	3.974609375	4.02734375
AI594671	3.740234375	3.142578125	3.595703125	3.916015625	4.05859375	3.802734375	3.3203125	4.15625	3.626953125	4.109375
AI597479	7.25	7.05078125	7.44921875	7.16015625	7.1171875	7.3828125	6.98828125	7.44921875	7.4921875	7.38671875
AI605517	6.05078125	6.87109375	6.3984375	6.51171875	6.79296875	6.29296875	6.35546875	6.5703125	6.17578125	6.2890625
AI606473	3.15625	3.189453125	2.763671875	3.216796875	3.052734375	3.083984375	3.23828125	3.04296875	3.25390625	2.9296875
AI607873	6.234375	5.40625	7.11328125	6.5703125	6.84765625	6.30859375	5.80078125	6.55078125	6.890625	6.296875
AI661384	3.228515625	3.189453125	3.759765625	3.291015625	3.029296875	3.390625	2.970703125	3.490234375	3.42578125	3.095703125
AI661453	6.2890625	6.2265625	6.609375	6.375	6.16796875	6.41015625	6.30078125	6.640625	6.09375	6.5078125
AI662270	5.212890625	3.9775390625	6.095703125	6.1953125	6.671875	5.84765625	4.67578125	6.142578125	5.423828125	6.130859375
AI662501	4.5234375	3.98828125	4.04296875	4.046875	4.3203125	4.24609375	4.33984375	4.4453125	4.5234375	4.28125
AI835735	3.689453125	3.9921875	4.0	3.806640625	3.599609375	3.7109375	3.919921875	3.86328125	4.11328125	3.462890625
AI839979	4.26171875	4.328125	4.22265625	4.48046875	4.83203125	4.23046875	4.34375	4.328125	4.15625	4.44921875
AI844685	8.5703125	8.6484375	9.3828125	8.90625	9.046875	8.8984375	9.578125	9.0859375	9.7109375	8.640625
AI844869	5.07421875	5.34375	4.9296875	5.40234375	5.078125	5.2421875	5.47265625	5.23046875	5.45703125	5.33203125
AI846148	4.6875	5.03125	4.658203125	4.916015625	5.041015625	5.2265625	5.056640625	5.021484375	5.037109375	4.90625
AI849538	2.755859375	3.064453125	2.6796875	2.99609375	2.818359375	3.07421875	2.95703125	3.15234375	2.798828125	2.83203125
AI853106	4.2890625	4.12109375	4.37890625	4.3046875	4.78125	4.484375	4.60546875	4.26171875	4.484375	4.31640625
AI853502	4.72265625	4.8671875	4.73828125	4.90625	4.44921875	4.5234375	5.0625	4.59765625	4.64453125	4.5078125
AI854703	5.201171875	5.60546875	4.984375	5.078125	5.12890625	5.18359375	5.2353515625	5.0380859375	5.0341796875	5.0361328125
AI956758	7.3515625	7.30859375	8.1484375	7.08203125	7.56640625	7.52734375	7.04296875	7.21484375	7.96484375	7.19140625
AI987944	4.86328125	4.625	5.0390625	4.5703125	4.70703125	4.51953125	4.28515625	4.51171875	4.99609375	4.5
AL023008	5.45703125	5.88671875	5.9453125	6.31640625	6.03515625	6.421875	6.03125	6.0546875	5.57421875	5.94140625
AL023051	4.16796875	4.50390625	4.21484375	4.3125	3.796875	3.9765625	4.25390625	4.0234375	4.26953125	4.25390625
AU014756	3.51953125	3.5	3.76171875	3.32421875	3.380859375	3.306640625	3.712890625	3.609375	3.794921875	3.48828125
AU014876	4.5703125	5.125	4.734375	5.09375	4.53125	4.8671875	4.99609375	4.91015625	4.75390625	4.875
AU014972	5.94921875	5.80078125	6.4375	5.79296875	6.09765625	5.703125	5.60546875	5.7421875	6.26953125	6.203125
AU014973	5.65234375	5.1484375	5.34765625	4.85546875	5.8359375	5.3203125	5.19140625	5.20703125	5.41796875	5.62109375
AU015105	5.1875	5.3359375	4.96484375	5.12890625	4.85546875	4.74609375	5.12109375	5.1796875	5.14453125	5.01953125
AU015230	3.408203125	3.7109375	3.4375	3.623046875	3.681640625	3.583984375	3.908203125	3.4296875	3.412109375	3.396484375
AU015263	5.6640625	5.92578125	6.90234375	6.69140625	6.0078125	6.453125	6.06640625	6.22265625	6.17578125	5.74609375
AU015449	3.21484375	3.466796875	3.15234375	3.748046875	3.00390625	3.119140625	3.189453125	3.171875	3.279296875	3.14453125
AU015536	8.1328125	8.65625	7.98046875	9.0078125	8.7578125	9.1171875	8.796875	9.1484375	8.4453125	8.8984375
AU015558	3.09765625	3.462890625	3.09375	3.19921875	3.060546875	3.171875	3.66015625	3.2109375	3.125	3.013671875
AU015581	3.435546875	3.767578125	3.29296875	3.6796875	3.470703125	3.841796875	3.65625	3.38671875	3.51171875	3.484375
AU015603	5.9921875	6.2265625	6.21484375	6.06640625	6.89453125	6.3125	6.07421875	6.3515625	7.2421875	6.6796875
AU015621	3.5546875	3.666015625	2.962890625	3.201171875	3.060546875	2.921875	3.40234375	3.177734375	3.072265625	3.130859375
AU015680	4.75390625	4.50390625	5.0703125	5.07421875	4.75390625	4.91015625	4.7421875	4.984375	4.5546875	4.67578125
AU015696	3.69921875	3.9453125	3.39453125	3.591796875	3.423828125	3.49609375	3.482421875	3.234375	3.55078125	3.478515625
AU015777	4.5390625	4.75	4.421875	4.9140625	4.67578125	4.7578125	4.98828125	4.52734375	4.9140625	4.60546875
AU015836	5.38671875	5.57421875	5.71875	5.60546875	4.9296875	5.40234375	5.51953125	5.33203125	5.234375	5.22265625
AU017263	3.615234375	4.14453125	3.5625	4.03125	3.890625	4.046875	4.015625	4.12890625	3.68359375	4.09375
AU018466	3.9140625	3.935546875	3.9765625	4.01171875	3.625	3.75	4.109375	3.384765625	3.869140625	3.66015625
AU018552	6.03515625	6.4921875	6.92578125	6.265625	5.9921875	6.28515625	6.50390625	6.171875	5.828125	6.02734375
AU018740	5.32421875	5.375	5.57421875	6.09765625	5.7421875	6.13671875	5.7890625	5.9296875	5.51953125	5.6875
AU018877	3.634765625	3.71875	4.1328125	3.814453125	3.72265625	3.779296875	3.716796875	3.65234375	3.59765625	3.869140625
AU019559	6.49609375	6.48046875	6.36328125	6.125	6.6015625	6.1796875	6.33984375	6.265625	6.48828125	6.8046875
AU019752	3.84375	4.3125	4.18359375	4.12890625	3.783203125	4.0234375	4.0625	4.23046875	3.865234375	3.98828125
AU019754	6.6328125	7.21875	6.890625	6.796875	6.76171875	6.5703125	7.06640625	6.671875	6.66796875	6.49609375
AU019796	4.046875	4.07421875	3.962890625	4.04296875	4.03125	3.96875	4.28515625	3.814453125	4.25390625	3.775390625
AU019823	6.0625	6.189453125	6.734375	6.302734375	6.17578125	6.421875	6.296875	6.470703125	6.32421875	6.3125
AU020147	3.7421875	4.17578125	4.04296875	4.2734375	4.13671875	4.20703125	3.7421875	3.794921875	3.76953125	3.859375
AU020206	7.1171875	6.90234375	7.12109375	7.57421875	7.703125	7.8125	7.26953125	7.52734375	7.1875	7.59375
AU021001	3.212890625	3.001953125	3.318359375	3.099609375	3.37109375	3.169921875	3.044921875	2.82421875	3.55859375	3.390625
AU021025	7.484375	7.96875	7.66796875	7.94921875	7.58984375	7.9453125	7.94921875	7.8515625	7.5625	7.72265625
AU021092	5.73828125	6.16796875	6.05078125	5.97265625	5.52734375	5.984375	6.16015625	5.8046875	5.92578125	5.265625
AU021128	4.00390625	4.296875	4.0390625	3.91015625	3.892578125	4.0	4.0234375	3.603515625	3.826171875	3.69921875
AU021760	4.234375	4.48046875	4.78125	4.2578125	4.21484375	4.24609375	4.13671875	3.724609375	4.125	3.890625
AU021871	3.388671875	3.998046875	3.353515625	3.6171875	3.4921875	3.416015625	3.556640625	3.193359375	3.43359375	3.27734375
AU021889	3.634765625	3.68359375	3.650390625	3.482421875	3.38671875	3.751953125	3.8203125	3.669921875	3.859375	3.396484375
AU021895	3.1513671875	3.814453125	3.181640625	3.546875	3.4267578125	3.4228515625	3.076171875	3.388671875	3.2177734375	3.1591796875
AU022121	4.6328125	4.77734375	4.18359375	4.515625	4.3828125	4.359375	4.5234375	4.34765625	4.84765625	4.3515625
AU022186	3.87890625	3.861328125	3.578125	3.728515625	3.591796875	3.841796875	4.046875	3.57421875	3.66015625	3.853515625
AU022252	5.3115234375	5.01171875	5.1416015625	4.92578125	5.1552734375	5.0498046875	5.0751953125	5.216796875	5.3623046875	5.1640625
AU022255	4.9609375	5.4609375	4.88671875	5.234375	5.12890625	5.109375	5.42578125	4.9375	5.17578125	4.98828125
AU022331	4.94921875	5.5859375	4.89453125	5.015625	4.93359375	4.83203125	5.05859375	4.98046875	4.94921875	4.9609375
AU022332	3.3515625	3.5	3.013671875	3.283203125	3.1640625	3.31640625	3.548828125	3.34375	3.46484375	3.3359375
AU022434	6.76171875	7.53125	6.70703125	6.609375	6.92578125	6.78125	6.9453125	6.7109375	6.62890625	7.0703125
AU022751	4.50390625	4.6171875	4.6953125	4.640625	4.19921875	4.6171875	4.71484375	4.43359375	4.38671875	4.36328125
AU022804	3.47265625	3.822265625	3.681640625	3.37890625	3.2734375	3.34765625	3.3515625	3.306640625	3.56640625	3.337890625
AU022848	4.87890625	5.06640625	5.00390625	4.87890625	4.90234375	4.86328125	5.3125	4.83984375	5.140625	5.1484375
AU022852	3.8046875	4.01171875	3.7265625	4.0859375	3.689453125	3.962890625	4.203125	3.65234375	3.87109375	3.767578125
AU022882	2.5703125	2.9140625	2.697265625	2.962890625	2.5625	2.51171875	2.845703125	2.587890625	2.685546875	2.666015625
AU023617	5.04296875	4.98046875	4.609375	5.0390625	5.14453125	5.203125	5.09765625	5.10546875	4.7578125	4.796875
AU023762	4.015625	4.15234375	3.908203125	4.0	3.8359375	3.890625	4.23046875	3.734375	3.9140625	3.7890625
AU040972	5.375	5.6015625	5.234375	5.56640625	5.16015625	5.3359375	5.59765625	5.1953125	5.4375	5.09375
AU041133	4.9921875	4.72265625	5.51171875	4.28125	5.1328125	4.96875	4.67578125	4.58984375	5.11328125	4.98828125
AU041474	7.35546875	7.5	7.171875	7.55859375	7.37890625	7.43359375	7.44140625	7.49609375	6.953125	7.6328125
AU041480	5.20703125	5.65625	5.359375	5.37890625	5.25	5.28515625	5.5078125	5.25390625	5.35546875	5.0390625
AU042950	4.20703125	5.3125	4.1171875	3.810546875	4.18359375	4.29296875	3.841796875	4.18359375	3.810546875	3.974609375
AU044157	4.7734375	4.84765625	4.6015625	4.93359375	4.81640625	4.61328125	4.64453125	4.61328125	5.06640625	4.94921875
AU045717	4.02734375	4.5	4.0859375	4.16796875	3.87109375	4.1328125	4.46875	4.16015625	3.970703125	4.1640625
AU046084	5.0703125	5.16796875	5.07421875	5.21875	4.8984375	4.8984375	5.3203125	4.86328125	5.18359375	5.05859375
