gene_symbol	GSM914321	GSM914309	GSM914320	GSM914313	GSM914305	GSM914311	GSM914306	GSM914308	GSM914310	GSM914315	GSM914317	GSM914312	GSM914307	GSM914314	GSM914316	GSM914318	GSM914322	GSM914319
Havcr1	55.15625	69.5	51.96875	69.0625	66.625	67.125	67.1875	67.5625	67.875	59.125	57.28125	67.5	71.8125	69.4375	59.28125	57.15625	53.78125	55.40625
Havcr2	56.09375	67.0625	55.90625	69.625	63.25	68.75	63.625	63.96875	65.0625	55.5625	52.125	66.6875	67.25	77.5625	54.625	53.84375	57.875	53.53125
Hax1	140.84375	381.5	124.96875	345.25	407.0625	387.1875	435.125	413.6875	378.75	124.46875	156.8125	312.125	468.25	285.875	136.5	134.875	153.71875	212.21875
Hba-a2	2454.0	4206.0	1240.25	7544.0	3244.0	3631.0	5724.0	3871.0	4196.0	1262.75	1942.0	3778.0	5242.0	3770.0	2399.0	1674.0	1575.5	1536.5
Hba-x	58.46875	90.8125	57.90625	93.8125	89.375	88.125	92.0625	87.75	96.6875	57.34375	60.21875	85.8125	88.1875	90.75	60.46875	58.9375	58.9375	58.5
Hbb-bh1	52.71875	69.0	53.90625	64.625	61.71875	67.9375	61.59375	65.1875	64.8125	58.25	51.71875	63.40625	67.1875	65.6875	55.96875	52.875	52.1875	53.21875
Hbb-bh2	52.0625	72.375	55.3125	69.3125	72.5625	71.375	69.75	68.1875	71.625	53.875	50.59375	69.375	72.1875	68.8125	53.125	53.4375	54.625	50.46875
Hbb-bt	2207.53125	3522.625	1545.8125	6078.5	2979.25	3395.5	5387.375	3499.0625	3536.125	1466.21875	1842.21875	3415.875	4438.375	3390.4375	2167.375	2103.0625	2035.34375	1759.375
Hbb-y	50.46875	68.4375	50.15625	71.375	70.625	67.875	64.875	68.6875	69.625	53.8125	50.21875	70.5	76.25	70.625	52.21875	51.625	53.21875	51.875
Hbegf	65.4375	98.6875	62.34375	95.8125	86.5625	94.1875	90.8125	87.75	110.5625	60.59375	57.125	92.625	94.125	90.5625	61.34375	58.0	59.78125	61.28125
Hbp1	284.25	887.5	271.25	921.5	737.0	844.0	870.5	867.5	758.5	220.625	299.25	950.0	826.0	916.5	287.75	263.5	262.25	262.5
Hbq1a	54.75	65.5625	50.59375	64.5625	67.3125	66.875	65.125	62.03125	67.0	53.71875	51.53125	62.15625	66.625	65.0625	56.0	50.71875	52.96875	49.8125
Hbq1b	60.21875	103.0	58.9375	97.5	85.5	95.6875	89.8125	88.0	101.0	64.125	59.65625	91.3125	97.75	101.875	59.59375	58.34375	56.8125	56.0625
Hbs1l	165.125	486.25	159.15625	453.25	510.875	386.125	499.875	515.25	427.125	158.96875	171.5625	493.125	460.875	430.625	147.9375	160.125	161.28125	161.25
Hc	60.4375	76.75	60.9375	78.375	80.125	81.8125	75.5625	79.1875	77.6875	64.0	73.75	81.125	82.5	81.625	63.5	70.125	78.125	63.90625
Hcar1	228.0	355.75	376.25	509.75	479.75	614.0	561.0	427.25	257.0	438.5	338.0	409.5	281.0	621.0	544.5	360.5	278.25	144.125
Hcar2	74.0	96.5	88.9375	149.875	117.625	146.25	115.875	110.75	106.9375	85.0	87.75	128.875	102.25	139.625	114.3125	89.5	80.875	66.3125
Hccs	111.25	762.0	104.1875	579.5	759.5	527.0	874.0	847.5	635.0	101.875	106.0	692.5	831.5	565.5	111.5	110.9375	116.1875	109.0625
Hcfc1	130.875	264.75	141.75	232.25	269.25	220.625	272.0	268.0	227.0	137.875	129.25	261.0	240.125	247.75	138.625	143.0	129.25	135.375
Hcfc1r1	134.875	273.75	135.5	265.75	289.75	258.75	284.75	292.5	255.375	146.375	131.25	234.5	295.75	251.875	126.125	139.875	145.375	137.5
Hcfc2	105.75	243.875	104.0	251.25	243.625	247.25	261.0	265.5	244.75	101.25	107.625	276.0	253.25	246.0	108.875	112.5625	107.4375	107.5625
Hck	76.6875	102.6875	75.9375	100.5625	90.3125	104.75	94.4375	90.0	98.375	66.6875	67.6875	100.625	89.5	104.75	69.625	69.0625	78.25	73.125
Hcls1	151.75	146.625	122.4375	156.75	132.5	157.625	141.625	147.625	156.0	116.25	151.125	161.0	138.875	176.875	146.25	153.625	165.5	140.75
Hcn1	51.59375	72.9375	51.28125	73.5625	71.3125	71.3125	70.625	68.5625	78.5	54.53125	51.375	71.25	70.6875	74.625	51.15625	52.6875	50.5	51.40625
Hcn2	62.0625	107.4375	61.21875	97.6875	94.625	94.5	102.125	99.9375	94.75	65.75	61.375	91.4375	105.125	95.375	62.65625	60.46875	65.25	65.25
Hcn3	56.09375	94.1875	55.21875	90.625	89.8125	90.3125	83.125	86.9375	87.125	56.0	53.59375	86.5	88.8125	90.3125	55.65625	56.0	59.0	57.0
Hcn4	62.40625	91.5	57.75	88.5625	76.75	90.0	84.125	82.875	92.6875	60.875	62.1875	85.5	89.9375	86.6875	58.1875	60.5	61.09375	57.59375
Hcrt	58.6875	95.25	57.40625	91.5625	92.3125	99.4375	92.375	89.9375	103.75	55.75	60.5625	92.5	106.5625	97.5625	59.03125	57.96875	60.75	58.0
Hcrtr1	59.375	95.0	58.0	94.5625	91.0	98.4375	85.625	84.6875	92.8125	56.3125	54.875	92.4375	87.125	92.1875	56.6875	56.5	55.625	54.34375
Hcrtr2	52.1875	64.375	55.25	63.78125	65.9375	65.5	68.875	59.25	64.125	54.5625	52.5	61.75	62.84375	69.125	52.375	56.65625	53.875	53.71875
Hcst	61.0625	95.625	60.0625	91.4375	91.8125	95.1875	92.125	81.0625	90.0625	63.875	59.90625	89.75	91.9375	92.5625	62.625	57.25	62.53125	57.65625
Hdac1	210.875	502.625	195.5625	491.375	473.375	492.375	525.875	571.125	481.625	165.03125	235.75	524.625	593.875	512.25	208.875	189.96875	208.4375	187.4375
Hdac10	89.875	174.625	88.3125	163.0	170.375	153.25	165.125	169.5	167.25	88.1875	86.5	173.25	159.5	169.125	90.1875	92.75	89.5	86.4375
Hdac11	77.3125	103.25	73.5625	105.75	103.6875	97.25	94.875	96.6875	104.75	73.5625	73.4375	95.0625	101.6875	110.25	71.6875	70.1875	72.75	79.625
Hdac2	191.75	863.5	178.5	786.0	782.5	628.0	895.5	926.0	702.0	173.5	229.625	845.0	861.0	701.5	202.25	190.75	212.125	179.625
Hdac3	341.0	710.0	332.75	742.5	742.5	685.5	783.5	957.0	680.5	384.75	366.0	797.0	717.0	620.5	390.75	382.75	374.75	340.75
Hdac4	90.1875	140.4375	88.03125	152.875	141.625	154.0625	135.0	140.5	138.75	92.34375	91.96875	148.8125	132.125	149.4375	89.4375	90.0625	80.71875	88.53125
Hdac5	150.125	234.25	133.125	210.0	243.875	221.5	230.0	218.25	227.125	144.0	141.75	259.5	205.625	248.875	136.625	148.875	139.0	124.0
Hdac6	103.9375	250.625	119.1875	218.875	245.5	206.75	273.25	287.0	178.875	118.4375	124.125	261.75	250.625	233.125	117.4375	117.4375	126.625	195.125
Hdac7	102.0	171.25	100.9375	165.25	164.25	155.0	165.0	151.875	163.625	95.75	98.8125	167.75	161.125	187.375	98.0625	101.5	108.9375	100.9375
Hdac8	76.125	136.625	72.6875	141.125	129.875	138.375	137.625	131.0	135.75	70.25	76.5625	156.25	125.5625	141.625	79.8125	76.375	80.0625	71.875
Hdac9	84.0	96.1875	82.3125	119.4375	87.625	101.8125	85.4375	87.5625	126.6875	70.5	74.0	97.0	92.75	104.9375	67.6875	70.5	88.5625	90.875
Hdc	70.4375	99.6875	67.5	93.0	79.5	98.5625	93.6875	83.3125	99.0	74.0625	70.4375	95.25	96.25	100.375	69.625	61.46875	66.4375	68.5
Hddc2	72.75	162.0	66.3125	162.0	156.75	138.375	182.625	168.125	171.875	69.0	71.3125	169.875	151.5	140.625	74.1875	64.0	65.875	68.6875
Hddc3	83.625	290.0	92.6875	259.75	429.0	282.25	284.0	289.5	347.75	111.0	89.5625	272.75	269.75	259.25	89.5625	100.875	87.25	108.8125
Hdgf	161.0	562.0	159.0	540.5	645.5	539.0	580.0	578.0	535.0	151.75	141.25	529.0	657.0	442.75	143.25	146.875	168.25	173.0
Hdgfl1	55.0	78.0	55.59375	74.0	73.9375	72.4375	76.0625	68.5625	79.75	57.6875	56.75	74.125	77.0	83.125	55.15625	56.09375	53.15625	63.625
Hdgfrp2	82.875	169.5	84.6875	181.25	176.5	171.0	166.375	160.0	175.875	92.1875	89.4375	190.875	167.25	181.375	80.1875	79.25	85.75	86.4375
Hdgfrp3	66.75	95.6875	62.90625	104.8125	92.6875	95.0625	94.8125	102.4375	97.375	68.4375	65.125	115.4375	92.1875	104.375	64.0625	67.875	66.1875	67.4375
Hdhd1a	51.09375	64.0	52.65625	65.0625	60.8125	61.3125	60.0625	58.90625	62.21875	50.6875	50.28125	59.90625	62.46875	60.09375	52.125	51.5625	53.84375	51.375
Hdhd2	152.25	489.75	153.25	406.75	557.0	430.25	498.5	517.0	419.25	152.625	139.0	449.5	541.5	389.5	143.25	149.0	146.0	146.625
Hdhd3	79.375	169.125	75.4375	176.25	216.875	149.875	201.375	241.0	179.375	87.0625	85.375	144.75	178.625	157.0	81.125	76.0625	80.25	89.0625
Hdlbp	1004.0	1479.0	1127.0	1695.0	1628.0	1588.0	1650.0	1739.0	1471.0	883.0	950.5	1709.0	1402.0	1472.0	816.5	910.5	1046.0	1110.0
Hdx	53.5	61.96875	54.9375	65.75	64.5625	67.0	62.375	60.5	65.8125	55.90625	54.40625	66.8125	64.375	68.875	56.5625	53.125	52.8125	52.96875
Heatr1	94.75	212.5	98.0	210.125	232.125	206.0	240.125	224.375	221.5	99.4375	97.3125	227.75	210.875	219.25	103.0625	96.0625	103.25	96.9375
Heatr3	82.03125	205.125	73.625	198.25	206.625	200.0625	211.875	207.1875	199.6875	77.40625	82.625	201.125	210.8125	192.125	76.28125	76.53125	79.6875	75.78125
Heatr4	63.328125	113.0625	60.390625	110.125	107.6875	114.5	107.25	104.15625	113.1875	63.046875	62.5625	110.59375	117.65625	114.21875	64.5625	62.625	60.03125	63.75
Heatr5a	155.125	234.625	151.375	262.0	247.0	258.75	233.625	254.0	248.25	142.375	148.0	309.5	215.125	266.0	142.625	148.0	169.875	145.625
Heatr5b	109.1875	254.25	117.53125	224.84375	257.125	212.875	221.6875	240.90625	200.0625	105.6875	113.40625	258.71875	224.0625	234.59375	108.59375	105.0	107.65625	102.34375
Heatr6	119.5	167.75	108.3125	169.75	169.0	171.625	178.375	162.375	162.75	116.25	125.75	190.125	153.75	171.125	118.6875	117.125	112.75	106.9375
Heatr9	51.65625	76.3125	53.40625	72.25	71.8125	73.375	69.8125	72.0	68.875	55.0625	52.375	68.875	72.6875	75.625	53.0625	52.21875	52.6875	53.28125
Hebp1	167.75	166.75	180.5	195.75	182.375	203.75	160.375	173.5	212.0	160.125	160.0	204.25	165.125	189.125	151.875	162.625	154.375	189.5
Hebp2	72.4375	197.25	68.5	183.125	186.75	185.875	180.375	188.5	173.875	80.625	72.25	148.625	173.375	165.75	74.125	70.5625	70.3125	91.8125
Heca	125.75	295.0	116.4375	238.375	296.0	247.5	289.25	297.0	248.5	108.1875	127.0625	308.0	288.5	259.5	129.5	118.1875	119.8125	113.3125
Hectd1	248.0	752.5	243.625	747.5	762.0	578.0	831.5	832.5	733.5	238.125	261.5	912.5	756.5	680.0	246.875	248.125	246.875	259.0
Hectd2	55.75	68.5625	55.9375	74.0	72.375	74.1875	76.1875	70.5625	72.8125	55.8125	55.78125	69.8125	76.8125	70.9375	54.625	55.125	56.6875	56.375
Hectd3	148.0	264.5	143.875	266.0	285.75	249.5	271.0	302.0	236.125	148.0	153.0	267.5	246.625	251.375	140.875	142.625	144.5	144.0
Hecw1	55.09375	85.625	56.15625	83.9375	79.875	79.3125	76.9375	77.0625	82.5625	56.28125	55.3125	81.0625	83.1875	81.4375	55.53125	55.84375	56.40625	57.65625
Hecw2	66.625	123.375	66.5	121.0625	122.0	121.875	134.375	118.6875	127.1875	65.0	63.15625	128.25	126.5	127.125	65.8125	62.875	65.875	62.125
Heg1	366.1875	421.3125	362.125	488.875	417.625	517.75	427.875	468.9375	467.25	278.34375	389.6875	609.375	397.25	541.75	299.9375	308.40625	389.25	331.84375
Helb	95.75	231.5	89.125	170.0	195.375	164.0	203.75	196.375	173.625	96.1875	99.4375	196.375	216.625	174.5	93.3125	97.3125	92.625	93.3125
Hells	56.8125	76.625	57.25	79.5	72.3125	77.5	74.8125	78.8125	77.125	55.59375	54.15625	82.4375	74.6875	79.375	56.3125	56.28125	61.9375	56.3125
Helq	70.0625	147.625	66.625	127.625	147.25	129.375	161.875	149.25	137.75	71.25	71.3125	138.75	152.875	147.0	70.75	70.6875	68.6875	67.4375
Helt	55.28125	80.0625	55.65625	75.125	73.4375	72.6875	76.3125	75.375	75.75	56.03125	54.65625	73.8125	73.4375	78.9375	56.09375	53.15625	56.40625	54.375
Helz	176.625	247.875	174.875	245.125	242.25	240.125	246.5	241.5	223.25	176.75	175.75	251.0	233.0	239.0	190.125	169.125	173.875	166.625
Helz2	76.5	148.125	78.625	133.5	149.25	124.375	168.75	157.875	129.75	84.625	80.6875	129.625	147.625	131.125	80.1875	78.8125	75.5	69.625
Hemgn	53.21875	79.5	52.1875	85.3125	83.875	81.5	82.375	88.6875	85.125	54.0	51.59375	83.75	81.6875	83.5	56.125	55.375	57.46875	58.21875
Hemk1	87.625	299.0	83.125	321.25	303.5	321.5	357.75	403.75	257.5	84.9375	90.3125	305.5	271.0	284.25	96.1875	87.1875	83.125	86.125
Henmt1	53.03125	68.5	51.6875	72.625	71.3125	64.6875	70.4375	75.6875	69.5625	52.59375	52.96875	69.5625	69.625	72.6875	54.28125	52.96875	52.84375	56.5625
Hepacam	53.40625	75.9375	54.90625	76.125	77.8125	80.25	75.0	72.375	76.3125	55.90625	51.65625	75.9375	70.375	77.5625	53.8125	53.28125	54.40625	55.25
Hepacam2	57.71875	73.8125	57.0	70.5625	70.375	70.8125	70.9375	73.375	74.875	54.375	55.53125	75.3125	69.5	73.1875	56.15625	56.3125	60.15625	59.0625
Heph	174.0	108.6875	174.375	154.5	101.8125	140.25	115.5	122.5625	163.0	190.875	212.375	190.5	124.0625	157.0	223.625	203.375	175.0	162.625
Hephl1	55.5	85.375	71.125	110.625	102.6875	114.0	93.875	86.625	167.5	59.21875	50.4375	75.375	96.75	92.25	51.875	53.3125	70.625	80.8125
Herc1	155.25	413.5	162.75	362.5	384.5	328.75	400.5	402.25	381.0	144.75	154.125	439.0	368.75	383.75	166.625	153.75	153.625	140.625
Herc2	146.25	262.75	155.5	251.375	279.5	225.875	262.75	274.5	248.625	140.25	144.875	268.0	259.5	259.75	146.125	137.25	152.25	135.875
Herc3	76.75	367.5	72.1875	299.75	293.25	249.0	336.75	352.0	246.125	69.3125	74.375	379.75	303.25	289.0	75.875	72.25	69.875	73.875
Herc4	139.125	452.25	131.75	434.0	385.5	335.25	415.75	464.25	432.75	110.6875	163.625	549.5	419.25	427.25	138.0	127.0	142.75	136.75
Herc6	62.25	101.1875	59.59375	101.0	86.75	98.125	97.125	107.875	108.25	63.75	67.0625	110.9375	89.1875	105.75	64.9375	62.28125	63.78125	57.71875
Herpud1	262.25	981.5	251.25	964.0	925.0	980.5	1032.0	946.5	811.5	255.5	314.25	1038.0	828.5	884.0	267.25	251.625	234.25	270.75
Herpud2	233.375	565.0	206.5	577.0	545.5	596.5	545.5	628.5	523.0	202.5	245.875	655.5	582.0	562.5	226.25	213.625	187.125	214.375
Hes1	94.1875	177.125	96.6875	203.25	163.0	189.875	208.5	168.875	205.0	89.125	87.4375	213.25	166.25	218.0	96.9375	85.6875	96.5625	119.375
Hes2	59.21875	90.1875	60.59375	90.625	90.625	89.0625	94.4375	86.375	98.3125	62.84375	60.75	89.9375	94.25	92.625	57.375	60.90625	64.0625	60.1875
Hes3	60.96875	86.375	58.84375	82.75	83.125	94.125	86.8125	84.9375	89.3125	56.875	57.84375	86.25	85.5	92.0625	59.0625	54.09375	62.1875	60.125
Hes5	84.5	173.125	73.25	151.75	146.125	160.125	151.125	155.875	158.125	81.625	82.0	152.125	155.875	149.125	80.0	74.8125	74.0	87.5625
Hes6	76.375	119.6875	72.3125	114.6875	122.4375	126.625	126.1875	119.1875	123.6875	75.6875	78.125	120.25	123.25	131.25	74.1875	76.0	74.1875	74.0
Hes7	70.6875	151.625	62.4375	150.0	143.75	158.875	146.375	139.375	155.75	65.6875	65.4375	131.5	146.125	156.125	67.1875	64.8125	67.1875	64.875
Hesx1	54.0625	69.375	57.5625	65.0	71.1875	69.6875	60.03125	61.90625	66.0625	56.78125	51.40625	59.09375	64.75	64.9375	56.84375	56.4375	53.59375	50.53125
Hexa	394.0	437.75	353.5	569.0	512.5	529.5	548.5	593.5	516.0	287.0	381.25	618.5	430.0	555.0	304.75	322.0	455.0	407.0
Hexb	193.875	174.25	150.125	263.25	170.375	269.25	171.0	182.125	252.125	139.375	186.625	311.25	171.75	267.0	156.0	139.375	185.125	178.875
Hexdc	64.3125	106.125	61.875	93.3125	104.875	108.4375	99.4375	100.25	108.625	61.59375	62.34375	108.1875	104.3125	105.6875	68.4375	62.5	59.21875	61.8125
Hexim1	158.875	407.25	142.875	326.0	488.0	281.75	526.0	498.75	314.5	205.875	180.5	257.75	480.0	277.75	216.875	197.625	170.0	159.75
Hexim2	61.71875	148.5	61.0625	133.375	140.125	135.0	135.75	130.75	131.25	68.0	61.125	132.75	136.625	137.75	68.75	57.9375	58.9375	58.59375
Hey1	68.1875	114.25	74.3125	130.125	109.0625	142.5	131.0	114.5625	133.25	63.34375	63.21875	124.5	124.3125	126.75	66.3125	67.3125	67.625	67.25
Hey2	57.84375	75.75	57.375	81.125	69.1875	83.9375	79.25	74.4375	93.5625	57.6875	57.21875	84.0	75.75	89.875	55.28125	57.75	58.625	56.3125
Heyl	89.9375	155.875	93.8125	144.875	155.5	150.125	171.375	139.625	152.75	79.875	82.1875	158.25	135.25	175.75	81.375	74.875	82.375	102.5625
Hfe	192.75	262.75	192.125	232.875	250.5	230.0	280.0	286.0	243.625	150.375	150.5	196.875	312.0	231.25	158.875	165.0	250.875	165.25
Hfe2	62.15625	86.875	59.75	353.75	95.625	264.25	101.8125	80.125	416.75	62.6875	59.46875	91.5625	140.5	121.5625	56.75	60.5625	58.8125	55.75
Hfm1	49.828125	57.734375	50.984375	60.171875	62.578125	60.46875	59.390625	59.015625	58.953125	50.640625	48.25	58.875	59.328125	60.921875	52.40625	51.515625	50.703125	52.78125
Hgd	58.8125	74.9375	62.0625	73.875	73.625	78.4375	69.6875	74.25	72.9375	66.0	71.3125	72.625	77.75	76.1875	61.96875	66.375	73.75	72.125
Hgf	65.625	86.8125	67.375	78.0	89.125	78.3125	84.375	90.75	90.1875	68.4375	72.4375	75.125	87.25	81.0	70.375	64.5	64.25	62.09375
Hgfac	55.53125	88.3125	56.78125	78.875	81.4375	86.25	86.9375	81.375	83.5625	59.09375	61.15625	86.25	86.75	96.5625	57.1875	61.21875	59.1875	62.46875
Hgh1	76.8125	130.375	78.1875	129.375	129.375	126.9375	129.375	132.875	142.25	84.1875	78.4375	132.25	131.875	138.0	79.25	79.375	80.6875	78.1875
Hgs	118.5	221.5	113.875	222.125	234.75	199.125	236.25	232.125	220.25	119.5	114.625	227.875	211.5	234.375	115.5	111.75	114.0	130.125
Hgsnat	310.75	566.0	310.5	570.0	577.0	582.5	676.5	652.5	553.5	329.5	323.0	573.5	580.0	522.5	319.0	311.75	312.25	295.0
Hhat	58.96875	79.375	56.9375	72.25	69.3125	73.8125	77.4375	74.625	73.6875	57.09375	57.65625	76.4375	77.8125	76.125	57.8125	54.84375	57.09375	56.9375
Hhatl	59.34375	95.5	55.875	127.25	92.9375	123.5625	83.875	83.625	140.375	54.96875	56.84375	88.5625	99.5	111.375	56.96875	57.15625	56.09375	58.53125
Hhex	69.0	89.1875	61.71875	93.625	89.8125	95.3125	85.125	90.0625	83.9375	62.25	63.625	97.1875	86.1875	100.625	62.625	68.5625	70.125	69.75
Hhip	52.09375	63.1875	52.9375	67.8125	62.03125	68.1875	67.125	66.1875	69.75	54.0625	52.5	61.90625	65.125	67.0625	53.34375	55.40625	51.78125	54.8125
Hhipl1	77.3125	96.25	76.9375	97.125	95.3125	104.0	84.875	89.3125	99.0	67.1875	71.875	107.1875	92.0	101.875	71.0625	69.5625	76.8125	77.0
Hhipl2	57.1875	80.875	54.4375	76.9375	79.875	84.625	80.0	79.4375	86.5	57.5625	51.75	76.1875	80.625	81.1875	57.6875	60.375	54.84375	56.15625
Hhla1	51.53125	69.5625	52.875	72.75	72.375	71.75	74.875	67.625	70.5625	53.46875	49.8125	71.1875	73.625	75.8125	52.03125	54.65625	51.59375	53.53125
Hibadh	298.609375	1858.84375	287.765625	1740.734375	2050.328125	1562.578125	2115.953125	2139.9375	1587.625	289.078125	331.21875	1852.265625	1993.546875	1578.578125	313.484375	334.109375	307.078125	272.65625
Hibch	150.75	1484.0	128.875	1435.0	1593.0	1236.0	1597.0	1668.0	1146.0	126.5625	174.625	1502.0	1430.0	1230.0	174.5	138.875	129.0	104.8125
Hic1	99.5625	155.375	89.0625	148.75	145.75	158.25	151.125	147.0	152.5	94.875	92.25	156.25	153.75	159.25	90.625	87.3125	95.5	92.25
Hic2	70.1875	108.125	67.625	107.6875	106.5	108.0625	99.3125	97.25	107.75	70.75	71.25	110.3125	103.6875	105.875	73.125	69.625	67.4375	70.5625
Hid1	74.1875	113.1875	67.8125	114.9375	110.75	108.9375	109.9375	108.6875	121.75	73.5625	74.25	110.75	110.0	120.0	72.1875	77.125	73.25	64.25
Hif1a	136.25	432.75	133.875	403.25	380.75	344.5	474.5	538.0	390.75	96.0	142.75	374.0	453.5	382.75	127.25	108.875	138.25	145.75
Hif1an	86.625	265.0	82.5	283.25	265.25	240.125	278.25	288.5	274.25	78.9375	93.0	277.25	272.5	266.5	84.625	86.875	91.4375	81.6875
Hif3a	60.3125	70.5	61.5	75.6875	73.9375	74.625	77.1875	70.4375	72.875	56.5625	58.53125	71.0	70.3125	76.625	61.6875	57.4375	55.53125	56.375
Higd1a	84.15625	329.25	94.71875	277.6875	310.1875	277.3125	294.25	322.4375	269.5625	79.59375	84.0625	214.0	318.8125	217.5625	78.75	77.53125	90.6875	93.25
Higd1b	61.46875	92.8125	63.5	95.875	94.3125	92.0	95.625	100.4375	98.375	59.71875	59.4375	97.5	94.375	99.625	67.1875	62.96875	61.9375	61.21875
Higd2a	487.75	1741.0	444.25	1848.0	1861.0	1464.0	2017.0	2270.0	1748.0	412.5	404.75	1660.0	2000.0	1546.0	380.75	413.5	519.5	550.5
Hilpda	73.75	98.0	65.3125	99.875	93.375	104.125	98.5	95.5	104.8125	68.3125	68.6875	183.0	96.1875	109.6875	63.25	69.8125	68.125	64.3125
Hils1	57.1875	102.5	59.625	91.25	91.0	96.75	86.75	86.875	93.25	57.6875	57.21875	91.625	92.1875	98.375	59.40625	53.78125	59.75	74.25
Hinfp	75.625	129.875	76.625	136.125	138.625	119.625	131.125	131.0	123.625	72.5	78.0625	144.875	131.125	133.375	79.25	77.375	74.0	74.5625
Hint1	107.375	510.75	118.5	443.0	544.5	560.5	533.0	533.0	486.75	127.0625	137.375	460.25	581.0	376.25	122.75	104.5	110.375	115.75
Hint2	90.125	260.75	90.9375	263.5	274.25	270.5	292.25	316.75	282.25	93.25	94.875	249.0	273.0	256.5	99.3125	95.125	87.9375	84.4375
Hint3	72.3125	387.5	75.0625	338.75	391.25	308.5	420.5	421.0	302.25	68.375	81.5625	341.25	383.25	298.0	70.3125	66.8125	71.625	76.625
Hip1	172.75	152.25	162.625	157.125	154.375	161.875	131.125	147.875	180.125	140.75	173.375	156.625	142.875	167.875	128.5	158.125	157.25	161.75
Hip1r	78.8125	179.5	83.3125	148.625	185.75	146.25	238.25	184.125	136.5	71.875	77.8125	137.0	167.75	149.625	84.6875	79.3125	80.75	85.9375
Hipk1	282.5	1008.5	281.5	851.5	940.5	826.5	1131.0	1168.0	762.5	246.125	294.5	903.5	963.5	835.0	274.5	250.75	261.5	260.0
Hipk2	649.5	595.5	726.5	482.25	651.5	575.5	625.5	728.0	503.5	588.0	634.0	553.5	649.5	600.5	643.5	562.0	533.0	620.0
Hipk3	643.0	1119.0	508.0	945.0	1068.0	1071.0	929.5	1009.5	1100.0	700.5	843.0	1588.0	966.5	944.5	742.0	853.0	466.75	451.25
Hipk4	59.78125	86.3125	59.78125	83.5625	84.5625	85.625	80.625	78.25	83.5	60.90625	57.71875	82.75	82.75	84.0625	58.15625	57.5	59.8125	65.625
Hira	83.3125	158.875	75.0	147.25	153.0	136.25	156.25	161.0	142.875	84.4375	79.4375	147.5	151.0	150.75	77.625	79.1875	79.75	81.0
Hirip3	60.8125	92.9375	61.40625	88.0	89.0625	90.1875	93.4375	93.25	96.1875	63.8125	60.625	95.5625	99.6875	91.5625	62.1875	67.875	62.84375	62.0
Hist1h1a	91.375	124.3125	78.375	149.75	124.5	137.875	130.125	117.4375	130.75	87.4375	89.375	130.25	121.5625	138.625	82.625	82.375	134.5	94.9375
Hist1h1b	95.8125	155.375	78.4375	167.75	141.25	150.375	142.375	124.5	174.625	77.5	90.6875	145.625	124.4375	138.125	86.6875	86.5625	214.375	93.0
Hist1h1c	157.25	429.75	153.25	450.0	467.5	445.0	359.75	355.5	528.0	151.625	152.25	267.5	515.0	443.75	131.0	137.875	144.875	155.25
Hist1h1d	49.96875	67.5	52.9375	65.875	67.875	68.0625	62.875	60.59375	74.375	50.875	49.09375	62.0	66.4375	64.0	49.8125	53.59375	49.84375	50.53125
Hist1h1t	58.8125	76.75	55.6875	81.125	78.3125	74.75	70.1875	66.0625	77.75	61.3125	55.3125	72.6875	76.1875	76.1875	56.46875	56.75	56.5625	64.3125
Hist1h2aa	70.1875	143.875	59.5	129.125	125.25	129.25	125.125	114.375	131.625	70.1875	65.625	127.125	118.0	124.625	66.0	64.0625	67.3125	109.8125
Hist1h2ab	49.625	55.15625	51.75	59.59375	59.34375	58.875	59.34375	54.625	56.03125	54.375	48.9375	59.21875	57.84375	63.625	47.03125	48.9375	49.65625	47.375
Hist1h2ae	52.59375	52.3125	51.21875	60.40625	57.4375	57.15625	52.34375	54.71875	55.96875	52.375	49.78125	55.84375	53.09375	56.625	51.15625	51.65625	56.5	54.125
Hist1h2ak	57.78125	70.125	56.28125	84.1875	77.5	80.1875	74.375	72.9375	83.6875	56.15625	56.5	81.0625	69.8125	80.5	56.40625	55.15625	69.125	58.75
Hist1h2al	257.1442307692308	385.5480769230769	271.84615384615387	374.0048076923077	379.13461538461536	398.1682692307692	373.9807692307692	361.3125	441.90384615384613	238.6778846153846	226.59375	348.41346153846155	351.4423076923077	388.0192307692308	210.00240384615384	251.00721153846155	326.1923076923077	340.97115384615387
Hist1h2ba	56.125	81.5	57.875	84.25	82.0	85.3125	70.9375	79.0	81.9375	54.8125	52.96875	83.0	82.4375	82.0	56.03125	57.53125	52.25	71.3125
Hist1h2bb	58.15625	72.25	58.25	82.0625	80.25	87.0625	72.5625	73.5625	81.4375	57.375	55.6875	73.4375	82.5	80.9375	57.46875	55.84375	58.125	54.21875
Hist1h2bc	178.875	929.0	178.875	1015.5	999.5	1049.0	863.5	918.0	942.5	121.8125	210.75	593.0	926.0	732.0	133.375	118.0	181.125	189.125
Hist1h2be	108.0	165.125	105.125	160.625	156.875	192.0	132.625	129.0	196.625	105.6875	100.9375	147.25	141.0	171.125	102.4375	97.9375	104.0625	104.0
Hist1h2bg	62.3125	80.875	62.1875	84.875	80.0	86.25	71.3125	81.1875	81.75	60.9375	59.6875	81.5625	79.5625	87.1875	62.09375	60.5	62.125	64.25
Hist1h2bh	109.1875	304.0	97.25	284.5	299.25	339.25	284.75	248.625	293.75	99.5	101.6875	297.75	301.5	309.5	104.625	97.0	106.3125	106.375
