gene_symbol	GSM3526024	GSM3526021	GSM3526026	GSM3526022	GSM3526025	GSM3526027	GSM3526020	GSM3526023
LOC101929681	5.49609375	5.36328125	5.51171875	5.60546875	5.7578125	5.56640625	5.71875	5.17578125
LOC101929683	5.40625	5.18359375	5.3828125	5.40234375	5.3828125	5.35546875	5.3203125	5.1640625
LOC101929694	3.08203125	3.119140625	3.037109375	3.3203125	3.46875	3.20703125	3.169921875	3.2265625
LOC101929705	5.390625	5.26953125	5.30078125	5.47265625	5.3125	5.2421875	5.2578125	5.09375
LOC101929709	6.796875	7.10546875	6.94140625	6.9140625	6.62890625	6.9765625	6.67578125	6.984375
LOC101929713	2.80859375	3.0107421875	2.865234375	2.748046875	2.734375	2.671875	2.916015625	2.958984375
LOC101929715	5.953125	5.97265625	6.0546875	6.234375	6.09375	6.00390625	6.12890625	5.96875
LOC101929717	5.046875	4.78515625	5.0	5.171875	5.25390625	4.9921875	4.82421875	4.921875
LOC101929718	5.82421875	5.54296875	5.87109375	6.04296875	5.8046875	5.91015625	5.75	5.6953125
LOC101929719	4.2578125	4.29296875	4.24609375	4.4921875	4.3125	4.28125	4.4140625	4.3359375
LOC101929726	5.890625	6.0234375	5.62109375	6.15625	6.140625	6.09765625	5.86328125	5.75390625
LOC101929734	3.94140625	4.015625	4.42578125	3.990234375	4.1953125	4.23046875	3.7265625	4.12890625
LOC101929740	5.951171875	6.181640625	6.2666015625	5.7646484375	6.0400390625	5.9462890625	5.935546875	6.3359375
LOC101929741	3.28515625	3.0703125	3.12890625	3.12109375	3.13671875	3.345703125	3.279296875	2.908203125
LOC101929745	3.255859375	3.349609375	3.30078125	3.56640625	3.4140625	3.51953125	3.5859375	3.3671875
LOC101929747	5.837890625	5.8984375	5.552734375	5.904296875	5.95703125	6.07421875	5.90234375	5.931640625
LOC101929748	3.751953125	3.6953125	3.509765625	3.630859375	3.8671875	3.732421875	3.666015625	3.544921875
LOC101929752	6.20703125	5.8515625	5.8828125	6.11328125	6.17578125	6.1953125	5.91796875	5.8203125
LOC101929757	4.0234375	4.3046875	4.25390625	4.32421875	4.1796875	4.421875	3.791015625	3.75390625
LOC101929759	3.857421875	3.97265625	3.59765625	4.06640625	4.2578125	4.05078125	3.7890625	3.943359375
LOC101929761	6.61328125	6.84375	5.98828125	6.875	6.9609375	6.703125	6.953125	6.18359375
LOC101929762	3.52734375	3.46484375	3.375	3.275390625	3.564453125	3.302734375	3.728515625	3.275390625
LOC101929774	4.335286458333333	4.932942708333333	4.252604166666667	4.080729166666667	4.444010416666667	4.3671875	4.071614583333333	4.3203125
LOC101929777	5.404947916666667	5.313802083333333	5.55859375	5.399739583333333	5.290364583333333	5.533854166666667	5.553385416666667	5.428385416666667
LOC101929787	5.96484375	5.99609375	5.96875	5.19921875	5.22265625	5.3515625	6.01953125	5.97265625
LOC101929796	8.625	8.2421875	8.2578125	8.5546875	9.5625	9.9140625	9.03125	8.6171875
LOC101929800	4.017578125	3.8509114583333335	3.8723958333333335	4.05078125	4.124348958333333	4.336588541666667	4.109375	3.7825520833333335
LOC101929819	5.205078125	5.55859375	5.228515625	5.12890625	5.140625	5.076171875	5.208984375	5.76171875
LOC101929829	6.0	5.99609375	6.2890625	6.25390625	6.3125	6.03125	6.32421875	5.890625
LOC101929872	5.58203125	5.32421875	5.03125	5.453125	5.35546875	5.36328125	5.3125	4.9296875
LOC101929876	13.921875	14.0546875	14.03125	14.0	13.890625	14.0	13.953125	13.6328125
LOC101929897	7.96484375	7.68359375	7.33984375	8.171875	8.2109375	8.1328125	7.9296875	7.71484375
LOC101929902	4.89453125	4.921875	5.15625	4.875	5.26953125	5.046875	5.23046875	4.9765625
LOC101929926	4.95703125	4.8984375	4.80859375	5.1328125	5.078125	5.1875	5.33984375	4.87890625
LOC101929949	4.90234375	4.859375	4.95703125	5.1875	5.0546875	4.99609375	5.171875	4.8359375
LOC101929953	4.48828125	4.77734375	4.6875	4.82421875	4.69921875	4.796875	4.52734375	4.62890625
LOC101929959	5.7265625	6.0078125	5.40234375	5.26953125	5.23828125	5.7265625	5.5546875	5.35546875
LOC101929964	5.701497395833333	5.737955729166667	5.599609375	5.594401041666667	5.576497395833333	5.602864583333333	5.843098958333333	5.582682291666667
LOC101929974	3.09765625	3.017578125	3.2109375	3.236328125	3.232421875	3.16015625	3.12109375	3.09765625
LOC101929977	6.9375	6.9921875	6.74609375	6.9921875	6.953125	7.12890625	6.69140625	6.671875
LOC101929988	4.08984375	4.85546875	4.609375	4.59375	4.34765625	4.6171875	4.234375	4.59375
LOC101930006	5.0	4.9375	4.796875	5.33203125	5.05859375	5.1015625	4.875	4.83984375
LOC101930026	7.03515625	6.94921875	7.40234375	7.30078125	7.3125	7.25	6.9921875	7.01171875
LOC101930053	7.3984375	6.8515625	6.3515625	6.94140625	6.6796875	6.7890625	6.4453125	6.7890625
LOC101930064	6.56640625	6.37890625	6.62109375	6.6875	7.22265625	6.91015625	6.80859375	6.5859375
LOC101930067	3.126953125	2.814453125	2.837890625	3.0234375	2.84765625	2.94140625	2.970703125	2.853515625
LOC101930071	6.99609375	7.2421875	7.2421875	7.42578125	7.52734375	7.36328125	7.15234375	7.12890625
LOC101930075	7.57578125	7.5078125	7.84921875	7.7859375	7.6546875	7.58984375	7.7671875	7.61875
LOC101930081	4.98828125	5.0703125	5.0859375	5.046875	5.11328125	4.86328125	5.01171875	4.7421875
LOC101930097	5.01171875	5.109375	5.25390625	5.25390625	4.82421875	5.11328125	5.125	4.94921875
LOC101930100	5.1328125	5.38671875	5.31640625	5.73046875	5.43359375	5.2890625	5.43359375	5.52734375
LOC101930107	8.15625	8.03125	8.46875	7.82421875	7.62890625	7.87109375	8.3671875	8.1171875
LOC101930112	7.294921875	7.23828125	7.126953125	7.360026041666667	7.295572916666667	7.285807291666667	7.223307291666667	7.3203125
LOC101930114	5.96484375	5.8671875	5.7578125	5.88671875	5.82421875	5.82421875	5.85546875	5.78125
LOC101930115	8.453125	8.37109375	8.147135416666666	8.03515625	8.524739583333334	8.587239583333334	8.381510416666666	8.328125
LOC101930123	8.48828125	8.75390625	8.59765625	8.53515625	8.0703125	7.9140625	8.71875	8.798828125
LOC101930164	2.494140625	2.537109375	2.43359375	2.630859375	2.677734375	2.599609375	2.646484375	2.6328125
LOC101930168	6.9765625	7.0390625	7.203125	7.0078125	7.18359375	7.11328125	6.98828125	6.88671875
LOC101930171	4.671875	4.74609375	4.54296875	4.9296875	4.73828125	4.77734375	4.515625	4.58984375
LOC101930235	4.23046875	3.87890625	4.05078125	4.1171875	4.2109375	4.1953125	4.14453125	3.87890625
LOC101930241	6.07421875	5.720703125	5.650390625	6.126953125	5.87109375	5.875	5.884765625	5.818359375
LOC101930243	6.064453125	5.859375	5.841796875	6.146484375	6.169921875	6.12109375	6.22265625	5.962890625
LOC101930262	5.34765625	5.3828125	5.36328125	5.4296875	5.76953125	5.35546875	5.45703125	5.328125
LOC101930279	7.40234375	7.265625	7.15625	7.6171875	7.67578125	7.5	7.54296875	7.40625
LOC101930286	3.552734375	3.966796875	3.884765625	3.806640625	3.787109375	3.78125	3.9453125	3.806640625
LOC101930296	5.748046875	5.673828125	5.599609375	6.009765625	5.7236328125	5.9453125	5.734375	5.66015625
LOC101930299	3.578125	3.455078125	3.50390625	3.724609375	3.646484375	3.623046875	3.310546875	3.470703125
LOC101930303	4.78515625	5.37109375	5.21484375	5.07421875	5.00390625	4.60546875	5.09765625	5.453125
LOC101930306	6.140625	5.91015625	5.61328125	6.1640625	6.328125	6.03515625	6.30078125	5.96875
LOC101930322	5.447916666666667	5.462239583333333	5.533854166666667	5.595052083333333	5.459635416666667	5.52734375	5.647135416666667	5.470052083333333
LOC101930324	11.4921875	11.1875	11.1484375	11.2109375	11.4453125	11.515625	11.3671875	11.234375
LOC101930343	4.947916666666667	5.036458333333333	4.85546875	4.91015625	4.950520833333333	4.859375	4.890625	4.872395833333333
LOC101930349	5.041015625	4.98046875	4.857421875	5.234375	4.921875	5.125	5.07421875	4.890625
LOC101930361	5.52734375	5.7265625	5.8203125	5.7734375	6.14453125	5.80078125	5.6953125	5.6328125
LOC101930363	4.90234375	4.78515625	4.74609375	5.1640625	4.9375	5.18359375	4.74609375	4.95703125
LOC101930370	4.370442708333333	4.6015625	4.349609375	4.243489583333333	4.304036458333333	4.592447916666667	4.517578125	4.701822916666667
LOC101930373	4.919140625	4.9	4.99609375	5.00625	5.08046875	5.084765625	5.11015625	4.915625
LOC101930388	6.760416666666667	6.78125	6.767578125	6.920572916666667	6.779296875	6.585286458333333	6.65234375	6.916666666666667
LOC101930400	9.287109375	9.556640625	9.294921875	9.1728515625	9.5107421875	10.212890625	8.9990234375	9.8974609375
LOC101930404	4.995008680555555	5.017578125	4.964409722222222	4.660373263888889	5.070095486111111	5.073133680555555	4.775824652777778	5.125217013888889
LOC101930405	6.6015625	6.708984375	6.408203125	6.701171875	6.603515625	6.44921875	6.4921875	6.58203125
LOC101930415	7.83984375	7.625	7.28125	7.3984375	7.73828125	7.93359375	7.39453125	7.41015625
LOC101930416	7.588727678571429	7.785993303571429	7.541015625	7.518694196428571	7.390345982142857	8.0859375	7.705357142857143	7.611328125
LOC101930421	5.396484375	5.36328125	5.591796875	5.453125	5.60546875	5.46875	5.388671875	5.373046875
LOC101930449	3.14453125	3.064453125	3.07421875	3.162109375	3.462890625	3.03125	3.0078125	3.15234375
LOC101930452	3.220703125	3.251953125	3.0859375	3.345703125	3.443359375	3.244140625	3.259765625	3.18359375
LOC101930453	6.31640625	6.44140625	6.68359375	6.66796875	6.44140625	6.1328125	6.484375	6.64453125
LOC101930458	6.77734375	4.98046875	4.59765625	5.32421875	4.29296875	4.2265625	4.60546875	6.05078125
LOC101930476	5.4375	5.401041666666667	5.130208333333333	5.404947916666667	5.415364583333333	5.64453125	5.462239583333333	5.47265625
LOC101930489	9.0390625	9.01953125	9.12109375	9.318359375	9.234375	9.208984375	9.306640625	9.087890625
LOC101930531	6.7841796875	6.7783203125	6.830078125	6.4990234375	6.4072265625	6.748046875	6.5048828125	7.146484375
LOC101930541	4.6796875	4.48828125	4.19921875	4.48046875	4.359375	4.546875	4.46484375	4.390625
LOC101930568	5.4921875	5.0625	4.83984375	5.47265625	5.5390625	5.37890625	5.359375	5.40234375
LOC101930578	6.0947265625	6.1123046875	5.7763671875	5.966796875	6.2734375	6.5068359375	5.818359375	6.048828125
LOC101930583	5.936197916666667	6.580729166666667	6.3203125	5.95703125	6.0703125	5.778645833333333	5.96875	6.524739583333333
LOC101930591	10.603515625	11.0234375	11.033203125	10.244140625	10.53515625	10.599609375	10.3203125	10.98828125
LOC101930595	5.55078125	5.2734375	5.74609375	5.984375	5.9296875	5.80078125	5.859375	5.453125
LOC101930602	4.69921875	4.234375	4.17578125	4.34375	4.45703125	4.41015625	4.28515625	4.00390625
LOC101930608	3.6328125	3.734375	3.54296875	3.904296875	3.740234375	3.755859375	4.03515625	3.91796875
LOC101930630	5.92578125	5.76171875	5.759765625	6.01953125	5.873046875	6.017578125	6.064453125	5.759765625
LOC101930655	8.5634765625	8.58056640625	8.58544921875	8.54052734375	8.443359375	8.49462890625	8.466796875	8.7099609375
LOC101930657	3.94140625	3.986328125	3.916015625	3.708984375	3.736328125	3.81640625	3.916015625	3.935546875
LOC102467079	3.552734375	3.4609375	3.2265625	3.666015625	3.61328125	3.6640625	3.267578125	3.3515625
LOC102546226	3.287109375	3.390625	3.099609375	3.4921875	3.30078125	3.521484375	3.880859375	3.271484375
LOC102546294	5.94921875	6.08984375	5.86328125	5.93359375	6.1328125	6.07421875	6.078125	5.7578125
LOC102546299	3.9674479166666665	3.9713541666666665	3.5592447916666665	3.8053385416666665	3.8782552083333335	3.5071614583333335	3.7858072916666665	3.712890625
LOC102606465	6.791666666666667	6.998697916666667	6.807291666666667	6.740885416666667	6.75390625	6.79296875	6.977864583333333	7.153645833333333
LOC102723335	5.16796875	4.67578125	4.91796875	4.9375	5.02734375	5.18359375	5.04296875	4.7890625
LOC102723380	4.62109375	4.81640625	4.91796875	4.9921875	5.0234375	5.0390625	4.87109375	4.72265625
LOC102723407	4.3505859375	4.3486328125	4.490234375	4.52734375	4.4697265625	4.5205078125	4.599609375	4.4443359375
LOC102723409	4.41015625	4.41015625	4.35546875	4.2578125	4.58203125	4.33984375	4.40625	4.3671875
LOC102723448	3.701171875	3.716796875	3.783203125	3.76953125	3.80859375	3.69921875	3.92578125	3.66796875
LOC102723479	5.0859375	5.13671875	4.8125	5.19140625	5.140625	5.0234375	4.84765625	4.99609375
LOC102723493	4.125	3.8828125	4.00390625	4.05859375	4.08203125	4.171875	3.90625	3.919921875
LOC102723526	6.01171875	5.94921875	6.0546875	6.16015625	6.1328125	6.0546875	6.1484375	5.87890625
LOC102723532	3.498046875	3.375	2.9765625	3.1171875	3.205078125	3.267578125	3.587890625	3.029296875
LOC102723542	4.6484375	4.703125	5.046875	4.609375	4.8203125	4.78125	4.78125	4.7265625
LOC102723559	5.328125	4.8984375	5.421875	5.265625	5.3515625	5.3359375	5.3984375	5.06640625
LOC102723600	3.771484375	3.46875	3.984375	4.0390625	4.07421875	4.00390625	3.763671875	3.736328125
LOC102723620	6.16796875	5.9375	6.2265625	6.33203125	6.1640625	6.078125	6.0546875	5.953125
LOC102723645	3.203125	3.255859375	3.26171875	3.267578125	3.30859375	3.34375	3.5859375	3.171875
LOC102723648	2.244140625	2.408203125	2.525390625	2.337890625	2.607421875	2.529296875	2.623046875	2.185546875
LOC102723661	5.7578125	5.296875	5.20703125	5.65234375	5.59375	5.5	5.71484375	5.42578125
LOC102723684	3.427734375	3.484375	3.21875	3.427734375	3.46875	3.38671875	3.279296875	3.330078125
LOC102723692	5.64453125	5.56640625	5.703125	6.0546875	5.734375	6.03515625	5.70703125	5.34375
LOC102723694	4.826171875	4.931640625	4.7822265625	4.8232421875	4.865234375	4.7099609375	4.7666015625	4.794921875
LOC102723697	4.0234375	3.966796875	3.873046875	3.974609375	4.0	4.109375	3.88671875	3.939453125
LOC102723701	6.2890625	6.15234375	6.171875	6.43359375	6.6640625	6.44921875	6.21875	6.046875
LOC102723704	3.59765625	3.755859375	3.81640625	4.2109375	4.19921875	4.33984375	4.07421875	3.880859375
LOC102723709	5.869140625	5.8046875	5.755859375	5.755859375	5.765625	5.572265625	5.583984375	5.51171875
LOC102723721	5.75390625	5.58203125	5.8203125	5.9140625	5.70703125	5.59765625	5.7421875	5.29296875
LOC102723722	6.25	6.01171875	6.37890625	6.1640625	6.3828125	6.2421875	6.39453125	6.19140625
LOC102723757	5.458984375	5.294921875	5.423828125	5.49609375	5.525390625	5.4130859375	5.392578125	5.294921875
LOC102723773	5.9453125	5.578125	4.9921875	6.1484375	5.59765625	5.3359375	6.09765625	5.26953125
LOC102723779	5.51171875	6.0	5.64453125	5.67578125	5.54296875	5.66796875	5.359375	5.578125
LOC102723809	3.013671875	3.16796875	3.1953125	2.986328125	3.259765625	2.982421875	3.15625	3.001953125
LOC102723831	5.2734375	5.34765625	5.2734375	5.62109375	5.671875	5.44921875	5.37109375	5.484375
LOC102723845	4.81640625	4.765625	4.9140625	4.390625	4.94921875	5.08984375	4.82421875	4.62890625
LOC102723847	5.84765625	5.7890625	5.328125	5.87109375	5.890625	5.9140625	5.87890625	5.59765625
LOC102723886	6.3359375	6.52734375	6.12109375	6.3984375	6.39453125	6.51953125	6.05078125	7.17578125
LOC102723897	8.3359375	8.609375	8.6171875	8.390625	8.421875	8.3828125	8.8125	8.78125
LOC102723899	3.806640625	4.25390625	4.0	3.849609375	3.8984375	4.3046875	3.7734375	4.1328125
LOC102723927	4.91796875	4.6328125	4.96875	4.75390625	5.1484375	4.734375	4.58984375	4.68359375
LOC102723932	5.83203125	5.7890625	5.30078125	5.78125	6.00390625	5.79296875	6.0703125	5.5546875
LOC102723983	6.94140625	6.66796875	6.859375	6.96484375	6.984375	7.1015625	7.203125	6.96484375
LOC102724002	6.95703125	7.109375	7.05859375	7.05859375	7.1875	6.96875	6.9765625	7.09375
LOC102724009	5.90234375	5.765625	5.734375	6.04296875	5.90234375	6.08984375	6.06640625	5.5625
LOC102724017	8.1328125	8.7890625	9.09375	8.53125	8.3046875	8.8515625	8.1953125	8.9375
LOC102724030	4.72265625	4.9296875	4.48046875	4.87890625	5.015625	4.82421875	5.03515625	4.87890625
LOC102724093	5.8125	7.19140625	6.71875	5.40625	5.26171875	5.046875	4.671875	7.28125
LOC102724094	7.40234375	7.73046875	8.0390625	7.6875	7.57421875	7.10546875	7.6796875	7.64453125
LOC102724112	7.6015625	8.1953125	8.0546875	7.92578125	7.82421875	8.2890625	7.8046875	8.421875
LOC102724156	5.6953125	5.42578125	5.39453125	5.62890625	5.90234375	5.80078125	5.64453125	5.4921875
LOC102724162	5.23046875	4.78515625	5.23046875	5.0078125	5.16796875	5.1328125	5.1953125	4.9609375
LOC102724165	6.17578125	5.8046875	5.8828125	6.22265625	6.27734375	6.234375	6.2421875	5.88671875
LOC102724197	6.326171875	6.2578125	6.306640625	6.59765625	6.568359375	6.462890625	6.21875	6.498046875
LOC102724200	7.625	7.79296875	7.810546875	7.609375	7.52734375	7.646484375	7.5546875	7.7578125
LOC102724229	7.83984375	8.28125	7.92578125	6.52734375	6.82421875	5.76171875	7.75390625	7.01171875
LOC102724250	6.046875	6.009765625	6.0185546875	6.1259765625	5.9921875	6.0634765625	6.0732421875	6.1591796875
LOC102724275	3.564453125	3.59765625	3.62890625	3.6328125	3.515625	3.5	3.720703125	3.94140625
LOC102724312	5.1650390625	5.236328125	5.0966796875	5.3515625	5.3974609375	5.3544921875	5.51953125	5.1328125
LOC102724314	6.66796875	6.390625	6.7421875	6.9296875	6.68359375	6.72265625	6.73046875	6.484375
LOC102724323	5.62109375	5.4453125	5.6953125	5.7421875	5.7890625	5.6640625	5.62890625	5.62109375
LOC102724352	8.859375	8.7734375	8.2421875	9.0234375	8.3984375	8.28125	9.390625	8.734375
LOC102724362	5.42578125	5.33984375	5.25390625	5.75390625	5.66015625	5.5	5.4921875	5.125
LOC102724364	10.6328125	10.83984375	10.625	10.3671875	10.6796875	10.3203125	10.42578125	10.8046875
LOC102724382	4.25390625	4.4765625	4.6640625	4.53125	4.515625	4.72265625	4.58984375	4.21484375
LOC102724387	5.15234375	5.484375	4.7109375	4.203125	4.515625	5.125	4.203125	4.703125
LOC102724426	7.05078125	6.91015625	7.1640625	7.44921875	7.2265625	7.3046875	7.390625	6.99609375
LOC102724449	3.15625	3.572265625	3.26953125	3.236328125	3.42578125	3.515625	3.2421875	3.376953125
LOC102724487	3.4921875	3.412109375	3.333984375	3.763671875	3.5390625	3.79296875	3.75390625	3.53515625
LOC102724511	4.734375	4.46875	4.91796875	5.04296875	4.84375	4.83203125	4.69921875	4.83203125
LOC102724517	5.9921875	6.23046875	6.19921875	6.0859375	5.9296875	5.9453125	5.48046875	6.68359375
LOC102724532	8.1328125	8.1640625	8.4375	8.203125	7.8515625	8.2890625	8.7578125	8.1640625
LOC102724537	2.685546875	2.68359375	2.84375	2.564453125	2.630859375	2.869140625	2.44921875	2.740234375
LOC102724561	6.6171875	6.3125	6.4375	6.52734375	6.5859375	6.4609375	6.59375	6.5078125
LOC102724562	6.8046875	7.1328125	6.95703125	6.921875	6.66796875	6.890625	6.8828125	6.91015625
LOC102724587	3.427734375	3.1796875	3.572265625	3.712890625	3.572265625	3.501953125	3.62890625	3.45703125
LOC102724611	3.388671875	3.9921875	3.849609375	4.046875	3.515625	3.388671875	3.697265625	3.658203125
LOC102724612	4.87890625	4.8515625	4.8515625	5.11328125	4.8984375	4.9453125	5.05078125	4.76953125
LOC102724640	5.31640625	5.21875	5.21875	5.421875	5.36328125	5.14453125	5.23046875	5.421875
LOC102724660	3.015625	3.263671875	3.15625	3.103515625	3.392578125	2.6796875	2.82421875	3.2890625
LOC102724689	8.65625	8.3046875	9.5625	8.8671875	8.3984375	8.90625	7.9765625	8.703125
LOC102724708	3.02734375	3.0625	3.134765625	3.009765625	3.1953125	3.36328125	3.34375	3.14453125
LOC102724714	4.76171875	4.4921875	4.3828125	4.6875	4.70703125	4.75	4.65625	4.34375
LOC102724718	3.5	3.265625	3.701171875	3.75	3.63671875	3.62890625	3.80078125	3.607421875
LOC102724782	6.37890625	6.5078125	6.61328125	6.6875	6.63671875	6.890625	6.5859375	6.52734375
LOC102724788	6.4296875	6.28125	6.23828125	6.55859375	6.58203125	6.55859375	6.1328125	6.125
LOC102724809	3.828125	3.6953125	3.791015625	3.6796875	4.2109375	3.96875	3.7578125	3.765625
LOC102724814	4.833984375	5.0380859375	5.0146484375	4.9560546875	4.9130859375	4.859375	4.9248046875	5.046875
LOC102724842	5.44921875	5.32421875	5.4921875	5.64453125	5.65234375	5.6875	5.66015625	5.359375
LOC102724851	4.0751953125	4.154296875	3.818359375	4.291015625	4.234375	4.171875	4.203125	4.080078125
LOC102724870	7.30078125	7.3984375	7.5703125	7.6953125	7.3984375	7.48046875	7.49609375	7.3984375
LOC102724880	6.0234375	6.0	5.96875	6.03515625	5.94921875	6.14453125	6.0078125	6.12109375
LOC102724884	9.609375	10.3515625	10.4609375	9.3828125	10.4921875	8.1875	7.7578125	9.921875
LOC102724891	5.96875	5.78515625	5.76171875	5.859375	5.86328125	5.91015625	5.859375	5.58203125
LOC102724927	4.9296875	5.18359375	6.2109375	4.3359375	4.7109375	4.92578125	4.76171875	5.0703125
LOC102724938	3.802734375	3.328125	3.49609375	3.537109375	4.08203125	3.728515625	3.494140625	3.640625
LOC102724951	5.087890625	6.9921875	7.17578125	7.451171875	6.470703125	8.55859375	7.21875	7.90234375
LOC102724965	5.23828125	5.08203125	5.546875	5.125	5.17578125	5.1015625	4.94140625	5.23046875
LOC102724975	6.65234375	6.6171875	6.796875	6.5703125	6.62109375	6.796875	6.66015625	6.5546875
LOC102724984	9.8984375	9.734375	9.5859375	10.25	10.2421875	10.3203125	9.9609375	9.6015625
LOC102724985	6.7490234375	6.91796875	6.763671875	6.8056640625	6.6689453125	6.5400390625	6.794921875	6.9443359375
LOC102724993	10.3046875	11.0390625	11.046875	10.375	10.125	10.0625	10.5234375	11.09375
LOC102725022	5.190104166666667	5.114583333333333	5.335286458333333	5.360026041666667	5.3125	5.327473958333333	5.270833333333333	5.156901041666667
LOC102725051	4.87109375	5.578125	6.06640625	5.49609375	5.28515625	4.8984375	5.4609375	5.19921875
LOC102725068	5.71484375	5.75390625	5.66796875	5.51171875	5.7265625	5.44140625	5.50390625	5.6328125
LOC102725108	5.6171875	5.587890625	6.0546875	5.791015625	5.55078125	5.5703125	6.037109375	5.5546875
LOC102725116	2.734375	2.576171875	2.7158203125	2.990234375	2.9736328125	2.8916015625	2.9736328125	2.8701171875
LOC102725136	2.685546875	2.794921875	2.619140625	2.88671875	2.677734375	2.70703125	2.734375	2.70703125
LOC102725207	5.73828125	5.90625	5.60546875	5.84765625	5.92578125	5.828125	5.83203125	5.60546875
LOC102725213	3.400390625	3.412109375	3.470703125	3.71875	3.599609375	3.693359375	3.673828125	3.412109375
LOC102725263	6.58984375	5.9609375	5.9453125	6.37890625	7.203125	6.90625	6.8203125	6.30859375
LOC102725271	9.3984375	7.24609375	7.77734375	9.50390625	9.2265625	8.79296875	9.7890625	7.75390625
LOC102725292	6.93359375	6.7890625	6.85546875	7.16796875	7.078125	7.1796875	7.3828125	6.83203125
LOC102725315	6.0	5.829427083333333	5.90234375	6.171875	6.194010416666667	6.126302083333333	6.02734375	5.932291666666667
LOC102725343	3.685546875	3.59765625	3.65625	3.734375	3.724609375	3.708984375	3.73046875	3.439453125
LOC102725345	5.3125	5.03125	5.31640625	5.44140625	5.5625	5.50390625	5.34375	5.16796875
LOC102725382	5.46484375	5.03515625	5.3515625	5.33203125	5.3515625	5.55859375	5.30078125	5.125
LOC102725383	4.6875	4.64453125	4.70703125	4.484375	4.50390625	4.58984375	4.37109375	4.3046875
LOC102725408	4.07421875	4.25390625	4.08984375	4.66796875	4.5703125	4.42578125	4.203125	4.36328125
LOC102725420	5.51171875	5.23828125	5.328125	5.48828125	5.55859375	5.5078125	5.3828125	4.82421875
LOC102725426	6.12890625	6.0234375	6.140625	6.47265625	6.34765625	6.33984375	5.88671875	6.10546875
LOC102725436	5.2109375	5.26171875	5.40234375	5.23046875	5.51953125	5.4375	5.34375	5.23828125
LOC102725438	5.21484375	4.96484375	4.7890625	5.22265625	4.9296875	4.77734375	5.04296875	5.04296875
LOC102725451	5.546875	5.32421875	4.60546875	5.5859375	6.01953125	5.8671875	5.6328125	5.64453125
LOC102725454	6.5390625	6.40234375	6.53125	6.8671875	6.91796875	6.72265625	6.671875	6.61328125
LOC102725526	3.9091796875	3.94921875	3.8466796875	4.0751953125	4.1318359375	4.0625	3.9638671875	3.923828125
LOC102800447	3.03125	3.306640625	3.029296875	3.4609375	3.287109375	3.37890625	3.357421875	3.3203125
LOC103091866	8.8359375	8.4140625	9.1328125	9.171875	8.734375	9.71875	8.9296875	9.3203125
LOC103344931	6.48046875	6.72265625	6.52734375	6.64453125	6.4765625	6.33984375	6.3203125	6.75
LOC103611081	6.98046875	7.0625	6.81640625	7.01953125	7.3515625	7.0078125	6.70703125	6.8203125
LOC105274304	6.12109375	5.84375	5.62890625	6.12890625	6.14453125	5.97265625	6.21484375	5.8671875
LOC105369167	4.868489583333333	4.725260416666667	4.846354166666667	4.979166666666667	5.09765625	4.975260416666667	4.763020833333333	4.829427083333333
LOC105369340	6.5546875	6.46484375	6.6796875	6.609375	6.453125	6.6328125	6.55078125	6.5390625
LOC105369477	2.962890625	3.412109375	3.02734375	3.275390625	3.162109375	2.69921875	2.85546875	3.232421875
LOC105369507	4.73828125	4.55859375	4.39453125	4.6875	4.5390625	4.828125	4.80078125	4.65625
LOC105369595	6.02734375	6.0	5.81640625	6.20703125	6.046875	6.0390625	6.3359375	5.89453125
LOC105369635	5.26953125	5.4453125	5.54296875	5.4765625	5.5546875	5.48046875	5.625	5.3984375
LOC105369662	5.4921875	5.43359375	5.5	5.38671875	5.41796875	5.3046875	4.94140625	5.4921875
LOC105369705	3.572265625	3.87890625	3.576171875	3.693359375	3.634765625	3.689453125	3.814453125	3.365234375
LOC105369739	7.3203125	7.26171875	7.23046875	7.66796875	7.38671875	7.68359375	7.64453125	7.234375
LOC105369748	7.296875	7.3359375	7.0546875	7.359375	7.43359375	7.37890625	7.39453125	7.171875
LOC105369860	2.462890625	2.67578125	2.740234375	2.78125	2.8984375	2.791015625	2.76171875	2.62890625
LOC105369921	6.265625	6.23046875	6.3671875	6.28515625	6.34765625	6.38671875	6.22265625	6.0546875
LOC105369974	3.296875	3.5703125	3.650390625	3.595703125	3.69921875	3.56640625	3.982421875	3.6484375
LOC105370178	5.502604166666667	5.389322916666667	5.3125	5.602864583333333	5.552083333333333	5.502604166666667	5.372395833333333	5.3046875
LOC105370424	4.76171875	4.65625	4.6015625	4.85546875	4.98046875	4.93359375	4.51171875	4.76171875
LOC105370475	3.986328125	3.771484375	3.53125	3.908203125	3.98828125	3.9765625	3.8984375	3.716796875
LOC105370549	3.16796875	3.474609375	3.271484375	3.443359375	3.509765625	3.310546875	3.21875	3.37109375
LOC105370580	2.5546875	2.671875	2.52734375	2.685546875	2.65625	2.83984375	2.6953125	2.45703125
LOC105370612	3.306640625	3.109375	3.28515625	3.529296875	3.27734375	3.513671875	3.365234375	3.294921875
LOC105370613	4.04296875	3.576171875	3.7265625	3.8203125	3.5625	3.65625	3.916015625	3.455078125
LOC105370622	5.51171875	5.52734375	5.47265625	5.3984375	5.56640625	5.4921875	5.37890625	5.125
LOC105370629	4.0908203125	4.0869140625	4.060546875	4.1396484375	4.3984375	4.2041015625	4.068359375	3.9931640625
