	GSM1131558	GSM1131556	GSM1131561	GSM1131559	GSM1131560	GSM1131562	GSM1131555	GSM1131557
Pla2g4a	6.69921875	7.1484375	7.12109375	7.09765625	6.6484375	7.4453125	7.22265625	6.6953125
Rbm3	11.59375	11.515625	11.328125	11.1171875	11.140625	11.3359375	11.4375	11.2578125
Bex4	4.40625	4.3359375	4.55078125	4.41796875	4.328125	4.59375	4.3515625	4.51953125
BC003331	9.1484375	9.0859375	9.53125	9.3203125	9.171875	9.421875	9.2578125	9
Prg4	10.9921875	10.8671875	10.078125	10.828125	9.7734375	9.8125	10.0546875	10.4296875
Hmcn1	6.2265625	6.36328125	6.18359375	6.1328125	6.2890625	6.23828125	6.28125	6.359375
Hmcn1	5.8984375	6.11328125	5.70703125	5.58203125	5.6875	5.9296875	5.703125	5.66015625
Hmcn1	6.0546875	6	5.921875	5.765625	5.9453125	5.98828125	6.078125	6.07421875
Hmcn1	5.84375	5.87890625	5.8828125	5.71484375	5.93359375	5.9375	5.93359375	5.73046875
Hmcn1	6.37890625	6.62890625	6.29296875	6.2109375	6.30078125	6.3359375	6.4140625	6.296875
Hmcn1	6.33984375	6.4375	5.9296875	6.5625	6.27734375	6.2578125	6.24609375	6.26171875
Hmcn1	6.6484375	6.6328125	6.52734375	6.51953125	6.6640625	6.640625	6.55078125	6.52734375
Hmcn1	5.40234375	5.66796875	5.08984375	5.63671875	5.15625	5.44140625	5.6796875	5.19140625
Hmcn1	6.81640625	6.92578125	6.76171875	7	6.76953125	6.97265625	6.9453125	6.8125
Hmcn1	7.3515625	7.46484375	7.26171875	7.5703125	7.15234375	7.36328125	7.359375	7.296875
Hmcn1	6.80078125	6.90234375	6.64453125	6.8125	6.5859375	6.91796875	6.90234375	6.85546875
Hmcn1	7.5234375	7.67578125	7.32421875	7.671875	7.109375	7.4140625	7.53515625	7.25390625
Hmcn1	6.703125	6.79296875	6.10546875	6.515625	6.12890625	6.5234375	7.01171875	6.20703125
Hmcn1	7.92578125	7.85546875	7.87109375	7.59375	7.98046875	7.89453125	8.03125	7.921875
Hmcn1	7.1953125	7.58203125	7.1953125	7.2109375	6.95703125	7.33984375	7.28125	7.13671875
Hmcn1	6.6796875	6.7890625	6.69140625	6.625	6.5859375	6.71875	6.65625	6.6796875
Hmcn1	6.25	6.17578125	6.21484375	6.17578125	6.08984375	6.21875	6.03515625	6.15234375
Hmcn1	6.42578125	6.421875	6.27734375	6.2265625	6.5078125	6.328125	6.33203125	6.1796875
Hmcn1	6.2890625	6.76171875	6.47265625	6.45703125	6.5078125	6.3828125	6.60546875	6.6328125
Hmcn1	6.7109375	7.01171875	6.71875	6.72265625	6.79296875	6.68359375	6.7109375	6.71875
Hmcn1	6.33984375	6.46875	6.27734375	6.546875	6.43359375	6.4140625	6.20703125	6.484375
Hmcn1	6.0390625	6.1015625	5.8984375	6.09765625	6	6.0390625	5.890625	6.1484375
Hmcn1	6.81640625	7.03125	6.8984375	6.83203125	6.90625	7.0703125	6.984375	6.92578125
Hmcn1	5.34375	5.70703125	5.53125	5.34375	5.5	5.6328125	5.46875	5.6328125
Hmcn1	6.71484375	6.83984375	6.94140625	6.62890625	7.07421875	7.06640625	6.83203125	6.6875
Hmcn1	4.7890625	5.19140625	5.31640625	5.11328125	5.421875	5.5390625	5.7578125	5.5
Hmcn1	6.4375	6.63671875	6.6171875	6.2890625	6.828125	6.69921875	6.578125	6.68359375
Hmcn1	5.703125	6.0234375	6.05078125	5.77734375	6.0625	6.125	5.98046875	6.1015625
Hmcn1	4.90625	5.49609375	5.11328125	5.04296875	5.27734375	5.10546875	5.1484375	4.94140625
Hmcn1	6.3125	6.4609375	6.5234375	6.2421875	6.375	6.35546875	6.421875	6.3828125
Hmcn1	5.8203125	5.5703125	5.72265625	5.67578125	5.79296875	5.65234375	6.078125	5.73828125
Hmcn1	6.97265625	6.83984375	7.0703125	6.76953125	7.15234375	6.86328125	6.86328125	6.69140625
Hmcn1	6.890625	7.09375	6.953125	6.95703125	6.62890625	7.03515625	7.06640625	6.82421875
Hmcn1	8.0234375	8.453125	7.7109375	8.09375	7.5703125	7.8671875	8.2734375	8.09375
Hmcn1	7.1640625	7.31640625	6.96875	7.37109375	7.21875	7.16015625	7.2734375	7.2578125
Hmcn1	7.14453125	7.36328125	6.80078125	7.1640625	6.60546875	6.953125	7.140625	7.1328125
Hmcn1	7.140625	7.50390625	6.69140625	7.30078125	6.671875	7.1953125	7.23828125	7.11328125
Hmcn1	6.734375	7.19140625	6.6484375	7.00390625	6.84375	7.14453125	7.0625	6.828125
Hmcn1	4.6015625	5.08984375	4.10546875	4.50390625	4.42578125	4.61328125	4.94921875	4.5390625
Hmcn1	7.609375	7.59765625	7.4921875	7.5859375	7.41015625	7.59765625	7.5546875	7.71875
Hmcn1	7.20703125	7.3203125	6.89453125	7.06640625	7.09375	7.22265625	7.09375	7.29296875
Hmcn1	6.2421875	6.21484375	5.8125	6.0390625	6.05859375	6.0859375	6.265625	6.18359375
Hmcn1	6.17578125	6.171875	6.1171875	5.96875	6.0546875	6.1015625	6.078125	6.23046875
Hmcn1	4.640625	4.53125	4.79296875	4.49609375	4.5546875	4.71484375	4.9375	4.43359375
Hmcn1	6.51953125	6.609375	6.39453125	6.5078125	6.5078125	6.58984375	6.54296875	6.578125
Hmcn1	6.07421875	6.328125	6.2578125	5.98046875	6.1484375	6.36328125	6.06640625	6.12890625
Hmcn1	5.85546875	5.828125	5.8984375	5.88671875	5.97265625	6.0703125	5.94140625	5.984375
Hmcn1	5.8984375	5.765625	5.90234375	5.74609375	5.921875	5.68359375	5.77734375	5.859375
Hmcn1	6.19140625	6.2109375	6.12109375	6.04296875	6.23828125	6.36328125	6.09375	6.33984375
Hmcn1	7.21484375	7.2265625	7.35546875	7.046875	7.58203125	7.52734375	7.328125	7.53515625
Hmcn1	5.71875	5.70703125	5.60546875	5.47265625	5.81640625	5.546875	5.5234375	5.703125
Hmcn1	6.09765625	6.05078125	6.1875	6.1015625	6.21875	6.03515625	5.90625	6.171875
Hmcn1	6.3359375	6.69921875	6.31640625	6.4296875	6.5234375	6.5625	6.33984375	6.375
Hmcn1	4.7109375	4.82421875	4.7421875	4.7734375	4.73046875	4.65625	4.85546875	4.640625
Hmcn1	5.875	5.76171875	6.04296875	6.06640625	6.1796875	5.7265625	6.1875	5.703125
Hmcn1	6.140625	6.3671875	6.234375	6.17578125	6.22265625	6.1484375	6.22265625	6.3515625
Hmcn1	6.0390625	6.2578125	6.015625	6.04296875	6.3046875	6.2578125	6.09765625	5.875
Hmcn1	7.14453125	7.25	7.12890625	7.23046875	7.0859375	7.18359375	7.1015625	6.99609375
Hmcn1	4.5703125	4.80859375	4.7890625	4.58203125	4.67578125	4.62109375	4.66015625	4.7109375
Hmcn1	5.515625	5.50390625	5.59765625	5.4296875	5.30859375	5.515625	5.5	5.640625
Hmcn1	6.8203125	6.85546875	6.98046875	6.8984375	6.92578125	6.921875	6.89453125	6.88671875
Hmcn1	6.14453125	6.56640625	6.58984375	6.484375	6.40234375	6.5625	6.375	6.3671875
Hmcn1	6.58203125	6.59765625	6.4921875	6.6328125	6.5546875	6.5234375	6.5078125	6.5
Hmcn1	6.37109375	6.5234375	6.37890625	6.02734375	6.37890625	6.3359375	6.3515625	6.23046875
Hmcn1	5.35546875	5.75390625	5.75390625	5.61328125	5.58984375	5.6953125	5.61328125	5.56640625
Hmcn1	5.5546875	5.6953125	6.16796875	5.703125	5.875	5.8984375	5.96875	5.8984375
Hmcn1	4.984375	5.3203125	5.4453125	5.53515625	5.72265625	5.18359375	5.08203125	5.1484375
Hmcn1	6.78125	6.9765625	6.96484375	6.89453125	7.1875	7.2265625	6.92578125	6.89453125
Hmcn1	6.58984375	6.52734375	6.48828125	6.5390625	6.6484375	6.58203125	6.7890625	6.73046875
Hmcn1	6.01953125	6.328125	6.1875	6.33203125	5.87890625	6.375	5.99609375	5.97265625
Hmcn1	5.8359375	5.96875	6.0625	5.85546875	5.58203125	6	5.7265625	5.58984375
Hmcn1	6.7890625	6.828125	6.609375	6.4921875	6.41015625	6.59765625	6.59375	6.61328125
Hmcn1	6.2421875	6.671875	6.3359375	6.328125	6.09765625	6.34375	6.11328125	6.0859375
Hmcn1	6.78125	7.15234375	6.859375	6.71484375	6.87109375	7.02734375	6.78515625	6.828125
Hmcn1	6.64453125	6.7421875	6.88671875	6.5390625	6.65234375	7.015625	6.83203125	6.671875
Hmcn1	6.5625	6.60546875	6.625	6.05078125	6.29296875	6.53125	6.58984375	6.37109375
Hmcn1	7.0078125	6.94921875	7.015625	6.8359375	6.95703125	6.94921875	6.78125	6.96484375
Ivns1abp	9.09375	9.0859375	8.953125	9.2109375	9.25	9.03125	9.09375	9.1796875
Swt1	8.7578125	8.859375	8.8515625	9.1015625	8.359375	8.875	9.015625	8.84375
Rnf2	9.1640625	8.9453125	9.125	9.21875	8.828125	9.1796875	9.1015625	8.8515625
Cox7b	12.890625	13.0859375	12.8671875	13.0390625	12.953125	12.9375	13.1640625	12.8046875
NA	4.515625	4.69921875	4.48828125	4.328125	4.7109375	4.4453125	4.8046875	4.5078125
1700025G04Rik	6.4453125	6.23046875	6.23046875	6.3125	6.57421875	6.62109375	6.1484375	6.25390625
1700025G04Rik	9.21875	9.3828125	9.09375	9.234375	9.0625	9.1640625	9.3515625	9.15625
Tsen15	8.078125	8.2421875	8.25	8.21875	8.171875	8.078125	8.5546875	8.1953125
Rgl1	9.1015625	9.1953125	8.9765625	9.1796875	9.015625	9.328125	9.1640625	9.2265625
NA	7.96875	8.1328125	8.078125	8.03125	7.95703125	8.171875	8.1796875	8.171875
Smg7	10.4453125	10.28125	10.0546875	10.3359375	10.1171875	10.125	10.0703125	10.4453125
NA	6.92578125	7.15625	6.73828125	6.8671875	6.6015625	6.546875	6.34765625	6.8515625
Lamc2	6.48046875	6.31640625	6.421875	6.453125	6.4296875	6.36328125	6.35546875	6.57421875
Lamc1	8.3515625	8.1328125	8.609375	8.2734375	8.4140625	8.4921875	8.28125	8.28125
E330020D12Rik	5.59375	5.77734375	5.5625	5.5546875	5.8515625	5.76953125	5.36328125	5.85546875
Dhx9	9.953125	9.6796875	10.1796875	9.8515625	10.0859375	10.2578125	9.4453125	9.890625
Npl	7.26171875	7.4375	7.67578125	7.421875	7.12109375	7.41796875	7.70703125	7.58984375
F630010C12Rik	4.91796875	5.08203125	4.8359375	4.88671875	4.9296875	4.82421875	4.78515625	5.1171875
Sord	13.8515625	13.9375	13.703125	13.90625	13.7578125	13.8046875	13.921875	13.8984375
Rgsl1	5.18359375	5.28515625	5.29296875	5.19921875	5.18359375	5.453125	5.21875	5.3515625
Rgsl1	3.591796875	3.64453125	3.640625	3.916015625	3.828125	3.76171875	4.0390625	3.701171875
Teddm2	6.046875	6.13671875	6.359375	6.015625	6.37109375	6.21875	6.4609375	6.20703125
NA	5.078125	5.25390625	5.40234375	5.3515625	5.2421875	5.52734375	5.37109375	4.98046875
Cacna1e	6.16796875	6.109375	6.1328125	6.0390625	6.25	6.15625	6.05078125	6.28125
Ier5	7.05078125	6.91015625	7.2265625	7.0546875	6.98046875	7.15625	6.83984375	7.08984375
Mr1	8.4609375	8.5625	7.65234375	8.3125	7.44921875	7.69921875	8.1953125	8.4609375
BC034090	6.41015625	6.515625	6.2109375	6.19921875	6.57421875	6.51953125	6.5390625	6.5546875
Xpr1	10.078125	9.875	9.8984375	9.8984375	9.84375	9.8203125	9.53125	9.9765625
Gm5532	7.390625	7.46875	7.41015625	7.15234375	7.23046875	7.296875	7.2421875	7.51171875
Lhx4	7.4140625	7.5546875	7.53125	7.28125	7.6328125	7.54296875	7.359375	7.52734375
Qsox1	11.8046875	11.828125	12.0546875	12.03125	12.0546875	12.0625	11.7109375	12.0546875
Cep350	10.1875	9.921875	9.8515625	9.71875	9.8359375	9.8671875	9.78125	9.890625
Cep350	9.2734375	8.984375	9	8.96875	8.953125	9.0859375	8.90625	8.96875
Cep350	10.0234375	9.6953125	9.7578125	9.5625	9.7109375	9.9375	9.609375	9.734375
Cep350	10.046875	9.75	9.6796875	9.53125	9.625	9.9453125	9.703125	9.75
Cep350	9.515625	9.1796875	9.40625	9	9.2265625	9.4921875	9.015625	9.2734375
Cep350	9.234375	8.78125	9.0859375	8.6796875	9.0078125	9.1484375	8.703125	8.78125
Tor1aip1	10.0078125	9.703125	9.875	10.046875	9.8984375	9.8203125	9.8125	9.9296875
Fam163a	5.5703125	5.6015625	5.71484375	5.47265625	5.73828125	5.58203125	5.7421875	5.609375
Tdrd5	6.25390625	6.0703125	6.1796875	6.01953125	6.31640625	6.02734375	6.19140625	6.16796875
Axdnd1	4.8671875	4.734375	4.8046875	4.7734375	4.7734375	4.73828125	4.77734375	4.9921875
Soat1	7.79296875	7.9765625	8.015625	8.1171875	7.75390625	8.3046875	8.0390625	7.8984375
Tor3a	8.5234375	9.0859375	9.09375	9.328125	8.3671875	8.5625	8.7265625	8.8984375
Fam20b	9.9921875	9.828125	9.71875	9.9453125	9.5390625	9.625	9.765625	10.0234375
Ralgps2	7.984375	7.9765625	8.8671875	8.3125	8.3203125	8.359375	8.4140625	8.0078125
Tex35	5.671875	5.546875	5.65234375	5.92578125	5.62890625	5.44921875	5.578125	5.85546875
Rasal2	8.8984375	8.7421875	8.65625	8.6484375	8.4609375	8.84375	8.5234375	8.9453125
Brinp2	5.9296875	6.109375	6.015625	6.11328125	6.08984375	5.9765625	5.8046875	6.12109375
Pappa2	5.6796875	5.83203125	5.65234375	5.5546875	5.84375	5.47265625	5.55859375	5.72265625
Pappa2	4.85546875	5.09765625	5.0546875	4.97265625	5	4.75390625	4.7421875	5.234375
Pappa2	6.0703125	5.98828125	5.8046875	5.515625	5.875	5.72265625	5.83203125	5.81640625
1600012P17Rik	6.36328125	6.484375	6.50390625	6.45703125	6.5	6.34375	6.76171875	6.40234375
Atp5h	11.4921875	11.59375	11.359375	11.7109375	11.4375	11.3359375	11.71875	11.3359375
NA	5.7421875	5.71484375	5.64453125	5.67578125	6.00390625	5.6328125	5.8203125	5.734375
4930562F07Rik	5.71484375	5.5234375	5.7890625	5.7734375	6.15234375	5.7109375	5.76171875	5.75390625
Tnn	6.55078125	6.99609375	6.63671875	6.6640625	6.77734375	6.671875	6.625	6.79296875
Cacybp	11.3203125	11.4765625	11.1796875	11.328125	10.7890625	11.0078125	11.65625	11.3046875
Rabgap1l	9.171875	8.9296875	9.046875	8.890625	8.890625	9.0078125	8.859375	8.890625
Gpr52	7.66015625	7.73046875	7.75	7.09375	7.46484375	7.65234375	7.84765625	7.2890625
Zbtb37	7.90234375	7.66796875	7.64453125	7.69140625	7.4609375	7.6875	7.7421875	7.84765625
Dars2	8.6875	8.7265625	8.5859375	9.03125	8.703125	8.6171875	9.015625	8.734375
Klhl20	9.1640625	9.0078125	8.96875	8.84375	8.7734375	9.03125	9.0625	9.1953125
4930469G21Rik	4.5546875	4.3984375	4.3671875	4.45703125	4.609375	4.51953125	4.4765625	4.328125
Prdx6	12.5078125	12.4921875	12.6875	12.625	12.7109375	12.7109375	12.59375	12.59375
Aph1a	11.4296875	11.546875	11.171875	11.4296875	11.3046875	11.09375	11.3984375	11.6328125
Fasl	5.703125	5.43359375	5.2890625	5.3203125	5.375	5.51953125	5.38671875	5.29296875
Suco	8.859375	8.84375	8.984375	9.0859375	8.5234375	8.8203125	8.6796875	8.9375
4930558K02Rik	4.23046875	4.28515625	4.28515625	4.0703125	4.45703125	4.296875	4.5625	4.2734375
Dnm3	5.96484375	6.171875	6.01953125	5.984375	6.14453125	5.94921875	6.01953125	5.98828125
NA	3	2.9609375	2.962890625	2.994140625	2.953125	2.853515625	2.986328125	2.921875
Mettl13	7.97265625	7.82421875	8.046875	8.1328125	8.0625	8.1328125	7.90625	8.109375
Eif4e1b	6.734375	6.63671875	6.671875	6.5234375	6.80078125	6.65625	6.7109375	6.8671875
7420461P10Rik	6.12890625	5.6640625	5.7109375	5.80078125	6.09765625	5.74609375	6.09375	5.859375
Prrc2c	10.7109375	10.671875	10.296875	10.2890625	10.5	10.6796875	10.421875	10.4609375
Fmo4	8.9375	8.421875	8.6953125	8.4765625	8.5546875	8.46875	8.5859375	8.7265625
Fmo1	13.15625	13	12.9140625	12.90625	12.9765625	13.046875	13.015625	13.0625
Fmo2	9.4453125	9.3203125	10.203125	9.2578125	10.390625	9.9296875	9.828125	9.8984375
Fmo3	6.3515625	6.234375	6.44921875	6.33203125	7.1328125	6.328125	6.91015625	6.5
Mroh9	4.56640625	4.4375	4.4921875	4.45703125	4.64453125	4.41015625	4.33203125	4.6875
Prrx1	5.98828125	6.109375	5.984375	5.8671875	6.0703125	5.93359375	6.2265625	6.08984375
Gorab	7.5078125	7.40234375	7.64453125	7.77734375	7.28125	7.3359375	7.55859375	7.3125
NA	8.1484375	8.125	8.65625	7.6015625	7.85546875	8.71875	8.7109375	7.3671875
Mettl11b	5.76953125	5.7265625	5.55078125	5.71484375	5.78125	5.63671875	5.51953125	5.8671875
BC055324	6.4921875	6.42578125	6.43359375	6.58203125	6.2890625	6.44140625	6.30078125	6.26953125
Blzf1	10.59375	10.4296875	10.5078125	10.6875	10.3359375	10.3828125	10.4296875	10.609375
Atp1b1	11.453125	11.1640625	11.15625	11.1015625	11.1953125	11.125	11.109375	11.21875
Xcl1	5.859375	6.1015625	5.86328125	6.04296875	5.93359375	5.8515625	6.0078125	6.0390625
Tbx19	6.015625	5.9375	6.04296875	6.13671875	6.3203125	6.09765625	6.00390625	6.1171875
Sft2d2	11.171875	11.0078125	10.8671875	11.109375	10.8671875	10.84375	10.9921875	11.171875
Tiprl	8.7734375	8.8203125	8.8828125	8.859375	8.53125	8.71875	8.9765625	8.4609375
Dcaf6	9.3125	9.3203125	9.328125	9.453125	9.296875	9.28125	9.625	9.2265625
Mpzl1	8.7421875	8.9765625	9.4296875	9.015625	9.1171875	9.03125	9.4140625	8.875
Rcsd1	6.5703125	6.890625	6.65234375	6.73828125	6.7421875	6.78125	6.62109375	6.6875
Pou2f1	9.015625	9.078125	8.703125	8.890625	8.7890625	8.6328125	8.84375	8.9140625
Dusp27	5.59375	5.546875	5.2265625	5.32421875	5.5390625	5.36328125	5.30078125	5.65625
Mael	5.00390625	4.83984375	4.7734375	4.55078125	4.796875	4.84375	4.76953125	4.9765625
NA	7.27734375	7.28515625	7.00390625	7.11328125	6.96875	6.83203125	7.078125	7.375
Pogk	7.16015625	7.17578125	7.26171875	7.265625	7.28515625	7.05859375	7.1171875	7.2890625
Uqcr11	8.6875	9.59375	9.3359375	9.3359375	9.46875	9.3984375	9.5546875	9.2890625
Gm4847	4.69921875	4.71484375	4.7421875	4.96484375	4.84765625	4.7265625	4.57421875	4.98828125
Fmo9	5.71875	5.58203125	5.48828125	5.67578125	5.70703125	5.4609375	5.61328125	5.58984375
Uck2	7.0078125	6.87890625	6.9609375	7.08984375	7.00390625	6.78515625	6.8203125	7.14453125
Uck2	10.1328125	10.234375	10.0546875	10.3984375	10.078125	9.9140625	10.3125	10.4765625
NA	8.75	9.09375	9.3359375	8.875	9.53125	9.3203125	9.125	9.03125
Mgst3	7.75390625	7.8125	7.91796875	8.046875	7.9296875	7.8046875	8.109375	7.8984375
Lrrc52	6.40625	6.03515625	6.3046875	6.26171875	6.28125	6.27734375	5.98828125	6.125
Pbx1	9.8203125	9.390625	9.3515625	9.671875	9.25	9.1796875	9.421875	9.796875
NA	6.359375	6.35546875	6.52734375	7.0625	6.46875	6.421875	6.4296875	6.5859375
Nuf2	4.78515625	4.84375	4.921875	4.8984375	4.82421875	4.70703125	4.875	4.9375
Rgs4	6.06640625	6.16015625	6	5.91796875	5.99609375	6.2578125	6.28515625	6.4296875
Hsd17b7	11.0078125	10.8828125	11.453125	11.1953125	11.21875	11.4765625	11.140625	11.1328125
Ddr2	7.92578125	8.09375	7.80078125	8.109375	7.6484375	7.828125	7.90234375	7.921875
Uap1	10.296875	10.3359375	10.1484375	10.3125	10	10.09375	10.0625	10.390625
Uhmk1	11.140625	10.8125	10.9375	10.8046875	10.7890625	10.8984375	10.671875	11.1171875
Nos1ap	8.0703125	8.109375	8.3046875	8.1015625	8.3046875	8.09375	8.078125	8.0859375
Atf6	11.1171875	11.0546875	10.890625	11.03125	10.8046875	10.90625	10.84375	11.2109375
NA	3.140625	3.45703125	3.13671875	3.37109375	3.169921875	3.125	3.52734375	2.5546875
NA	4.828125	4.90625	5.0625	4.6875	4.76953125	5.34375	4.79296875	4.51171875
Dusp12	8.25	8.25	8.6328125	8.3046875	8.2578125	8.578125	8.2265625	8.3203125
Fcrlb	6.83203125	6.88671875	7.05078125	6.796875	7.03125	7.12109375	6.83984375	7.0390625
Fcrla	5.70703125	5.8046875	5.53515625	5.625	5.50390625	5.59375	5.8828125	5.81640625
Uqcrb	11.7578125	11.90625	12.09375	11.8515625	12.078125	12.0703125	12.0390625	11.609375
Fcgr2b	10.9140625	11.078125	10.7734375	10.78125	10.6796875	10.8125	11.03125	10.8046875
Fcgr3	7.41015625	7.71484375	7.62109375	7.9296875	7.37890625	7.81640625	7.8671875	7.51171875
Sdhc	11.5703125	11.7421875	11.609375	11.8125	11.7578125	11.4921875	11.84375	11.7734375
Pcp4l1	8.0625	8.1171875	8.265625	8.3828125	8.5859375	8.328125	9.3203125	7.94921875
Tomm40l	7.83984375	7.8515625	7.91796875	7.72265625	7.88671875	7.84375	7.9453125	8.015625
Fcer1g	9.140625	9.984375	9.46875	9.9296875	9.421875	10.0390625	10.1484375	9.4609375
Ndufs2	11.1015625	11.28125	11.265625	11.3515625	11.3046875	11.1796875	11.390625	11.3046875
Ppox	9.6953125	9.8125	9.75	9.4375	9.7578125	9.9453125	9.6796875	9.7890625
Usp21	10.390625	10.34375	10.015625	10.328125	9.9609375	9.828125	10.4765625	10.5390625
Ufc1	9.6875	9.7890625	9.8984375	10.25	9.984375	9.7890625	10.0234375	9.9296875
Rpl27	8.9765625	9.2578125	9.3984375	9.390625	9.1171875	9.0390625	9.4375	9.0546875
Nit1	11.65625	11.8671875	11.7578125	11.78125	11.734375	11.625	12.0703125	11.6953125
Klhdc9	5.6640625	5.73046875	5.75	5.609375	5.7421875	5.75390625	5.73828125	5.703125
B930036N10Rik	2.943359375	3.0703125	3.150390625	2.88671875	2.939453125	2.958984375	3.111328125	3.072265625
B930036N10Rik	7.21875	7.390625	7.44140625	7.36328125	7.7109375	7.62109375	7.46875	7.77734375
Itlnb///Itln1	4.265625	4.4453125	4.62109375	4.21875	4.67578125	4.62109375	4.34765625	4.5234375
Ly9	7.38671875	7.73828125	7.44140625	7.59375	7.35546875	7.73046875	7.8125	7.58984375
Slamf7	6.40234375	6.578125	6.234375	6.88671875	6.0859375	6.19140625	6.4375	6.48046875
NA	10.9609375	10.9375	10.7578125	10.71875	11.09375	11.1875	10.6953125	10.8515625
Vangl2	6.7109375	6.7890625	6.578125	6.859375	6.80859375	6.58203125	6.6484375	6.828125
Nhlh1	5.58984375	5.70703125	5.40234375	5.6640625	5.8203125	5.80078125	5.8125	5.83203125
Ncstn	10.2734375	10.140625	10.1875	10.3203125	10.1640625	10.0390625	10.1015625	10.3671875
Timm23	11.6953125	11.96875	11.9453125	11.9921875	11.8203125	11.875	12	11.703125
Pea15a	8.78125	9.109375	8.9609375	9.0234375	8.7890625	8.7421875	9.28125	8.96875
Casq1	6.26171875	6.33984375	6.25390625	6.28515625	6.55859375	6.171875	6.12109375	6.58984375
Atp1a4	6.09765625	5.91015625	5.9609375	6.09375	6.1171875	5.8828125	6.0625	6.0703125
Atp1a2	6.78125	6.75	6.5703125	6.734375	6.7890625	6.6953125	6.6328125	6.79296875
Kcnj9	5.6953125	5.8515625	5.7578125	5.609375	6.01953125	5.765625	5.82421875	5.90234375
Slamf8	6.45703125	7.01171875	6.34375	6.9296875	6.515625	6.75390625	6.7578125	6.640625
Fcrl6	5.5546875	5.40234375	5.67578125	5.71875	5.8203125	5.4609375	5.53515625	5.5859375
Dusp23	9.53125	9.4765625	9.1953125	9.6328125	9.0390625	8.8828125	9.4609375	9.625
NA	5.8125	6.046875	6.03515625	6.05078125	5.92578125	6.03125	6.09765625	5.96875
NA	2.98828125	3.044921875	2.87109375	2.892578125	2.794921875	3.0078125	2.921875	2.99609375
Apcs	9.8203125	10.2734375	9.7109375	10.421875	10	9.859375	10.1484375	10.2890625
NA	6.09765625	6.078125	6.03125	6.12890625	6.0234375	5.921875	6.0546875	6.20703125
Olfr1408	4.859375	5.0078125	4.8515625	4.8828125	4.9765625	4.78125	4.98828125	4.80078125
Olfr1406	4.609375	4.61328125	4.6328125	4.51171875	4.8203125	4.73046875	4.73046875	4.890625
Fcer1a	4.8203125	4.93359375	4.9140625	4.83984375	4.87890625	5.01171875	5.0234375	4.8203125
Ackr1	7.21875	7.08203125	6.85546875	7.1015625	7.04296875	6.87109375	7.30078125	7.03125
Cadm3	7.18359375	7.4609375	7.21875	7.45703125	7.3046875	7.25	7.625	7.2890625
LOC102639543	5.19921875	5.72265625	5.17578125	5.53515625	5.48046875	5.17578125	5.5078125	5.1640625
BC094916	4.6484375	4.5	5.06640625	5.515625	4.85546875	4.94921875	4.76953125	4.9765625
Pydc4	5.921875	6.60546875	6.13671875	6.47265625	6.1015625	6.4609375	6.8515625	6.046875
AI607873	9.921875	10.265625	9.5	10.0546875	9.2265625	9.84375	10.328125	9.6953125
Mnda///Ifi204	8.703125	8.9921875	8.671875	9.109375	8.140625	8.921875	9.109375	8.296875
Ifi203	9.3046875	9.671875	8.8984375	9.328125	8.71875	9.5546875	9.625	9.0859375
Ifi202b	3.5703125	3.662109375	3.6875	3.6796875	3.791015625	3.515625	3.517578125	3.830078125
Ifi205	7.24609375	8.3671875	6.48046875	8.375	6.4609375	7.33203125	8.1328125	6.921875
Olfr231	5.7734375	5.71875	5.88671875	5.921875	5.8828125	5.8125	5.6875	5.7265625
Olfr419	6.171875	6.14453125	6.171875	6.17578125	6.33203125	6.203125	6.1640625	6.12109375
Grem2	7.86328125	7.68359375	8.2109375	7.58984375	7.83984375	8.046875	8.25	8.0703125
Rgs7	4.36328125	4.2265625	4.1953125	4.26171875	4.3046875	4.359375	4.33203125	4.42578125
Fh1	12.015625	12.1640625	12.1484375	12.1328125	12.1640625	12.0546875	12.2734375	11.8828125
Opn3	7.359375	7.44140625	7.7890625	7.6171875	7.51953125	7.44921875	7.546875	7.57421875
Chml	6.87890625	6.91796875	7.015625	7.1796875	6.93359375	6.69921875	6.890625	6.91015625
Pld5	5.31640625	5.54296875	5.73828125	5.4921875	5.7421875	5.56640625	5.59765625	5.4921875
Rbm8a2	3.267578125	3.322265625	3.291015625	3.33984375	3.09375	3.275390625	3.455078125	3.294921875
Cep170///Cep170	8.4453125	8.2421875	8.421875	8.1484375	7.98046875	8.328125	7.94921875	8.1015625
Mir350	4.8359375	4.58984375	4.56640625	4.48828125	4.07421875	4.8359375	4.37109375	4.37890625
Akt3	8.96875	8.9765625	8.3984375	8.7265625	8.3515625	8.6484375	8.8515625	8.703125
Adss	10.453125	10.53125	10.53125	10.6796875	10.3671875	10.5390625	10.484375	10.484375
NA	5.72265625	5.5234375	5.76953125	5.8359375	5.96875	5.65625	5.80078125	5.69921875
4930527J03Rik	8.7421875	8.75	8.8125	8.8125	9.1171875	8.9375	8.7578125	8.8828125
AI503316	10.71875	10.5	10.7421875	9.9609375	10.8203125	11.3046875	10.3984375	10.3671875
Hnrnpu	12.234375	11.9375	12.203125	11.9140625	12.0703125	12.375	11.875	12.0703125
Smyd3	7.80859375	7.7734375	7.703125	7.72265625	7.71875	7.546875	7.90625	7.8125
LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29	12.78125	12.921875	12.9140625	13.0546875	12.9375	12.859375	13.0234375	12.875
