gene_symbol	GSM1342752	GSM1342755	GSM1342757	GSM1342747	GSM1342753	GSM1342750	GSM1342744	GSM1342748	GSM1342745	GSM1342749	GSM1342751	GSM1342758	GSM1342746	GSM1342754	GSM1342759	GSM1342756
Gpr101	2.224609375	2.48046875	2.390625	2.26953125	2.400390625	2.412109375	2.462890625	2.251953125	2.31640625	2.349609375	2.302734375	2.197265625	2.107421875	2.296875	2.291015625	2.267578125
Gpr107	5.59609375	5.509375	5.61171875	5.466015625	5.6171875	5.58046875	5.6375	5.543359375	5.678125	5.58671875	5.52265625	5.49765625	5.56796875	5.515625	5.67890625	5.5234375
Gpr108	7.78125	7.6328125	7.77734375	7.56640625	7.83203125	7.46484375	7.609375	7.30859375	7.8125	7.49609375	7.46875	7.69921875	7.63671875	7.60546875	7.66015625	7.69921875
Gpr12	3.9583333333333335	4.026041666666667	3.90234375	3.9153645833333335	3.8470052083333335	3.7845052083333335	3.7845052083333335	3.9329427083333335	3.7740885416666665	3.7486979166666665	3.8307291666666665	3.80859375	3.8880208333333335	3.94140625	3.7994791666666665	3.888671875
Gpr132	3.8974609375	3.916015625	4.18359375	4.080078125	3.7724609375	4.298828125	4.13671875	4.1748046875	4.13671875	4.041015625	4.1259765625	4.0078125	3.943359375	4.0546875	4.162109375	4.001953125
Gpr135	4.662760416666667	4.826822916666667	4.99609375	4.830729166666667	4.679036458333333	4.861979166666667	4.740234375	4.860677083333333	4.878255208333333	4.913411458333333	4.766927083333333	4.790364583333333	4.731119791666667	4.700520833333333	4.817057291666667	4.6640625
Gpr137	7.05859375	7.33203125	6.74609375	7.28125	7.3515625	7.16796875	6.91015625	7.0546875	7.15234375	7.0859375	7.10546875	6.91796875	7.23828125	7.3046875	7.1484375	6.99609375
Gpr137b	4.234375	4.0830078125	4.158203125	4.302734375	4.146484375	4.4072265625	4.5966796875	5.02734375	4.3876953125	4.5615234375	5.12109375	4.4619140625	4.30859375	4.3837890625	4.552734375	4.4970703125
Gpr137b-ps	4.91171875	4.721484375	4.741796875	4.99609375	4.74453125	5.28203125	5.14921875	5.57734375	4.76328125	5.1625	5.76875	5.16484375	4.8421875	4.81484375	5.35625	5.28359375
Gpr137c	3.388671875	3.048828125	3.39453125	3.228515625	3.189453125	3.396484375	3.548828125	3.416015625	3.33203125	3.193359375	3.548828125	2.876953125	3.228515625	3.1015625	3.19921875	3.3203125
Gpr143	3.5625	3.259765625	3.810546875	3.23046875	3.212890625	3.484375	3.572265625	3.3046875	3.56640625	3.158203125	3.43359375	3.44921875	3.51953125	3.517578125	3.392578125	3.462890625
Gpr146	6.6435546875	6.26171875	6.140625	6.31884765625	6.1787109375	7.0693359375	6.12109375	7.0263671875	6.5830078125	7.0859375	6.74609375	6.17333984375	6.1708984375	6.4384765625	6.21875	6.08935546875
Gpr149	1.98046875	2.2294921875	2.1318359375	2.19140625	2.2939453125	2.271484375	2.27734375	2.1337890625	2.12060546875	2.1982421875	2.177734375	2.11572265625	2.2314453125	2.044921875	2.11669921875	2.1982421875
Gpr15	2.759765625	2.958984375	2.470703125	2.697265625	2.568359375	2.84765625	2.5	2.78125	2.693359375	2.716796875	2.77734375	2.5703125	2.638671875	2.638671875	2.66015625	2.6328125
Gpr150	3.0712890625	3.0205078125	3.0615234375	3.0693359375	3.0830078125	3.046875	3.15625	3.083984375	3.01171875	2.974609375	3.0234375	2.931640625	3.0869140625	3.2412109375	2.853515625	2.9599609375
Gpr151	3.494140625	3.580078125	3.41796875	3.609375	3.64453125	3.25	3.3046875	3.416015625	3.3828125	3.330078125	3.46484375	3.3359375	3.3515625	3.423828125	3.42578125	3.470703125
Gpr152	4.04296875	4.16015625	4.3125	4.09765625	4.29296875	4.26171875	4.109375	4.171875	4.19921875	4.05859375	4.2578125	4.2109375	4.23046875	4.21875	4.40234375	4.2890625
Gpr153	5.06640625	5.1015625	5.18359375	5.09375	4.96484375	4.97265625	4.84375	5.0859375	5.06640625	5.24609375	5.21484375	5.18359375	4.9921875	4.9296875	5.0078125	5.296875
Gpr155	8.9375	8.8671875	8.7734375	8.5703125	8.625	8.75	8.734375	8.53125	8.5859375	8.8203125	8.53125	8.9765625	8.765625	8.7578125	9.1171875	8.890625
Gpr158	2.810546875	3.03125	2.8173828125	3.041015625	2.9423828125	2.810546875	2.716796875	2.787109375	2.9892578125	2.8046875	2.8828125	2.6533203125	2.765625	2.783203125	2.6904296875	2.8818359375
Gpr160	4.09375	3.927734375	4.171875	3.873046875	3.771484375	4.1875	4.1640625	4.51171875	3.873046875	4.5625	4.22265625	4.1328125	4.12890625	4.19921875	4.171875	4.34375
Gpr161	3.03515625	3.1845703125	3.0439453125	3.1142578125	2.990234375	2.7724609375	2.8056640625	2.8974609375	2.828125	2.9365234375	3.26171875	3.1337890625	2.8505859375	2.9814453125	2.9052734375	2.935546875
Gpr162	5.6328125	5.99609375	5.71484375	6.01953125	6.4375	5.4375	5.38671875	5.3046875	5.390625	5.26171875	5.53125	5.515625	5.5234375	5.87109375	5.52734375	6.03515625
Gpr165	3.375	3.400390625	3.568359375	3.376953125	3.509765625	3.4453125	3.37890625	3.412109375	3.41015625	3.44921875	3.150390625	3.462890625	3.244140625	3.33984375	3.328125	3.396484375
Gpr17	3.5859375	3.826171875	3.9453125	3.763671875	3.736328125	3.912109375	3.74609375	3.875	3.48828125	3.982421875	3.935546875	3.91796875	3.75390625	3.904296875	4.078125	4.02734375
Gpr171	2.7578125	3.0078125	2.990234375	2.75390625	3.0	3.109375	2.93359375	2.8515625	2.916015625	2.82421875	3.0625	2.796875	2.892578125	3.630859375	2.876953125	2.9765625
Gpr173	2.783203125	3.2998046875	3.001953125	3.0419921875	2.9951171875	2.7265625	2.6611328125	3.0	3.0234375	2.7724609375	2.935546875	2.8056640625	2.88671875	2.5625	2.8427734375	3.064453125
Gpr174	2.43798828125	2.521484375	2.48095703125	2.525390625	2.3466796875	2.50390625	2.32177734375	2.48193359375	2.5615234375	2.2275390625	2.29443359375	2.25048828125	2.40234375	2.7216796875	2.46630859375	2.36962890625
Gpr176	4.015625	3.6796875	3.89453125	3.830078125	3.73828125	3.98828125	3.7578125	4.046875	3.80859375	3.8203125	4.015625	3.904296875	3.7734375	3.890625	3.89453125	4.32421875
Gpr179	4.50390625	4.6640625	4.92578125	4.703125	4.80078125	4.7421875	4.63671875	4.69140625	4.75	4.44921875	4.70703125	4.65625	4.8203125	4.81640625	4.70703125	4.70703125
Gpr18	4.16796875	4.13671875	3.896484375	4.234375	4.10546875	4.10546875	4.28125	3.84375	4.06640625	4.2265625	4.00390625	3.95703125	3.974609375	4.140625	3.68359375	4.1640625
Gpr180	8.578125	8.6796875	8.7734375	8.65625	8.6171875	8.875	8.703125	8.734375	8.6953125	8.9765625	8.6796875	8.890625	8.859375	8.78125	8.859375	9.0078125
Gpr182	7.76953125	8.1328125	8.1015625	8.2421875	8.140625	8.3359375	8.2734375	8.21875	8.1015625	8.5234375	8.34375	8.1953125	8.1171875	7.9921875	8.2578125	8.1328125
Gpr183	3.9091796875	4.24609375	4.248046875	4.3388671875	4.4345703125	4.501953125	4.1044921875	4.47265625	4.216796875	4.1357421875	4.3369140625	4.1591796875	4.251953125	4.248046875	4.0908203125	4.267578125
Gpr19	5.1552734375	4.91796875	5.1005859375	4.92578125	5.154296875	4.623046875	4.69140625	4.734375	4.806640625	4.77734375	4.740234375	5.0615234375	4.787109375	4.8193359375	5.0693359375	5.1318359375
Gpr20	5.84375	6.09375	5.95703125	5.69921875	5.96875	5.63671875	5.75	5.62109375	5.765625	5.5390625	5.8046875	5.61328125	5.7109375	5.7265625	5.63671875	5.61328125
Gpr22	2.11376953125	2.23095703125	2.197265625	2.3359375	2.212890625	2.228515625	2.150390625	2.26953125	2.2275390625	2.17529296875	2.0703125	2.0322265625	1.95263671875	2.1083984375	2.17333984375	2.205078125
Gpr25	4.46875	4.484375	4.55078125	4.74609375	4.859375	4.2890625	4.34765625	4.5078125	4.51953125	4.36328125	4.6328125	4.40234375	4.546875	4.37890625	4.3203125	4.46875
Gpr26	3.8623046875	3.8203125	3.7802734375	3.6669921875	3.92578125	3.9326171875	3.880859375	3.67578125	4.201171875	3.8525390625	3.94921875	3.5693359375	3.9228515625	3.7998046875	3.71484375	3.78515625
Gpr27	5.12109375	5.53515625	5.28515625	5.328125	5.17578125	5.42578125	4.93359375	5.06640625	5.13671875	5.11328125	5.19921875	5.2265625	5.09375	5.203125	5.29296875	5.33984375
Gpr3	4.62890625	5.359375	4.94921875	4.96875	5.30078125	4.6953125	4.4453125	4.5546875	4.84375	4.66796875	4.6953125	4.578125	4.578125	4.765625	4.5859375	4.68359375
Gpr31b	2.658203125	2.38671875	2.515625	2.6796875	2.94921875	3.07421875	2.685546875	2.443359375	2.548828125	2.220703125	2.466796875	2.40625	2.541015625	2.53125	2.4765625	2.439453125
Gpr33	2.716796875	3.162109375	2.828125	3.337890625	3.19921875	2.93359375	2.787109375	2.697265625	2.830078125	2.693359375	2.939453125	2.802734375	2.978515625	2.94921875	2.880859375	3.052734375
Gpr34	2.0234375	2.1953125	2.0234375	2.142578125	2.033203125	1.7822265625	2.04296875	2.0234375	2.080078125	1.9384765625	2.37890625	1.9833984375	2.13671875	1.8828125	2.12890625	1.880859375
Gpr35	4.17578125	4.46875	4.4921875	4.5546875	4.21484375	4.4765625	4.5546875	4.5546875	4.19140625	4.53515625	4.90625	4.4921875	3.96484375	4.53125	4.5078125	4.75
Gpr37	3.19140625	3.341796875	3.568359375	3.341796875	3.60546875	3.857421875	3.43359375	3.9765625	3.400390625	3.5234375	3.65234375	3.720703125	3.490234375	3.408203125	3.5234375	3.42578125
Gpr37l1	4.39453125	4.58984375	4.23828125	4.86328125	5.0546875	4.48046875	4.171875	4.1953125	4.4296875	4.15625	4.4140625	4.14453125	4.515625	4.25390625	4.11328125	4.21875
Gpr39	5.4609375	5.2734375	5.3359375	5.60546875	5.1015625	5.21875	5.2578125	5.7109375	5.234375	5.5703125	5.6796875	5.56640625	5.19921875	5.20703125	5.53125	5.5703125
Gpr4	6.20703125	6.33203125	6.13671875	6.30078125	6.1640625	6.33203125	6.25390625	6.296875	6.14453125	6.296875	6.14453125	6.15625	6.18359375	6.3515625	6.1796875	5.9921875
Gpr45	4.73046875	4.9140625	4.728515625	4.67578125	4.705078125	4.6455078125	4.578125	4.693359375	4.837890625	4.458984375	4.5703125	4.642578125	4.681640625	4.58984375	4.603515625	4.931640625
Gpr50	3.0947265625	3.2666015625	3.0283203125	3.005859375	3.203125	3.0986328125	3.15234375	2.9970703125	3.1298828125	3.0224609375	3.0771484375	2.9619140625	2.7490234375	3.1552734375	2.9287109375	3.017578125
Gpr6	2.111328125	2.099609375	2.2578125	2.23046875	2.142578125	2.1953125	2.015625	1.9658203125	2.154296875	2.15625	2.158203125	2.169921875	2.1328125	2.05078125	2.3046875	2.373046875
Gpr61	2.990234375	2.6953125	2.873046875	2.708984375	3.0	2.794921875	2.904296875	2.865234375	3.267578125	2.97265625	3.09765625	2.916015625	2.71484375	2.896484375	2.9765625	2.82421875
Gpr62	3.3173828125	3.498046875	3.5576171875	3.7763671875	3.697265625	3.5556640625	3.412109375	3.453125	3.6103515625	3.392578125	3.4306640625	3.3564453125	3.49609375	3.4013671875	3.345703125	3.5361328125
Gpr63	3.125	3.25390625	3.029296875	3.1982421875	3.1328125	3.119140625	3.1669921875	2.97265625	3.5791015625	3.072265625	3.431640625	3.12109375	3.18359375	3.140625	3.1865234375	3.2568359375
Gpr65	4.6796875	4.8828125	4.6953125	4.83984375	4.69140625	5.1015625	5.6015625	5.375	4.63671875	5.1328125	5.421875	4.81640625	5.10546875	4.96875	5.0390625	4.76171875
Gpr68	4.484375	5.0859375	4.5859375	4.69921875	4.84765625	4.3359375	4.375	4.5078125	4.2109375	4.6484375	4.73828125	4.609375	4.640625	4.75390625	4.6640625	4.7265625
Gpr75	4.2109375	4.30859375	4.703125	4.5703125	4.47265625	4.859375	4.35546875	4.34375	4.7578125	4.4453125	4.51171875	4.3984375	4.28515625	4.2421875	4.52734375	4.34375
Gpr83	4.115234375	4.53515625	4.232421875	4.076171875	4.1630859375	4.2548828125	4.0439453125	4.2041015625	4.2490234375	4.2880859375	4.240234375	4.1904296875	4.025390625	4.1181640625	4.1298828125	4.2724609375
Gpr84	4.41015625	4.84375	4.3828125	4.5859375	4.71875	5.3125	4.6328125	4.953125	4.61328125	4.57421875	4.80078125	4.5390625	4.23046875	4.45703125	4.49609375	4.55078125
Gpr85	2.6748046875	2.8857421875	2.70458984375	2.9169921875	2.755859375	2.7734375	2.741455078125	2.69921875	2.74365234375	2.810546875	2.96337890625	2.69677734375	2.7763671875	2.666015625	2.63232421875	2.8857421875
Gpr87	3.673828125	3.5859375	3.662109375	3.515625	3.560546875	3.615234375	3.8125	3.419921875	3.73828125	3.638671875	3.72265625	3.611328125	3.49609375	3.49609375	3.5234375	3.5859375
Gpr88	4.2392578125	4.7578125	4.48046875	4.638671875	4.6220703125	4.4736328125	4.3798828125	4.5224609375	4.6044921875	4.615234375	4.5732421875	4.486328125	4.5078125	4.333984375	4.5380859375	4.48828125
Gpr89	8.4921875	8.5703125	9.109375	8.703125	8.546875	8.9140625	8.5859375	8.7734375	8.6953125	8.7734375	8.71875	9.1640625	8.84375	8.6171875	9.0	9.109375
Gprasp1	5.453125	5.357421875	5.25	5.3203125	5.423828125	5.326171875	5.3125	5.208984375	5.587890625	5.296875	5.341796875	5.234375	5.408203125	5.48828125	5.087890625	5.287109375
Gprasp2	3.013671875	3.169921875	2.6015625	2.955078125	3.052734375	2.76953125	2.919921875	2.919921875	3.021484375	2.84765625	2.62890625	2.892578125	3.060546875	2.712890625	2.708984375	3.033203125
Gprc5a	5.4375	5.41796875	5.69140625	5.6640625	5.625	5.625	5.27734375	5.40625	5.55078125	5.390625	5.51953125	5.921875	5.4765625	5.11328125	5.32421875	5.8828125
Gprc5b	3.509765625	3.591796875	3.7451171875	3.8310546875	3.3955078125	3.7578125	3.4931640625	3.8291015625	3.515625	3.5517578125	3.9267578125	3.8603515625	3.6201171875	3.490234375	3.8349609375	3.9697265625
Gprc5c	6.927734375	6.841796875	6.552734375	6.96484375	7.04296875	6.830078125	6.791015625	6.94921875	6.828125	6.916015625	6.849609375	6.654296875	6.806640625	6.80859375	6.73046875	6.669921875
Gprc5d	4.59765625	4.67578125	4.8984375	4.83984375	5.00390625	5.11328125	5.0078125	4.96484375	5.046875	5.21484375	5.08984375	4.9140625	4.98828125	4.59765625	4.9140625	4.94921875
Gprc6a	4.203125	4.11328125	4.1875	4.2265625	4.23828125	4.23046875	4.0546875	4.08984375	4.3125	4.21484375	4.171875	4.12890625	4.18359375	4.16015625	4.0625	4.03125
Gprin1	4.896484375	5.006510416666667	4.951822916666667	4.962890625	5.110677083333333	4.990234375	4.878255208333333	5.0	5.041015625	4.958984375	5.004557291666667	4.793619791666667	4.921223958333333	5.01953125	4.979817708333333	4.996744791666667
Gprin2	2.982421875	3.171875	2.916015625	3.1328125	3.318359375	2.939453125	2.787109375	3.099609375	3.130859375	3.166015625	3.146484375	2.974609375	2.8203125	3.052734375	3.130859375	3.322265625
Gprin3	6.40625	5.2880859375	5.4033203125	5.09375	5.529296875	4.8681640625	5.48046875	5.1826171875	5.59765625	4.9033203125	4.576171875	5.0234375	5.458984375	5.904296875	5.55859375	5.1484375
Gps1	9.4140625	9.609375	9.4765625	9.46875	9.5390625	9.3359375	9.296875	9.4453125	9.4140625	9.3046875	9.203125	9.4921875	9.46875	9.625	9.4296875	9.4375
Gps2	6.01953125	6.0078125	5.96875	5.99609375	6.015625	5.89453125	5.6328125	5.76171875	5.8828125	6.046875	6.1328125	5.828125	5.94140625	6.109375	5.91796875	5.953125
Gpsm1	3.9759114583333335	3.8841145833333335	3.6334635416666665	3.9029947916666665	3.8919270833333335	3.919921875	4.003255208333333	4.002604166666667	3.9075520833333335	3.8587239583333335	4.216796875	3.9466145833333335	3.8684895833333335	3.9973958333333335	3.9029947916666665	3.943359375
Gpsm2	7.15234375	6.8984375	7.15234375	7.21484375	7.125	6.85546875	7.05078125	7.046875	7.0	6.921875	6.99609375	7.0625	7.078125	7.17578125	7.171875	7.00390625
Gpsm3	6.12109375	5.87890625	6.04296875	6.140625	6.28515625	6.41015625	6.2734375	6.421875	6.1328125	6.32421875	6.70703125	5.96484375	5.89453125	6.234375	6.1484375	6.29296875
Gpt	9.322265625	9.513671875	9.384765625	9.3671875	9.275390625	9.388671875	9.18359375	9.404296875	9.322265625	9.30859375	9.462890625	9.376953125	9.27734375	9.44140625	9.59375	9.376953125
Gpt2	10.12890625	10.078125	10.20703125	9.662109375	9.794921875	9.607421875	9.6796875	9.494140625	9.8515625	9.73828125	9.4111328125	10.052734375	10.017578125	10.33203125	10.271484375	9.865234375
Gpx1	13.6328125	13.5078125	13.3359375	13.5703125	13.5078125	13.296875	13.5546875	13.3359375	13.609375	13.34375	13.4140625	13.421875	13.59375	13.5078125	13.4140625	13.4609375
Gpx2	4.6796875	4.703125	5.125	4.75390625	4.515625	4.609375	4.79296875	4.8671875	4.7578125	4.76171875	4.8359375	5.02734375	4.7890625	4.54296875	4.76953125	4.94140625
Gpx3	6.7734375	7.28125	6.76171875	7.234375	6.7890625	7.50390625	6.91796875	7.36328125	6.6640625	7.42578125	7.5703125	7.1484375	6.9765625	7.0546875	6.64453125	7.12109375
Gpx4	11.53125	11.875	12.1015625	11.94921875	11.5859375	11.71875	11.71484375	11.83984375	11.62109375	11.578125	11.921875	12.0078125	11.7578125	11.765625	11.84765625	12.0703125
Gpx5	4.73828125	5.0078125	4.92578125	4.80078125	4.87109375	4.875	4.69921875	4.84765625	4.99609375	4.85546875	4.91796875	5.06640625	4.87109375	4.9609375	4.984375	5.0703125
Gpx6	5.1328125	5.1953125	4.69921875	4.76171875	5.23046875	5.046875	4.8125	4.828125	5.08984375	4.40234375	4.875	4.55078125	5.1953125	5.13671875	4.87890625	4.96875
Gpx7	5.46875	5.6796875	6.85546875	6.42578125	5.58203125	6.5859375	5.703125	6.7421875	5.92578125	6.41015625	6.83984375	7.4140625	6.234375	5.6484375	6.53515625	7.19140625
Gpx8	4.28125	4.6796875	4.40625	4.5859375	4.0234375	4.74609375	4.34765625	5.19921875	4.1328125	4.7109375	4.80859375	5.04296875	4.48828125	4.36328125	4.6640625	4.84765625
Gramd1a	6.1875	6.50390625	5.97265625	6.3828125	6.3046875	6.08984375	6.02734375	6.328125	6.13671875	6.30859375	6.0859375	6.046875	6.2265625	6.45703125	6.1875	6.140625
Gramd1b	4.1240234375	4.1181640625	4.173828125	3.8291015625	4.0361328125	4.095703125	4.119140625	4.1015625	4.267578125	3.974609375	4.4375	4.17578125	4.115234375	4.0986328125	4.154296875	4.232421875
Gramd1c	9.046875	8.65625	8.53125	9.0	8.6171875	9.015625	9.1015625	9.125	9.171875	9.109375	8.8359375	8.65625	9.1953125	8.9453125	8.6875	8.34375
Gramd3	8.123046875	7.70703125	8.19140625	7.65625	7.982421875	8.212890625	7.69921875	8.109375	7.884765625	8.240234375	7.916015625	7.876953125	7.888671875	7.89453125	7.986328125	7.802734375
Gramd4	5.984375	6.01171875	6.31640625	5.890625	6.02734375	5.58984375	6.0078125	5.875	6.01171875	5.7734375	5.8203125	6.38671875	5.87109375	6.16015625	6.2578125	6.2265625
Grap	4.484375	4.390625	4.70703125	4.7734375	4.390625	4.5390625	4.484375	4.6640625	4.4453125	4.890625	4.421875	4.85546875	4.65234375	4.84765625	4.609375	4.08984375
Grap2	3.5224609375	3.357421875	3.4775390625	3.427734375	3.435546875	3.3330078125	3.521484375	3.7490234375	3.4443359375	3.4892578125	3.517578125	3.4580078125	3.4814453125	3.546875	3.4169921875	3.412109375
Grasp	5.339192708333333	5.219401041666667	5.307291666666667	5.178385416666667	5.395833333333333	5.194010416666667	5.130859375	5.513020833333333	5.287760416666667	5.248697916666667	5.333333333333333	5.41796875	5.19921875	5.395833333333333	5.211588541666667	5.276041666666667
Grb10	4.600260416666667	4.7890625	4.87890625	4.918619791666667	4.84765625	4.948567708333333	4.856119791666667	5.111979166666667	4.819010416666667	4.954427083333333	5.123697916666667	5.0390625	5.2109375	4.87109375	4.960286458333333	5.311197916666667
Grb14	7.353515625	7.30078125	6.685546875	6.748046875	7.052734375	6.470703125	7.1875	6.650390625	6.8359375	6.4609375	6.3447265625	6.796875	7.234375	7.005859375	6.794921875	6.5869140625
Grb2	8.02734375	8.09765625	8.41796875	8.1171875	8.01171875	8.51953125	8.23046875	8.578125	8.23828125	8.54296875	8.59375	8.5859375	8.265625	8.30078125	8.43359375	8.421875
Grb7	9.9453125	9.6015625	9.5625	9.1640625	9.796875	9.484375	9.4453125	9.2421875	9.2421875	9.4921875	9.3359375	9.3203125	9.4765625	9.6484375	9.640625	9.4375
Grcc10	7.634765625	7.95703125	7.4453125	7.927734375	7.98046875	7.51953125	7.63671875	7.576171875	7.8203125	7.53515625	7.470703125	7.38671875	7.8671875	7.8671875	7.39453125	7.599609375
Greb1	3.2373046875	3.18896484375	3.31689453125	3.39990234375	3.26953125	3.2626953125	3.25390625	3.27001953125	3.41357421875	3.15185546875	3.24951171875	3.3095703125	3.3701171875	3.44482421875	3.12451171875	3.375
Greb1l	4.345703125	4.513671875	4.5625	4.71484375	4.447265625	4.27734375	4.4453125	4.265625	4.484375	4.421875	4.5	4.2109375	4.1826171875	4.150390625	4.255859375	4.4921875
Grem1	4.0234375	4.05859375	3.8984375	4.125	4.13671875	3.888671875	4.00390625	3.9921875	3.830078125	4.19921875	3.90234375	3.9375	3.9609375	3.818359375	3.970703125	4.03515625
Grem2	6.90625	6.64453125	5.5390625	7.5078125	6.515625	7.7265625	6.8203125	7.96484375	6.96484375	7.96875	7.13671875	5.80859375	8.1015625	6.7890625	6.29296875	5.703125
Grhl1	3.939453125	4.03515625	3.79296875	4.11328125	3.83984375	3.8515625	3.814453125	4.4296875	3.9609375	3.880859375	4.09765625	3.91015625	3.9609375	3.90234375	3.369140625	3.345703125
Grhl2	4.681640625	4.85400390625	4.84716796875	4.75390625	4.73046875	4.7998046875	4.71142578125	4.6689453125	4.794921875	4.76025390625	4.77294921875	4.7109375	4.6630859375	4.75537109375	4.77490234375	4.78466796875
Grhl3	2.640625	2.46875	2.642578125	2.67578125	2.66796875	2.73828125	2.47265625	2.611328125	2.607421875	2.78515625	2.541015625	2.560546875	2.69140625	2.642578125	2.43359375	2.6015625
Grhpr	11.4375	11.453125	11.421875	11.4296875	11.40625	11.7578125	11.40625	11.75	11.578125	11.796875	11.90625	11.6171875	11.5859375	11.5546875	11.515625	11.53125
Gria1	2.423828125	2.830078125	2.3623046875	2.6279296875	2.7734375	2.451171875	2.333984375	2.4638671875	2.5927734375	2.4580078125	2.537109375	2.28125	2.291015625	2.619140625	2.3232421875	2.41015625
Gria2	3.1236979166666665	3.2122395833333335	3.2503255208333335	3.2701822916666665	3.5227864583333335	3.2330729166666665	3.1139322916666665	3.189453125	3.2737630208333335	3.224609375	3.2060546875	3.130859375	3.1614583333333335	3.2102864583333335	3.0999348958333335	3.3639322916666665
Gria3	3.0498046875	3.2734375	3.0751953125	3.0517578125	3.1552734375	3.0732421875	3.1962890625	3.060546875	3.07421875	3.0849609375	3.080078125	3.0947265625	3.173828125	3.140625	3.08984375	3.423828125
Gria4	3.1106770833333335	3.302734375	3.201171875	3.3111979166666665	3.1702473958333335	3.1529947916666665	3.044921875	3.2086588541666665	3.2067057291666665	3.16015625	3.216796875	3.1953125	3.0748697916666665	3.1383463541666665	3.1966145833333335	3.2125651041666665
Grid1	3.716796875	4.349609375	3.68359375	3.83984375	3.9833984375	4.1630859375	3.7685546875	3.6357421875	3.818359375	3.8251953125	3.9921875	3.7216796875	3.759765625	3.810546875	3.765625	3.8271484375
Grid2	3.3828125	3.61865234375	3.32958984375	3.37353515625	3.5048828125	3.48291015625	3.408203125	3.28564453125	3.51953125	3.3779296875	3.5166015625	3.27197265625	3.32666015625	3.14404296875	3.39013671875	3.294921875
Grid2ip	4.74609375	5.48046875	4.91796875	5.34375	5.2578125	5.01953125	4.91796875	4.85546875	5.046875	5.0078125	5.08203125	5.01953125	5.02734375	5.0703125	4.9140625	5.0546875
Grifin	5.1484375	5.24609375	5.0859375	5.51953125	5.09375	5.2890625	4.796875	5.11328125	5.1171875	4.9921875	5.1484375	5.1953125	5.0	4.859375	5.19140625	5.16796875
Grik1	2.6494140625	2.9091796875	2.6943359375	2.7783203125	2.9345703125	2.80078125	2.7236328125	2.6142578125	2.607421875	2.5810546875	2.5654296875	2.5947265625	2.74609375	2.96484375	2.6083984375	2.796875
Grik2	3.087890625	2.826171875	2.990234375	3.0703125	3.3427734375	2.87109375	2.865234375	2.62890625	2.94921875	2.923828125	2.9130859375	3.001953125	2.9150390625	2.9287109375	2.90625	3.0
Grik3	3.52734375	3.7314453125	3.75390625	3.5556640625	3.6640625	3.61328125	3.4306640625	3.701171875	3.39892578125	3.435546875	3.599609375	3.37109375	3.5869140625	3.44091796875	3.62890625	3.5126953125
Grik4	5.5078125	5.62890625	5.88671875	5.59765625	5.46484375	5.6484375	5.5703125	5.61328125	5.7265625	5.46484375	5.88671875	5.6640625	5.56640625	5.41015625	5.6640625	5.55078125
Grik5	5.13671875	5.421875	4.69921875	5.0625	5.3984375	4.9375	4.79296875	4.82421875	4.7578125	4.65234375	4.95703125	4.84375	5.04296875	5.0546875	4.80078125	4.84375
Grin1	4.6005859375	5.1953125	4.7841796875	5.0439453125	5.0078125	4.576171875	4.73046875	4.7412109375	4.7587890625	4.6982421875	4.869140625	4.69140625	4.6884765625	4.7470703125	4.73828125	5.0546875
Grin2a	2.83984375	3.078125	2.951171875	2.8046875	3.4140625	2.8046875	2.849609375	2.80078125	3.24609375	2.826171875	2.638671875	2.888671875	3.0390625	3.328125	2.70703125	3.05078125
Grin2b	3.71337890625	3.947265625	3.86669921875	3.87158203125	4.0322265625	3.93115234375	3.6787109375	3.927734375	3.87548828125	3.83203125	4.021484375	3.73779296875	3.84326171875	3.8125	3.7255859375	3.85595703125
Grin2c	4.69140625	4.51171875	4.9765625	4.7265625	4.55078125	5.04296875	4.68359375	4.82421875	4.76171875	4.89453125	5.19921875	4.91796875	4.890625	4.515625	4.8515625	4.921875
Grin2d	5.138671875	5.33984375	5.1796875	5.431640625	5.337890625	5.201171875	5.19921875	5.150390625	5.25390625	5.171875	5.267578125	5.125	5.12109375	5.251953125	5.1328125	5.2578125
Grin3a	3.28515625	3.2630208333333335	3.32421875	3.1712239583333335	3.3053385416666665	3.326171875	3.322265625	3.16015625	3.2799479166666665	3.3040364583333335	3.326171875	3.380859375	3.255859375	3.123046875	3.2799479166666665	3.3912760416666665
Grin3b	5.1875	5.125	5.1640625	4.76171875	4.96484375	5.4453125	4.96484375	4.94140625	5.171875	5.078125	5.0546875	5.109375	5.078125	5.19140625	4.92578125	4.88671875
Grina	9.83984375	9.39453125	10.16796875	9.74609375	9.44140625	10.04296875	10.1328125	10.15625	9.8046875	10.17578125	10.26953125	10.1015625	9.80078125	9.46875	10.046875	10.08203125
Grip1	2.900390625	2.9072265625	2.939453125	3.1220703125	3.1025390625	2.9697265625	2.8056640625	2.9833984375	2.8115234375	2.9462890625	2.8486328125	2.927734375	2.8330078125	2.66015625	2.88671875	2.9482421875
Grip1os1	2.50390625	2.7373046875	2.83203125	2.8896484375	2.75390625	2.70703125	2.544921875	2.4267578125	2.75	2.6240234375	2.669921875	2.70703125	2.650390625	2.6298828125	2.541015625	2.4521484375
Grip2	6.66015625	6.640625	6.5	6.5546875	6.75	6.5	6.34765625	6.34375	6.56640625	6.359375	6.40234375	6.3984375	6.62109375	6.671875	6.4375	6.8359375
