	GSM506024	GSM506030	GSM506029	GSM506033	GSM506027	GSM506028	GSM506026	GSM506031	GSM506025	GSM506035	GSM506032	GSM506034
Tram1	2250	586.5	1135	595.5	2162	2302	2110	600	2142	545.5	572	560
Lactb2	429.75	887	487.75	1195	440.75	473.75	354.25	1012	390.5	1283	789	1106
Gm12070///Gm5523///3000002C10Rik///Gm5069///Gapdh///Picalm	5500	10584	8124	11256	6532	6628	5944	10064	5904	11568	11160	11624
Eya1	20.828125	31.9375	18.859375	30.75	19.171875	23.28125	16.28125	31.09375	21.859375	27.625	37.09375	32.59375
Msc	19.296875	27.515625	15.484375	33.9375	22.5	26.90625	24.078125	27.421875	15.1796875	26.03125	28.203125	31.453125
Sumo2	1476	1082	1186	1026	1169	1203	1288	1227	1278	1037	1041	1067
Trpa1	10.0703125	15.8671875	11.4921875	9.5546875	12.8984375	7.61328125	10.0390625	6.90234375	7.8203125	14.0390625	13.6953125	14.6171875
Gm12070///Gm5523///Gm5069///Gapdh///Picalm	8408	14848	12272	15504	9736	9784	9304	14192	9216	15896	15584	15768
Sbspon	20.171875	10.1953125	12.7265625	24.40625	15.984375	18.1875	25.390625	16.5	29.53125	23.640625	23.390625	25.03125
4930444P10Rik	62.90625	166.75	112.5625	185.5	85.6875	75.625	60	149.75	83.25	204.625	168.5	173.5
Rpl7	2080	1054	1374	952.5	1722	1803	1883	1260	1832	975.5	1025	1029
Stau2	194.125	327.75	214.125	366.75	246	267	188.875	338.25	186.5	351.75	280.75	383
Ube2w	406.75	543.5	499.5	519.5	386	400.75	409.75	594.5	431	518	471.75	571.5
Tceb1	527.5	802	551	762.5	447.5	470.5	436.5	950.5	472	827.5	717	841.5
NA	78.4375	78.6875	46.65625	97.1875	61.1875	53.03125	78.3125	103.375	59.40625	103.9375	100.5625	82.625
NA	58.375	42.375	62.34375	48.90625	65.125	60.96875	64.5625	53.8125	63.59375	67.625	48.53125	50.375
NA	78.5625	108.1875	88.0625	83.875	106.375	108.9375	61	89.0625	95.1875	106.9375	97.875	81.4375
Jph1	66.5	113.8125	82.125	109.6875	84.1875	73.25	49.78125	168.25	52.46875	120.9375	334.75	207.75
Jph1	57.96875	126.6875	77.375	116.25	79.1875	82.8125	47.0625	138.375	60.03125	132.625	305.5	183.25
NA	509	556.5	477.5	601	501.5	516.5	477	660	425	688.5	600	683.5
Crisp4	1458	0.281005859375	206.625	0.00185680389404297	1109	1269	1123	6.37890625	1374	2.666015625	0.0100173950195312	3.6640625
Defb44-ps	15.4375	5.703125	9.546875	7.5703125	14.265625	13.2421875	10.2109375	4.23046875	15.546875	3.265625	7.0234375	3.779296875
Defb18	1724	5.6015625	352.25	3.712890625	1737	2023	1406	11.1328125	1470	2.748046875	1.662109375	0.264892578125
Defb41	2368	2.412109375	665	1.7216796875	3242	3206	1982	5.91015625	2190	2.548828125	6.3359375	3.162109375
Hmgb1-rs17///Gm5176///4932431P20Rik///Hmgb1///Gm12568	1925	1530	1857	1490	1726	1792	1989	1644	1816	1445	1548	1493
NA	134.75	85.5	80.6875	111.875	101.125	118.3125	118	102.875	115.8125	97.9375	83.3125	82.25
Pkhd1	607	20.84375	196.875	22.171875	950	989.5	1052	23.46875	973.5	28.46875	18.5	22.3125
NA	6.53125	8.84375	6.19921875	4.52734375	3.677734375	11.265625	13.1875	5.453125	18.375	11.765625	3.603515625	8.3203125
Il17f	17.765625	21.96875	16.171875	30.515625	24.3125	24.921875	18.078125	26.8125	18.296875	32	32.8125	23.140625
Mcm3	66.8125	30.84375	78.25	36.15625	61.78125	60.65625	99.9375	39.75	71.5625	32.90625	34.09375	46.4375
Tram2	44.3125	28.65625	93.375	37.6875	41.90625	51.96875	69.9375	21.359375	54.90625	27.59375	33.4375	38.8125
Gm4956	20.53125	13.2890625	27.875	31.359375	31.171875	26.828125	23.890625	42.90625	19.578125	23.125	29.328125	33.96875
Kcnq5	17.375	37.9375	23.40625	32.65625	24.546875	26.40625	21.890625	37.15625	27.71875	50.625	46.34375	46.53125
Eif3m	807	494.5	460.75	430.5	627	637	595.5	600	700	436.25	461	453
NA	185.25	191.625	134.5	204.375	168.375	176.75	152.375	203.375	140.5	221.5	184.875	204
Rims1	29.046875	19.390625	28.875	32.46875	34.8125	31.796875	31.578125	27.34375	31.5	37.28125	39.03125	26.296875
4933415F23Rik	41.65625	54.75	38.5	57.25	42.84375	32.53125	43.625	67.6875	30.734375	63.9375	69.75	51.75
Gm6420	116.5625	161	122.875	166.75	126.1875	97.875	111.875	155.25	142	178.875	220.125	162.625
Ogfrl1	103.0625	100.9375	89.9375	106.625	117.1875	105	92.125	111.5625	92.9375	116.625	102.1875	105.9375
Smap1	332.5	402.25	386.5	370	347.25	340.5	367.5	352.75	339.5	397	363.75	398.75
Sdhaf4	56.875	148.875	75.625	127.3125	51.875	50.71875	49.9375	185.25	51.09375	124.25	113.8125	133.875
Fam135a	141.75	112.9375	144.125	101.3125	146.125	148.625	142.625	141.875	152.125	108.0625	111.875	111.0625
Col19a1	48.9375	73.5625	58.46875	66	66.1875	49.21875	46.5625	80.5	50.875	73	71.125	75.75
NA	5320	7152	5432	7660	5704	5468	5052	7424	5124	7416	7284	8092
Gm10925///ATP6	9640	10600	9488	11664	10416	10272	9656	11744	9416	11816	11992	11552
COX2	9736	11632	10184	12808	10296	10344	9432	12744	9752	13048	12960	13040
Adgrb3	15.7421875	15.796875	10.84375	11.3046875	13.8828125	12.3671875	10.8671875	17.1875	13.7109375	24.390625	14.203125	17.53125
NA	2.056640625	4.47265625	0.4755859375	0.004425048828125	2.052734375	0.3056640625	5.71484375	3.109375	3.478515625	3.6796875	1.0615234375	6.3046875
4931408C20Rik	28	36.40625	31.90625	33.28125	33.03125	29.28125	30.953125	29.796875	28.609375	38.40625	33.03125	26.515625
NA	15.5	48.875	22.390625	40.53125	25.5625	29.484375	20.578125	48.125	18.765625	53.0625	59.96875	49.40625
Lsm5	13.3515625	7.31640625	16.375	5.671875	15.796875	5.20703125	0.0212554931640625	8.8359375	9.109375	7.34375	8.09375	0.00204658508300781
Gm597	7.24609375	6.3359375	1.6142578125	8.234375	2.87109375	5.09375	3.58203125	3.681640625	3.396484375	5.08203125	5.1171875	5.03515625
NA	38.875	19.96875	16.28125	29.703125	21.203125	25.203125	25.5625	38.53125	33.4375	20.921875	27.8125	22.578125
NA	4.87890625	7.07421875	8.0390625	5.18359375	5.15625	5.203125	4.88671875	12.4609375	4.890625	6.6875	9.3125	6.62109375
Gm9898	49.25	61.375	70.1875	88.3125	71.625	66.6875	52.8125	73.625	64.5625	82.0625	83.6875	96.1875
Phf3	366.5	412.25	483.25	407.5	396.75	434	411	368.25	379.25	393.25	305.75	442.25
Gm13363///Ptp4a1///Gm8783	1758	3444	2854	3572	1501	1615	1503	3334	1608	3652	3204	3774
NA	95.75	77.0625	82.9375	78.75	96.9375	86.3125	89.375	85.125	105.3125	82.1875	93	71.25
4931428L18Rik	12.6875	20.25	12.5859375	23.640625	20.375	17.4375	17.234375	18.0625	19.546875	29.46875	14.3046875	17.828125
NA	23.796875	30.734375	25.03125	31.140625	24.0625	23.09375	23.140625	36.3125	24.828125	33.125	23.984375	24.53125
Gm5415///AF366264///1700007E05Rik///4930444G20Rik	30.9375	23.921875	59.03125	16	43.5	46.09375	37.59375	20.3125	38.90625	29.109375	21.390625	29.921875
Gm5415///AF366264///1700007E05Rik///4930444G20Rik	30.65625	23.296875	60.25	14.625	42.75	41.78125	35.03125	18.125	39.46875	27.890625	20.90625	27.71875
Prim2	57.65625	39.1875	58.25	35.03125	65.5625	59.96875	60.65625	45.1875	61.71875	39.4375	28.84375	47.3125
Bag2	155.125	82.875	36.09375	78.25	114.9375	101.3125	137.5	93.375	124.4375	72.25	78.1875	80.3125
Zfp451	112.0625	78.0625	123	66.375	108.75	128.25	136	80.6875	114.25	70.625	70.375	88.875
Gm15455	366.5	458.5	380.5	311	586.5	550	561	372.75	531.5	383	253.625	356.75
Bend6	22.453125	17.203125	26.1875	27.828125	21.8125	16.34375	14.953125	16.546875	12.828125	18.25	20.015625	16.296875
Ccdc115	64.375	44.84375	59.1875	69.75	79.5625	81.6875	46.59375	65.1875	46.6875	68.5	54	76
Prss40	66.875	63.53125	48.71875	72.5625	75.125	59.34375	63.21875	72.4375	63.78125	87.75	89.3125	65.3125
1700101I19Rik	29.578125	36.0625	16.90625	30.84375	33.375	23.796875	27.484375	39.3125	24.1875	31.921875	34.8125	31.8125
Fam168b	542.5	551	518	512	514.5	515.5	604	477.25	534	559.5	498.25	552
Uggt1	593.5	234.875	426.5	227.25	932.5	879.5	805	193.375	819.5	215.625	193.5	229.125
Neurl3	41.53125	13.1484375	42.78125	12.2578125	40.96875	30.59375	44.28125	9.328125	28.203125	11.8125	9.796875	12.7890625
Kansl3	283.5	389	354.25	364.5	305.5	305.5	276.75	331.75	295.5	364.75	378.75	400.5
Lman2l	288.5	420	405.5	440.25	284.5	329.75	264	398.5	294	464	430	458.75
Ankrd23	27.78125	167.25	41.75	90.3125	38.875	49.25	35.78125	219.75	31.140625	81.5625	656.5	221.75
Ankrd39	103.5	113.625	95.625	131.625	90.875	90.1875	98.75	122.375	105.25	111.1875	130.125	107.0625
Sema4c	146.625	76.4375	157.375	89.4375	145	145.75	182.125	48.75	171.5	74.375	93.1875	76.375
Fam178b	33.875	27.796875	28.484375	31.484375	28.75	26.3125	21.828125	28.4375	27.53125	24.046875	36.71875	26.890625
Fam178b	49.6875	31.84375	42.9375	40.375	52.5625	45.9375	46.375	27.59375	47.09375	32.5	49.15625	43.4375
Actr1b	318.75	445.75	390.75	430.25	293.5	320.75	311.25	442.75	296.75	425.75	441	455.25
Tmem131	390.5	440.5	493	391.25	436	457.25	494.5	354.75	461.75	396	390.75	402.75
NA	45.03125	47.5625	84.75	40.25	58.90625	56	56.96875	28.296875	47.8125	47.53125	46.25	68.9375
Gm32899///Rpl12	2990	975.5	1732	894.5	2486	2438	2516	1126	2574	903	912.5	1005.5
Coa5	489.25	1464	670	1427	501	521.5	407.25	1332	419	1380	1267	1468
Mgat4a	31.46875	54.65625	78.125	40.5	35.6875	37.65625	33.6875	46.40625	39.0625	58.375	50.53125	61.96875
2010300C02Rik	234.375	12.6015625	78.3125	7.734375	285.25	291.5	238	10.515625	246.875	7.609375	8.921875	10.6640625
Tsga10	139.25	188	152.125	174.625	119.25	136.25	166.5	193.375	132.875	179.5	143.875	206.25
Mitd1	112.5	91.4375	100.5	73.5625	115.125	109.0625	114.5	100.25	108.5625	76.0625	79.75	70.9375
Lyg2	35.59375	35.5	40.46875	33.8125	35.5625	38.625	21.875	30.75	38.09375	48.96875	46.59375	31.3125
Lyg1	19.515625	18.984375	13.8203125	24.078125	17.296875	21.78125	18.578125	24.3125	18.59375	16.75	16.015625	28.46875
Txndc9	221.375	270.25	193.375	276	208.875	192.625	217.625	283	222.625	255	233.625	252.875
Rev1	223.375	199.75	267.75	198.875	169.375	190.625	191.25	224.625	183	203	205.625	227.25
Aff3	94.5	60.71875	102.0625	71.1875	116.9375	116.5	120.8125	66.1875	113.6875	78.9375	45.03125	78.25
Lonrf2	16.453125	11.3359375	15.15625	13.9921875	32.5625	28.609375	22.09375	15.3671875	23.953125	16.84375	18.421875	19.296875
Chst10	108.6875	11.4140625	18.625	18.453125	116.6875	82.5625	77.8125	18.03125	57.15625	18.96875	24.3125	15.75
Tbc1d8	671	84.25	204.125	88.1875	949	929	764.5	63.15625	777.5	73.6875	69.25	103.0625
Rnf149	2324	150	548.5	166.25	2474	2712	2200	155.875	2470	145.75	141.875	168.375
NA	76.75	6.66796875	37.03125	6.23046875	201.125	214.75	166.625	1.8896484375	173.875	4.453125	0.51513671875	7.3046875
NA	78.3125	90.5	81.875	108.875	78.0625	83.0625	71.9375	122.875	81.0625	107.375	101.625	87.375
Creg2	56.0625	0.01312255859375	24.15625	1.2529296875	101.125	104	70.875	0.00656890869140625	80	9.828125	0.89404296875	3.357421875
Rfx8	9.9921875	14.328125	8.6875	14.671875	10.8984375	9.6171875	13.0390625	8.8671875	18.5625	9.8828125	13.9609375	11
Mfsd9	54.1875	48.28125	52.8125	63.84375	61.40625	61	48.5	28.984375	48.4375	49.5625	41.8125	41.21875
NA	18.78125	20.6875	18.65625	18.390625	17.484375	24	8.9296875	11.453125	22.375	15.265625	28.9375	18.21875
Pantr1	285.75	41.5625	101.875	45.75	438.75	435.5	274	27.0625	218.75	41.875	54.84375	29.1875
Tgfbrap1	206.625	215.375	209	190.75	205.625	209.25	218.75	196.625	193.25	188.875	174.375	182.625
Fhl2	71	25.8125	56.09375	39.5	66.1875	63.15625	82.125	34.03125	78	51.34375	38.59375	33.625
Uxs1	468.25	268.5	319.75	279.5	492.75	473	422.5	272	402	280.25	237	290.75
Mettl21c	14.7734375	17.609375	11.7109375	15.0859375	15.46875	10.171875	11.671875	11.078125	16.203125	19.640625	20.03125	16.5
NA	7.4296875	9.359375	12.7265625	11.484375	9.46875	10.9296875	9.546875	9.234375	7.40625	24.015625	10.34375	12.8828125
Tex30	52.4375	60.75	47.09375	50.9375	40.28125	33.5625	40.59375	59.625	41.3125	56.4375	57.59375	46.875
Kdelc1	171.75	131.875	158.5	97.8125	140	154.375	181.875	108.9375	163.75	104.5625	99.1875	127.75
Mettl21e	1.3271484375	4.4375	3.978515625	4.05078125	5.27734375	6.37109375	4.68359375	5.98828125	6.171875	10.59375	4.9296875	6.89453125
NA	1801	1544	1398	1239	1473	1263	1547	1475	1622	1235	1391	1267
Col5a2	224.125	93.8125	281.25	114.8125	137.25	146.875	350.75	104.125	278.5	130.25	142.625	111.75
NA	114	118.625	127.5	107.125	193.625	174.375	136.125	89.125	151.375	157.625	138.125	114.5
NA	0.284912109375	4.56640625	2.32421875	2.7890625	1.240234375	0.00157833099365234	0.284912109375	3.521484375	1.03125	0.91357421875	2.2890625	3.083984375
Myl6///Myl6	2684	1679	2730	1478	2070	2110	2408	1949	2616	1468	1632	1476
Slc40a1	120.3125	299.5	93.6875	286	108.9375	127.9375	163.75	302.25	101.75	314	299.25	443.75
Stk-ps2	3.279296875	2.740234375	7.34765625	2.255859375	10.6796875	6.1796875	5.38671875	6.1328125	10.5234375	8.046875	12.53125	6.22265625
Slc39a10	334	135.375	219.375	116.875	266.75	320.5	393.25	120.375	375	120.4375	139.75	136.375
NA	25.109375	27.125	26.453125	33.71875	24.96875	26.234375	29.796875	37.9375	24.328125	34.1875	24.8125	34.75
LOC102633596///Dnajb6	1337	1420	1581	1823	1346	1354	1266	1621	1178	1896	1550	1896
NA	2.681640625	3.025390625	4.796875	1.9521484375	3.93359375	3.275390625	4.45703125	3.90234375	4.8515625	3.787109375	8.5390625	4.90234375
NA	0.001251220703125	1.341796875	1.0390625	4.453125	0.11004638671875	0.00476455688476562	0.0633544921875	0.4287109375	0.00173377990722656	0.2861328125	0.81298828125	1.755859375
NA	39.4375	47.21875	37	38.6875	45.3125	44.71875	44.25	38.25	51.375	35.25	38.21875	37.90625
NA	31.671875	34.40625	31.578125	32.53125	22.015625	17.9375	23.546875	25.890625	31.015625	34.34375	37	31.5625
NA	0.00156497955322266	0.35107421875	4.6328125	2.55859375	4.48046875	0.0110626220703125	1.8759765625	0.00176525115966797	0.9619140625	2.306640625	2.38671875	5.34375
Nabp1	382.25	740.5	552.5	760.5	297.5	296.5	532	853	383.75	721	759.5	656
Myo1b	367	182.125	501.5	247.125	464.5	473	393	161.25	388.75	218.375	163	262.25
NA	20.65625	15.1484375	22.171875	18.796875	29.546875	21.671875	24.34375	17.890625	22.171875	22.609375	17.75	19.890625
Gm6937///Rpl15	3100	1764	2300	1861	2886	2924	2562	1991	2674	1907	1737	2056
Gls	451.25	225.75	422	196	383	406.75	467.75	199.5	461	190.625	216.375	247.5
NA	0.000505447387695312	0.7314453125	0.000810623168945312	5.63671875	1.462890625	0.222900390625	2.09765625	0.00992584228515625	0.00148963928222656	0.00139045715332031	0.000258207321166992	0.000993728637695312
Nab1	264.5	400.5	297	391.5	244.625	242.5	240.625	409.5	248.5	388.5	350.75	381.75
NA	33.34375	130	53.5	201.5	58.34375	61.0625	46.125	133.75	35.75	211.625	141	179.375
Mfsd6	182.375	23.921875	82.625	24.359375	208.25	226.75	196.25	27.03125	195.5	21.359375	28.84375	21.203125
Inpp1	79.9375	167.75	102.875	147.25	70.5625	74.375	70.1875	154.75	71.125	157.75	146	167.5
1700019D03Rik	25.9375	11.4296875	20.40625	6.6953125	28.046875	22.1875	29.28125	13.3984375	26.921875	8.046875	15.140625	6.3828125
1700019A02Rik	6.00390625	7.35546875	7.99609375	9.203125	10.328125	7.8515625	5.30859375	17.78125	5.6640625	11.9375	9.6484375	10.3203125
Pms1	55.59375	52.96875	45.96875	52.46875	48.375	49.96875	48.53125	53.46875	44.53125	56.0625	39.375	51.21875
Asnsd1	591	643.5	596.5	637.5	487.75	444.25	474	691.5	503.5	630	606	685
Dnah7c///Dnah7a///Dnah7b	34.3125	12.0546875	17.421875	4.1328125	49.53125	42.65625	43.125	2.08203125	34.53125	9.59375	17.5	11.3515625
Dnah7c///Dnah7a///Dnah7b	36.65625	40.125	27.40625	49.875	51.75	28.640625	54.0625	44.28125	52.59375	58.65625	48.4375	48.78125
Dnah7a	5.24609375	12.46875	7.12109375	0.67333984375	7.671875	2.96484375	2.7578125	0.0477294921875	12.1328125	13.234375	5.30078125	2.3359375
Stk17b	199	270.25	269.75	240.5	189.875	195.875	195.75	295	192.75	241.75	217.5	268.75
Hecw2	89.375	127.25	195.125	158.75	96.75	105.0625	95.875	152.375	89.625	161.125	134.25	233.625
Gtf3c3	154.375	208.25	183.25	205.125	169.375	165	165	204.125	161.375	202.125	159	223.25
NA	35.21875	55.4375	33.625	47.625	32.21875	30.390625	26.875	50.5625	26.96875	57.0625	49.4375	41.09375
Pgap1	90.5	8.5	29.09375	5.625	139.875	115.8125	94.5	8.2265625	88.8125	5.8125	6.44921875	5.6640625
Pgap1	436.25	32.875	151.875	38.25	580.5	533	451.25	37.5	453	37.1875	37.59375	37.5625
Ankrd44	79.75	80.75	208.5	85.8125	94.625	84.4375	83.0625	86.9375	94.875	62.6875	71	89.6875
Sf3b1	945.5	656.5	945	657.5	968	988	1067	666.5	1032	657	688.5	663
E330011M16Rik	171.75	186.75	151.125	200.875	167	159.75	144.5	179.375	164.5	187.875	207	192.125
Hspd1	525	1680	861.5	1781	554.5	663	541.5	1606	559.5	1818	1697	2094
NA	48.96875	23.578125	21.484375	40.625	39.9375	39.65625	38.65625	56	43.21875	37.78125	55.34375	55.15625
Atp5l	494	1980	737.5	1533	532.5	538.5	413	2364	395.75	1667	1857	1644
Rftn2	46.46875	36.875	38.28125	32.3125	42.34375	47.96875	48.125	46.03125	41.65625	35.34375	32.25	37.28125
Boll	22.140625	18.1875	20.703125	18.09375	24.78125	21.703125	17.4375	26.25	22.90625	20.484375	24.359375	22.453125
NA	8.59375	14.8046875	7.0234375	11.9609375	4.01171875	13.71875	10.59375	8.4140625	11.5390625	15.2421875	13.8671875	8.71875
Gm6644///Akr1b3	564.5	623	780.5	633	509.5	520	579	610.5	563	613.5	633	680
Hsfy2	10.328125	9.4453125	2.375	14.8984375	9.5	8.6015625	7.15625	12.3671875	3.8828125	9.40625	7.953125	11.828125
Satb2	15.7734375	25.859375	21.375	25.015625	13.9765625	15.46875	14.375	14.8984375	15.03125	37.09375	28.96875	17.21875
NA	29.546875	56.96875	23.796875	58.5625	20.75	13.4609375	12.0390625	36	39.125	45.46875	48.78125	31.796875
Tyw5	50.71875	102.375	62.78125	86.75	51.9375	45.75	54.21875	100.8125	50.3125	79.875	68.0625	79.25
NA	48.78125	42.78125	35.40625	40.34375	44.15625	55.21875	49.5	46.71875	43.5625	36.09375	39.21875	40.84375
Kctd18	76.3125	63.25	73.8125	71.9375	64.3125	69.75	74.875	84.375	74.8125	74.75	64.1875	78.4375
Clk1	1145	594.5	1060	700	1038	1033	1063	752.5	1183	660	460.5	758.5
Ppil3	148.75	127	112.25	103.0625	105.1875	98.5	123.875	167.875	126.75	108	115.3125	104.6875
Orc2	212.5	224.125	191.625	187.875	171.25	185.625	202.625	209.875	195.5	204.875	177.625	216.625
Fam126b	359.75	906	495.25	1113	309.25	337	266	1181	297.75	1050	777.5	1097
NA	18.625	29.3125	22.171875	26.328125	24.765625	21.15625	15.8515625	34.21875	18.859375	25.796875	28.5625	25.453125
Als2cr12	112.6875	270.75	236.75	152.5	104.5	102.125	113.4375	228.625	117.125	156	156	165.25
Trak2	477.5	510.25	424.75	406.25	397.25	406.5	468	496.25	445.25	399.75	501.5	455.75
NA	26.546875	23.625	23.59375	31.71875	29.96875	25.90625	31.75	19.3125	25.765625	22.078125	23.359375	32.53125
NA	18.125	14.921875	9.1875	27.875	9.3828125	7.1640625	17	15.046875	9.09375	14.734375	14.6640625	12.6875
Als2cr11	3.5859375	3.158203125	1.4873046875	1.880859375	5.25	4.99609375	3.94921875	3.8671875	3.18359375	6.7734375	5.6171875	3.583984375
Tmem237	184.25	139	182.125	135.25	196.125	194.875	191.25	132.75	153.625	151	115.5625	140.625
Mpp4	27.46875	33.78125	25.5	31.65625	27.671875	29.796875	29.296875	35.34375	23.515625	33.0625	34.78125	35.0625
Als2	155.75	172.25	175.75	200.5	136.875	147.875	166.375	167.25	157	201	177.375	207.125
Sumo1	404.75	493.5	338.5	591.5	371	347.25	326.5	667	320.5	582.5	543	573
Ica1l	52.09375	66.125	45.28125	63.3125	58.59375	50.875	41.09375	48.6875	66.6875	50.71875	78.4375	38
Wdr12	54.5625	84.4375	73.375	70.875	62.3125	66.5625	54.1875	63.71875	56	89.0625	55.1875	63.09375
Raph1	191.125	156.5	181.5	148.625	221.875	198.625	228	161.25	213.5	180.375	149	194.375
Ino80d	230.5	223.875	330.75	228.125	336.75	297.5	311.25	199.75	234.875	216.5	211.25	217.25
Ndufs1	501.5	3630	1425	3932	828	846	506.25	3326	515	3864	3424	4094
NA	20.359375	10.3671875	12.234375	8.2734375	26.875	24.125	18.78125	11.5390625	17.125	12.25	11.2890625	14.71875
Gpr1	9.8203125	21.828125	18.21875	15.53125	15.578125	13.6796875	9.6171875	11.8046875	12.109375	18.703125	15.1953125	13.46875
NA	12.140625	10.828125	9.1796875	9.203125	12.9140625	11.6796875	12.9453125	15.4375	13	8.375	11.8203125	10.9453125
Prelid1	1272	870	923.5	752	1090	1053	1278	780.5	1217	753	781.5	771.5
Dytn	57.375	72.25	52.1875	44.4375	83.375	67.875	70.3125	63	67.125	56.9375	96.875	64.1875
Mdh1b	13.4296875	12.921875	11.484375	15.4140625	24.234375	11.875	22.984375	11.2421875	33.125	17.21875	9.5703125	11.0234375
4933402D24Rik	11.1171875	11.9921875	10.515625	14.1484375	14.6015625	10.2265625	14	22.5	12.6484375	13.8125	14.671875	13.5078125
NA	24.09375	34.625	10.3203125	32.375	30.109375	22.828125	11.8984375	35.3125	17.375	47.1875	31.203125	37.15625
Klf7	94.25	100.9375	156.375	97.25	111	126	131.375	120.8125	115	95.1875	89.8125	94.1875
Mettl21a	116.375	47.25	83.75	51.3125	93.9375	115.625	104.6875	66.4375	93.375	58.09375	52.78125	70.8125
Fzd5	113.125	54.03125	133.875	38.875	120.375	112.25	101	35.03125	99.9375	37.3125	30.171875	43.09375
Plekhm3	119.625	100.1875	230.375	115.5	155.625	176.625	183.375	122.0625	130.125	128.375	113.5	132.25
Rpl10a	2904	1084	1670	1019	2242	2368	2610	1172	2590	1024	1035	1052
Akr1cl	5.83984375	8.625	7.1640625	6.26953125	11.5546875	6.7890625	13.8046875	18.078125	13.3359375	15.0546875	12.796875	15.21875
Crygf///Cryge	39.53125	41.65625	37.34375	40.59375	39.3125	30.671875	27.78125	44.96875	40.125	56.875	55.9375	43.34375
Crygd	24.46875	32.09375	19.0625	22.765625	29.046875	21.5625	22.921875	17.578125	25.3125	30.71875	33.40625	26.25
Crygc	64.875	83.25	67.125	79.0625	72.9375	62.875	68.625	73.4375	73.5625	81.375	85.625	55.0625
NA	29.796875	17.515625	17.390625	23.59375	16.421875	22.828125	25.171875	28.109375	13.1015625	26.625	25.296875	26.1875
Crygb	12.5078125	19.796875	5.6796875	8.6171875	5.51171875	5.3046875	6.8203125	11.5859375	7.86328125	13.8046875	20.28125	8.4921875
Cryga	29.453125	50.65625	39.65625	46.15625	43.8125	31.09375	27	45.8125	25.765625	40.8125	45.96875	48.6875
D630023F18Rik	10.859375	15.390625	16.59375	16	17.0625	14.1015625	7.0625	10.09375	11.5625	22.59375	13.4375	11.1484375
Idh1	1302	2392	2052	2080	981	955	1321	2039	1346	2314	2156	2216
Gm10558	2.466796875	4.9140625	4.48828125	4.8828125	3.029296875	3.005859375	2.4453125	5.55078125	2.736328125	8.3359375	4.2890625	8.9609375
Kansl1l	58.15625	99.1875	64.875	70.3125	54.125	69.0625	73.8125	88.3125	62.90625	57.84375	82.25	79
Acadl	639.5	7060	2170	6184	1247	1328	586.5	6392	652	6200	6708	6600
Myl1	107.625	902	194.125	638	132.5	137.625	113.75	1136	119.375	662	2616	1123
NA	78.0625	146.375	82.3125	163.625	88.8125	83.9375	100.4375	181.75	91.125	163.5	149.25	136.875
Lancl1	277.75	252.125	228.375	217.5	220.5	214.75	254.875	234.75	254.625	227.375	255	201.5
Erbb4	53.21875	227.75	53.1875	109.625	68.9375	65.5	70.1875	203	67	112.5625	206.625	107.875
NA	62.96875	134.25	84.375	157.5	115.5	45.03125	398.25	108.375	85.3125	162.125	191.125	152.25
Ikzf2	91.875	113.4375	71.9375	113.9375	95.1875	94.375	91.5625	142.25	94.3125	109.375	108.375	106.4375
Bard1	15.4765625	22.578125	11.7109375	15.0390625	18.375	15.7734375	15.3984375	17.015625	17.578125	11.7421875	18.640625	15.2578125
Bard1	31.671875	32.3125	24.578125	38.875	35.875	23.953125	38.375	35.84375	28.125	30	28.4375	39.5
Bard1	17.71875	10.1875	16.71875	15.0390625	20.359375	16.296875	18.015625	11.8671875	14.4375	17.875	4.63671875	19.84375
NA	101.375	125.375	125.3125	139.75	98.25	79.3125	126.75	152.75	107.5	131.875	150.375	148.125
Abca12	6.96484375	10.0234375	6.07421875	11.3203125	5.50390625	5.52734375	5.3046875	6.4375	4.49609375	13.4296875	9.5078125	9.609375
Acp1	584.5	425.25	418.75	425.25	427.75	450.75	478.25	423.75	518	400.5	387	389.25
Fn1	818.5	224.875	2096	247.875	1006	1023	1301	284.75	1190	316	366.5	240.25
NA	388	504	356.75	456.5	346.75	371.75	316.25	491.5	390.5	603	463.25	556
NA	50.25	113.4375	44.8125	129.125	41.375	52.28125	46.1875	105.0625	50.78125	113.5625	95.4375	132.375
Mreg	13.3359375	71.625	21.65625	91.6875	23.578125	26.921875	13.7421875	115.3125	15.5859375	85.5	96.125	116.5
Pecr	136.375	346	180.25	261	117.125	140.375	136.875	375.5	123.3125	334.5	311.25	319.5
March4	58.125	57.59375	50	70.5625	55.15625	45.375	49.6875	65.75	59.0625	54.8125	78.6875	53.59375
Ankar	5.9453125	1.9482421875	8.8046875	6.890625	5.90625	2.98828125	4.578125	6.66796875	6.265625	7.24609375	4.0546875	6.55078125
Igfbp5	577.5	406.25	1230	318	548	609	676.5	437.75	493.75	295	631	386.5
Tnp1	33.875	23.265625	21.03125	28.125	31.984375	29.90625	24.046875	31.265625	28.59375	35.84375	33.8125	24.25
Tns1	1270	1492	2656	1452	1263	1320	1246	1309	1337	1450	1344	1529
Tns1	362.75	637	365.25	600	590.5	579.5	389.5	571.5	494.25	795	587	495.75
Tns1	709	784	1265	761.5	677	665.5	630.5	627.5	676	841	770.5	846
Tns1	485	524.5	929	517	452.25	468.25	431.5	431	482.25	532	499.25	522.5
Tns1	1265	1673	2590	1568	1309	1377	1263	1409	1327	1573	1538	1709
