gene_symbol	GSM3561120	GSM3561123	GSM3561121	GSM3561122	GSM3561125	GSM3561126	GSM3561119	GSM3561124
BAHCC1	102.04947916666667	95.845703125	91.51171875	83.123046875	87.77278645833333	119.75390625	131.80598958333334	104.376953125
BAHD1	208.5	198.125	233.625	222.25	217.125	208.25	215.375	181.25
BAIAP2	57.28515625	48.8408203125	59.052734375	60.57763671875	29.501953125	64.119140625	53.1650390625	56.3193359375
BAIAP2-AS1	175.33125	155.46875	216.6875	158.55234375	176.9875	169.9	158.25390625	175.76875
BAIAP2L1	646.2916666666666	437.9583333333333	590.3333333333334	190.0234375	609.8125	168.953125	362.4791666666667	648.1666666666666
BAIAP2L2	55.0625	56.859375	45.171875	71.25	43.2265625	82.03125	56.59375	12.4765625
BAIAP3	82.875	61.4921875	60.1328125	24.53125	51.5	14.162109375	33.203125	19.91796875
BAK1	237.75	249.0	406.25	237.25	288.25	261.0	383.0	333.25
BAMBI	2086.0	2850.0	1929.0	6204.0	2464.0	6804.0	1897.0	2370.0
BANCR	13.921875	2.439453125	5.828125	30.453125	7.6484375	6.83984375	6.8515625	7.39453125
BANF1	1317.0	1197.0	1357.0	1369.0	1515.0	1225.0	1300.0	1310.0
BANF2	4.07421875	14.8828125	29.90625	8.8125	38.0	3.326171875	38.1875	54.4375
BANK1	234.0625	233.45833333333334	236.54166666666666	56.989583333333336	252.83333333333334	53.40625	162.39583333333334	222.91666666666666
BANP	741.6666666666666	619.4166666666666	801.8333333333334	555.75	795.1666666666666	712.75	698.9166666666666	888.8333333333334
BAP1	428.75	442.875	336.75	351.125	485.0	302.875	367.5	356.875
BARD1	262.4791666666667	147.36458333333334	285.6875	80.8125	298.5208333333333	113.55989583333333	206.9375	223.375
BARHL1	75.5	93.4375	21.578125	56.125	20.0625	33.75	101.5	47.0625
BARX1	16.640625	29.34375	19.8125	17.875	18.0625	21.484375	16.234375	14.703125
BARX1-AS1	14.84375	9.7109375	77.8125	6.62890625	14.5	20.09375	5.7421875	16.0
BARX2	7.78515625	15.921875	4.4453125	14.5859375	12.5390625	22.75	12.2578125	19.59375
BASP1	5394.5	6641.66796875	5374.71484375	5685.765625	5963.046875	6181.1875	7014.34375	5963.15625
BATF	14.4453125	17.171875	47.90625	16.0	11.7890625	10.234375	14.71875	25.71875
BATF2	5.69140625	4.59765625	15.296875	14.578125	23.984375	15.8671875	20.609375	6.44921875
BATF3	130.375	148.5	93.875	24.265625	122.375	85.0625	117.1875	103.25
BAX	1809.5	1505.0	1832.0	1554.0	1821.0	1377.0	1427.0	1677.5
BAZ1A	1119.25	960.25	1128.5	689.25	1114.0	607.125	1059.0	990.25
BAZ1B	362.134765625	346.0859375	366.77734375	279.10546875	310.40478515625	306.28515625	362.431640625	354.359375
BAZ2A	124.59375	107.1484375	92.796875	104.83984375	90.15625	103.78125	108.171875	100.07421875
BAZ2B	605.0	665.5	667.5	618.5	522.0	662.0	685.5	574.5
BBIP1	803.1625	772.3234375	824.8375	891.071875	789.615625	880.175	790.40625	766.3
BBOF1	251.224609375	235.388671875	268.142578125	231.552734375	186.611328125	220.1484375	219.03515625	219.3203125
BBOX1	24.921875	11.4453125	19.734375	1.4033203125	2.181640625	24.03125	29.4375	2.974609375
BBOX1-AS1	131.125	152.375	58.84375	54.15625	96.8125	62.75	147.0	94.0625
BBS1	242.40625	214.97135416666666	233.4375	280.8359375	232.4375	289.625	209.57356770833334	245.36458333333334
BBS10	575.5	411.25	526.0	724.5	658.0	649.5	391.0	581.5
BBS12	431.25	313.0	508.5	342.5	477.25	401.5	330.5	516.5
BBS2	1385.0	1138.0	1438.0	1149.0	1476.0	1107.0	1160.0	1496.0
BBS4	915.0	684.0	837.5	540.75	873.0	698.0	732.0	788.5
BBS5	252.5	256.0	276.75	242.5	298.5	282.5	254.625	273.75
BBS7	463.25	581.5	501.625	507.25	511.0	501.25	563.625	519.125
BBS9	316.3625	276.8	261.80625	202.34375	263.4625	181.6875	312.05625	235.3953125
BBX	963.5892857142857	876.1127232142857	962.1316964285714	858.6830357142857	961.8392857142857	859.71875	839.0111607142857	1042.6339285714287
BCAM	50.6318359375	73.828125	61.0234375	36.91796875	51.34765625	74.25	61.404296875	52.53125
BCAN	48.619140625	43.068359375	57.228515625	76.078125	50.2939453125	63.9296875	53.890625	69.875
BCAP29	1274.3854166666667	1390.3046875	1256.4583333333333	1117.6510416666667	1228.296875	1083.5481770833333	1384.2135416666667	1276.8229166666667
BCAP31	3670.0	3814.0	3674.0	4236.0	3552.0	4176.0	3670.0	3756.0
BCAR1	185.15625	160.59375	110.921875	114.71875	142.9375	103.84375	131.21875	92.1328125
BCAR3	1589.0	2016.0	1673.0	1029.0	1774.0	1058.0	1797.0	1764.0
BCAR4	14.84375	18.015625	11.671875	33.625	3.333984375	30.96875	42.09375	14.6640625
BCAS1	56.15625	48.25	38.5625	49.78125	26.078125	57.1875	14.1015625	64.3125
BCAS2	2084.0	2736.0	2126.0	2608.0	2050.0	2680.0	2648.0	2130.0
BCAS3	296.25	312.25	250.75	290.5	287.75	300.0	259.25	348.5
BCAS4	227.8125	218.40625	206.01875	114.925	170.025	109.2875	194.575	152.56875
BCAT1	6436.5	6814.5	6236.375	6837.25	6455.25	6322.0	7355.25	6323.75
BCAT2	521.78125	554.390625	450.40625	538.46875	437.1953125	391.96875	487.46875	490.625
BCCIP	801.125	794.0833333333334	767.0833333333334	808.7083333333334	788.375	820.375	873.875	829.1666666666666
BCDIN3D	256.75	261.75	209.375	324.25	231.5	276.25	232.375	244.75
BCDIN3D-AS1	65.09375	43.59375	77.1875	50.203125	54.8125	77.34375	87.09375	66.671875
BCHE	852.5	930.5	813.5	991.5	871.5	1092.0	1214.0	782.0
BCKDHA	489.5	455.0	414.25	393.75	536.0	221.125	461.25	437.75
BCKDHB	229.0625	239.5625	283.6875	296.1875	225.125	272.1875	326.875	261.5
BCKDK	658.0	629.5	577.5	545.5	583.5	568.5	678.0	676.5
BCL10	1242.5	1573.25	1301.6875	934.5416666666666	1132.125	891.1458333333334	1311.8229166666667	1040.7083333333333
BCL11A	122.71875	99.765625	101.078125	78.15625	111.1875	43.67578125	79.578125	94.34375
BCL11B	29.895833333333332	2.9685872395833335	5.966145833333333	7.58203125	12.764322916666666	13.252604166666666	24.765625	18.9609375
BCL2	70.10546875	25.560546875	49.71875	37.0205078125	44.177734375	30.73046875	44.40673828125	57.234375
BCL2A1	36.1875	1.064453125	37.09375	21.203125	34.5625	38.40625	18.046875	37.96875
BCL2L1	290.2578125	305.67578125	316.0703125	385.4375	299.37890625	333.7421875	295.109375	319.3125
BCL2L10	29.85546875	20.953125	6.587890625	22.15625	25.822265625	6.578125	26.30859375	22.138671875
BCL2L11	124.04241071428571	121.060546875	139.82589285714286	114.890625	132.34542410714286	124.00223214285714	107.98883928571429	146.11774553571428
BCL2L12	374.0	233.875	307.5	227.125	317.75	290.25	296.5	316.0
BCL2L13	555.6646484375	626.875	545.0875	515.5875	549.15625	492.0375	575.66875	506.0625
BCL2L14	18.015299479166668	15.99853515625	11.99609375	12.551432291666666	16.796549479166668	27.248372395833332	7.713948567708333	20.083333333333332
BCL2L15	20.467447916666668	39.739583333333336	33.662760416666664	41.25	24.537109375	70.91145833333333	37.072916666666664	55.932291666666664
BCL2L2	706.25	995.5	619.5	764.5	780.125	825.6875	946.875	695.0
BCL2L2-PABPN1	3237.5	3107.25	3007.5	2976.5	3292.0	3077.5	3154.0	3258.5
BCL6	1475.5833333333333	1457.9166666666667	1582.0833333333333	875.7916666666666	1602.75	963.125	1424.5	1595.5833333333333
BCL6B	67.771484375	58.880859375	70.2353515625	63.875	64.5078125	66.72998046875	42.880859375	59.201171875
BCL7A	201.3125	82.09375	131.15625	112.40625	182.5625	103.03125	132.34375	147.78125
BCL7B	696.0	706.0	560.5	703.5	634.5	642.5	644.5	713.5
BCL7C	1727.0	2068.0	1694.0	1904.0	1878.0	1363.0	1274.0	1534.0
BCL9	171.375	206.125	228.0	188.375	236.125	158.0	188.0	232.25
BCL9L	243.34375	314.5625	284.46875	221.46875	217.21875	307.875	345.875	301.3125
BCLAF1	1895.8854166666667	1780.7395833333333	1819.9895833333333	1898.3645833333333	1844.1510416666667	1868.5729166666667	1816.4375	1760.234375
BCO1	41.53125	56.8125	5.09765625	22.578125	26.453125	25.140625	35.65625	13.984375
BCO2	34.4375	50.90625	27.21875	59.0	39.46875	9.40625	25.609375	10.28125
BCOR	162.9375	179.2109375	143.845703125	107.875	139.76171875	116.578125	176.265625	136.8359375
BCORL1	146.5390625	156.078125	138.212890625	159.484375	118.939453125	219.0068359375	147.904296875	133.3359375
BCORP1	18.046875	25.65625	11.3828125	11.3203125	32.28125	47.84375	9.4375	34.75
BCR	207.5	191.45833333333334	227.5625	253.375	183.45833333333334	286.6666666666667	201.875	226.58333333333334
BCRP3	32.34765625	40.41015625	6.396484375	46.3125	57.78125	81.734375	36.7734375	22.78125
BCS1L	901.5	843.5	800.5	735.5	1009.5	725.0	1042.0	914.5
BDH1	73.46875	58.25	12.921875	58.109375	53.5029296875	46.5859375	44.96875	36.03125
BDH2	1922.625	1476.5	2000.0625	1580.6875	1968.125	1604.5625	1438.1875	1921.1875
BDKRB1	513.5	691.5	548.5	61.3125	385.25	87.8125	1101.0	494.25
BDKRB2	247.5	333.75	457.0	315.75	420.75	330.75	478.25	262.0
BDNF	731.5	948.5	701.75	1022.75	825.0	850.5	886.0	840.75
BDNF-AS	7.537109375	29.1953125	18.703125	38.671875	25.009765625	60.625	16.2333984375	31.65673828125
BDP1	431.03125	404.2291666666667	444.2135416666667	367.40625	419.125	387.7291666666667	415.2604166666667	395.25
BEAN1	25.859375	67.1875	25.296875	25.390625	54.96875	46.5	45.90625	77.75
BECN1	1348.3177083333333	1722.7135416666667	1430.3020833333333	2216.6575520833335	1523.2213541666667	2233.9010416666665	1753.7291666666667	1350.7083333333333
BEGAIN	39.1875	11.5625	40.3125	78.1875	14.15625	102.6875	19.53125	16.9375
BEND2	1.7880859375	8.7109375	32.4375	12.3671875	17.859375	38.0	17.953125	5.71484375
BEND3	210.625	232.125	224.625	213.625	174.0	241.625	246.875	219.375
BEND4	17.57421875	15.3623046875	10.2685546875	5.7431640625	2.3388671875	5.6259765625	6.6357421875	8.142578125
BEND5	29.9296875	93.546875	55.671875	13.4921875	56.734375	30.703125	86.2734375	57.0
BEND6	288.875	209.34375	295.125	302.125	278.75	291.53125	294.875	285.5
BEND7	132.40625	136.38802083333334	145.625	96.03255208333333	142.95963541666666	81.09765625	148.15104166666666	145.296875
BEST1	122.3125	205.375	119.29166666666667	168.0625	133.875	260.0	173.0	98.30208333333333
BEST2	56.875	14.75	95.125	58.6875	44.0625	26.484375	14.6953125	44.375
BEST3	16.692057291666668	26.188802083333332	18.600260416666668	25.77734375	26.130208333333332	34.162434895833336	24.640625	28.196614583333332
BEST4	2.763671875	4.54296875	4.37109375	8.7578125	6.390625	17.515625	14.2578125	44.59375
BET1	2900.0	2290.0	2822.0	1566.0	2754.0	1418.0	2486.0	2622.0
BET1L	340.125	342.1875	364.8125	322.875	334.0625	310.75	348.3125	373.0
BEX1	1318.0	3396.0	1516.0	227.375	1379.0	235.5	2326.0	1589.0
BEX2	107.9375	54.625	134.625	36.5	74.0	28.21875	116.8125	71.0625
BEX3	15056.0	16160.0	16360.0	16656.0	15608.0	13208.0	12688.0	18976.0
BEX4	777.5	883.0	820.0	462.25	758.0	271.5	1008.5	763.5
BEX5	25.796875	84.625	79.625	7.54296875	71.4375	30.125	63.15625	79.625
BFAR	1861.0	1950.0	1850.0	1745.0	1892.0	1545.0	1826.0	1792.0
BFSP1	29.953125	16.046875	41.09375	15.8828125	56.65625	48.65625	44.15625	54.1875
BFSP2	51.4375	8.7578125	49.1875	36.09375	10.4453125	31.90625	28.8125	39.46875
BFSP2-AS1	22.0234375	36.341796875	16.138020833333332	18.450520833333332	31.210286458333332	27.171875	21.014322916666668	11.1484375
BGLT3	8.5078125	55.25	11.25	53.15625	81.125	66.3125	78.625	59.5
BGN	9733.333333333334	9016.0	9557.333333333334	5116.0	10432.0	4633.333333333333	8216.0	10352.0
BHLHA15	101.6875	75.75	114.75	87.375	88.5	74.75	71.25	70.4375
BHLHB9	113.375	141.125	123.0	111.125	114.8125	64.4375	112.0	135.375
BHLHE22	3.63720703125	2.04736328125	29.1875	17.9521484375	12.37109375	25.1015625	17.17578125	23.44140625
BHLHE23	8.171875	15.3984375	43.875	39.34375	45.125	6.953125	8.09375	40.3125
BHLHE40	3443.5	5178.0	3488.5	1304.25	3812.0	1369.5	5233.0	3609.5
BHLHE41	260.1796875	354.1796875	269.9677734375	169.361328125	324.95703125	162.2724609375	340.125	334.4375
BHMT	65.125	37.1875	121.4375	80.3125	71.6875	95.25	46.4375	73.75
BHMT2	391.4088541666667	381.9583333333333	391.8203125	377.3020833333333	357.4739583333333	433.7942708333333	287.1536458333333	360.7239583333333
BICC1	2652.125	2383.3125	3049.875	2034.75	2929.4375	2129.5	2445.9375	2530.3125
BICD1	208.125	229.58333333333334	233.3125	182.98958333333334	229.10416666666666	163.13541666666666	244.5	242.20833333333334
BICD2	1222.53125	1040.3125	1206.53125	1163.90625	1262.5625	1197.59375	1185.03125	1204.5
BICDL1	42.046875	66.8046875	54.9375	32.6171875	47.1640625	136.140625	43.65625	97.1015625
BICDL2	47.8125	58.25	74.1875	23.703125	106.0625	88.5625	88.125	117.5
BID	663.5	744.8333333333334	685.0833333333334	512.5	636.8333333333334	460.5833333333333	761.0	617.5
BIK	24.796875	57.03125	31.625	25.15625	34.9375	8.875	10.5234375	12.8984375
BIN1	649.95	610.775	608.05	557.65	603.2	576.725	565.95	721.95
BIN2	6.96875	2.46484375	4.02734375	9.015625	5.765625	2.90234375	10.421875	7.89453125
BIN3	414.9375	465.890625	374.375	388.5	342.21875	464.4375	479.0625	430.875
BIN3-IT1	69.625	48.46875	56.4375	64.75	69.6875	93.125	69.625	54.21875
BIRC2	5588.0	6208.0	5944.0	5540.0	5928.0	5060.0	5868.0	5560.0
BIRC3	101.5625	66.84375	129.0625	56.4375	82.96875	96.65625	62.875	118.8125
BIRC5	431.8125	156.6875	413.53125	171.0	391.3125	172.84375	372.375	394.75
BIRC6	1629.0	1528.5	1628.5	1458.0	1682.0	1672.5	1620.5	1676.0
BIRC7	33.40625	9.6875	54.5625	17.96875	22.9375	72.25	48.3125	66.0
BIVM	675.871875	475.5421875	599.40625	433.190625	599.178125	499.85625	463.7125	633.525
BLACAT1	2.818359375	10.3125	14.328125	5.234375	4.6640625	13.0078125	15.390625	6.04296875
BLCAP	2594.0	3104.0	2556.0	2808.0	2564.0	2852.0	2688.0	2600.0
BLID	43.78125	22.09375	26.046875	51.5625	43.4375	69.625	29.375	47.0
BLK	58.515625	52.63671875	57.890625	33.33203125	45.0234375	23.54296875	29.94921875	39.890625
BLM	189.125	154.375	190.125	34.46875	221.75	130.125	171.75	173.25
BLMH	870.0	809.0	928.0	914.0	830.0	859.5	851.5	811.0
BLNK	11.546875	1.623046875	9.2890625	30.546875	1.8955078125	29.515625	11.609375	22.09375
BLOC1S1	1070.0	1134.0	1148.0	1248.0	1088.0	1083.0	1157.0	1087.0
BLOC1S1-RDH5	221.375	165.875	100.0	164.125	195.625	207.625	96.5	135.75
BLOC1S2	4216.0	4900.0	4156.0	4424.0	4116.0	3836.0	5144.0	4104.0
BLOC1S3	122.171875	167.703125	142.296875	119.77734375	154.8515625	117.0078125	176.53125	95.56640625
BLOC1S4	1079.0	1197.0	1213.0	1016.5	1075.0	1129.0	1196.0	1187.0
BLOC1S5-TXNDC5	13600.0	12104.0	12880.0	12928.0	14152.0	12400.0	12496.0	14096.0
BLOC1S6	2810.3333333333335	2950.0	2993.0	2878.3333333333335	2922.0	2632.3333333333335	2951.6666666666665	2740.3333333333335
BLVRA	1068.99375	865.98125	948.37578125	597.54375	880.64375	495.25	1097.8	1090.6234375
BLVRB	1577.0	1553.0	1570.0	2058.0	1635.0	1907.0	1560.0	1568.0
BLZF1	196.5390625	232.087890625	231.2021484375	214.69921875	203.95849609375	292.8203125	206.890625	199.66015625
BMF	99.5625	79.8125	22.15625	70.6875	67.0625	27.109375	51.78125	100.0
BMP1	417.1908482142857	401.77957589285717	404.21986607142856	379.31808035714283	351.6626674107143	392.8588169642857	412.84654017857144	402.16796875
BMP10	40.15625	57.0625	56.90625	30.8125	44.6875	46.03125	19.859375	91.5625
BMP15	45.375	24.140625	83.375	60.0625	13.8671875	115.25	49.84375	62.5625
BMP2	27.1015625	13.75390625	29.1953125	17.234375	50.109375	24.10546875	5.3056640625	32.54296875
BMP2K	288.6666666666667	346.6848958333333	281.5	264.9049479166667	243.50325520833334	239.984375	317.125	274.9427083333333
BMP3	3.12890625	2.6015625	2.41796875	7.91796875	11.7734375	3.04296875	33.5625	39.40625
BMP4	5.45703125	6.7109375	6.19140625	41.0	4.70703125	205.375	5.6015625	7.62109375
BMP5	25.6044921875	51.46484375	23.53125	38.046875	24.42578125	19.6298828125	33.02587890625	50.359375
BMP6	182.83333333333334	176.16666666666666	166.24739583333334	266.7890625	178.76041666666666	283.1432291666667	166.73958333333334	133.00520833333334
BMP7	10.56884765625	26.02734375	18.096923828125	15.48681640625	28.8896484375	20.248046875	21.96875	23.3505859375
BMP8A	37.4609375	18.765625	10.54296875	8.075520833333334	22.19921875	37.956380208333336	8.955729166666666	31.723958333333332
BMP8B	113.6875	121.9296875	117.484375	112.5625	92.0625	100.265625	121.421875	94.78645833333333
BMPER	1043.0	1596.0	954.5	592.0	939.5	424.75	1252.0	814.5
BMPR1A	528.275	565.6	534.9375	729.2125	498.68125	811.325	585.7625	491.425
BMPR1B	250.44791666666666	295.6770833333333	292.3333333333333	63.265625	212.1875	89.90494791666667	364.53125	220.6875
BMPR2	1042.3984375	1004.6041666666666	1074.21875	974.6953125	1018.1979166666666	1017.4791666666666	1022.3287760416666	1079.984375
BMS1	1198.0	824.0	1124.0	929.5	1113.0	1028.0	1078.0	1132.0
BMS1P17	23.34375	10.28125	2.92578125	10.703125	2.802734375	5.078125	5.8828125	2.931640625
BMS1P20	251.5546875	252.6796875	244.4046875	276.4328125	224.4859375	269.075	260.5625	235.89375
BMS1P21	1.990234375	3.470703125	2.0390625	2.453125	10.578125	2.55078125	4.5234375	2.25
BMS1P5	203.1171875	206.953125	175.0234375	275.125	243.25	344.1875	219.765625	224.72265625
BMS1P6	108.830078125	108.740234375	106.935546875	140.65234375	88.951171875	185.232421875	66.58203125	104.41796875
BMT2	2148.0	3502.0	1984.0	2982.0	2005.0	3634.0	2374.0	2306.0
BMX	13.3359375	7.7265625	12.6484375	8.5703125	3.671875	7.30859375	5.92578125	9.6875
BNC1	241.625	328.0625	229.375	258.3125	219.3125	201.625	273.125	264.5
BNC2	509.96875	572.1041666666666	511.1875	400.9166666666667	504.0208333333333	469.3333333333333	593.9375	502.8020833333333
BNIP1	467.4166666666667	381.3333333333333	407.8333333333333	367.8333333333333	392.0	320.5	403.4166666666667	392.0
BNIP2	2281.5	1982.0	2384.0	2169.0	2272.0	1982.5	1706.5	2296.0
BNIP3	10476.0	12976.0	9854.0	7162.0	11198.0	7262.0	11584.0	11382.0
BNIP3L	9706.0	11996.0	9630.0	10284.0	10718.0	10452.0	10868.0	10428.0
BNIPL	32.4296875	9.7607421875	22.125	21.37109375	13.03515625	16.03515625	16.59375	46.19921875
BOC	259.3958333333333	286.5833333333333	230.41666666666666	202.48958333333334	225.625	187.29166666666666	261.4010416666667	272.6666666666667
BOD1	2516.0	2396.0	2436.0	2214.0	2372.0	2234.0	2510.0	2262.0
BOD1L1	587.375	557.5416666666666	509.9583333333333	458.4583333333333	546.875	526.4583333333334	588.1666666666666	535.0416666666666
BOD1L2	60.375	39.1875	24.84375	21.125	32.5625	51.78125	49.0	47.5625
BOK	367.701171875	524.349609375	437.4921875	652.833984375	413.6728515625	676.83203125	539.0546875	403.6953125
BOLA1	373.25	273.25	382.5	285.5	409.75	284.75	343.25	422.25
BOLA2	153.75	175.59375	147.4375	164.953125	139.65625	177.578125	161.84375	126.1953125
BOLA2B	1173.0	1022.0	1289.0	1016.5	951.0	968.0	1118.0	1048.0
BOLA3	3784.0	3168.0	3498.0	3014.0	3352.0	2558.0	3982.0	3330.0
BOLA3-AS1	29.08984375	29.66015625	32.20703125	17.7265625	39.890625	34.40234375	41.609375	26.435546875
BOLL	61.3125	7.0	67.75	47.1875	61.5625	57.375	69.375	7.5546875
BORA	269.0	153.5	255.0	162.625	261.5	229.875	228.75	335.75
BORCS5	127.0625	123.9140625	137.5	100.84375	168.34375	106.875	109.640625	121.0625
BORCS6	43.125	35.96875	73.24609375	60.1171875	34.080078125	52.515625	47.765625	85.2578125
BORCS7	1968.0	2954.0	2186.0	2974.0	2041.0	2858.0	2908.0	2048.0
BORCS8	376.015625	474.09375	345.0	530.5	355.5	531.34375	477.65625	412.53125
BPESC1	1.443359375	1.0947265625	0.92529296875	23.46875	14.0859375	23.28125	1.4970703125	1.5546875
BPGM	1374.0	745.5	1461.0	1066.0	1179.0	872.5	656.0	1259.0
BPHL	345.25	302.75	241.625	263.75	207.0	337.25	365.0	249.375
BPIFA1	59.3125	65.3125	110.1875	94.25	57.5625	136.0	150.25	96.25
BPIFA2	10.3515625	41.4375	3.958984375	24.625	4.546875	33.25	20.90625	31.984375
BPIFA3	83.125	85.5625	94.6875	131.5	83.5625	161.75	80.1875	99.8125
BPIFA4P	37.28125	21.125	43.375	5.48828125	8.78125	39.15625	26.9375	62.53125
BPIFB1	10.8359375	14.0078125	4.19921875	9.3046875	9.25	5.76171875	11.3125	8.125
BPIFB2	5.3203125	3.431640625	17.921875	5.3203125	22.84375	19.03125	53.96875	4.6328125
BPIFB4	6.11328125	4.796875	14.6484375	21.140625	3.216796875	10.1171875	5.9453125	6.80859375
BPIFB6	18.4375	7.47265625	20.5	15.5390625	10.0625	40.03125	41.90625	13.7265625
BPIFC	4.25390625	27.703125	8.75	4.4375	6.3828125	9.0859375	1.798828125	68.3125
BPNT1	243.59375	255.328125	230.3125	207.66145833333334	245.47916666666666	231.23958333333334	206.34375	211.48958333333334
BPTF	849.875	715.525	879.3125	822.2875	839.225	789.9375	821.675	825.275
BPY2	36.96875	15.765625	5.28125	21.296875	3.416015625	1.5927734375	9.875	49.625
BRAF	368.8541666666667	364.4166666666667	338.3541666666667	316.0416666666667	327.4791666666667	346.125	347.0	345.8333333333333
BRAP	502.4375	494.5625	459.8125	404.53125	424.25	404.125	441.4375	444.09375
BRAT1	425.0	468.75	435.0	301.75	371.0	485.5	359.5	413.75
BRCA1	213.09375	147.53125	286.375	78.375	224.0	56.453125	210.03125	267.0625
BRCA2	101.5625	63.984375	69.375	77.9375	86.734375	78.28125	97.6875	100.6875
BRCC3	563.5625	600.4375	579.0625	600.0625	556.125	694.375	774.6875	548.125
BRD1	766.75	1005.25	932.0	735.0	879.0	750.5	787.75	761.75
BRD2	1573.5	1705.3333333333333	1458.0	1541.3333333333333	1558.5	1601.0	1477.1666666666667	1521.3333333333333
BRD3	783.5989583333334	631.4661458333334	682.7708333333334	597.2916666666666	750.3854166666666	660.2395833333334	660.1041666666666	769.7708333333334
BRD4	806.8627232142857	777.3716517857143	755.3828125	702.8292410714286	753.6339285714286	695.0881696428571	773.390625	785.5892857142857
BRD7	637.265625	676.046875	644.421875	613.03125	646.921875	633.828125	652.046875	697.546875
BRD7P3	10.2041015625	3.2333984375	13.173828125	6.0625	12.5126953125	14.869140625	3.8193359375	14.115234375
BRD8	675.6328125	623.6875	665.4518229166666	636.3541666666666	704.3229166666666	646.0755208333334	695.4895833333334	680.8404947916666
BRD9	1226.0	1249.0	1108.0	1021.5	1220.0	1165.0	1387.0	1126.0
BRDT	13.484375	3.859375	0.544921875	17.390625	18.34375	12.484375	0.81787109375	26.46875
BRE	1217.1666666666667	1143.6666666666667	922.0	1013.3333333333334	1028.1666666666667	916.8333333333334	1267.3333333333333	950.1666666666666
BRE-AS1	46.96875	28.234375	36.375	8.484375	33.5	42.96875	29.8125	11.9140625
BREA2	31.578125	13.25	14.5234375	36.75	18.296875	24.71875	4.48046875	8.3359375
BRF1	52.869140625	63.076171875	64.048828125	57.37109375	58.01318359375	50.125	61.6708984375	46.8271484375
BRF2	850.0	928.5	907.5	749.25	996.75	789.0	917.25	939.0
BRI3	5128.75	4657.625	4427.25	4400.0	4227.5	4560.75	4026.375	4502.25
BRI3BP	497.5	330.0	532.5	461.25	461.0	293.5	427.75	560.5
BRICD5	99.625	66.375	116.0	72.3125	52.4375	80.4375	81.875	106.125
BRINP1	18.3662109375	15.8251953125	21.9765625	24.001953125	36.9931640625	22.46484375	15.05078125	47.689453125
BRINP2	6.21484375	5.29296875	3.3671875	5.35546875	4.4765625	6.8203125	4.59375	4.578125
BRINP3	0.65673828125	1.6796875	1.916015625	19.515625	2.544921875	9.5703125	21.0625	0.771484375
BRIP1	263.5	153.4375	309.0	82.5625	262.46875	87.71875	215.90625	224.15625
BRIX1	312.25	283.25	263.0	341.0	273.25	361.25	224.375	219.875
BRK1	2618.5	2847.75	2560.5	2550.0	2510.0	2505.0	2759.75	2764.25
BRMS1	931.5	981.0	841.0	1087.0	835.0	1104.0	1090.0	853.5
BRMS1L	468.5	462.0	509.875	576.5	443.0	552.25	476.875	438.1875
BROX	1256.0833333333333	1789.625	1299.75	1300.4791666666667	1298.5833333333333	1392.2916666666667	1753.1666666666667	1309.5416666666667
BRPF1	246.875	312.75	288.5	294.0	218.25	409.25	360.75	228.625
BRPF3	181.58333333333334	203.95833333333334	153.61979166666666	185.09375	193.23958333333334	201.13541666666666	196.35416666666666	203.82291666666666
BRS3	25.51171875	13.291015625	14.703125	24.1328125	30.37890625	27.40625	12.38671875	41.421875
BRSK1	4.50390625	24.640625	31.78125	21.734375	47.75	10.2109375	21.65625	58.15625
BRSK2	18.08984375	10.40869140625	18.265625	22.9921875	6.8642578125	30.826171875	23.830078125	42.0859375
BRWD1	259.265625	268.78515625	256.78125	225.12109375	270.80859375	276.287109375	268.6171875	248.2421875
BRWD1-IT2	58.53125	80.625	106.0	65.0	50.0	64.375	57.3125	50.84375
BRWD3	68.91666666666667	52.8984375	92.64583333333333	77.62760416666667	84.09635416666667	93.41666666666667	84.95833333333333	82.40625
BSDC1	759.05859375	864.328125	797.5026041666666	836.5	821.4010416666666	758.0052083333334	763.4427083333334	801.0104166666666
BSG	1759.0	1695.0	1736.0	1759.0	1674.0	1634.0	2082.0	1575.0
BSN	3.376953125	34.625	9.5078125	7.1796875	5.98828125	3.31640625	6.20703125	3.65625
BSN-AS2	55.5625	35.9375	48.84375	66.6875	50.78125	51.125	53.21875	117.3125
BSND	42.265625	25.465494791666668	63.385416666666664	61.229166666666664	22.388020833333332	46.901041666666664	41.9609375	65.578125
BSPRY	39.6875	60.5625	17.70703125	18.546875	42.015625	53.703125	47.875	48.96875
BST1	2774.0	3530.0	2568.0	5652.0	2672.0	5484.0	1963.0	2542.0
BST2	33.21875	47.46875	5.90234375	81.0625	74.3125	250.0	19.375	27.671875
BTAF1	1526.0	1507.0	1784.0	1423.0	1383.0	1402.0	1681.0	1592.0
BTBD1	5024.0	5372.0	5128.0	6088.0	5120.0	5576.0	5200.0	4996.0
BTBD10	1559.0	1555.0	1808.0	1604.0	1649.0	1386.0	1531.0	1571.0
BTBD11	40.015625	25.296875	22.6796875	22.521484375	33.5859375	34.796875	43.234375	47.15625
BTBD16	2.150390625	7.15234375	2.240234375	2.662109375	1.603515625	2.416015625	2.017578125	2.291015625
BTBD17	22.234375	15.0	7.9140625	3.791015625	7.1171875	4.53515625	52.59375	12.671875
BTBD18	5.01171875	50.90625	32.78125	4.09375	5.06640625	2.76953125	25.9375	14.4453125
