gene_symbol	GSM4665806	GSM4665804	GSM4665796	GSM4665789	GSM4665791	GSM4665802	GSM4665799	GSM4665803	GSM4665805	GSM4665800	GSM4665794	GSM4665793	GSM4665790	GSM4665792	GSM4665795	GSM4665798	GSM4665801	GSM4665797
MUC3A	6.5546875	7.76953125	7.0390625	6.23828125	6.7265625	7.40625	7.1171875	6.6484375	6.75	6.6171875	7.33984375	6.45703125	6.53125	6.6796875	6.9296875	6.71875	6.75	6.4140625
MUC3B	6.23828125	6.52734375	6.184895833333333	6.2734375	6.502604166666667	6.520833333333333	6.388020833333333	6.330729166666667	6.45703125	6.649739583333333	6.421875	6.016927083333333	6.334635416666667	6.0234375	6.259114583333333	6.786458333333333	6.485677083333333	6.342447916666667
MUC4	4.309244791666667	4.671875	4.383463541666667	4.034505208333333	4.249348958333333	4.334635416666667	4.345703125	4.265625	4.486328125	4.358072916666667	4.451171875	4.4765625	4.277994791666667	4.390625	4.426432291666667	4.447265625	4.399088541666667	4.229817708333333
MUC5AC	5.8115234375	6.38671875	5.9794921875	5.669921875	5.751953125	6.15625	6.0302734375	5.8828125	6.0361328125	5.9873046875	5.97265625	5.7783203125	5.646484375	5.7021484375	6.05078125	6.3125	5.9951171875	5.94921875
MUC5B	4.62890625	4.90625	4.615234375	4.388671875	4.45703125	4.6953125	4.671875	4.6953125	4.748046875	4.845703125	4.552734375	4.623046875	4.27734375	4.201171875	4.7578125	5.46484375	4.763671875	4.61328125
MUC6	6.0625	6.25390625	6.15625	6.04296875	6.15234375	6.32421875	6.2734375	6.06640625	6.1640625	6.0390625	6.47265625	5.98046875	6.11328125	6.015625	6.25390625	6.5234375	6.2265625	5.87890625
MUC7	3.796875	4.1796875	3.7294921875	3.6044921875	3.7001953125	3.916015625	3.7744140625	3.75	3.8427734375	3.8291015625	3.57421875	3.65625	3.4892578125	3.7060546875	3.767578125	3.759765625	3.77734375	3.8046875
MUC8	6.310546875	6.462890625	6.203125	6.115234375	6.15234375	6.54296875	6.15234375	6.3359375	6.33984375	6.494140625	6.162109375	6.244140625	6.123046875	5.92578125	6.36328125	6.7421875	6.392578125	6.42578125
MUL1	8.1953125	8.3359375	7.97265625	7.91015625	7.97265625	8.0625	8.046875	8.125	8.375	8.1328125	8.296875	8.28125	7.96484375	8.203125	8.203125	7.96875	8.25	8.3203125
MUM1	8.203125	9.5	6.9921875	6.93359375	7.03125	7.91015625	7.40234375	7.9296875	8.71875	6.9296875	6.97265625	7.08984375	7.140625	7.0703125	7.03515625	7.17578125	8.2109375	6.60546875
MUS81	8.3046875	9.0	8.4296875	8.578125	8.765625	8.28125	8.7109375	8.1875	8.7421875	8.3203125	8.453125	8.4453125	8.7421875	8.5546875	8.484375	8.921875	8.5	8.28125
MUSK	3.7802734375	4.1416015625	4.0107421875	3.68359375	3.712890625	4.0244140625	3.921875	3.92578125	3.9072265625	4.08203125	3.9443359375	3.7783203125	3.7060546875	3.7802734375	4.0146484375	4.283203125	3.8681640625	4.1484375
MUT	8.87109375	8.98046875	8.92578125	8.314453125	8.3671875	8.828125	9.01953125	8.75390625	8.83984375	8.7421875	9.0078125	9.12109375	8.357421875	9.1640625	8.78515625	7.818359375	8.93359375	8.69921875
MUTYH	7.71875	8.5703125	7.25390625	7.078125	7.17578125	7.72265625	7.52734375	7.5234375	8.1015625	7.2578125	7.765625	7.8203125	7.3671875	7.7890625	7.609375	8.421875	7.734375	7.24609375
MVB12B	6.40625	6.9892578125	6.5791015625	6.228515625	6.4365234375	6.5625	6.6376953125	6.5625	6.5302734375	6.38671875	6.3173828125	6.4697265625	6.3779296875	6.388671875	6.5615234375	6.822265625	6.736328125	6.66796875
MVD	6.16015625	6.55078125	6.97265625	7.3046875	7.41015625	6.3828125	6.5390625	6.47265625	6.515625	6.67578125	7.38671875	7.25	7.11328125	7.17578125	6.94140625	6.7734375	6.30859375	6.76953125
MVK	6.971354166666667	7.075520833333333	7.21484375	7.3046875	7.407552083333333	6.916666666666667	7.04296875	7.170572916666667	7.040364583333333	7.2734375	7.272135416666667	7.283854166666667	7.348958333333333	7.18359375	7.358072916666667	7.330729166666667	7.08203125	7.247395833333333
MVP	10.390625	10.4765625	9.9140625	9.203125	9.34375	10.078125	10.4296875	10.2578125	10.375	10.515625	10.0625	10.0390625	9.28125	10.140625	9.921875	10.921875	10.109375	9.8515625
MX1	6.4921875	6.9375	6.9921875	7.86328125	8.328125	7.11328125	8.3515625	6.796875	7.1484375	7.84765625	7.37890625	7.453125	8.1640625	7.33203125	6.95703125	8.7578125	6.94140625	6.56640625
MX2	5.9140625	6.4921875	4.84765625	5.44921875	5.48046875	5.3046875	5.01953125	5.1875	6.53515625	5.47265625	4.515625	5.24609375	5.56640625	5.2890625	4.87890625	5.86328125	5.3125	5.62890625
MXD1	4.26171875	4.55078125	4.5078125	4.3984375	4.4921875	4.671875	4.62109375	4.390625	4.60546875	4.421875	4.46484375	4.3046875	4.4609375	4.4375	4.3984375	4.96484375	4.5078125	4.6796875
MXD3	7.51171875	7.6640625	7.40234375	7.484375	7.484375	7.484375	7.30078125	7.5078125	7.44140625	7.28515625	7.40234375	7.33203125	7.3984375	7.1953125	7.46484375	7.7265625	7.59375	7.36328125
MXI1	9.3203125	8.96875	10.4140625	9.8671875	9.7890625	9.34375	9.53125	8.9765625	9.6015625	9.4765625	11.7421875	11.6171875	9.9296875	11.6171875	10.4453125	9.4609375	9.203125	10.296875
MXRA5	8.375	9.46875	7.8046875	9.9609375	9.9765625	9.2578125	7.03515625	8.8671875	8.671875	6.828125	9.5	9.4765625	9.921875	9.5390625	7.890625	6.15625	9.2109375	7.828125
MXRA7	12.25	12.234375	12.515625	12.4765625	12.46875	12.4296875	12.59375	12.390625	12.3515625	12.609375	12.6015625	12.6171875	12.453125	12.5859375	12.5859375	12.296875	12.4375	12.5703125
MXRA8	10.5	10.5078125	11.140625	10.359375	10.5	10.6953125	10.71875	10.8359375	10.7109375	10.6875	11.1484375	11.109375	10.421875	10.984375	11.2734375	11.21875	10.7265625	11.1953125
MYB	4.3740234375	4.4287109375	4.1953125	3.9921875	3.9970703125	4.248046875	4.2177734375	4.314453125	4.28515625	4.2080078125	3.99609375	4.0439453125	4.0546875	4.2392578125	4.1953125	4.228515625	4.390625	4.4404296875
MYBBP1A	8.21875	8.4140625	7.64453125	7.859375	8.1484375	7.7890625	8.0859375	7.87109375	8.671875	8.0	7.73828125	7.69140625	7.875	7.7578125	7.66015625	8.40625	7.9375	7.51953125
MYBL1	6.13671875	6.57421875	6.81640625	6.609375	6.3359375	8.8359375	8.953125	8.3671875	6.53125	8.5859375	5.98828125	6.18359375	6.21484375	6.45703125	6.8828125	7.421875	8.7890625	6.31640625
MYBL2	6.78125	7.0	6.5859375	7.03125	7.28125	7.3359375	6.99609375	7.53515625	6.7265625	6.99609375	6.84375	6.5078125	7.16015625	6.53515625	6.74609375	7.11328125	7.31640625	6.8125
MYBPC1	3.892578125	4.15234375	4.26953125	3.685546875	3.939453125	3.94921875	3.916015625	3.91796875	4.078125	4.01171875	4.13671875	3.904296875	3.791015625	3.974609375	3.84765625	4.15234375	4.0078125	4.26171875
MYBPC2	4.50390625	4.30859375	4.734375	4.17578125	4.421875	4.4609375	4.3828125	4.8359375	4.72265625	4.7109375	4.2890625	4.43359375	4.31640625	4.4140625	4.6953125	4.4375	4.69921875	5.3671875
MYBPC3	6.65625	6.64453125	6.20703125	6.3984375	6.3671875	6.703125	6.60546875	6.5390625	6.5546875	6.71875	6.17578125	6.5546875	6.29296875	5.984375	6.515625	6.8828125	6.62109375	6.50390625
MYBPH	5.3828125	5.75390625	4.6796875	4.55078125	4.76171875	4.96484375	4.8359375	4.69921875	5.77734375	4.671875	4.609375	4.640625	4.89453125	4.609375	4.6640625	5.33203125	5.02734375	4.7421875
MYC	9.265625	8.1015625	8.6875	9.953125	9.765625	9.6875	8.859375	9.5234375	8.9296875	9.0078125	8.890625	8.9453125	10.078125	9.078125	8.515625	9.4609375	9.1875	8.125
MYCBP2	8.076171875	7.720703125	9.78515625	9.41796875	9.4296875	9.0	9.1796875	8.75	8.248046875	8.78515625	9.93359375	9.84375	9.36328125	9.91015625	9.77734375	8.52734375	9.08984375	9.6171875
MYCL	5.822265625	5.560546875	5.208984375	5.302734375	5.373046875	5.78515625	5.34765625	5.734375	5.31640625	5.7109375	5.37109375	5.359375	5.244140625	5.22265625	5.404296875	5.55078125	5.794921875	5.73046875
MYCN	5.360677083333333	5.557291666666667	5.25390625	5.20703125	5.37890625	5.390625	5.319010416666667	5.287760416666667	5.46875	5.369791666666667	5.361979166666667	5.243489583333333	5.305989583333333	5.247395833333333	5.33203125	5.546875	5.48828125	5.346354166666667
MYCNOS	4.82421875	4.947265625	4.791015625	4.478515625	4.67578125	5.001953125	4.91796875	4.88671875	4.8046875	4.96875	4.74609375	4.73828125	4.634765625	4.595703125	4.716796875	5.107421875	5.06640625	5.0859375
MYCT1	4.1171875	4.10546875	3.94140625	3.990234375	3.908203125	4.171875	3.845703125	4.09765625	3.91015625	4.30859375	4.0546875	3.9921875	4.04296875	3.958984375	3.91015625	4.37109375	4.1171875	3.921875
MYD88	10.0859375	10.2734375	9.5859375	10.2890625	10.265625	10.078125	10.1953125	9.8125	10.40625	10.09375	9.90625	9.7734375	10.2578125	9.7734375	9.609375	10.4375	9.9375	9.65625
MYDGF	9.70703125	9.4140625	10.44921875	10.33203125	10.3828125	10.2265625	10.08984375	10.53125	9.69921875	10.40625	10.12109375	10.05859375	10.375	10.09375	10.41015625	10.70703125	10.1953125	10.48046875
MYEF2	3.736328125	3.728515625	3.61328125	3.41796875	3.548828125	3.78125	3.82421875	3.634765625	3.83203125	3.6640625	3.751953125	3.712890625	3.560546875	3.638671875	3.6875	3.783203125	3.646484375	3.875
MYF5	4.203125	5.0625	4.5390625	4.171875	4.1640625	4.52734375	4.60546875	4.36328125	4.58984375	4.46484375	4.48828125	4.08203125	4.078125	4.55859375	4.52734375	4.49609375	4.3984375	4.17578125
MYF6	5.1640625	5.12109375	4.77734375	4.40625	4.703125	5.14453125	5.07421875	4.84765625	4.87890625	5.1875	4.6640625	4.6484375	4.83203125	4.515625	4.84375	5.15234375	4.95703125	4.86328125
MYH1	3.25390625	3.7109375	3.443359375	3.384765625	3.302734375	3.435546875	3.34765625	3.390625	3.40234375	3.376953125	3.560546875	3.369140625	3.56640625	3.505859375	3.52734375	3.701171875	3.25	3.4296875
MYH10	7.736328125	7.748046875	8.3203125	10.58203125	10.39453125	8.6640625	8.806640625	9.068359375	7.623046875	8.904296875	9.353515625	9.046875	10.78125	9.431640625	8.150390625	8.095703125	8.837890625	8.130859375
MYH11	5.5810546875	5.9609375	5.5029296875	5.7529296875	5.8662109375	5.72265625	5.6806640625	5.6435546875	5.57421875	5.4736328125	6.1064453125	6.0	5.8447265625	6.01171875	5.5771484375	6.2392578125	5.775390625	5.70361328125
MYH13	5.0546875	5.62890625	5.37109375	5.16796875	4.94921875	5.82421875	5.55859375	5.1640625	5.31640625	5.3359375	5.21875	5.20703125	5.15234375	5.14453125	5.2578125	5.8515625	5.41796875	5.2109375
MYH14	6.059895833333333	6.33203125	6.0703125	5.9140625	6.1171875	6.506510416666667	6.303385416666667	6.079427083333333	6.1484375	6.233072916666667	6.178385416666667	5.959635416666667	6.096354166666667	5.752604166666667	6.033854166666667	6.671875	6.239583333333333	5.970052083333333
MYH15	4.34375	5.10546875	4.8359375	4.671875	4.69921875	4.703125	4.73046875	4.43359375	4.671875	4.53515625	4.75390625	4.47265625	4.83203125	4.43359375	4.5078125	4.9765625	4.8359375	4.5078125
MYH2	3.880859375	4.515625	3.955078125	3.74609375	3.775390625	3.984375	4.03125	3.904296875	3.890625	3.9375	3.822265625	4.0078125	3.73046875	3.8828125	4.171875	4.296875	4.04296875	3.826171875
MYH3	4.21875	5.17578125	4.41015625	4.9375	4.90234375	4.828125	5.25	4.42578125	4.6796875	4.20703125	4.67578125	4.51953125	4.8203125	4.6015625	4.44921875	4.87890625	4.58203125	4.125
MYH4	3.888671875	4.3125	4.04296875	3.8203125	3.76171875	4.03515625	4.0078125	4.08203125	4.08984375	3.99609375	4.03515625	3.845703125	3.849609375	3.65234375	3.98828125	4.23828125	3.96875	4.1171875
MYH6	4.99609375	5.171875	4.921875	4.5078125	4.6015625	4.90234375	4.8203125	5.1953125	5.015625	4.921875	4.69140625	4.8359375	4.78515625	4.921875	4.88671875	5.18359375	5.0703125	5.0
MYH7	4.5078125	4.39453125	4.24609375	4.0849609375	4.201171875	4.537109375	4.529296875	4.2646484375	4.353515625	4.2353515625	4.205078125	4.0380859375	4.12890625	4.1220703125	4.26171875	4.5546875	4.283203125	4.130859375
MYH7B	4.02734375	4.0	4.00390625	3.92578125	3.94921875	4.08984375	3.84765625	4.0078125	3.91796875	4.1953125	3.98046875	3.98828125	4.0	3.88671875	3.939453125	4.45703125	4.05078125	4.03515625
MYH8	4.14453125	4.0283203125	3.9833984375	3.9541015625	3.94140625	4.2412109375	4.0869140625	4.09765625	3.9970703125	4.251953125	4.005859375	3.9482421875	3.927734375	3.9150390625	4.0634765625	4.224609375	4.3310546875	3.9345703125
MYH9	11.0859375	10.7265625	9.8828125	11.0859375	11.0625	11.1875	11.5234375	11.0390625	11.2421875	11.4296875	9.9296875	9.59375	11.046875	9.7734375	9.8828125	11.765625	10.984375	9.5625
MYL1	4.52734375	4.77734375	4.14453125	4.40234375	4.26171875	4.39453125	4.26953125	4.1796875	4.5078125	4.7578125	3.927734375	4.18359375	4.12890625	4.04296875	4.05078125	4.6015625	4.48828125	4.34765625
MYL10	6.044921875	6.689453125	6.267578125	6.01953125	6.166015625	6.45703125	6.53515625	6.2578125	6.30859375	6.19921875	6.380859375	5.9765625	6.125	6.005859375	6.44921875	6.619140625	6.34765625	6.087890625
MYL12A	10.4453125	9.9140625	10.7734375	10.8203125	10.65625	9.6953125	10.6171875	10.328125	10.03125	10.875	10.546875	10.8515625	10.7578125	10.671875	10.7421875	10.609375	10.15625	10.9921875
MYL12B	11.96484375	11.55859375	12.328125	12.3359375	12.21484375	11.859375	12.32421875	11.9296875	11.921875	12.2734375	12.12890625	12.23046875	12.234375	12.23828125	12.265625	12.4375	11.953125	12.35546875
MYL2	4.44921875	4.46484375	4.484375	4.41796875	4.58203125	4.5859375	4.19921875	4.28515625	4.390625	5.046875	4.453125	4.16015625	4.234375	4.2265625	4.6953125	4.5078125	4.5	4.87109375
MYL3	6.6640625	7.16015625	7.09375	6.42578125	6.640625	6.859375	6.71875	6.82421875	6.60546875	7.0625	7.09375	6.92578125	6.56640625	6.86328125	6.94921875	7.2265625	6.7109375	7.53125
MYL4	6.5009765625	6.45703125	6.2939453125	6.556640625	6.5625	6.3740234375	6.703125	6.736328125	6.4794921875	7.2158203125	6.2548828125	6.54296875	6.513671875	6.3212890625	6.29296875	7.384765625	6.4853515625	6.845703125
MYL5	6.48828125	6.90234375	8.3671875	7.40625	7.40234375	7.21875	7.2421875	6.953125	6.79296875	7.046875	8.078125	8.15625	7.4453125	8.1484375	8.0859375	8.0703125	7.3515625	8.1640625
MYL6	10.044921875	10.048828125	10.83203125	10.71875	10.63671875	10.265625	10.82421875	10.298828125	10.130859375	10.78125	10.87109375	10.64453125	10.75	10.75	10.80078125	10.91015625	10.26171875	10.73046875
MYL6B	10.90625	11.3984375	10.5859375	10.2890625	10.4609375	10.5625	10.765625	10.6484375	11.265625	10.6953125	10.7578125	10.65625	10.390625	10.65625	10.5859375	11.109375	10.640625	10.4453125
MYL7	5.87109375	6.6328125	5.859375	7.68359375	8.046875	6.41796875	6.3203125	6.17578125	6.20703125	5.8046875	6.68359375	6.66015625	8.1015625	6.6953125	5.63671875	6.3671875	6.08203125	5.75390625
MYL9	9.140625	9.9453125	11.1015625	11.375	11.7109375	10.4765625	11.90625	10.546875	10.0	12.0546875	10.890625	10.65625	11.5078125	10.703125	11.328125	12.8359375	10.5703125	10.65625
MYLIP	7.9296875	6.71484375	8.8984375	7.828125	7.9453125	7.4609375	7.46484375	7.58203125	7.59375	7.125	8.0625	8.140625	7.7734375	8.15625	8.8515625	6.2578125	7.6640625	8.7109375
MYLK	10.0234375	7.6484375	5.49609375	9.9765625	9.890625	9.8046875	10.4609375	9.7890625	9.8046875	10.390625	9.234375	8.8984375	10.1015625	9.1015625	5.9375	10.5078125	9.6640625	5.58203125
MYLK3	3.990234375	4.921875	5.23046875	3.8203125	3.640625	3.98828125	3.919921875	3.84375	3.88671875	3.79296875	4.0390625	4.0546875	3.814453125	3.857421875	5.24609375	3.62890625	3.765625	4.96484375
MYLPF	6.33984375	5.98828125	6.30078125	6.54296875	6.5546875	6.015625	6.2734375	6.1953125	6.0546875	6.3671875	6.33203125	6.46484375	6.46875	6.41796875	6.07421875	6.59765625	6.03515625	6.328125
MYNN	8.0546875	8.4765625	7.546875	7.04296875	7.0859375	8.078125	7.74609375	7.71484375	7.7421875	7.640625	7.70703125	7.80078125	7.05078125	7.8203125	7.5625	7.0859375	7.94140625	7.5
MYO10	8.072265625	7.748046875	8.353515625	8.775390625	8.61328125	8.263671875	8.318359375	8.470703125	8.060546875	8.30078125	8.5703125	8.49609375	8.9140625	8.572265625	8.2265625	7.85546875	8.26953125	8.283203125
MYO15A	6.125	6.23828125	5.390625	5.35546875	5.546875	5.73828125	5.671875	5.6015625	5.77734375	5.9453125	5.3359375	5.6796875	5.34765625	5.4296875	5.74609375	5.921875	5.66796875	5.85546875
MYO15B	5.919921875	5.654296875	5.849609375	5.837890625	5.802734375	5.64453125	5.6015625	6.025390625	5.8125	6.314453125	6.064453125	6.154296875	5.703125	5.96875	5.814453125	5.970703125	5.7421875	6.44140625
MYO16	4.15234375	4.515625	4.2265625	5.4921875	5.50390625	4.3203125	4.21875	4.1484375	4.35546875	4.44140625	4.73046875	4.62109375	5.44921875	4.44921875	4.31640625	4.671875	4.0703125	4.22265625
MYO18A	8.7109375	9.15625	8.21875	7.83203125	8.125	8.7578125	9.4765625	8.578125	9.390625	9.0	7.90234375	7.75	7.91796875	7.79296875	8.2109375	9.390625	8.875	7.70703125
MYO19	6.6953125	7.5390625	6.75390625	6.59765625	6.59765625	7.1171875	6.5390625	6.7265625	7.32421875	6.63671875	6.5625	6.69140625	6.60546875	6.5859375	6.69140625	7.0390625	7.10546875	6.76953125
MYO1A	5.31640625	5.66015625	5.28125	5.01171875	5.01171875	5.359375	5.27734375	5.234375	5.4296875	5.5	5.0625	5.13671875	4.81640625	5.125	5.35546875	6.0234375	5.21875	5.6953125
MYO1B	7.82421875	6.998697916666667	7.393229166666667	7.911458333333333	7.6796875	7.869791666666667	8.166666666666666	7.875	7.458333333333333	8.213541666666666	6.701822916666667	6.915364583333333	7.731770833333333	6.819010416666667	7.34375	7.708333333333333	7.700520833333333	7.31640625
MYO1C	9.05078125	8.142578125	9.98828125	9.88671875	9.87109375	9.3984375	9.71484375	9.4453125	8.92578125	9.7578125	9.73046875	9.546875	9.875	9.58203125	9.9921875	10.09375	9.36328125	9.953125
MYO1D	7.9609375	7.94921875	6.32421875	7.4375	7.27734375	6.3984375	8.640625	6.546875	8.34375	8.609375	6.359375	6.7890625	7.453125	6.7890625	5.95703125	7.8828125	6.6015625	6.13671875
MYO1E	6.125	6.2890625	6.48046875	8.375	8.4296875	7.03125	7.7734375	6.74609375	6.5546875	7.51171875	6.73046875	6.8125	8.2890625	6.8515625	6.640625	7.77734375	6.984375	6.5859375
MYO1F	6.1328125	5.81640625	6.66015625	7.64453125	7.3984375	5.703125	6.15234375	6.31640625	5.59375	6.51953125	6.6640625	7.0078125	7.00390625	6.84375	6.546875	6.74609375	6.2421875	6.65234375
MYO3A	4.86328125	4.87109375	4.20703125	4.0234375	4.19921875	5.015625	4.51953125	4.33203125	4.44921875	4.56640625	5.1875	4.58203125	4.25390625	4.859375	4.5625	4.73046875	4.51953125	4.48046875
MYO5A	5.28515625	5.705078125	5.4677734375	5.140625	5.1376953125	5.48046875	6.1962890625	5.1943359375	5.3798828125	6.1064453125	5.125	5.3330078125	5.171875	5.3369140625	5.4873046875	5.8251953125	5.5390625	5.6337890625
MYO5C	5.59765625	5.8671875	6.515625	6.5546875	6.29296875	5.515625	5.109375	5.40625	5.62109375	5.65625	6.82421875	7.015625	6.68359375	7.18359375	6.64453125	5.796875	5.32421875	6.62109375
MYO6	8.1484375	7.0625	8.95703125	8.251302083333334	7.990885416666667	7.66796875	8.244791666666666	7.9609375	7.826822916666667	8.2109375	8.338541666666666	8.2578125	8.197916666666666	8.481770833333334	8.744791666666666	7.645833333333333	7.596354166666667	8.712239583333334
MYO7A	5.373046875	5.802734375	5.26171875	5.8359375	6.0224609375	5.3515625	5.4501953125	5.4287109375	5.37109375	5.34765625	5.5107421875	5.3681640625	5.9677734375	5.359375	5.341796875	5.478515625	5.47265625	5.353515625
MYO7B	4.1826171875	4.248046875	4.173828125	4.1171875	4.181640625	4.1630859375	4.2568359375	4.1640625	4.232421875	4.38671875	4.1572265625	4.14453125	4.1025390625	4.0888671875	4.1962890625	4.76953125	4.328125	4.27734375
MYO9A	8.4765625	8.5390625	8.5625	8.15625	8.1796875	8.859375	8.828125	8.2890625	8.828125	8.6796875	8.53125	8.359375	8.2421875	8.4453125	8.7265625	8.84375	8.75	8.390625
MYO9B	7.424479166666667	7.348958333333333	6.760416666666667	7.037760416666667	7.22265625	7.580729166666667	7.665364583333333	7.557291666666667	7.720052083333333	7.673177083333333	6.869791666666667	6.9140625	7.11328125	6.768229166666667	6.75390625	8.296875	7.515625	6.916666666666667
MYOC	4.5078125	4.6328125	4.203125	4.05078125	4.26953125	4.27734375	4.3203125	4.6640625	4.5078125	4.5	4.671875	4.6640625	3.96875	4.7890625	4.265625	5.1640625	4.55078125	4.86328125
MYOD1	6.03515625	6.609375	6.265625	5.9765625	6.109375	6.42578125	6.21875	6.3515625	6.265625	6.58984375	6.26953125	6.1796875	6.25390625	6.078125	6.26953125	6.578125	6.359375	6.0703125
MYOF	9.278645833333334	8.819010416666666	10.076822916666666	9.259114583333334	9.16015625	9.638020833333334	10.0703125	9.541666666666666	9.1796875	10.201822916666666	8.911458333333334	8.833333333333334	9.3203125	8.92578125	9.940104166666666	10.118489583333334	9.48828125	9.993489583333334
MYOG	6.25390625	6.63671875	6.29296875	6.09375	6.26171875	6.484375	6.3671875	6.42578125	6.3359375	6.35546875	6.4609375	5.96875	6.24609375	6.12890625	6.6484375	6.66796875	6.34375	6.25390625
MYOM1	5.58984375	6.19921875	5.16796875	5.0859375	5.48046875	5.8515625	5.4453125	5.51171875	5.3828125	5.58203125	5.5078125	5.2734375	5.2109375	5.21484375	5.37890625	5.47265625	5.578125	5.29296875
MYOM2	4.9765625	5.921875	5.8046875	5.22265625	5.4453125	5.1875	5.22265625	5.51171875	5.07421875	5.02734375	5.66015625	6.00390625	5.16015625	5.69921875	5.9140625	5.1015625	5.35546875	5.76953125
MYOT	3.83984375	3.681640625	3.4375	3.66796875	3.71875	3.748046875	3.662109375	3.640625	3.8359375	3.7578125	3.69921875	3.5078125	3.642578125	3.818359375	3.5234375	3.53125	3.75390625	3.787109375
MYOZ1	6.09375	6.20703125	5.828125	5.65234375	5.91015625	6.34375	6.0234375	6.55078125	6.05078125	6.65625	6.02734375	6.06640625	5.90234375	5.9296875	6.1171875	6.96875	6.44140625	6.51953125
MYOZ2	3.6608072916666665	3.6451822916666665	3.3704427083333335	5.294270833333333	5.108723958333333	3.6673177083333335	6.934244791666667	3.5598958333333335	3.5234375	6.88671875	3.4654947916666665	3.4309895833333335	5.248697916666667	3.376953125	3.537109375	6.899088541666667	3.5	3.5696614583333335
MYOZ3	5.91015625	6.453125	5.75	5.68359375	5.8671875	5.77734375	6.22265625	5.97265625	5.88671875	6.36328125	5.953125	6.09765625	5.7109375	5.8984375	5.80078125	6.5390625	6.05078125	6.32421875
MYRF	5.861979166666667	6.46875	5.532552083333333	6.854166666666667	6.841145833333333	6.045572916666667	5.908854166666667	5.791666666666667	6.053385416666667	5.373697916666667	5.819010416666667	5.623697916666667	6.842447916666667	5.565104166666667	5.52734375	6.134114583333333	5.90625	5.403645833333333
MYRIP	3.05078125	3.248046875	3.5546875	3.0703125	2.876953125	3.05859375	3.005859375	3.140625	2.955078125	3.173828125	2.9765625	3.10546875	3.046875	2.990234375	3.5	2.931640625	3.091796875	3.515625
MYT1	5.626953125	5.970703125	5.46875	5.189453125	5.3515625	5.603515625	5.46875	5.556640625	5.515625	5.5625	5.435546875	5.390625	5.275390625	5.3125	5.498046875	5.490234375	5.544921875	5.763671875
MYT1L	3.744140625	4.0693359375	3.6025390625	3.6015625	3.603515625	3.6845703125	3.546875	3.7412109375	3.732421875	3.8798828125	3.5458984375	3.5849609375	3.5400390625	3.55078125	3.5810546875	3.5419921875	3.724609375	3.6904296875
MYZAP	7.46875	7.41015625	7.83203125	7.4609375	7.31640625	7.51171875	8.015625	7.45703125	7.5859375	8.0625	7.4453125	7.29296875	7.30859375	7.30078125	7.87890625	8.6640625	7.390625	7.6640625
MZB1	5.796875	6.21875	6.07421875	5.49609375	5.71484375	6.1015625	5.96875	6.08984375	5.83203125	5.61328125	5.84765625	5.55859375	5.62890625	5.73046875	5.921875	6.31640625	5.90625	5.75
MZF1	7.7802734375	8.3603515625	8.0029296875	7.65625	7.7890625	7.7451171875	7.64453125	7.5654296875	8.0341796875	7.5947265625	8.048828125	8.03125	7.6337890625	7.9912109375	7.955078125	8.2041015625	7.6826171875	8.0126953125
MZT2A	10.3359375	10.84375	10.7578125	10.6171875	10.703125	9.921875	10.4765625	10.453125	10.2734375	10.625	10.46875	10.4453125	10.640625	10.453125	10.7734375	10.2578125	10.3125	10.890625
MZT2B	7.26171875	7.64453125	9.2734375	8.859375	8.921875	7.3359375	7.78515625	7.16015625	7.671875	7.4375	9.078125	9.125	8.8671875	9.125	8.9765625	7.9140625	7.53515625	9.140625
N4BP1	8.1806640625	8.306640625	8.08984375	8.140625	8.130859375	8.22265625	8.3486328125	8.3447265625	8.189453125	8.4521484375	8.0673828125	8.1572265625	8.1181640625	8.1552734375	8.162109375	8.0400390625	8.431640625	8.302734375
N4BP2L1	5.321614583333333	5.37890625	5.322265625	4.736328125	5.0302734375	5.048828125	4.7490234375	5.002278645833333	5.166341145833333	4.848958333333333	5.1064453125	5.0234375	4.871744791666667	5.090494791666667	5.271484375	4.889973958333333	4.944986979166667	5.258463541666667
N4BP2L2	8.04765625	8.40625	9.0671875	8.71875	8.759375	7.98359375	8.0921875	7.53984375	8.2203125	7.72578125	9.07421875	9.19609375	8.70625	9.19453125	9.06328125	7.44140625	7.95546875	8.953125
N4BP2L2-IT2	4.46484375	4.79296875	4.46875	4.44140625	4.3046875	4.4921875	4.29296875	4.3671875	4.7578125	4.5	4.69140625	4.59765625	4.296875	4.64453125	4.48046875	4.25	4.5546875	4.61328125
N4BP3	5.38671875	6.22265625	5.5625	5.47265625	5.37890625	5.53125	5.5703125	5.5	5.55859375	5.62109375	5.65234375	5.33984375	5.296875	5.40234375	5.76953125	5.53515625	5.58984375	5.59765625
N6AMT1	6.85546875	7.296875	6.3125	6.25390625	6.40625	6.6953125	7.11328125	6.44921875	7.16015625	6.62890625	6.10546875	6.42578125	6.21484375	6.4140625	6.515625	7.328125	6.609375	6.453125
NAA10	8.96875	9.765625	9.2265625	9.1328125	9.28125	8.984375	9.328125	8.75	9.28125	9.1015625	8.8828125	9.0	9.2109375	8.9375	9.1953125	9.875	8.90625	9.1171875
NAA11	6.16015625	5.828125	4.4140625	4.44140625	4.2421875	4.546875	4.44921875	4.765625	6.5625	4.8515625	4.4609375	4.421875	4.3125	4.453125	4.37890625	4.83203125	4.64453125	4.62109375
