gene_symbol	GSM309961	GSM309971	GSM309958	GSM309962	GSM309963	GSM309964	GSM309965	GSM309969	GSM309970	GSM309966	GSM309967	GSM309973	GSM309960	GSM309972	GSM309959	GSM309968
Fmo4	111.375	54.1875	23.90625	24.0	118.8125	34.5	27.09375	179.625	53.09375	54.1875	45.90625	63.6875	37.8125	23.40625	66.875	83.875
Fmo5	188.89583333333334	178.25	204.25	247.66666666666666	145.72916666666666	229.33333333333334	200.64583333333334	171.04166666666666	191.95833333333334	201.22916666666666	169.70833333333334	176.29166666666666	213.10416666666666	184.29166666666666	156.27083333333334	208.625
Fmod	83.98763020833333	206.0625	116.94596354166667	57.100260416666664	70.5	95.828125	69.39713541666667	133.96875	172.61458333333334	98.08854166666667	80.03776041666667	107.39322916666667	111.89583333333333	173.08333333333334	65.4296875	101.47395833333333
Fmr1	187.58333333333334	160.796875	194.70833333333334	254.14583333333334	181.02083333333334	231.66666666666666	161.48958333333334	225.6875	235.58333333333334	183.72916666666666	204.375	336.2760416666667	184.04947916666666	304.6145833333333	216.71875	253.15104166666666
Fmr1nb	86.8125	77.8125	42.6875	115.8125	7.8984375	31.90625	9.3984375	28.203125	80.1875	155.875	217.5	104.5	68.1875	175.875	180.875	74.125
Fn1	551.90625	708.0	558.9375	701.84375	606.4375	495.5625	510.59375	613.375	875.59375	508.15625	578.15625	1101.875	555.3125	1063.9375	506.1015625	544.3125
Fn3k	360.25	304.09375	522.0	357.1875	466.0625	146.9375	498.0	587.1875	315.703125	277.1015625	623.6875	353.6875	347.75	324.0625	367.0625	411.5
Fn3krp	29.40625	74.1875	97.8125	81.6875	71.625	154.625	72.8125	111.6875	98.8125	26.40625	151.125	100.625	149.875	48.90625	50.40625	63.3125
Fnbp1	598.4375	480.0208333333333	422.5625	412.0338541666667	443.93359375	585.7083333333334	511.3645833333333	521.0494791666666	424.7708333333333	444.4583333333333	507.78125	408.4661458333333	381.6328125	554.3854166666666	418.8125	564.5625
Fnbp1l	1119.0	888.0	839.0	1045.0	1132.0	934.0	991.0	1055.0	1039.0	731.5	838.5	812.5	1323.0	1145.0	1193.0	1117.0
Fnbp4	384.75	253.375	244.3125	237.125	206.6875	302.8125	268.0	266.8125	276.375	362.1875	279.875	286.125	324.75	297.375	294.9375	335.0
Fndc1	243.875	291.25	317.875	371.125	261.75	344.125	294.8515625	420.5	376.4375	323.25	277.6875	369.5	278.0	324.9375	287.6875	283.53125
Fndc10	184.625	184.5	144.25	284.125	171.25	191.078125	283.75	315.875	195.90625	184.6875	173.375	241.8125	178.25	211.4375	165.375	198.625
Fndc3a	319.1458333333333	328.3958333333333	277.1041666666667	348.1458333333333	315.1354166666667	330.0416666666667	222.875	340.9661458333333	389.4791666666667	250.52083333333334	241.9375	250.58333333333334	373.9583333333333	394.4166666666667	280.9166666666667	275.3489583333333
Fndc3b	2111.25	2528.0	2506.5	2491.25	2401.0	2439.5	2223.25	2338.5	2518.0	2670.5	2206.25	2523.5	2332.5	2922.5	2158.5	2308.25
Fndc3c1	93.875	107.1875	32.90625	9.6015625	108.6875	17.0	46.5	112.3125	133.375	89.875	9.5	38.1875	6.0	106.625	8.3984375	131.625
Fndc4	37.1015625	21.1953125	33.9453125	25.1015625	78.4375	113.5625	66.9921875	52.0	38.203125	95.90625	49.59375	75.828125	42.9140625	17.001953125	35.30078125	60.4140625
Fndc5	5436.0	4629.0	5038.0	4490.0	4117.0	5166.0	4962.0	5262.0	4530.0	5296.0	5086.0	4845.0	4387.0	4818.0	5108.0	5325.0
Fndc7	62.3515625	39.8505859375	16.97265625	40.068359375	12.4267578125	43.373046875	26.25390625	38.2255859375	49.42578125	62.482421875	41.6962890625	30.322265625	23.1025390625	21.19921875	28.15234375	36.8251953125
Fndc8	72.1875	26.90625	92.3125	147.75	117.6875	77.875	141.0	168.25	36.09375	17.203125	27.5	28.40625	141.875	115.375	138.375	24.09375
Fndc9	124.0	27.5	116.1875	150.0	81.6875	209.125	42.59375	154.625	255.125	28.796875	8.203125	57.3125	133.25	24.90625	22.59375	30.90625
Fnip1	686.25	553.2916666666666	642.75	843.6666666666666	813.6666666666666	609.75	725.5416666666666	664.8333333333334	550.6666666666666	722.8333333333334	518.75	617.4583333333334	908.8333333333334	690.0833333333334	706.5	609.0833333333334
Fnip2	1274.0	1034.0	1911.0	814.5	604.0	1229.0	540.5	1124.0	959.0	1961.0	511.25	1248.0	760.0	772.5	965.0	801.5
Fnta	6932.0	7708.0	7464.0	8292.0	7700.0	6842.0	8188.0	7332.0	7562.0	7606.0	7784.0	7156.0	7478.0	7142.0	7586.0	7912.0
Fntb	206.125	201.75	244.0	271.25	80.0	269.5	238.125	148.5	65.6875	212.25	162.0	338.5	94.6875	311.0	131.625	210.125
Focad	542.0	531.0	766.0	576.5	423.5	349.25	463.75	488.0	384.25	598.0	556.0	532.5	550.5	554.0	626.0	529.5
Folh1	6.19921875	2.80078125	1.7001953125	10.203125	4.3984375	8.796875	1.7998046875	17.40625	1.7998046875	74.5	5.8984375	21.0	2.599609375	6.8984375	1.400390625	5.30078125
Folr1	42.09375	124.3125	99.1875	82.8125	133.625	85.3125	65.1875	16.5	25.40625	102.5	78.5	45.6875	84.1875	48.6875	55.59375	42.3125
Folr2	437.25	658.5	566.0	418.5	569.5	407.0	385.25	541.0	638.0	429.25	659.5	609.5	581.0	383.25	493.0	510.5
Fopnl	6592.0	6284.0	6520.0	6452.0	5340.0	6460.0	7068.0	6228.0	6816.0	6516.0	6444.0	6004.0	5508.0	5916.0	6880.0	6848.0
Fos	6704.0	10656.0	7244.0	3266.0	8208.0	1398.0	6800.0	7020.0	7940.0	7036.0	7800.0	5452.0	6864.0	8552.0	2442.0	7464.0
Fosb	95.6875	109.0	147.75	62.6875	19.90625	136.75	64.875	100.8125	101.375	108.1875	50.0	59.59375	154.5	108.6875	186.0	175.75
Fosl1	42.4375	6.8515625	41.2578125	48.85546875	74.94921875	118.9609375	21.453125	18.296875	19.5	20.453125	46.140625	53.296875	24.703125	13.75	63.0	23.25
Fosl2	514.6875	554.1875	350.75	281.1875	317.046875	563.75	303.125	431.15625	423.875	434.453125	327.4375	512.625	384.15625	477.875	685.5	475.59375
Foxa1	72.125	6.6015625	38.40625	6.6015625	4.30078125	34.59375	9.203125	6.5	8.296875	9.203125	30.59375	38.6875	6.8984375	43.1875	7.1015625	57.0
Foxa2	35.5	19.203125	133.75	45.1875	61.59375	101.875	9.0	46.3125	35.40625	65.3125	16.796875	35.0	43.90625	74.3125	87.375	14.203125
Foxa3	33.3125	37.40625	76.6875	80.5	15.1015625	10.1015625	93.3125	9.5	47.1875	76.375	91.875	36.8125	53.1875	39.09375	19.703125	33.40625
Foxb1	137.75	93.3125	13.703125	86.8125	151.25	236.0	68.3125	91.5	20.09375	60.40625	116.8125	82.6875	43.6875	82.6875	62.5	107.3125
Foxb2	104.875	16.09375	118.625	26.5	13.3984375	61.0	12.796875	140.125	26.0	22.5	32.8125	19.703125	48.0	16.796875	128.375	21.59375
Foxc1	202.75	170.09375	231.625	234.0	233.375	121.203125	103.5625	250.5	191.9375	220.3125	201.5625	188.25	187.703125	240.75	229.0	178.75
Foxc2	187.5	214.75	56.0	30.0	16.0	124.6875	30.296875	120.6875	146.375	25.90625	11.0	28.796875	109.125	63.59375	21.0	23.59375
Foxd1	22.5	68.875	8.703125	2.599609375	9.796875	19.296875	9.796875	6.5	93.5	9.5	45.8125	11.0	5.0	33.59375	4.19921875	32.3125
Foxd2	41.8515625	52.453125	82.7890625	43.9609375	17.80078125	105.9765625	71.640625	73.6484375	61.1484375	27.54296875	83.375	88.171875	65.29296875	66.84375	28.0546875	77.5
Foxd3	87.6875	11.296875	28.59375	28.0	19.5	48.09375	131.625	24.203125	24.296875	15.203125	145.625	26.796875	12.3984375	83.6875	46.59375	42.09375
Foxd4	32.40625	35.6875	23.09375	87.125	74.125	60.5	18.40625	92.125	21.5	15.796875	89.375	26.703125	87.6875	19.40625	88.0	44.3125
Foxe3	7.3984375	6.3984375	15.8984375	9.3984375	7.3984375	38.09375	29.296875	11.6015625	8.1015625	14.5	12.703125	15.0	14.1015625	11.796875	8.3984375	12.703125
Foxf1	272.8125	71.75	95.875	77.890625	103.125	338.75	181.0625	134.71875	195.1875	61.3125	160.875	43.59375	99.046875	106.046875	273.125	87.84375
Foxf2	32.650390625	15.1484375	5.3505859375	20.55078125	66.40625	19.453125	13.34765625	8.1513671875	39.15625	11.951171875	18.255859375	9.900390625	39.8984375	39.3935546875	38.39453125	35.046875
Foxg1	11.3984375	12.6015625	4.1015625	7.6015625	8.703125	3.599609375	17.09375	1.7001953125	4.80078125	2.400390625	2.30078125	3.80078125	2.599609375	4.0	8.703125	2.80078125
Foxh1	191.11458333333334	182.9375	119.06770833333333	122.98697916666667	211.94270833333334	301.8489583333333	107.77604166666667	220.86653645833334	156.6328125	122.4375	106.07291666666667	110.341796875	143.82291666666666	73.87109375	154.32552083333334	88.25
Foxi1	19.0	17.90625	25.203125	23.796875	26.296875	18.90625	42.3125	90.625	22.59375	34.90625	11.3984375	28.59375	11.203125	21.0	51.5	26.09375
Foxj1	141.375	45.0	176.0	123.875	137.75	300.75	272.5	170.375	152.625	111.5	202.5	105.0	103.875	105.5	67.6875	86.625
Foxj2	732.34375	702.703125	1012.75	705.84375	764.1875	637.8125	917.3125	941.3125	661.40625	960.75	723.09375	755.5625	836.5625	714.25	827.6875	1141.25
Foxj3	485.7083333333333	694.015625	517.890625	477.2083333333333	501.7916666666667	408.0	501.9088541666667	560.296875	550.28125	602.5833333333334	473.6328125	538.6171875	541.6510416666666	618.7838541666666	473.6171875	618.1875
Foxk1	120.54947916666667	129.5546875	137.04166666666666	123.46614583333333	181.85807291666666	222.69791666666666	129.34895833333334	235.80208333333334	158.74479166666666	159.01692708333334	134.32291666666666	134.19140625	134.69270833333334	135.28645833333334	89.31901041666667	101.41145833333333
Foxk2	451.025	394.6625	404.75	403.75	366.18125	413.25	334.2	449.6	426.125	394.0875	361.625	385.2875	380.125	450.825	443.45	434.325
Foxl1	17.09375	10.203125	14.1015625	13.296875	11.796875	25.296875	18.796875	12.1015625	12.203125	13.703125	8.203125	15.6015625	13.703125	12.296875	11.296875	9.296875
Foxl2	342.75	189.3125	231.21875	281.875	273.6875	367.94921875	201.0	309.6875	317.5625	365.25	282.1875	267.2265625	222.375	249.8125	254.0625	248.90625
Foxl2os	13.3984375	12.296875	20.703125	11.203125	5.5	21.40625	11.3984375	15.1015625	5.6015625	40.0	18.5	12.8984375	11.6015625	60.1875	51.09375	35.6875
Foxm1	108.517578125	104.408203125	131.6796875	147.12890625	137.0869140625	222.7109375	80.9267578125	180.8251953125	124.42578125	109.6748046875	76.2333984375	182.84375	137.994140625	98.0859375	107.15576171875	77.84765625
Foxn1	15.99609375	14.15234375	54.5	68.75	44.2890625	41.693359375	119.8125	105.3125	30.453125	22.296875	21.45703125	74.859375	30.34765625	51.26171875	74.9375	64.59375
Foxn2	226.453125	271.5	221.7265625	192.2265625	243.828125	177.5234375	218.4375	195.5498046875	305.849609375	244.7001953125	243.0625	254.84375	224.224609375	285.6484375	293.953125	159.07421875
Foxn3	1122.6484375	1131.546875	1072.625	1102.546875	1104.953125	946.40625	1004.078125	1255.53125	997.0	1220.84375	1107.7265625	1303.0625	1280.75	1116.875	1018.28125	1015.796875
Foxn4	18.703125	17.90625	18.90625	16.5	15.8984375	34.0	61.1875	16.796875	17.796875	62.09375	27.203125	11.6015625	11.1015625	11.1015625	26.296875	10.0
Foxo1	473.32421875	481.76171875	458.8623046875	431.55078125	331.07421875	463.96875	501.01171875	475.4248046875	523.92578125	471.7734375	463.625	496.3251953125	436.4873046875	446.7373046875	478.13671875	489.875
Foxo3	1801.8958333333333	1098.56640625	1753.03125	1923.7291666666667	1799.1002604166667	2033.3333333333333	1862.6354166666667	2605.6041666666665	1678.03125	2192.7916666666665	2559.765625	1469.6666666666667	1528.5625	628.5677083333334	1696.6041666666667	1806.2708333333333
Foxo4	494.4375	468.0	482.09375	399.5	518.65625	535.19921875	492.40625	638.0625	298.3984375	527.65625	407.90625	424.25	466.875	323.453125	490.8125	429.8515625
Foxp1	376.72265625	442.0	337.1455078125	420.478515625	396.6484375	334.3984375	415.07421875	429.34765625	499.53125	404.3515625	406.3046875	366.47265625	440.69140625	468.1640625	376.30859375	409.890625
Foxp2	124.78125	86.01432291666667	122.84375	141.08333333333334	85.25	192.44791666666666	129.96354166666666	160.54166666666666	138.14518229166666	155.58333333333334	82.46875	135.99609375	168.46875	127.68294270833333	127.33333333333333	118.408203125
Foxp3	62.5	82.625	142.25	35.1875	92.1875	89.0	137.875	12.3984375	97.625	116.375	101.3125	66.5	107.3125	9.3984375	49.0	13.0
Foxp4	165.22916666666666	88.80729166666667	176.41666666666666	76.61458333333333	124.64583333333333	164.04166666666666	99.8125	114.76041666666667	147.35416666666666	154.56770833333334	113.44791666666667	152.375	106.77083333333333	153.96875	137.76041666666666	90.92708333333333
Foxq1	81.625	50.59375	67.390625	37.505859375	128.90625	129.0	112.599609375	46.712890625	119.40625	53.71875	85.42578125	68.265625	80.53125	74.640625	59.19921875	55.14453125
Foxred1	1150.0	1328.0	1160.0	1428.0	959.5	1331.0	1314.0	955.5	966.0	1213.0	1247.0	1126.0	1294.0	1300.0	1088.0	1401.0
Foxred2	13.8984375	14.8984375	11.5	11.1015625	30.703125	13.8984375	5.5	6.8984375	15.703125	30.90625	68.0	8.5	16.703125	35.90625	18.40625	10.1015625
Foxs1	130.125	263.0	105.1875	164.25	203.125	208.5	82.0	55.5	243.0	75.625	89.5	118.6875	148.75	137.25	197.75	132.25
Fpgs	507.5	321.25	375.5	279.5	433.5	548.0	444.25	421.5	346.0	430.75	295.25	636.0	396.25	347.25	469.25	451.0
Fpgt	350.5	402.25	332.5	378.5	322.25	264.0	322.25	279.5	314.75	294.25	288.0	251.75	399.5	439.25	305.0	381.5
Fpr-rs3	43.3125	6.6015625	11.3984375	3.900390625	14.796875	67.6875	15.703125	20.0	8.6015625	15.296875	13.6015625	7.30078125	6.5	19.90625	6.69921875	25.59375
Fpr-rs4	120.625	97.3125	73.8125	152.875	109.875	167.75	9.796875	128.75	168.0	168.25	49.1875	77.375	22.296875	61.5	96.1875	27.296875
Fpr1	13.203125	5.0	12.0	6.1015625	55.3125	262.0	15.0	18.90625	108.6875	9.0	22.40625	49.8125	5.1015625	63.90625	69.625	13.3984375
Fpr2	123.8125	118.0	15.6015625	129.25	47.09375	8.703125	147.375	93.1875	73.1875	86.375	69.375	120.3125	73.1875	119.625	9.6015625	168.375
Fpr3	120.0	63.0859375	21.2578125	69.640625	16.6953125	102.90625	74.375	21.29296875	18.94921875	72.9375	10.19921875	59.1953125	31.546875	41.25	63.703125	28.7421875
Fra10ac1	477.75	381.75	281.5	464.0	463.75	348.75	424.375	495.5	291.625	357.0625	349.125	531.75	439.875	425.5	495.625	379.75
Fras1	86.53125	41.1015625	77.84375	60.0625	79.75	176.6875	39.0546875	31.90234375	59.046875	146.53125	22.15234375	83.90625	38.1953125	12.4482421875	57.59375	70.1484375
Frat1	34.40625	17.203125	22.0	25.296875	12.6015625	19.296875	51.6875	80.5	14.703125	12.796875	27.09375	33.1875	11.1015625	9.203125	23.203125	96.6875
Frat2	185.875	111.625	127.6875	164.875	179.75	55.40625	60.90625	211.25	218.125	235.125	23.796875	104.375	123.8125	82.875	273.5	48.1875
Frem1	3.099609375	54.59375	49.3125	23.09375	8.3984375	28.796875	3.0	8.296875	9.5	9.703125	5.8984375	3.900390625	3.69921875	9.1015625	13.296875	5.5
Frem2	192.125	204.5	190.0	233.875	257.0	229.125	174.875	99.125	153.75	110.8125	206.375	235.5	307.0	143.5	222.875	168.5
Frg1	398.5	401.25	327.75	523.0	411.75	381.25	482.0	587.0	596.0	375.25	590.5	424.5	641.0	498.0	449.25	509.5
Frk	30.2001953125	27.34765625	42.546875	40.625	36.3046875	51.10546875	37.498046875	24.62353515625	31.0185546875	36.55078125	26.419921875	20.4814453125	27.3515625	20.953125	38.70068359375	82.208984375
Frmd3	2.900390625	24.703125	10.296875	5.5	21.296875	9.796875	43.90625	74.375	1.900390625	14.703125	7.0	53.90625	3.0	20.0	5.69921875	3.400390625
Frmd4a	566.0	582.0	651.5	796.5	842.5	421.75	586.5	515.5	575.0	774.5	560.0	599.5	488.0	661.0	668.5	547.5
Frmd4b	240.8375	385.1296875	315.615625	323.8375	354.53125	278.9375	295.775	340.5	311.6125	390.10625	343.584375	308.96875	290.6921875	377.8078125	289.34375	292.13125
Frmd5	5522.0	5798.0	5140.0	3061.0	3697.0	4517.0	3211.0	4397.0	2919.0	4880.0	2541.0	4717.0	2944.0	4168.0	5108.0	2831.0
Frmd6	979.0	1161.0	1301.0	890.0	935.5	1184.0	1144.0	1064.0	1226.0	778.0	1295.0	935.0	914.5	914.5	1119.0	1038.0
Frmd8	326.75	363.0	283.5	282.5	410.0	333.5	263.0	350.25	390.25	284.0	227.75	510.0	341.0	367.0	301.5	217.375
Frmpd1	8.5	4.69921875	7.0	10.0	10.8984375	27.296875	10.796875	7.0	8.5	7.80078125	11.203125	8.6015625	14.296875	5.30078125	7.6015625	7.80078125
Frmpd3	144.25	46.0	35.09375	128.75	10.1015625	147.875	15.0	74.8125	14.3984375	49.40625	115.625	83.0	56.8125	99.0	73.875	72.8125
Frrs1	50.84375	67.7890625	90.25	63.234375	105.3125	69.765625	84.17578125	18.24609375	86.09375	86.6875	62.25	56.5625	37.9609375	136.0	80.359375	70.375
Frrs1l	68.15625	19.9033203125	84.84375	32.796875	31.203125	22.84765625	102.875	83.28125	27.84765625	81.640625	101.0390625	14.046875	73.5234375	22.5	39.1875	46.13671875
Frs2	336.75	374.0625	248.96875	195.7734375	302.25	297.203125	282.875	304.9375	240.6015625	220.203125	327.6875	235.5	346.65625	279.296875	394.25	316.0
Frs3	357.5	269.5	321.0	448.5	257.25	420.25	396.0	362.25	163.25	373.5	230.625	304.0	270.0	251.875	350.5	263.75
Frs3os	170.25	12.5	38.6875	116.1875	18.296875	49.6875	145.0	20.703125	43.5	16.703125	86.0	19.296875	110.5	25.40625	21.09375	20.09375
Fry	730.6875	594.46875	719.234375	799.9375	652.5625	897.21875	746.25	743.4375	664.84375	817.21875	811.265625	583.90625	627.7578125	582.46875	685.421875	670.1875
Fryl	411.49609375	446.015625	477.3984375	514.5	522.53125	398.4765625	418.4814453125	471.375	480.20703125	479.3984375	508.859375	396.09765625	400.59375	453.390625	454.953125	512.3125
Frzb	171.1875	359.5	170.15625	120.21875	72.0625	214.5625	71.55078125	193.625	266.5625	98.125	99.328125	208.625	152.125	372.375	114.875	136.6875
Fsbp	39.953125	28.59375	36.9921875	24.1015625	21.9453125	18.90234375	77.6015625	10.65234375	25.0546875	30.1015625	31.15625	34.75	34.5	29.5546875	10.49609375	28.65234375
Fscn1	661.51953125	995.416015625	910.146484375	1209.05078125	1293.34375	967.810546875	963.7734375	757.525390625	1415.931640625	897.875	1147.9765625	972.53125	786.9375	1300.90625	734.875	920.7265625
Fscn2	18.59375	6.80078125	29.09375	9.703125	9.1015625	14.0	7.5	9.203125	8.8984375	9.8984375	14.6015625	9.8984375	8.703125	81.0	6.69921875	8.703125
Fscn3	147.25	9.703125	41.59375	12.5	32.1875	129.25	153.375	148.75	102.8125	98.375	74.1875	128.25	39.09375	81.875	63.6875	82.8125
Fsd1	43.6875	32.5	29.0	57.59375	38.09375	76.375	60.90625	52.09375	43.90625	71.625	47.8125	47.6875	33.1875	39.5	46.90625	43.59375
Fsd2	3222.0	3622.0	3578.0	3512.0	2296.0	3476.0	3460.0	2472.0	2496.0	2998.0	2842.0	3730.0	2596.0	4648.0	3254.0	3226.0
Fshb	4.3984375	3.30078125	18.296875	8.203125	7.1015625	8.296875	6.30078125	26.40625	11.796875	20.296875	4.30078125	5.8984375	32.90625	6.69921875	11.5	26.703125
Fshr	86.0	90.3125	181.875	35.3125	42.6875	200.375	108.3125	281.0	266.0	126.125	220.125	152.625	37.8125	143.75	125.5	135.125
Fsip1	60.85546875	20.796875	59.8876953125	58.546875	43.85546875	87.625	38.3125	62.4375	46.05078125	19.15234375	36.79296875	18.55078125	67.875	56.5126953125	49.806640625	41.64990234375
Fst	64.36328125	62.546875	75.796875	103.125	129.5625	123.0625	99.921875	94.09375	109.875	55.34375	91.875	81.09375	80.65625	96.53125	91.84375	74.0625
Fstl1	1290.5	3545.0	2089.0	2551.0	2378.5	2661.0	2038.5	1684.0	3842.0	1532.0	1953.0	3719.0	2042.5	3859.0	1625.5	1323.0
Fstl3	134.375	215.125	110.0	175.375	151.75	177.125	63.1875	229.5	247.25	254.5	82.125	283.0	231.125	272.5	161.875	70.125
Fstl4	23.59375	19.703125	10.8984375	29.203125	7.0	138.75	19.703125	79.3125	21.203125	23.40625	33.40625	28.296875	14.1015625	10.296875	97.875	68.0
Fstl5	30.5546875	15.59765625	22.4453125	35.9921875	24.10546875	76.03125	11.197265625	43.609375	10.8515625	19.75390625	10.099609375	4.75	51.6435546875	9.349609375	71.625	40.80078125
Ftcd	22.09375	73.5	60.90625	124.0	58.0	124.1875	71.1875	117.375	29.203125	129.125	147.25	97.6875	29.796875	77.0	53.90625	63.8125
Fth1	53328.0	42864.0	48848.0	54528.0	56560.0		56528.0	58592.0	52496.0	56528.0	60864.0	47488.0	49632.0	41136.0	49504.0	50864.0
Fthl17a	45.59375	59.40625	77.3125	90.0	12.203125	49.8125	177.0	59.40625	121.5	47.90625	85.375	173.625	17.0	53.0	113.6875	42.6875
Fthl17d	3.900390625	7.69921875	8.3984375	7.19921875	8.5	14.6015625	6.8984375	12.3984375	16.40625	28.296875	12.296875	14.3984375	6.80078125	6.6015625	19.59375	6.1015625
Ftmt	28.703125	14.1015625	133.625	19.703125	23.59375	91.875	19.796875	20.90625	98.625	21.40625	82.875	46.1875	115.0	12.203125	13.703125	18.90625
Fto	607.8125	556.09375	717.1875	690.25	615.9375	604.875	543.25	747.0625	599.5625	700.25	625.75	644.875	705.0	622.90625	679.796875	740.375
Ftsj1	526.25	511.90625	520.75	540.796875	583.796875	410.75	318.5	524.546875	481.0625	651.125	641.5625	515.40625	504.796875	498.90625	560.25	492.09375
Ftsj3	245.25	460.5	379.25	199.5	197.75	199.125	380.0	230.25	324.25	330.0	263.75	333.25	311.5	308.5	227.0	292.0
Ftx	44.1875	45.6875	100.0	34.8125	81.375	13.203125	15.3984375	13.5	5.8984375	41.3125	3.69921875	91.1875	120.5	79.3125	6.1015625	79.8125
Fubp1	331.3046875	355.09375	360.513671875	361.63671875	396.796875	372.83740234375	420.296875	445.03125	402.9296875	446.46875	321.3359375	407.39453125	388.67578125	379.62109375	361.3564453125	365.5625
Fubp3	166.625	255.625	126.125	200.0	195.25	116.8125	173.75	137.375	191.75	181.625	182.625	100.625	296.25	190.125	104.625	103.0
Fuca1	641.5234375	834.69921875	669.3203125	661.26953125	664.3125	691.0625	822.3359375	766.625	794.859375	821.625	904.3515625	770.5	739.44921875	732.67578125	707.625	839.5
Fuca2	3331.96875	2998.015625	4727.53125	4663.21875	4539.916666666667	4162.265625	4191.791666666667	1918.71875	3095.4166666666665	2517.0677083333335	1988.3072916666667	3187.8489583333335	3176.515625	3203.0260416666665	3240.9010416666665	1361.0416666666667
Fuk	177.25	126.35416666666667	188.875	171.14583333333334	165.91666666666666	111.84375	194.41666666666666	201.9375	164.0625	182.77083333333334	125.70833333333333	130.83333333333334	104.75	135.72916666666666	186.70833333333334	178.95833333333334
Fundc1	1042.75	1155.9166666666667	941.25	1120.9583333333333	1046.8333333333333	926.2708333333334	1084.7916666666667	782.0416666666666	1074.5	1019.875	1151.5	1151.2708333333333	1012.0833333333334	1170.375	1048.7708333333333	1145.9166666666667
Fundc2	2849.125	3348.9583333333335	3111.4583333333335	2802.5416666666665	3021.4583333333335	2373.03125	3091.0833333333335	2718.2083333333335	3107.375	2750.9166666666665	3261.2916666666665	2646.8333333333335	3605.875	2835.2083333333335	3168.2083333333335	2972.375
Fuom	1773.0	2132.0	2864.0	2394.0	2312.0	2546.0	2496.0	3012.0	2172.0	2334.0	2988.0	1665.0	2380.0	1904.0	2680.0	2210.0
Furin	883.5	672.5	1356.0	885.0	862.5	1105.0	989.0	1030.0	1064.0	813.5	887.0	624.5	850.5	753.5	971.5	920.5
Fus	1141.6666666666667	1204.9166666666667	865.75	1260.9166666666667	1204.625	1168.9375	1270.9583333333333	1004.8333333333334	1348.4583333333333	1320.5833333333333	1309.625	1537.5416666666667	1443.25	1325.875	1178.0	1518.9166666666667
Fut1	6.19921875	16.09375	8.6015625	20.796875	7.80078125	10.0	11.1015625	6.0	12.796875	21.59375	16.703125	11.203125	22.296875	16.0	19.40625	4.30078125
Fut10	45.135416666666664	67.88020833333333	62.024739583333336	76.30729166666667	23.372395833333332	119.41666666666667	71.49479166666667	65.99609375	59.1953125	105.734375	71.12890625	33.265625	51.557291666666664	57.6953125	54.270833333333336	48.223958333333336
Fut11	118.88541666666667	167.9375	97.59375	201.0	160.30208333333334	161.86458333333334	149.65625	242.79166666666666	113.125	104.5625	143.75	149.60416666666666	158.91666666666666	151.1875	167.625	158.04166666666666
Fut2	136.625	40.6953125	109.4375	34.7578125	17.55078125	190.6875	27.3984375	19.84765625	24.79296875	16.65234375	43.63671875	105.125	5.44921875	17.3046875	121.6875	85.09375
Fut4	6.3486328125	6.048828125	27.99609375	49.65625	14.6953125	42.6484375	47.1015625	13.353515625	7.05078125	43.59375	13.8046875	36.412109375	30.80078125	41.30078125	12.09765625	64.75
Fut4-ps1	216.5	275.75	56.1875	172.875	356.0	384.5	136.25	90.5	250.25	255.75	68.1875	344.5	62.09375	179.625	65.375	270.5
Fut7	30.703125	88.875	18.796875	48.8125	70.125	153.25	42.8125	53.1875	111.6875	44.90625	136.5	58.3125	102.125	14.1015625	46.09375	62.5
Fut8	249.83333333333334	291.7916666666667	303.2604166666667	290.7916666666667	285.9895833333333	362.4166666666667	355.0501302083333	311.8333333333333	295.15625	267.6979166666667	230.59635416666666	317.5	334.0208333333333	334.3671875	291.5625	308.2604166666667
Fut9	42.5	28.901041666666668	6.799479166666667	13.802083333333334	15.830729166666666	20.763020833333332	25.06640625	27.8984375	6.400065104166667	31.734375	16.364583333333332	12.90234375	11.100911458333334	10.799479166666666	31.729166666666668	17.537760416666668
Fuz	74.63671875	36.412109375	39.453125	108.34375	40.79296875	49.8984375	31.296875	63.984375	18.6015625	25.453125	41.9453125	176.1875	59.21875	68.1875	92.578125	72.859375
Fv1	284.75	352.75	37.40625	149.375	110.3125	52.3125	186.25	165.75	264.0	39.5	28.59375	218.25	180.5	210.0	142.125	37.0
Fxn	2094.0	2274.0	2480.0	2222.0	2294.0	1996.0	2260.0	2606.0	2318.0	2724.0	3430.0	2058.0	2696.0	2092.0	2130.0	2330.0
Fxr1	2313.15625	2018.265625	1420.96875	1882.40625	1739.921875	1393.109375	1985.28125	1932.671875	1711.8125	2007.5234375	1717.890625	1936.46875	1999.328125	2199.953125	2026.046875	1954.5
Fxr2	1041.0	851.0	1172.0	753.5	693.0	1294.0	1429.0	1057.0	889.5	1350.0	1390.0	1466.0	1503.0	1420.0	1647.0	1072.0
Fxyd1	27936.0	25328.0	23744.0	27856.0	27600.0	29520.0	32992.0	29296.0	27136.0	27040.0	29920.0	26640.0	23936.0	23376.0	25664.0	25888.0
Fxyd2	82.2529296875	75.41015625	140.25	114.69140625	140.75	53.15234375	110.5654296875	107.32421875	73.609375	112.662109375	109.916015625	122.2470703125	113.94921875	74.8720703125	103.62890625	99.20703125
Fxyd3	88.125	22.09375	30.5	28.0	7.1015625	68.8125	25.40625	13.3984375	40.59375	61.40625	10.796875	14.703125	15.703125	11.5	30.59375	9.0
