gene_symbol	GSM1631704	GSM1631700	GSM1631697	GSM1631702	GSM1631699	GSM1631698	GSM1631701	GSM1631703	GSM1631706	GSM1631705
Gm438	15.8203125	37.75	56.65625	37.0	56.4375	10.1796875	27.78125	43.5	28.484375	15.1796875
Gm4415	188.75	312.25	207.5	201.375	215.625	189.75	69.125	216.5	171.125	97.5625
Gm44196	19.125	6.3203125	11.015625	37.625	24.578125	2.669921875	11.2265625	9.7109375	85.75	85.0
Gm4432	367.5	500.0	290.5	311.25	281.25	240.75	80.8125	236.125	165.875	399.0
Gm4450	21.0625	12.296875	26.6875	15.5625	18.671875	186.375	18.703125	16.578125	20.0625	43.8125
Gm44502	12768.0	12560.0	11712.0	13728.0	12056.0	14312.0	12904.0	13984.0	13520.0	14656.0
Gm44504	5218.0	4928.0	4173.0	5114.0	6026.0	5980.0	5490.0	5861.0	5403.0	5334.0
Gm44505	1817.75	2184.5	2160.0	1587.25	1816.0	1848.75	1919.5	1593.0	1854.5	1789.75
Gm4491	54.40625	49.03125	27.859375	71.875	134.0	1.2412109375	2.162109375	5.12890625	69.75	15.1640625
Gm4567	98.875	24.203125	29.03125	25.234375	135.75	21.65625	62.5	33.5625	40.90625	34.625
Gm4604										
Gm4640	13.65625	54.0	9.25	10.9296875	15.6171875	4.0625	8.453125	72.625	32.40625	59.21875
Gm4665	172.75	168.375	125.5625	129.125	127.3125	70.0625	103.25	71.8125	144.75	125.0
Gm4705	59856.0	52496.0			53568.0	49840.0	55872.0	53472.0	55984.0	
Gm4724	5645.0	4230.5	3441.0	5152.0	4704.0	3637.5	3906.5	4401.0	4515.0	3293.5
Gm4787	138.0	75.25	131.0	34.03125	63.0625	23.1875	137.25	24.578125	11.921875	166.5
Gm4788	98.625	13.6171875	28.53125	87.8125	116.6875	4.43359375	10.453125	24.109375	112.6875	97.75
Gm4792	322.0	289.25	250.75	188.25	81.375	217.625	366.75	199.75	328.0	466.5
Gm4793	152.875	231.5	122.0625	340.25	160.375	94.75	12.5546875	213.625	43.28125	20.046875
Gm4802	511.0	515.0	438.25	429.5	527.0	574.5	439.0	637.0	616.5	515.5
Gm4814	303.5	288.25	87.625	383.75	336.0	451.5	443.5	546.0	126.1875	119.375
Gm4850	114.8125	41.59375	151.125	36.875	115.1875	33.21875	165.5	40.625	131.875	38.6875
Gm4871	4.38671875	65.6875	16.375	5.62890625	8.421875	14.3828125	8.3046875	12.375	10.9296875	7.91796875
Gm4876	169.46875	143.0625	133.6875	74.5	125.66015625	133.25	55.96875	174.5625	166.84375	115.203125
Gm4887	782.5833333333334	903.0833333333334	1251.8333333333333	791.5	736.2916666666666	861.875	804.5416666666666	848.0416666666666	830.4583333333334	778.7708333333334
Gm4924	28.515625	124.8125	6.0625	33.65625	65.6875	68.25	8.890625	5.84765625	50.75	100.0
Gm4926	30.375	10.0390625	83.125	21.0625	81.9375	74.6875	12.2421875	70.1875	14.6015625	12.4921875
Gm4943	16928.375	13991.0	15416.25	18245.0	15264.4375	13546.0625	16238.21875	15836.9375	16364.375	18144.53125
Gm4951	344.5	269.25	339.5	221.625	564.5	294.25	323.5	178.375	365.0	386.0
Gm4961	23.765625	16.4375	9.0078125	42.6875	17.703125	13.3125	16.421875	17.796875	39.40625	12.8046875
Gm4981	13.0546875	92.4375	18.765625	73.4375	9.78125	68.4375	21.140625	13.5234375	9.171875	25.265625
Gm4988	59.5	204.75	66.4375	128.875	155.375	13.4296875	194.0	181.625	92.5625	18.65625
Gm5065	3.6953125	12.640625	5.953125	3.796875	30.484375	96.5625	11.6484375	4.8359375	32.84375	46.375
Gm5082	4.49609375	76.6875	36.625	8.71875	10.65625	76.625	124.375	9.5703125	7.69921875	19.96875
Gm5083	244.375	249.0	211.25	181.375	275.75	352.25	31.078125	149.0	238.125	186.125
Gm5084	82.25	145.25	104.125	149.0	218.125	144.125	108.8125	260.75	165.375	169.375
Gm5085	183.0	248.25	112.5	139.625	235.375	214.75	196.25	91.125	240.25	169.25
Gm5089	16.546875	21.59375	139.375	27.859375	20.46875	95.75	117.5	100.9375	15.4453125	8.5546875
Gm5093	398.75	268.75	206.75	259.75	314.75	245.5	383.5	410.0	190.875	345.75
Gm5107	30.40625	28.1875	30.390625	13.0234375	31.296875	37.78125	72.375	74.6875	18.96875	106.75
Gm5112	288.75	187.125	152.875	187.875	130.75	173.875	188.0	96.5625	72.125	264.25
Gm5113	389.375	318.875	270.375	348.0	360.0	389.0	365.125	223.1875	293.75	283.6875
Gm5124	63.328125	193.65625	135.609375	188.28125	241.984375	246.359375	181.59375	282.5625	255.0	257.5625
Gm5126	85.0	99.125	188.25	259.0	140.5	308.75	241.75	205.375	107.8125	205.75
Gm5129	118.25	14.6640625	47.03125	9.046875	7.59765625	7.6640625	5.96484375	9.8515625	23.125	141.75
Gm5141	20.8125	116.25	52.625	7.69140625	22.90625	71.375	86.6875	10.0234375	32.40625	76.5625
Gm5142	310.5	280.75	243.375	193.0	255.0	172.0	97.9375	229.375	206.75	346.75
Gm5148	93.25	18.1875	8.8671875	41.78125	3.095703125	56.75	77.5625	114.1875	55.28125	12.4921875
Gm5219	136.5	11.8828125	53.0625	60.15625	23.078125	132.125	17.875	187.0	18.671875	65.5625
Gm527	291.5	197.375	297.75	198.375	54.28125	298.5	182.125	305.0	290.5	406.0
Gm5424	144.5	39.90625	65.5625	331.0	194.375	22.125	26.78125	150.125	177.0	26.4375
Gm5451	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
Gm5454	333.7838541666667	420.9856770833333	368.5	328.3567708333333	351.8307291666667	351.5729166666667	245.15625	276.8333333333333	330.9166666666667	335.625
Gm5463	19.21875	12.4375	10.9765625	66.9375	11.90625	50.4375	36.4375	33.96875	10.3984375	40.03125
Gm5471										
Gm5481	433.0	62.8125	121.4375	344.25	292.25	235.125	305.75	573.5	277.25	332.0
Gm5483	12.3046875	62.21875	170.75	66.1875	55.84375	64.5625	6.2421875	150.375	28.5625	24.4375
Gm5485	144.375	76.4375	17.421875	14.65625	21.4375	140.375	37.6875	33.53125	39.0625	32.9375
Gm550	235.625	223.25	88.4375	111.8125	273.5	219.25	120.3125	200.875	192.625	13.6328125
Gm5512	2458.0	1785.0	1949.0	2528.0	2152.0	2486.0	2572.0	2039.0	1794.0	2636.0
Gm5544	266.0	14.9375	113.0625	74.4375	24.09375	98.125	28.1875	5.64453125	138.625	113.75
Gm5547	113.0	57.84375	24.640625	194.125	11.6328125	134.125	23.234375	15.9453125	142.0	255.75
Gm5553	1272.0	1164.0	1645.0	1318.0	976.0	1066.0	1182.0	1103.0	1137.0	1158.0
Gm5576	3688.0	4404.0	4716.0	4144.0	4500.0	4532.0	3430.0	4064.0	5212.0	5032.0
Gm5593	90.6279296875	93.732421875	66.0517578125	31.05517578125	35.55859375	45.0166015625	14.8623046875	31.302734375	66.681640625	74.96875
Gm5600	238.75	405.75	267.75	183.125	575.5	228.0	122.0625	342.25	217.25	410.5
Gm5602	80.4375	21.046875	63.40625	81.375	59.28125	13.7265625	31.40625	101.75	19.75	162.0
Gm561	17360.0	17568.0	19744.0	20288.0	14440.0	14112.0	16928.0	16976.0	17904.0	16376.0
Gm5617	709.0	638.0	864.5	644.5	628.5	664.5	819.5	828.5	566.0	901.0
Gm5620	18416.0	19008.0	33472.0	19136.0	15392.0	17312.0	22384.0	17264.0	15288.0	17680.0
Gm5621										
Gm5637	1879.625	1415.078125	2550.8125	1828.40625	1286.140625	1974.5	1876.53125	1679.875	1678.46875	1608.03125
Gm568	136.125	196.75	125.1875	82.125	72.8125	157.375	49.53125	165.625	161.5	93.6875
Gm5785	659.5	553.5	673.0	646.0	728.0	812.0	629.0	622.5	575.0	772.0
Gm5802	748.5	285.75	572.5	711.0	834.0	753.5	580.0	830.0	537.0	811.5
Gm5817	1415.0	2256.0	1286.0	1043.0	1664.0	1276.0	1061.0	1245.0	1287.0	1524.0
Gm5848	31888.0	22672.0	25568.0	32288.0	25920.0	22608.0	26016.0	29216.0	31168.0	29200.0
Gm5868	158.375	76.5625	38.96875	95.6875	24.890625	3.54296875	71.75	5.10546875	9.2109375	52.4375
Gm5879	199.0	202.625	43.78125	148.5	230.75	221.75	52.5625	219.375	241.5	99.625
Gm5891	258.5	365.0	154.25	322.5	211.625	283.0	128.25	277.75	159.625	469.25
Gm5941	7.046875	81.0	6.9453125	9.328125	18.15625	23.03125	10.859375	17.234375	7.2578125	11.6796875
Gm5963										
Gm6086	11.5390625	22.078125	12.390625	12.65625	27.15625	7.97265625	14.359375	8.0625	24.546875	9.9765625
Gm614	98.5625	43.1875	38.1875	63.8125	235.625	13.9375	137.625	17.65625	14.3359375	27.71875
Gm6150	21.205078125	118.375	54.0546875	56.1484375	13.01171875	44.8671875	71.34375	107.46875	9.208984375	50.390625
Gm6158	2766.0	2534.3125	2642.28125	2940.25	2759.6796875	2804.9375	3053.875	2790.9375	3198.96875	2780.359375
Gm6211	156.875	39.8125	246.0	137.75	289.5	41.1875	281.0	96.4375	164.125	46.0
Gm6225	73.5625	133.375	44.03125	14.640625	35.59375	39.0	35.71875	55.53125	210.5	100.125
Gm6238	26132.4453125	23078.203125	27403.5	27598.453125	24420.91015625	21699.890625	26117.05859375	25201.0	24996.0625	28170.625
Gm6253	2352.0	2009.0	2474.0	2492.0	1619.0	1996.0	2372.0	2376.0	2402.0	1991.0
Gm626	175.0	176.625	17.0	110.9375	33.6875	70.625	20.65625	14.7421875	12.609375	59.34375
Gm6277	126.8125	223.875	275.75	68.3125	99.125	280.25	30.796875	19.015625	22.3125	47.875
Gm6297	178.625	380.5	217.5	322.0	350.25	270.0	156.875	298.5	270.5	119.8125
Gm6314	2250.0	1863.0	2438.0	1809.0	1113.0	1796.0	1963.0	1783.0	1778.0	1714.0
Gm6330	469.5	572.5	584.5	567.0	472.75	470.0	627.5	616.5	618.0	509.0
Gm6377	69.5	65.625	155.0	54.96875	151.625	13.453125	9.265625	21.015625	75.3125	38.9375
Gm6415	57248.0	48928.0	49632.0	59968.0	49344.0	47136.0	57440.0	50080.0	55904.0	56608.0
Gm6460	82.1875	10.328125	4.15625	4.74609375	10.78125	13.828125	21.90625	7.04296875	5.88671875	3.681640625
Gm6556	123.6875	189.625	41.25	86.19921875	147.73828125	121.171875	164.59375	115.65625	55.8203125	145.5
Gm6590	1.8671875	3.310546875	74.5	2.671875	2.517578125	31.234375	50.03125	75.9375	16.296875	38.46875
Gm6600	62.40625	44.09375	19.296875	8.25	10.5546875	66.75	4.890625	41.09375	10.15625	130.125
Gm6607	595.0	526.5	588.5	341.5	370.0	356.5	324.0	435.5	426.0	337.75
Gm6644	36325.333333333336	33365.333333333336	33786.666666666664	39658.666666666664	31557.333333333332	28197.333333333332	36005.333333333336	32928.0	32714.666666666668	37733.333333333336
Gm6658	227.125	252.625	287.75	171.375	296.25	228.625	207.0	262.25	225.5	256.5
Gm6682	395.2135416666667	562.4166666666666	408.5729166666667	530.6666666666666	425.5208333333333	441.796875	386.9869791666667	657.2083333333334	396.2291666666667	572.5260416666666
Gm6756	1100.0	896.5	2060.0	1625.0	287.5	447.75	1130.0	664.5	796.5	1139.0
Gm6787	371.125	361.25	314.8125	449.8125	370.625	338.125	246.3125	298.5625	283.75	418.375
Gm6792	23.5	47.1875	10.5	55.21875	20.0625	268.0	51.3125	412.0	104.875	290.5
Gm6793	9690.0	9479.0	9100.0	9778.0	9439.5	9885.25	8874.0	9812.0	10275.0	8845.5
Gm6812	84.8125	16.453125	138.125	10.53125	10.0390625	25.921875	12.25	36.78125	181.5	12.0625
Gm6917	8857.828125	9709.84375	8919.59375	9217.65625	9343.28125	8395.1875	8965.0	9156.640625	9186.15625	8273.640625
Gm6936	30.109375	38.34375	126.3125	35.78125	24.71875	132.875	99.5625	27.171875	28.21875	20.390625
Gm6988	59488.0	51456.0	inf	inf	53440.0	54624.0	inf	54944.0	60864.0	63552.0
Gm7008	614.0	488.75	328.5	504.75	519.5	718.0	597.5	381.5	620.0	578.0
Gm7020	2178.0	2412.0	2284.0	2572.0	2868.0	2092.0	2222.0	2448.0	2782.0	2382.0
Gm7040	15.72265625	144.125	39.390625	92.2587890625	96.6875	87.1875	25.349609375	125.265625	17.53515625	183.8486328125
Gm7056	15.6171875	13.421875	17.65625	28.8125	4.953125	90.75	15.8046875	61.34375	25.046875	6.89453125
Gm7111	146.125	205.875	140.75	205.375	293.75	116.25	85.4375	200.25	305.0	158.5
Gm7120	7268.0	5140.0	3652.0	4996.0	7116.0	9392.0	8164.0	5452.0	5568.0	4632.0
Gm715	173.625	122.3125	84.1875	13.3515625	121.5625	136.125	83.5	108.875	20.4375	136.0
Gm7173	130.125	103.5	71.25	3.353515625	100.0	9.296875	22.90625	101.9375	34.6875	12.25
Gm7285	46080.0	35616.0	46720.0	42720.0	38496.0	35296.0	41056.0	39616.0	45408.0	41056.0
Gm7301	5220.0	5076.0	5376.0	5372.0	5168.0	4504.0	4724.0	5020.0	5376.0	4780.0
Gm732	89.4375	163.375	2.2421875	95.0625	74.5625	149.375	148.75	144.75	14.3671875	106.375
Gm7325	134.0	65.8125	515.5	123.4375	22.078125	104.25	10.359375	11.953125	165.25	100.4375
Gm7334	1770.0	2108.0	1810.0	1718.0	1681.0	1433.0	1806.0	1678.0	1745.0	1604.0
Gm7367	2128.4609375	2256.27734375	2096.9296875	2167.6015625	2463.75	2268.2890625	1939.1875	2090.98046875	2190.9140625	2469.890625
Gm7420	95.5625	73.5	9.8515625	76.8125	12.2421875	88.0625	38.84375	74.3125	67.625	105.375
Gm7429	181.9375	239.6875	254.25	189.0703125	220.875	231.3125	208.53125	162.40625	246.75	257.4375
Gm7444	80.375	100.75	68.75	16.78125	10.8984375	139.125	17.828125	118.8125	196.0	29.75
Gm7544	18.734375	37.75	271.75	174.875	20.34375	315.75	245.75	246.0	138.875	31.984375
Gm7664	14648.0	12990.0	14104.0	14856.0	14120.0	12870.0	14170.0	12962.0	13874.0	12444.0
Gm7694	9.3046875	94.125	108.5	24.015625	14.40625	131.0	18.109375	108.625	36.03125	13.6875
Gm7788	488.5	1034.0	527.0	400.25	690.0	652.0	335.25	702.0	479.5	638.0
Gm7846	7732.0	6756.0	9160.0	8144.0	7256.0	8280.0	7984.0	8456.0	9056.0	7472.0
Gm7854	6.671875	6.11328125	14.421875	11.3359375	61.125	45.25	6.6953125	10.5859375	33.75	76.1875
Gm7931	12536.0	14848.0	13032.0	12360.0	12936.0	10496.0	11008.0	12376.0	11368.0	10672.0
Gm7967	341.0	277.75	75.9375	223.125	271.0	130.25	285.0	146.75	353.75	213.625
Gm7969	85.79166666666667	49.713541666666664	81.01041666666667	97.20833333333333	24.598958333333332	76.95833333333333	13.54296875	128.75	60.166666666666664	93.83333333333333
Gm8068	14.5625	4.8046875	7.2265625	15.2734375	21.609375	12.0625	23.609375	27.765625	17.765625	38.71875
Gm8069	12032.0	9112.0	11048.0	11448.0	8872.0	10160.0	12040.0	10136.0	10296.0	11616.0
Gm8096	264.5208333333333	184.20833333333334	488.2916666666667	231.92708333333334	117.8125	165.67708333333334	164.40104166666666	157.77083333333334	164.89583333333334	240.08333333333334
Gm8140	19.90625	69.0625	60.71875	101.3125	105.5	90.5625	110.3125	9.1640625	22.3125	127.6875
Gm8154	139.25	20.03125	11.296875	250.0	194.75	92.3125	144.375	20.953125	35.0	106.375
Gm8203	17010.0	16656.0	18444.0	18188.0	14960.0	15282.0	15656.0	13956.0	19176.0	16962.0
Gm8213	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
Gm8221	107.59375	154.421875	183.15625	179.5234375	77.1328125	187.875	104.05859375	114.875	92.484375	304.8984375
Gm8267	35.5	116.25	85.5625	55.28125	105.3125	163.0	17.0625	30.953125	104.5625	122.5625
Gm8273	573.0	588.5	664.5	592.0	694.5	572.5	579.5	393.0	784.5	749.0
Gm829	4.34765625	4.21875	13.484375	18.578125	34.4375	19.78125	6.3984375	7.8125	4.95703125	5.58203125
Gm8350	214.75	241.875	263.75	135.625	229.125	117.5	100.25	114.5	227.625	238.625
Gm8369	81.1875	117.125	81.75	57.625	59.40625	114.0625	109.6875	23.546875	4.59375	118.1875
Gm839	34.09375	98.0	13.5703125	37.46875	12.8359375	24.9375	52.0625	156.25	39.75	41.875
Gm8430	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
Gm8465	661.5	476.75	564.5	604.0	522.5	557.5	463.25	659.0	505.75	640.5
Gm8479	91.234375	104.0625	58.908203125	45.953125	83.31640625	31.5859375	19.32421875	141.484375	134.46875	131.125
Gm8539	1030.59375	805.90625	900.0625	1017.125	886.53125	953.09375	975.75	888.984375	926.09375	1048.4375
Gm8579	16.515625	54.59375	10.140625	5.43359375	9.9765625	17.453125	7.6875	61.78125	4.6640625	27.109375
Gm8615	2614.0	3126.0	3496.0	3228.0	3670.0	3306.0	3944.0	3860.0	3068.0	2696.0
Gm8618	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
Gm8709	76.8125	10.9609375	26.09375	22.484375	22.375	24.796875	6.07421875	31.046875	42.0	13.671875
Gm8801	878.75	828.0	1083.25	823.0	672.0	1543.0	802.0	1071.5	690.75	940.25
Gm884	18.125	14.0	90.875	97.5	38.46875	125.0	18.046875	27.453125	6.96875	16.75
Gm8842										
Gm8882	309.75	302.25	170.875	91.8125	259.5	178.75	128.0	152.5	205.25	239.0
Gm8894	23472.0	21840.0	33408.0	27584.0	26304.0	26704.0	30368.0	27328.0	25456.0	26208.0
Gm9	25.28125	109.0	10.9296875	15.09375	25.765625	80.5	185.5	133.25	265.25	219.75
Gm9054	24.359375	249.25	194.5	177.125	39.53125	201.25	75.0	27.828125	134.375	229.75
Gm9112	226.65625	324.8541666666667	201.76041666666666	201.0	252.10416666666666	258.6458333333333	117.01302083333333	209.19791666666666	172.27083333333334	250.42708333333334
Gm9182	600.0	515.0	662.5	769.0	811.5	423.75	668.0	644.0	670.0	684.5
Gm9222	808.5	882.3125	1001.75	843.0625	702.125	672.125	878.75	811.125	646.34375	970.5
Gm9234	49888.0	46688.0	61408.0	51968.0	42560.0	44160.0	52704.0	44512.0	51648.0	52544.0
Gm9385	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
Gm94	30.125	90.75	58.3125	20.296875	24.328125	117.875	15.71875	21.328125	105.5625	20.84375
Gm9484	554.0	461.5	318.75	627.5	564.0	620.5	462.25	370.25	499.5	375.5
Gm9558	134.25	141.25	154.75	159.0	69.1875	124.3125	158.375	142.125	50.4375	183.375
Gm9564	35.125	103.625	28.453125	28.25	27.5	31.8125	48.40625	10.2265625	86.0625	120.1875
Gm9648	29.171875	17.015625	37.125	37.8125	53.3125	22.3125	13.2734375	35.625	19.421875	25.140625
Gm9706	154.125	58.46875	101.75	27.125	86.25	65.6875	138.5	175.375	49.40625	38.28125
Gm9725	264.5	228.0	151.25	204.75	174.25	196.25	179.625	86.625	105.25	190.625
Gm9744	67.4375	30.453125	30.625	39.3125	59.0625	14.859375	26.265625	59.625	7.171875	207.875
Gm9748	9.6640625	14.7421875	10.3828125	13.65625	25.8125	48.0625	10.8203125	82.6875	97.0625	17.234375
Gm9757	99.6875	202.625	116.5625	20.359375	7.93359375	297.25	165.75	92.0625	124.3125	99.3125
Gm9769	18584.0	19328.0	21952.0	19416.0	20072.0	21288.0	21616.0	21816.0	20432.0	19872.0
Gm9776	111.25	57.9375	101.875	54.09375	132.75	166.625	94.6875	86.9375	144.25	93.625
Gm9777	49.5625	242.875	185.25	49.0	232.25	38.75	123.1875	313.0	92.5625	68.5625
Gm9779	33.09375	218.125	11.28125	11.9453125	163.125	64.25	110.4375	27.84375	48.6875	79.9375
Gm9789	14.5546875	13.6015625	42.3125	9.2578125	8.4453125	9.203125	86.25	9.3359375	15.5078125	107.25
Gm9796	323.25	563.5	361.75	319.25	486.25	364.25	310.75	504.25	507.5	642.0
Gm9798	155.25	289.75	54.09375	257.0	38.8125	309.75	245.0	244.75	196.125	298.25
Gm9799	149.125	251.375	260.0	245.75	227.375	241.625	193.75	272.25	203.625	220.375
Gm9802	11.3515625	170.125	20.375	160.25	9.1953125	153.0	102.4375	25.078125	23.84375	219.75
Gm9817	382.6875	290.5625	266.1041666666667	481.4166666666667	439.6458333333333	498.0416666666667	451.5833333333333	352.625	386.21875	487.5416666666667
Gm9828	216.0	498.0	219.25	132.0	141.0	289.75	253.875	247.5	322.25	56.65625
Gm9835	442.8125	705.75	639.625	415.5625	462.0	523.3125	387.5625	525.375	544.25	463.625
Gm9840	8952.66875	8258.925	8343.7	10037.5625	8836.975	8326.925	8506.75	7945.525	8583.95	8576.675
Gm9855	1598.0	1682.0	1573.3333333333333	1524.3333333333333	1603.6666666666667	1711.0	1640.6666666666667	1691.6666666666667	1939.3333333333333	1585.0
Gm9856	207.25	245.5	122.3125	163.75	212.125	163.0	151.625	238.125	98.5625	192.375
Gm9861	96.734375	201.75	147.98828125	71.78125	35.4140625	232.875	167.5	161.875	151.375	210.03125
Gm9866	31.21875	14.21875	88.0625	242.125	118.5	24.5625	14.3125	13.5390625	101.5625	203.875
Gm9870	88.9375	258.5	187.625	235.125	228.75	199.75	214.5	50.25	191.625	222.625
Gm9873	390.5	499.75	425.0	378.0	517.0	348.0	419.75	354.75	337.75	643.5
Gm9878	195.25	97.6875	202.125	56.5	138.5	166.625	149.625	30.765625	138.625	115.25
Gm9885	201.375	53.8125	224.625	250.0	245.75	297.75	151.0	232.625	139.125	249.625
Gm9895	1809.0	1431.0	1555.0	1853.0	1403.0	1539.0	1367.0	1642.0	1559.0	1742.0
Gm9898	212.625	168.625	138.5	104.625	41.25	221.5	17.375	168.75	193.25	213.875
Gm9899	38.3125	217.125	71.75	62.625	105.375	23.578125	336.0	91.375	171.5	36.5625
Gm9905	327.0	252.625	344.75	335.25	224.75	247.375	374.0	225.0	247.125	350.0
Gm9918	79.3125	34.65625	3.5859375	14.0234375	14.6953125	11.1171875	101.5625	17.203125	54.78125	6.58203125
Gm9919	147.375	188.0	12.25	169.0	128.125	199.625	235.25	270.75	57.5	16.5625
Gm9925	10.25	30.640625	26.734375	20.15625	22.71875	22.78125	16.140625	199.0	13.96875	27.015625
Gm9930	24.296875	22.203125	60.5625	32.0625	9.78125	15.4375	59.75	25.53125	48.09375	4.85546875
Gm9933	105.625	155.625	28.875	43.34375	176.75	146.375	14.4765625	100.8125	38.09375	38.09375
Gm9946	442.5	467.25	464.0	558.5	480.25	489.75	485.5	303.0	437.5	326.75
Gm9947	102.6875	216.625	106.875	156.0	78.375	43.9375	204.5	169.0	120.75	19.25
Gm9954	9.171875	6.1015625	20.828125	5.10546875	10.9453125	6.93359375	6.546875	55.75	9.3984375	10.7578125
Gm9958	455.25	436.75	338.5	257.0	512.5	261.5	353.75	265.0	374.25	438.75
Gm996	55.19921875	76.44140625	117.5615234375	96.09375	106.5263671875	100.8515625	93.625	168.296875	172.6953125	172.93359375
Gm9999	136.0625	124.4375	45.09375	91.5625	99.71875	142.75	41.3671875	128.0625	115.4375	101.046875
Gmcl1	247.79166666666666	314.09375	236.25	263.3020833333333	260.34375	232.66145833333334	256.2760416666667	278.7604166666667	279.7552083333333	326.625
Gmds	212.40625	217.984375	237.5625	247.375	248.84375	294.4375	327.6328125	218.25	280.9375	175.875
Gmeb1	360.8645833333333	364.1875	341.3111979166667	346.1458333333333	480.0416666666667	403.4739583333333	420.5	376.1875	308.0052083333333	436.6927083333333
Gmeb2	423.234375	511.4375	445.140625	380.109375	289.875	535.5	581.1875	449.625	333.7421875	467.49609375
Gmfb	1791.9859375	1694.18515625	2317.4640625	1708.75	1796.071875	1517.4625	1618.8	1678.625	1835.290625	1617.5
Gmip	121.125	361.5	231.0	64.0	70.875	299.5	274.0	183.5	367.5	196.625
Gml	7.06640625	12.390625	12.5546875	11.0390625	28.5	11.6015625	10.1328125	24.125	7.04296875	33.03125
Gmnn	3026.0	2690.0	2584.0	2926.0	2418.0	3312.0	3124.0	2862.0	2474.0	2912.0
Gmppa	2162.11875	2147.5	1971.2375	2243.95	2436.4	2322.0625	1878.7	2169.8	2199.425	2126.7125
Gmppb	603.0	569.5	488.75	449.75	188.125	353.5	488.25	659.5	492.75	467.25
Gmpr	17552.0	17152.0	16096.0	19008.0	21472.0	17920.0	19696.0	19872.0	17552.0	21712.0
Gmpr2	642.0	679.75	871.25	686.5	698.75	619.5	678.5	539.75	609.5	707.25
Gmps	2272.0	2205.6666666666665	1870.6666666666667	2169.3333333333335	1807.6666666666667	2155.3333333333335	2157.6666666666665	1950.6666666666667	2085.0	2147.6666666666665
Gna11	3557.0	3665.0	3978.0	3413.0	3965.0	3599.0	3793.0	3720.0	3917.0	3923.0
Gna12	361.3828125	356.415625	368.915625	369.25	407.0875	376.959375	404.4375	395.953125	312.0328125	339.53125
Gna13	2067.4285714285716	1986.2142857142858	2076.5	1842.25	2044.7142857142858	2239.535714285714	1996.142857142857	2344.25	2037.5	1972.6785714285713
Gna14	154.05208333333334	207.16666666666666	222.85416666666666	229.83333333333334	139.96875	204.625	201.64583333333334	213.58333333333334	141.95833333333334	301.875
Gna15	260.0	77.75	182.375	222.75	104.75	177.625	289.0	96.0625	294.0	253.25
Gnai1	1701.5416666666667	1745.9166666666667	4672.833333333333	2001.75	1174.0416666666667	1042.3333333333333	1610.8333333333333	1155.4583333333333	1546.5833333333333	1711.4166666666667
Gnai2	5475.0	5974.0	6376.0	5195.0	5027.0	5927.0	5033.0	5136.0	5171.0	5475.0
Gnai3	2061.0	2289.5	2286.25	1982.0	1787.75	1725.25	1889.25	1957.5	2080.5	1810.0
Gnal	148.10416666666666	155.46875	151.40625	96.203125	198.74479166666666	124.69791666666667	82.3828125	135.734375	112.94270833333333	187.14583333333334
Gnao1	179.86979166666666	290.9427083333333	241.70833333333334	207.71875	261.5052083333333	198.0625	241.72395833333334	231.25	224.69791666666666	290.46875
Gnaq	1138.767857142857	1147.4375	1129.419642857143	1010.1651785714286	945.0089285714286	1048.0	910.5982142857143	1052.7589285714287	1157.455357142857	1021.7142857142857
Gnas	11385.021875	11861.24140625	12040.340625	10899.471875		12093.375	12816.25625	11994.284375	12485.0390625	12578.2265625
Gnat1	131.625	12.0	5.703125	4.11328125	38.6875	38.28125	10.59375	25.015625	15.0078125	17.40625
Gnat2	255.625	385.25	258.0	272.0	272.75	260.5	349.75	159.25	243.125	199.75
Gnaz	26.171875	35.3359375	89.59375	145.9375	69.671875	121.34375	71.265625	94.78125	106.6875	90.4296875
Gnb1	1867.25390625	1849.2135416666667	2190.0299479166665	1870.3125	1385.7916666666667	1985.5	1813.0833333333333	1862.5833333333333	1727.3333333333333	1744.1875
Gnb1l	346.25	305.5	265.75	255.0	272.25	273.25	327.75	377.5	321.0	238.125
Gnb2	5320.0	6044.0	5752.0	4516.0	6100.0	5696.0	5032.0	5940.0	5996.0	4840.0
Gnb3	308.75	139.625	175.125	115.625	177.25	193.5	37.625	165.375	206.5	276.75
Gnb4	591.9375	824.875	811.0	711.9583333333334	560.4583333333334	681.9583333333334	610.6875	681.25	665.5208333333334	576.1875
Gnb5	966.109375	1072.671875	1000.96875	1033.78125	1119.90625	1119.0625	1080.59375	1150.5625	962.75	1103.4375
Gne	544.5	628.5	639.0	645.75	627.75	622.75	511.375	657.5	720.5	568.5
Gng10	3900.0	4600.0	4296.0	3834.0	3238.0	3456.0	4448.0	3764.0	4014.0	3316.0
Gng11	9040.0	9456.0	10736.0	8448.0	8176.0	6848.0	8816.0	8624.0	8376.0	9656.0
Gng12	1637.5	1373.5	1506.0	1545.5	1481.5	1327.0	1539.0	1337.5	1429.0	1357.5
Gng13	90.296875	157.140625	148.9375	140.390625	98.1328125	273.96875	237.25	82.171875	206.640625	214.8125
