gene_symbol	GSM1077116	GSM1077117	GSM1077110	GSM1077111	GSM1077115	GSM1077118	GSM1077119	GSM1077112	GSM1077114	GSM1077113
NMI	7.05859375	6.328125	6.734375	6.9296875	6.359375	6.8984375	6.6640625	7.18359375	6.12109375	6.75
NMNAT1	6.0546875	5.85546875	6.2265625	6.34375	6.140625	6.05859375	6.140625	6.31640625	6.078125	5.9453125
NMNAT2	7.328125	7.73046875	7.671875	7.234375	7.1953125	7.515625	8.15625	6.62109375	8.3515625	6.86328125
NMNAT3	6.234375	6.06640625	6.22265625	6.05078125	6.13671875	5.9375	6.28125	5.88671875	6.5625	5.8359375
NMRAL1	7.75	7.734375	7.9296875	8.0625	7.9453125	8.1015625	7.84375	8.046875	7.81640625	7.9453125
NMRK1	6.61328125	4.99609375	6.25390625	6.26171875	4.703125	5.77734375	7.04296875	6.42578125	6.20703125	6.203125
NMRK2	6.0234375	6.296875	6.09375	6.2109375	6.02734375	6.37109375	6.0234375	6.2734375	6.46875	6.34375
NMS	4.88671875	4.96484375	4.83984375	4.80859375	5.00390625	4.97265625	5.046875	4.64453125	4.73828125	5.76171875
NMT1	9.0	9.0	9.1171875	8.7734375	9.109375	8.8671875	9.0078125	8.6875	8.8515625	8.484375
NMT2	7.55859375	7.5546875	7.46875	7.72265625	7.3203125	7.5234375	7.1328125	8.0703125	7.18359375	6.81640625
NMU	2.783203125	2.58203125	2.552734375	2.970703125	2.90234375	2.79296875	2.537109375	2.498046875	2.869140625	2.890625
NMUR1	5.75390625	5.81640625	5.83984375	5.84375	5.671875	6.0234375	5.48046875	5.72265625	5.8359375	5.921875
NMUR2	4.0546875	4.1796875	4.24609375	4.37890625	4.546875	4.76953125	4.171875	4.48828125	4.58203125	4.87890625
NNAT	5.48828125	5.25	5.359375	5.64453125	5.34765625	5.69921875	5.3828125	4.71484375	5.5	6.12109375
NNMT	7.47265625	6.546875	7.58203125	8.234375	7.01953125	8.046875	8.0546875	8.3203125	8.484375	7.609375
NNT	8.8359375	8.9296875	9.296875	9.2421875	7.69921875	9.1015625	9.1953125	9.5390625	9.6640625	8.4765625
NOA1	7.98828125	7.671875	7.77734375	8.15625	8.1875	8.1640625	7.99609375	7.92578125	7.7109375	7.85546875
NOB1	8.0390625	7.80078125	7.8984375	8.1640625	8.1328125	8.421875	8.5390625	7.734375	7.34375	8.0234375
NOBOX	4.9609375	5.26171875	4.8125	5.015625	5.12890625	5.0703125	5.15234375	4.6953125	5.10546875	5.3125
NOC2L	8.8671875	8.78125	9.0703125	8.453125	8.6171875	9.0546875	9.0078125	8.3203125	8.6953125	8.71875
NOC2LP2	6.40234375	6.7265625	6.41796875	6.38671875	6.109375	6.16796875	6.33203125	6.4921875	6.19921875	6.56640625
NOC3L	7.26953125	6.7421875	7.16015625	6.66015625	6.09375	6.87890625	7.21875	6.72265625	6.5390625	6.01953125
NOC4L	7.17578125	7.19140625	7.453125	7.1015625	6.90625	7.3515625	7.171875	6.91796875	6.9609375	7.4921875
NOCT	7.7109375	8.078125	7.75	7.61328125	7.15234375	7.93359375	7.8515625	7.5390625	7.8046875	7.69921875
NOD1	5.1328125	5.17578125	4.9296875	5.3515625	5.234375	4.93359375	5.1953125	5.265625	5.32421875	5.1015625
NOD2	4.640625	5.1328125	4.6640625	4.72265625	5.1015625	4.5078125	4.5859375	4.80078125	4.90234375	5.44921875
NODAL	4.0625	4.45703125	3.759765625	4.1484375	3.4296875	3.888671875	3.67578125	3.9609375	3.857421875	4.69140625
NOG	5.00390625	5.1796875	5.00390625	5.1796875	5.33203125	5.0	4.76953125	5.27734375	5.3125	5.79296875
NOL10	7.875	7.921875	7.9453125	7.57421875	7.78515625	7.74609375	8.0390625	7.37109375	7.53125	7.87890625
NOL11	7.2421875	6.5625	7.2421875	6.9609375	6.8203125	7.01171875	7.421875	6.8828125	6.9375	6.54296875
NOL12	7.015625	7.2109375	7.0859375	6.890625	7.44140625	7.203125	7.13671875	7.07421875	6.58984375	7.02734375
NOL3	7.9296875	7.703125	7.8515625	7.90234375	7.87109375	8.0078125	7.87109375	7.90234375	7.8046875	8.1875
NOL4	7.921875	8.25	8.9375	8.0703125	8.15625	8.0390625	8.9765625	7.57421875	9.09375	7.33203125
NOL4L	6.08984375	6.2890625	6.109375	6.28125	6.25390625	6.17578125	6.47265625	6.2421875	6.19140625	5.9921875
NOL6	7.55859375	8.1484375	8.015625	7.29296875	7.50390625	7.89453125	7.72265625	6.98828125	7.48046875	7.01953125
NOL7	8.4296875	8.40625	8.625	8.265625	8.1640625	8.40625	8.5234375	8.015625	8.2109375	7.93359375
NOL8	7.1796875	7.28125	7.69921875	7.15625	6.55078125	7.28515625	7.41015625	6.97265625	6.8828125	6.953125
NOL9	7.85546875	7.953125	7.66015625	7.3671875	7.23046875	7.7421875	7.95703125	7.41796875	7.58203125	6.9609375
NOLC1	8.5234375	9.0390625	8.6640625	8.3828125	8.375	8.5625	8.546875	8.0	8.0625	7.83984375
NOM1	7.62109375	7.640625	7.08203125	7.0390625	6.91796875	7.34375	7.4765625	7.4921875	6.875	7.23046875
NONO	10.2890625	10.4609375	10.328125	10.6640625	10.234375	10.28125	10.2734375	10.4609375	10.3046875	9.984375
NOP10	9.359375	9.171875	9.3359375	9.140625	9.1796875	9.015625	9.3203125	8.9765625	8.953125	9.1328125
NOP14	8.375	8.6640625	8.3515625	8.0546875	8.53125	8.6953125	8.4921875	8.1328125	7.890625	8.328125
NOP16	7.64453125	7.47265625	7.2734375	7.22265625	7.18359375	7.4375	7.41796875	6.984375	7.21875	7.3046875
NOP2	8.125	8.25	8.2578125	7.45703125	7.7421875	8.15625	8.015625	7.64453125	7.7421875	7.6953125
NOP58	9.2421875	9.53125	9.28125	9.1171875	8.7734375	9.3671875	9.3671875	8.9921875	8.7421875	9.1171875
NOP9	7.16015625	7.56640625	7.46484375	6.9375	6.796875	7.4375	7.56640625	6.9609375	7.08984375	7.29296875
NOS1	4.62109375	4.8828125	4.7890625	4.76953125	4.62109375	4.93359375	4.39453125	4.7734375	4.68359375	5.44921875
NOS1AP	6.2890625	6.30859375	6.06640625	6.32421875	6.3046875	6.44140625	6.01953125	6.35546875	6.3203125	6.68359375
NOS2	4.83203125	5.17578125	4.87890625	5.0859375	5.265625	5.15234375	4.9921875	4.8671875	4.8515625	5.203125
NOS3	5.6796875	5.5390625	5.7265625	5.84375	5.89453125	5.90234375	5.87109375	5.67578125	5.6875	6.09375
NOSIP	7.61328125	7.2578125	7.37890625	7.625	7.265625	7.37109375	7.265625	7.515625	7.45703125	7.7734375
NOSTRIN	4.98046875	5.0703125	5.68359375	5.55859375	4.9296875	5.546875	5.3203125	5.32421875	4.4921875	5.6171875
NOTCH1	6.62890625	6.625	6.4765625	6.41796875	5.98828125	6.640625	6.83984375	6.5703125	6.828125	6.22265625
NOTCH2	8.3203125	8.3828125	7.80078125	8.40625	7.9609375	8.7734375	8.5859375	8.78125	8.03125	7.66796875
NOTCH3	7.67578125	7.484375	7.11328125	7.9140625	7.15234375	7.65234375	7.73046875	7.828125	8.3125	7.4375
NOTCH4	6.84375	6.62109375	6.52734375	6.57421875	6.37890625	6.6015625	6.5703125	6.51171875	6.6171875	6.71875
NOTUM	5.72265625	6.0078125	5.578125	5.91015625	5.71484375	5.84375	5.57421875	5.6328125	5.9453125	6.68359375
NOV	6.921875	6.9375	6.8515625	6.82421875	6.19140625	6.55859375	6.0	6.984375	6.12890625	6.71875
NOVA1	5.26171875	5.94921875	5.640625	5.42578125	5.74609375	5.4296875	5.96875	5.16796875	6.1640625	5.21875
NOVA2	6.90625	6.99609375	6.7421875	7.03125	6.7265625	7.1015625	6.76953125	6.734375	7.0078125	7.51953125
NOX1	3.2578125	3.28515625	3.15234375	3.248046875	3.501953125	3.275390625	3.30859375	3.306640625	3.666015625	3.974609375
NOX3	3.59375	4.12109375	3.576171875	3.8984375	3.80078125	3.87109375	4.015625	3.705078125	4.31640625	3.923828125
NOX4	4.62890625	4.2734375	4.32421875	5.2421875	5.0234375	4.0078125	4.4375	4.21875	4.75	4.6796875
NOXA1	7.265625	6.9453125	7.03125	7.3046875	7.234375	7.2421875	6.8125	7.2890625	7.29296875	8.09375
NOXO1	6.06640625	5.98828125	6.0625	6.2109375	6.31640625	6.19140625	5.6640625	5.9765625	6.15234375	6.69921875
NOXRED1	4.22265625	4.0234375	4.58984375	4.21875	4.27734375	4.34375	4.28125	4.8828125	4.58203125	4.1796875
NPAP1	5.91796875	5.9453125	5.76171875	5.953125	6.046875	6.03515625	5.4140625	5.72265625	5.9921875	6.38671875
NPAS1	5.85546875	6.06640625	5.90625	5.91796875	5.69140625	5.9140625	5.53125	5.75	5.921875	6.4375
NPAS2	8.234375	8.5	8.1328125	7.98828125	8.21875	8.515625	8.125	8.46875	8.1171875	7.96484375
NPAS3	5.51171875	5.40625	5.671875	5.39453125	5.7265625	5.359375	5.70703125	5.21484375	5.63671875	5.3046875
NPAS4	5.1171875	5.29296875	4.8359375	4.62109375	6.07421875	4.609375	5.05859375	4.2109375	5.24609375	5.359375
NPAT	6.9140625	7.21484375	7.1640625	6.8203125	7.40625	7.00390625	7.25	6.99609375	7.02734375	6.1953125
NPBWR1	4.9453125	4.62109375	5.0078125	5.07421875	5.01171875	5.15625	4.546875	4.76171875	5.08203125	5.69140625
NPBWR2	4.78125	4.87109375	4.48046875	4.87890625	5.0	4.78515625	4.7265625	4.6640625	4.75390625	5.38671875
NPC1	8.9375	8.8203125	8.4296875	8.2265625	8.4453125	8.7109375	8.8515625	8.2109375	8.453125	7.55078125
NPC1L1	6.41796875	6.953125	6.89453125	6.5390625	6.2265625	6.0390625	7.12109375	6.24609375	7.07421875	6.21875
NPC2	10.625	9.5234375	10.6796875	10.7578125	10.9375	10.34375	10.6484375	10.8828125	11.171875	10.1484375
NPDC1	8.125	8.078125	8.125	8.609375	8.46875	8.203125	8.6953125	8.3046875	9.15625	8.578125
NPEPPS	9.6328125	9.7734375	9.6953125	9.4921875	8.6328125	9.6640625	9.765625	9.5	9.484375	9.078125
NPFF	4.703125	5.01953125	4.8671875	5.0703125	4.9453125	4.7421875	5.19140625	5.6640625	4.7578125	5.015625
NPFFR1	5.8125	6.140625	5.98828125	6.41015625	6.26953125	6.01171875	5.55859375	5.984375	5.97265625	6.77734375
NPFFR2	4.546875	3.677734375	3.4609375	3.484375	3.384765625	3.19140625	3.3828125	3.296875	3.57421875	3.92578125
NPHP1	5.2578125	5.3671875	5.22265625	5.11328125	5.57421875	5.15625	5.33984375	5.2421875	5.21484375	4.91015625
NPHP3-ACAD11	6.359375	6.595703125	6.361328125	6.44140625	6.462890625	6.619140625	6.9375	6.794921875	6.625	6.041015625
NPHP4	5.9140625	5.96484375	6.01171875	5.99609375	5.76171875	5.99609375	6.02734375	5.7890625	6.16796875	6.1640625
NPHS1	4.90625	5.19921875	4.94140625	5.33984375	5.20703125	5.34765625	5.7421875	5.70703125	5.41015625	5.53515625
NPHS2	3.52734375	3.669921875	3.48828125	3.65625	3.49609375	3.70703125	3.18359375	3.498046875	3.22265625	3.666015625
NPL	4.84765625	4.6796875	5.10546875	4.76953125	4.09765625	4.98046875	5.04296875	4.921875	5.296875	4.72265625
NPLOC4	9.4375	9.9296875	9.5234375	9.6171875	10.0859375	9.8359375	9.7421875	9.5078125	9.546875	9.3828125
NPM1	4.6484375	4.796875	4.79296875	4.58203125	5.02734375	4.59375	5.03515625	4.54296875	4.71875	4.88671875
NPM2	7.265625	7.3203125	7.3828125	7.234375	7.1796875	7.34375	7.1640625	7.0234375	7.4296875	7.2109375
NPM3	7.28125	7.14453125	7.30859375	7.01953125	6.625	7.11328125	7.04296875	6.875	7.16015625	7.4140625
NPNT	9.03125	8.5078125	8.6328125	8.6484375	7.72265625	8.90625	8.7734375	9.09375	9.1328125	8.2578125
NPPA	4.60546875	4.3515625	4.52734375	4.7265625	4.28515625	4.640625	4.48046875	4.83984375	4.8046875	5.26171875
NPPB	5.44921875	5.30859375	5.65234375	6.2109375	5.7421875	5.60546875	4.9921875	5.734375	5.6953125	6.421875
NPPC	7.65625	7.62109375	7.44140625	7.71875	7.7265625	7.79296875	7.29296875	7.42578125	7.69140625	8.3046875
NPR1	5.16015625	5.3984375	5.0390625	5.32421875	4.9375	5.71875	5.22265625	4.890625	5.4296875	5.2578125
NPR2	5.5703125	6.39453125	6.17578125	5.69921875	6.2890625	5.93359375	6.578125	5.80859375	5.82421875	5.30078125
NPR3	4.64453125	4.34375	4.3046875	4.484375	4.625	4.5078125	4.5703125	4.4140625	4.3046875	4.71875
NPRL2	6.73046875	6.40234375	6.7421875	6.9375	6.56640625	6.77734375	6.85546875	6.78515625	6.7578125	6.9296875
NPRL3	7.73828125	7.9296875	7.84765625	7.546875	7.38671875	8.15625	8.015625	7.49609375	7.671875	7.51171875
NPSR1	4.3046875	4.84765625	4.58984375	4.7578125	4.4453125	4.55859375	3.982421875	4.31640625	4.484375	4.9765625
NPSR1-AS1	3.734375	3.9765625	3.658203125	3.658203125	3.87890625	3.8671875	3.8046875	3.595703125	4.06640625	3.943359375
NPTN	9.453125	9.46875	9.3359375	9.3671875	8.7890625	9.3984375	9.5703125	9.09375	9.9296875	8.8671875
NPTX1	5.984375	6.1015625	5.765625	6.08203125	6.02734375	6.16015625	5.76953125	5.609375	6.12890625	6.5234375
NPTX2	10.109375	10.796875	11.2578125	10.578125	9.0859375	10.78125	11.15625	10.2578125	11.3203125	9.71875
NPTXR	6.875	7.25	6.859375	6.77734375	7.14453125	6.9375	7.09765625	7.0546875	7.25390625	7.5078125
NPVF	3.27734375	3.35546875	3.423828125	3.5234375	3.568359375	3.638671875	3.423828125	3.36328125	3.373046875	3.794921875
NPW	6.90625	6.890625	6.7578125	6.98046875	6.90625	6.96484375	6.2265625	6.4765625	6.77734375	7.4296875
NPY	6.3515625	8.53125	7.48046875	7.078125	7.05078125	7.609375	6.63671875	6.7890625	7.09765625	7.49609375
NPY1R	4.5546875	3.71484375	3.7890625	4.94140625	3.958984375	3.998046875	3.814453125	6.15234375	4.0703125	4.296875
NPY2R	4.3046875	4.59375	4.58203125	4.234375	3.943359375	4.2109375	4.17578125	4.0546875	4.24609375	4.56640625
NPY5R	2.384765625	3.02734375	2.892578125	3.234375	3.08203125	2.767578125	2.73046875	3.37109375	3.009765625	2.78515625
NPY6R	4.03125	4.69140625	4.1640625	4.33984375	4.296875	4.03125	4.0546875	3.826171875	4.0546875	4.41015625
NQO1	9.9375	8.2578125	9.65625	9.703125	7.703125	9.25	9.6015625	9.1953125	9.0625	9.0234375
NQO2	7.8515625	6.875	6.96484375	7.4296875	7.4296875	7.0390625	7.859375	7.2109375	7.21484375	7.23046875
NR0B1	7.46484375	7.41015625	8.28125	6.6484375	7.27734375	7.17578125	7.8828125	6.00390625	8.2578125	6.20703125
NR0B2	6.6328125	5.98046875	7.09765625	7.26953125	6.62109375	6.9140625	6.62890625	7.6171875	6.28515625	6.98046875
NR1D1	7.171875	8.65625	7.078125	7.0234375	8.0703125	7.60546875	7.13671875	7.04296875	6.83984375	7.29296875
NR1D2	7.890625	8.6796875	8.25	7.98046875	8.984375	7.94921875	8.0546875	7.8828125	7.90625	7.41796875
NR1H2	8.359375	7.80859375	8.234375	8.125	8.203125	8.1875	8.34375	8.1328125	7.734375	8.1484375
NR1H3	6.21484375	5.77734375	6.4453125	6.5234375	6.20703125	6.5234375	6.47265625	6.69921875	6.29296875	6.578125
NR1H4	3.771484375	3.9140625	4.69921875	4.87109375	3.3984375	4.1875	3.80859375	6.15234375	4.18359375	4.078125
NR1I2	3.962890625	3.947265625	3.9609375	4.26953125	4.140625	3.98828125	4.09375	4.1875	4.17578125	4.50390625
NR1I3	3.853515625	4.0078125	3.931640625	4.2578125	3.7890625	4.16015625	3.79296875	3.86328125	4.3515625	4.39453125
NR2C1	6.28125	6.609375	6.18359375	6.08984375	5.96484375	6.01953125	6.2734375	6.50390625	5.921875	5.80078125
NR2C2	7.5234375	7.890625	7.64453125	7.3359375	7.90234375	7.5625	7.6328125	7.5	7.67578125	7.109375
NR2C2AP	7.1796875	7.07421875	7.1640625	7.13671875	6.80859375	7.0546875	7.12109375	6.7265625	6.5625	6.7578125
NR2E1	4.140625	4.55078125	4.24609375	4.515625	4.33984375	4.04296875	3.966796875	3.9765625	4.515625	4.2734375
NR2E3	5.21484375	5.203125	5.5078125	5.3671875	5.05859375	5.40625	4.60546875	5.34375	5.08984375	5.6875
NR2F1	6.515625	6.390625	6.37890625	6.609375	6.953125	6.75390625	6.7109375	6.1796875	6.41796875	7.109375
NR2F2	8.0625	7.63671875	7.82421875	7.8125	7.6015625	7.921875	7.828125	7.76171875	7.86328125	8.046875
NR2F6	8.34375	8.140625	8.296875	8.46875	8.1640625	8.40625	8.09375	8.28125	8.21875	8.578125
NR3C1	8.671875	8.7109375	9.0234375	8.6484375	8.9765625	8.7109375	9.2109375	8.3671875	8.8828125	8.2109375
NR3C2	6.86328125	7.078125	7.00390625	6.703125	7.12890625	6.93359375	7.2890625	6.9296875	7.09375	6.5546875
NR4A1	7.734375	8.71875	7.55859375	7.2578125	8.796875	8.046875	7.93359375	7.1953125	7.4140625	7.390625
NR4A2	6.54296875	7.16015625	6.765625	5.7734375	7.8359375	6.5234375	7.23046875	6.125	6.2421875	6.046875
NR4A3	5.93359375	6.1328125	5.6640625	5.6015625	6.1484375	5.92578125	5.84375	5.265625	5.81640625	5.72265625
NR5A1	5.6015625	5.37109375	5.453125	5.5703125	5.25390625	5.41796875	4.91015625	5.24609375	5.4296875	5.15625
NR5A2	8.7109375	8.1171875	8.859375	9.875	8.1328125	9.5078125	8.5546875	10.3359375	7.66796875	9.6015625
NR6A1	4.8828125	5.24609375	4.6484375	5.29296875	4.734375	5.16796875	4.94140625	5.40234375	5.04296875	5.43359375
NRAP	4.6953125	4.5390625	4.7109375	4.7109375	4.55078125	4.5859375	4.609375	4.828125	4.7578125	5.25
NRARP	6.359375	6.45703125	6.375	6.86328125	6.109375	6.6953125	6.3671875	6.73828125	6.37890625	6.98046875
NRAS	9.8203125	9.796875	9.765625	9.7890625	10.03125	9.6640625	9.5546875	9.859375	9.3046875	9.609375
NRBF2	7.00390625	6.42578125	6.6640625	6.73828125	6.94921875	6.36328125	6.796875	7.1328125	6.734375	6.84765625
NRBP1	8.921875	8.515625	8.734375	8.7421875	9.0625	8.75	8.8046875	8.7265625	8.53125	8.703125
NRBP2	6.2421875	6.46875	6.0625	6.73828125	6.79296875	6.78125	6.328125	7.09765625	6.671875	7.42578125
NRCAM	7.30078125	7.99609375	7.63671875	7.73828125	7.44140625	7.94140625	8.140625	7.18359375	8.484375	6.87890625
NRDC	9.40625	9.75	9.5234375	9.296875	9.5234375	9.671875	9.9140625	9.1875	9.453125	9.125
NRDE2	6.15625	6.4296875	6.1640625	6.203125	5.7734375	6.38671875	6.703125	5.953125	6.10546875	5.9453125
NREP	7.765625	6.96484375	6.81640625	7.515625	6.55859375	7.62890625	7.86328125	7.35546875	7.7734375	6.89453125
NRF1	6.421875	6.328125	6.60546875	6.35546875	6.8203125	6.48828125	6.48046875	6.2890625	6.41015625	6.2734375
NRG1	4.34765625	4.69921875	4.75	4.76171875	4.65234375	4.67578125	5.0078125	4.37890625	4.6171875	4.89453125
NRG2	6.6328125	6.91015625	6.59765625	6.78125	6.875	6.94140625	6.59765625	6.6015625	6.80078125	7.2109375
NRG3	4.48828125	4.95703125	4.484375	4.86328125	4.82421875	5.0703125	4.859375	4.58984375	5.07421875	4.8828125
NRG4	4.79296875	4.55078125	4.51171875	6.31640625	4.734375	6.04296875	4.75390625	7.03515625	3.94921875	5.859375
NRGN	6.59765625	6.296875	6.28125	6.86328125	6.5859375	6.3125	6.3671875	6.5859375	6.71875	7.0
NRIP1	8.2421875	9.0078125	8.3359375	8.1953125	8.3671875	8.625	8.6640625	8.21875	7.87109375	7.859375
NRIP2	5.08203125	5.50390625	4.625	5.375	5.39453125	5.1328125	5.15234375	5.26171875	5.64453125	5.453125
NRIP3	5.21875	5.78125	4.81640625	5.10546875	5.92578125	5.26171875	5.83203125	4.9140625	5.49609375	5.53125
NRK	3.18359375	3.10546875	3.35546875	3.029296875	3.044921875	3.408203125	2.990234375	3.232421875	3.01953125	3.109375
NRL	6.03125	5.65234375	6.1484375	6.0859375	6.890625	6.15625	6.16015625	6.234375	6.43359375	7.00390625
NRM	3.02734375	2.25	2.5234375	2.228515625	2.509765625	2.078125	2.51953125	2.220703125	2.595703125	3.427734375
NRN1	5.0859375	4.96484375	5.09765625	4.69140625	5.1640625	5.10546875	5.328125	4.77734375	4.484375	4.703125
NRN1L	6.22265625	6.0	6.0859375	6.35546875	5.8828125	6.19921875	5.8359375	5.9375	6.2421875	6.859375
NRP1	8.890625	8.53125	8.546875	8.671875	8.2421875	8.765625	9.1171875	9.140625	8.8984375	8.0703125
NRP2	7.546875	7.9609375	6.9609375	6.96484375	7.84765625	7.48828125	8.109375	6.7265625	7.07421875	6.2421875
NRROS	5.9375	6.39453125	5.4453125	6.16796875	6.140625	6.17578125	6.11328125	5.875	5.765625	6.3203125
NRSN1	6.12890625	6.26171875	6.2109375	6.36328125	5.71484375	5.8984375	6.6328125	5.26953125	6.55859375	6.12890625
NRSN2	7.3203125	7.13671875	7.390625	7.4140625	8.1015625	7.3984375	7.875	6.87109375	7.75	6.78515625
NRTN	7.08203125	7.15625	6.98046875	7.48046875	7.33203125	7.2265625	6.9296875	7.2890625	7.21484375	7.80078125
NRXN1	6.765625	6.9921875	6.8203125	6.7578125	6.5234375	6.69140625	7.1640625	5.9375	7.296875	6.26953125
NRXN2	6.1640625	6.07421875	5.99609375	6.5859375	6.296875	6.4375	5.8203125	6.12109375	6.50390625	7.01171875
NRXN3	4.56640625	4.8046875	4.78515625	4.7421875	4.34375	4.4375	4.66015625	4.70703125	4.49609375	4.8359375
NSA2	9.78125	9.6171875	9.546875	9.765625	9.9375	9.5546875	9.953125	9.6171875	9.640625	9.2265625
NSD1	7.3359375	7.8515625	7.32421875	7.3359375	7.5234375	7.6015625	7.74609375	7.46484375	7.203125	6.97265625
NSDHL	8.03125	7.62890625	7.79296875	7.73046875	7.35546875	7.98828125	7.87109375	7.6875	7.78515625	7.69921875
NSF	9.4765625	9.6015625	9.6484375	9.390625	8.2578125	9.8671875	10.1015625	9.2578125	9.640625	8.6640625
NSFL1C	9.6484375	9.6484375	9.515625	9.34375	9.765625	9.765625	9.4609375	9.28125	9.140625	9.046875
NSG1	5.77734375	6.02734375	6.36328125	6.3984375	5.8359375	6.109375	6.35546875	5.66796875	6.8359375	5.890625
NSL1	8.9765625	8.6796875	8.953125	8.9765625	8.7890625	8.640625	9.0234375	8.9296875	9.171875	8.734375
NSMAF	7.71484375	8.0078125	7.4375	7.7734375	7.55078125	7.79296875	8.0859375	7.50390625	7.19140625	7.375
NSMCE1	9.03125	8.3125	9.2421875	8.9453125	8.421875	9.0625	8.984375	8.734375	8.8828125	9.0625
NSMCE2	7.81640625	6.921875	7.421875	7.65625	7.9140625	7.171875	7.51953125	7.61328125	7.2109375	7.046875
NSMCE3	7.40234375	7.4609375	7.71875	7.64453125	7.93359375	7.53125	7.53515625	7.22265625	7.734375	7.28125
NSMCE4A	7.3203125	6.5234375	7.22265625	7.453125	7.50390625	7.65234375	7.09765625	7.59765625	7.07421875	7.61328125
NSMF	7.2421875	7.67578125	7.08984375	7.6171875	7.90625	7.609375	7.96875	7.62109375	8.15625	7.24609375
NSRP1	7.94140625	7.78515625	8.1953125	7.76953125	8.203125	7.78515625	8.1953125	7.73046875	7.9609375	7.34375
NSUN2	8.875	9.421875	9.2109375	8.8515625	9.140625	9.015625	9.109375	8.7734375	8.6484375	8.7890625
NSUN3	7.61328125	6.7734375	7.68359375	7.17578125	7.703125	6.95703125	7.625	7.5546875	7.53125	7.08203125
NSUN4	8.1328125	7.93359375	8.046875	7.8828125	7.546875	8.1875	8.421875	8.0	7.75390625	7.8671875
NSUN5	8.5234375	8.515625	8.8515625	8.328125	8.6328125	8.640625	8.5859375	8.484375	8.15625	8.5546875
NSUN5P2	4.91015625	5.68359375	5.10546875	5.54296875	5.56640625	5.375	5.359375	6.92578125	4.90234375	5.92578125
NSUN6	6.4921875	6.71875	7.01171875	6.81640625	6.44140625	6.61328125	7.0546875	7.1328125	6.5390625	6.21875
NSUN7	5.90234375	5.58984375	5.83984375	5.8203125	6.3671875	5.90234375	5.7265625	6.25390625	5.765625	5.6484375
NT5C	7.109375	7.3515625	6.92578125	7.45703125	7.5703125	7.3203125	6.91796875	7.28125	7.20703125	7.546875
NT5C1A	5.9609375	5.6640625	5.6015625	5.8671875	5.68359375	5.78515625	5.671875	5.80078125	5.734375	6.390625
NT5C1B-RDH14	5.751953125	5.8671875	5.744140625	5.830078125	5.853515625	5.8359375	5.82421875	5.83984375	5.822265625	5.978515625
NT5C2	9.4921875	9.375	9.109375	8.8515625	9.21875	9.171875	9.1796875	9.1328125	8.734375	8.5234375
NT5C3A	6.25390625	5.7421875	5.8515625	5.72265625	6.01171875	5.2578125	5.421875	6.4453125	4.84375	6.79296875
NT5C3B	8.1953125	7.875	8.0078125	8.15625	8.5	8.0	8.046875	8.09375	8.25	8.046875
NT5DC1	8.0234375	7.88671875	7.8828125	8.09375	8.3125	7.89453125	8.03125	7.96484375	7.9921875	8.0859375
NT5DC2	8.2734375	8.0390625	8.046875	8.53125	7.10546875	8.265625	8.7890625	8.15625	9.1171875	7.80078125
NT5DC3	6.5703125	6.94140625	7.30859375	6.19921875	6.5859375	6.953125	7.25	6.49609375	7.40234375	5.73828125
NT5E	7.61328125	7.0390625	7.16796875	6.53125	8.2421875	7.1796875	8.234375	6.37890625	6.37109375	6.546875
NT5M	6.2109375	6.14453125	6.3203125	6.4921875	6.4375	6.42578125	5.98046875	6.08984375	6.39453125	6.98046875
NTAN1	7.84765625	6.8125	7.44921875	7.62890625	7.28125	6.9296875	7.57421875	7.83984375	7.296875	7.4921875
NTF3	4.23828125	4.4296875	4.125	4.12109375	4.3828125	4.32421875	4.39453125	3.8359375	4.265625	4.27734375
NTF4	5.25390625	5.703125	5.49609375	5.4140625	5.75390625	5.48046875	5.1171875	5.234375	5.7265625	5.87890625
NTHL1	6.3515625	6.33984375	6.69140625	6.484375	6.08203125	6.32421875	6.640625	6.48046875	6.75	6.296875
NTM	5.421875	5.30078125	5.22265625	5.37109375	5.52734375	5.39453125	5.10546875	5.3203125	5.796875	5.3203125
NTMT1	7.8515625	7.4609375	7.84375	7.5859375	7.36328125	7.421875	7.90625	7.67578125	7.48828125	7.546875
NTN1	7.48046875	7.51171875	7.49609375	7.80078125	7.40625	7.49609375	7.28515625	7.18359375	7.8359375	8.015625
NTN3	6.3359375	6.55078125	6.4921875	6.61328125	6.51953125	6.54296875	6.33984375	6.51953125	6.65625	6.9375
NTN4	8.7890625	7.9140625	8.484375	8.703125	6.8671875	8.8125	8.015625	8.8671875	7.515625	8.5625
NTN5	5.96484375	5.91015625	5.8671875	6.3125	6.09765625	6.265625	5.4921875	5.8203125	5.8515625	6.4765625
NTNG1	4.765625	4.76171875	4.81640625	4.828125	4.92578125	4.4140625	5.2265625	4.80078125	5.2578125	5.2421875
NTNG2	5.69921875	6.234375	5.83984375	5.9453125	5.9765625	6.01953125	6.00390625	5.75390625	6.2421875	6.25390625
NTPCR	7.77734375	8.0546875	8.5390625	8.296875	7.79296875	7.83203125	8.3359375	8.3984375	8.0703125	8.1640625
NTRK1	6.09375	6.26171875	6.03125	6.03125	6.3125	5.9921875	5.8984375	5.94921875	6.25390625	6.30859375
NTRK2	6.09765625	5.875	5.19140625	5.71484375	5.55078125	6.359375	5.9453125	6.48046875	5.80078125	5.85546875
