gene_symbol	GSM1429399	GSM1429393	GSM1429397	GSM1429384	GSM1429383	GSM1429400	GSM1429396	GSM1429394	GSM1429385	GSM1429387	GSM1429395	GSM1429398	GSM1429392	GSM1429388	GSM1429401	GSM1429386	GSM1429390	GSM1429382	GSM1429389	GSM1429391
Ubr5	9.203125	9.203125	9.1015625	9.0	9.0	9.1015625	9.1015625	9.203125	9.0	9.1015625	9.1015625	9.3984375	8.8984375	9.1015625	9.1015625	9.203125	9.203125	9.0	9.0	9.203125
Ubr7	7.3984375	7.19921875	7.6015625	7.8984375	7.8984375	7.6015625	7.6015625	7.30078125	7.69921875	7.80078125	7.19921875	7.6015625	7.19921875	7.69921875	7.80078125	7.69921875	7.6015625	7.80078125	7.6015625	7.5
Ubtd1	6.0	6.30078125	6.19921875	6.3984375	6.3984375	6.19921875	6.3984375	6.6015625	6.5	6.3984375	6.3984375	6.30078125	6.3984375	6.5	6.19921875	6.5	6.1015625	6.30078125	6.3984375	6.6015625
Ubtd2	7.80078125	7.5	7.8984375	7.5	7.8984375	7.80078125	7.8984375	7.6015625	7.6015625	7.69921875	7.69921875	7.80078125	7.5	7.8984375	7.8984375	7.69921875	7.69921875	7.69921875	7.6015625	7.80078125
Ubtf	8.6015625	8.6015625	8.6015625	8.796875	8.796875	8.6015625	8.6015625	8.6015625	8.796875	8.796875	8.6015625	8.703125	8.6015625	8.796875	8.6015625	8.703125	8.796875	8.6015625	8.703125	8.703125
Ubtfl1	4.80078125	5.0	4.8984375	5.19921875	5.5	5.0	5.0	5.3984375	5.6015625	5.6015625	5.19921875	4.80078125	5.0	5.5	4.6015625	5.6015625	5.1015625	5.30078125	5.5	5.1015625
Ubxn1	7.5	7.30078125	7.3984375	7.5	7.3984375	7.19921875	7.3984375	7.30078125	7.5	7.5	7.30078125	7.0	7.5	7.3984375	7.19921875	7.30078125	7.30078125	7.3984375	7.19921875	7.6015625
Ubxn10	6.1015625	6.3984375	6.1015625	6.30078125	6.19921875	6.19921875	6.0	6.30078125	6.3984375	6.19921875	5.6015625	6.30078125	5.8984375	6.3984375	6.1015625	6.5	6.19921875	6.3984375	6.19921875	6.5
Ubxn11	5.69921875	5.69921875	5.8984375	5.8984375	6.0	5.8984375	6.0	5.80078125	6.1015625	6.19921875	5.69921875	5.8984375	5.6015625	6.1015625	6.0	6.1015625	5.80078125	5.80078125	5.8984375	5.69921875
Ubxn2a	7.8984375	7.6015625	7.8984375	8.05078125	7.998046875	8.0	7.69921875	7.798828125	7.94921875	7.951171875	7.5	8.15234375	7.55078125	8.150390625	7.94921875	7.998046875	7.849609375	8.1015625	7.94921875	7.900390625
Ubxn2b	7.1015625	7.5	7.5	7.80078125	7.5	7.3984375	7.3984375	7.5	7.6015625	7.5	7.30078125	7.80078125	7.5	7.80078125	7.5	7.69921875	7.69921875	7.5	7.3984375	7.3984375
Ubxn4	9.203125	9.3984375	9.1015625	9.5	9.5	9.0	8.8984375	9.296875	9.3984375	9.296875	9.0	9.3984375	9.203125	9.296875	9.296875	9.5	9.296875	9.5	9.3984375	9.296875
Ubxn6	7.30078125	7.6015625	7.6015625	8.0	7.8984375	7.5	7.5	7.80078125	7.80078125	7.8984375	7.30078125	7.3984375	7.5	7.80078125	7.3984375	7.69921875	7.69921875	7.8984375	7.69921875	7.80078125
Ubxn7	8.703125	8.6015625	8.6015625	8.8984375	8.703125	9.0	8.703125	8.703125	8.6015625	9.1015625	8.796875	9.0	8.5	8.8984375	8.703125	8.796875	8.796875	8.703125	8.703125	8.8984375
Ubxn8	7.0	7.30078125	7.1015625	7.69921875	7.5	7.1015625	7.30078125	7.3984375	7.6015625	7.19921875	7.1015625	7.19921875	7.0	7.3984375	7.1015625	7.3984375	7.5	7.6015625	7.3984375	7.5
Uchl1	6.8984375	7.19921875	7.6015625	8.0	8.203125	7.3984375	7.30078125	7.30078125	7.8984375	8.3984375	6.69921875	7.3984375	7.1015625	8.3984375	7.5	8.1015625	7.3984375	8.3984375	7.6015625	7.80078125
Uchl3	6.80078125	7.1015625	6.8984375	7.30078125	7.30078125	6.8984375	6.80078125	7.19921875	7.1015625	6.8984375	7.19921875	7.0	7.30078125	7.19921875	7.19921875	7.19921875	7.30078125	7.19921875	7.0	7.30078125
Uchl4	5.0	5.0	5.1015625	4.8984375	4.80078125	4.8984375	4.6015625	4.8984375	4.8984375	4.69921875	4.69921875	4.80078125	5.0	4.8984375	5.0	4.6015625	5.0	4.8984375	4.69921875	5.1015625
Uchl5	6.80078125	7.0	6.8984375	7.1015625	6.8984375	6.8984375	6.6015625	7.0	6.8984375	6.8984375	6.80078125	7.0	7.0	6.8984375	7.1015625	7.0	7.1015625	7.1015625	6.80078125	7.3984375
Uck1	7.6015625	7.80078125	7.69921875	7.6015625	7.80078125	7.69921875	7.8984375	7.6015625	7.80078125	7.69921875	7.3984375	7.69921875	7.6015625	7.69921875	7.8984375	7.69921875	7.69921875	7.80078125	7.6015625	7.6015625
Uck2	8.0	8.3984375	7.701171875	8.55078125	8.55078125	7.748046875	7.25	8.44921875	8.34765625	8.150390625	7.94921875	8.19921875	8.349609375	8.05078125	7.8984375	8.44921875	8.55078125	8.6484375	8.150390625	8.75
Uckl1	7.1015625	7.19921875	7.1015625	7.30078125	7.30078125	6.80078125	7.0	7.19921875	7.30078125	7.3984375	7.1015625	7.19921875	7.3984375	7.30078125	7.19921875	7.5	7.30078125	7.3984375	7.19921875	7.30078125
Ucma	5.3984375	5.19921875	5.5	5.69921875	5.6015625	5.5	5.6015625	5.6015625	5.69921875	5.6015625	5.1015625	5.19921875	5.30078125	5.80078125	5.3984375	5.6015625	5.3984375	5.69921875	6.0	5.30078125
Ucn	6.19921875	6.19921875	6.30078125	6.19921875	6.1015625	6.19921875	6.19921875	6.19921875	6.19921875	6.30078125	6.19921875	6.0	6.30078125	6.30078125	6.19921875	6.30078125	6.1015625	6.1015625	6.3984375	6.1015625
Ucn2	5.19921875	5.3984375	5.19921875	5.19921875	5.0	5.30078125	4.8984375	5.1015625	5.1015625	5.19921875	5.0	4.69921875	5.1015625	5.30078125	5.0	4.8984375	4.8984375	5.6015625	5.1015625	5.0
Ucn3	10.3984375	10.3984375	10.3984375	10.6015625	10.796875	10.703125	10.5	10.6015625	10.703125	10.703125	9.796875	10.796875	10.0	10.6015625	10.703125	10.6015625	10.796875	10.703125	10.703125	10.703125
Ucp1	4.5	4.6015625	4.80078125	4.69921875	4.8984375	4.8984375	4.6015625	4.6015625	4.6015625	4.6015625	4.6015625	4.8984375	4.6015625	4.69921875	4.80078125	4.69921875	4.6015625	4.80078125	4.8984375	4.5
Ucp2	10.203125	10.0	10.0	10.203125	10.1015625	10.0	9.8984375	10.0	10.0	10.203125	9.8984375	10.5	10.1015625	10.203125	10.203125	10.1015625	10.0	10.0	10.0	10.0
Ucp3	5.19921875	5.19921875	5.0	5.30078125	5.19921875	4.8984375	4.8984375	5.30078125	5.19921875	5.30078125	5.1015625	4.8984375	5.0	5.1015625	5.1015625	5.0	4.8984375	5.30078125	5.30078125	4.8984375
Uevld	6.400390625	6.30078125	6.548828125	6.150390625	6.400390625	6.44921875	6.55078125	6.1484375	6.3515625	6.451171875	6.451171875	6.80078125	6.0	6.150390625	6.650390625	6.5	6.201171875	6.25	6.25	6.451171875
Ufc1	8.3984375	8.3984375	8.6015625	9.1015625	9.0	8.703125	8.5	8.703125	8.8984375	8.796875	8.296875	8.296875	8.3984375	8.796875	8.6015625	8.6015625	8.703125	9.1015625	8.703125	8.8984375
Ufd1l	9.0	8.796875	9.203125	9.1015625	9.203125	9.3984375	9.1015625	8.8984375	9.0	9.0	8.703125	9.5	8.703125	8.8984375	9.3984375	9.0	8.8984375	9.1015625	8.796875	9.1015625
Ufl1	8.796875	9.1015625	9.0	9.1015625	9.203125	9.0	8.8984375	9.1015625	9.0	8.8984375	8.8984375	9.0	8.796875	8.8984375	9.3984375	9.203125	9.1015625	9.203125	9.0	9.0
Ufm1	6.69921875	6.65234375	7.09765625	6.951171875	6.94921875	6.94921875	6.451171875	6.748046875	6.498046875	6.8984375	6.40234375	7.05078125	6.65234375	6.94921875	7.25	6.849609375	6.451171875	6.8515625	6.75	6.69921875
Ufsp1	5.69921875	6.0	6.19921875	6.80078125	6.80078125	5.8984375	6.1015625	6.1015625	6.80078125	6.80078125	5.6015625	5.69921875	6.19921875	6.80078125	6.0	6.80078125	6.3984375	7.0	6.3984375	6.3984375
Ufsp2	9.1015625	9.296875	9.203125	9.3984375	9.296875	9.203125	8.796875	9.296875	9.1015625	9.0	8.8984375	9.203125	9.1015625	9.1015625	9.5	9.1015625	9.1015625	9.296875	8.796875	9.296875
Ugcg	7.30078125	7.19921875	7.30078125	7.3984375	7.5	7.5	7.19921875	7.19921875	7.30078125	7.19921875	7.30078125	7.6015625	7.6015625	7.19921875	7.3984375	7.19921875	7.3984375	7.3984375	7.0	7.3984375
Ugdh	8.703125	8.796875	8.8984375	8.703125	8.6015625	8.703125	8.8984375	8.703125	8.6015625	8.703125	9.0	8.703125	8.796875	8.703125	9.0	8.5	8.8984375	8.6015625	8.5	8.796875
Uggt1	10.0	10.296875	10.0	10.203125	10.1015625	10.1015625	9.8984375	10.296875	10.0	9.8984375	10.0	10.296875	10.0	10.0	10.1015625	10.0	10.296875	10.203125	9.8984375	10.296875
Uggt2	7.1015625	7.0	7.1015625	6.8984375	6.8984375	7.1015625	7.30078125	6.80078125	6.8984375	6.80078125	7.0	7.30078125	6.69921875	6.80078125	7.3984375	6.8984375	7.1015625	6.80078125	6.6015625	7.0
Ugp2	6.30078125	6.5	6.5	6.30078125	6.19921875	6.5	6.5	6.19921875	6.19921875	6.0	6.3984375	6.6015625	6.3984375	6.1015625	6.69921875	6.19921875	6.5	6.30078125	6.0	6.5
Ugt1a1	6.5	7.6015625	7.3984375	6.3984375	6.30078125	7.69921875	7.5	6.80078125	6.3984375	6.3984375	7.3984375	7.19921875	7.1015625	6.0	7.19921875	6.0	7.3984375	6.30078125	6.1015625	6.8984375
Ugt2a2	4.1015625	4.1015625	4.1015625	4.1015625	4.30078125	4.1015625	4.0	4.1015625	4.1015625	4.30078125	4.0	3.80078125	3.900390625	4.1015625	4.1015625	4.1015625	4.0	4.0	4.19921875	4.1015625
Ugt2a3	4.19921875	4.1015625	4.1015625	4.5	4.19921875	4.3984375	4.30078125	4.3984375	4.30078125	4.5	4.19921875	4.0	4.0	4.3984375	4.19921875	4.30078125	4.30078125	4.3984375	4.5	3.900390625
Ugt2b1	3.5	3.599609375	3.80078125	3.80078125	3.69921875	3.5	3.5	3.599609375	3.900390625	3.69921875	3.599609375	3.30078125	3.400390625	3.80078125	3.5	3.80078125	3.599609375	3.69921875	3.69921875	3.69921875
Ugt2b34	8.796875	8.703125	9.3984375	8.8984375	8.8984375	9.6015625	9.296875	8.6015625	8.796875	9.0	7.8984375	9.6015625	7.80078125	9.1015625	9.6015625	9.1015625	8.796875	9.0	8.6015625	8.8984375
Ugt2b35	3.80078125	3.69921875	3.69921875	3.80078125	3.69921875	3.80078125	3.69921875	3.69921875	3.900390625	3.599609375	3.599609375	3.69921875	3.599609375	3.69921875	4.1015625	3.80078125	3.599609375	3.599609375	3.69921875	3.69921875
Ugt2b36	3.900390625	4.0	4.19921875	4.19921875	4.3984375	4.30078125	4.1015625	4.19921875	4.3984375	4.30078125	4.19921875	4.0	4.0	4.30078125	4.0	4.3984375	4.30078125	4.0	4.1015625	4.19921875
Ugt2b37	5.0	5.3984375	5.5	5.1015625	5.30078125	6.0	5.69921875	5.0	5.30078125	5.30078125	5.3984375	5.3984375	5.80078125	5.19921875	5.5	5.3984375	5.30078125	5.19921875	5.5	5.19921875
Ugt2b38	4.80078125	6.5	6.3984375	4.69921875	5.0	6.3984375	6.19921875	4.6015625	4.80078125	4.8984375	5.30078125	6.5	5.3984375	4.69921875	6.30078125	4.80078125	5.80078125	4.5	4.5	4.6015625
Ugt2b5	4.0	4.3984375	4.3984375	4.1015625	4.0	4.69921875	4.3984375	4.0	4.19921875	4.19921875	4.1015625	4.30078125	4.19921875	4.1015625	4.3984375	4.0	4.30078125	4.1015625	3.900390625	4.30078125
Ugt3a1	4.5	7.0	5.30078125	3.69921875	3.900390625	5.6015625	7.19921875	4.3984375	3.900390625	4.1015625	7.3984375	4.69921875	4.80078125	3.900390625	4.5	3.80078125	4.8984375	3.900390625	3.900390625	4.0
Ugt3a2	5.399739583333333	8.231770833333334	7.466145833333333	4.166666666666667	4.299479166666667	7.868489583333333	8.734375	5.5	4.466796875	4.533854166666667	8.299479166666666	7.30078125	6.06640625	4.133463541666667	6.899739583333333	4.033854166666667	6.432291666666667	4.166015625	4.533854166666667	4.733072916666667
Ugt8a	5.0	5.30078125	5.3984375	5.30078125	5.5	5.5	5.3984375	5.6015625	5.80078125	6.1015625	5.1015625	5.69921875	5.0	5.8984375	5.19921875	6.0	5.3984375	5.6015625	5.5	5.69921875
Uhmk1	8.3984375	8.296875	8.296875	8.5	8.5	8.5	8.296875	8.203125	8.6015625	8.6015625	8.1015625	8.8984375	8.3984375	8.6015625	8.5	8.703125	8.3984375	8.6015625	8.6015625	8.5
Uhrf1	6.3984375	5.8984375	5.19921875	5.8984375	6.1015625	5.8984375	5.6015625	6.0	6.19921875	5.3984375	5.6015625	5.3984375	6.1015625	5.3984375	5.69921875	5.19921875	5.8984375	6.3984375	5.30078125	6.1015625
Uhrf1bp1	7.19921875	7.1015625	7.1015625	7.30078125	7.3984375	7.0	7.1015625	7.19921875	7.3984375	7.30078125	6.8984375	7.19921875	7.1015625	7.30078125	6.80078125	7.30078125	7.30078125	7.19921875	7.19921875	7.30078125
Uhrf1bp1l	7.6015625	7.80078125	7.6015625	7.5	7.6015625	7.69921875	7.69921875	7.69921875	7.5	7.6015625	7.8984375	8.0	7.6015625	7.5	7.69921875	7.69921875	7.69921875	7.3984375	7.3984375	7.6015625
Uhrf2	8.0	8.0	8.203125	8.203125	8.203125	8.0	8.0	8.1015625	7.80078125	8.0	8.1015625	8.296875	7.80078125	7.8984375	8.1015625	8.0	7.8984375	8.1015625	7.80078125	8.1015625
Uimc1	7.6015625	7.1015625	7.30078125	7.30078125	7.19921875	7.3984375	7.3984375	7.1015625	7.19921875	7.30078125	7.1015625	7.6015625	6.80078125	7.30078125	7.19921875	7.3984375	7.30078125	7.30078125	7.19921875	7.1015625
Ulk1	7.69921875	7.8984375	7.6015625	7.80078125	7.80078125	7.5	7.69921875	7.69921875	7.69921875	8.0	7.80078125	8.0	7.80078125	7.8984375	7.3984375	7.8984375	7.80078125	7.69921875	7.69921875	8.0
Ulk2	7.80078125	8.203125	7.6015625	8.0	8.0	7.6015625	7.6015625	8.1015625	7.80078125	7.80078125	8.203125	8.1015625	8.203125	8.0	7.80078125	7.80078125	8.203125	7.8984375	7.8984375	8.296875
Ulk3	6.80078125	6.8984375	6.8984375	7.0	7.0	6.6015625	7.0	6.5	7.0	7.1015625	6.80078125	7.0	6.80078125	7.19921875	6.8984375	7.0	6.8984375	6.8984375	6.8984375	6.69921875
Ulk4	6.19921875	6.30078125	6.30078125	6.5	6.5	6.6015625	6.6015625	6.3984375	6.5	6.6015625	6.1015625	6.3984375	6.0	6.69921875	6.3984375	6.69921875	6.3984375	6.3984375	6.6015625	6.3984375
Umad1	6.8984375	6.8984375	7.19921875	7.0	7.1015625	7.19921875	7.19921875	7.0	6.8984375	7.19921875	6.80078125	7.5	6.8984375	7.19921875	7.3984375	7.19921875	7.0	6.8984375	7.0	7.0
Umod	7.80078125	9.0	8.3984375	5.6015625	5.30078125	8.796875	10.203125	7.69921875	5.3984375	5.5	7.8984375	9.5	7.80078125	5.3984375	9.0	5.19921875	7.69921875	5.30078125	5.5	5.80078125
Umodl1	4.8984375	4.69921875	4.8984375	5.30078125	4.8984375	5.0	4.69921875	5.19921875	5.19921875	5.30078125	4.8984375	4.8984375	5.0	5.1015625	4.69921875	5.1015625	5.1015625	5.1015625	5.3984375	5.0
Umps	8.0	8.296875	8.6015625	8.796875	8.8984375	8.5	8.3984375	8.3984375	8.703125	8.6015625	7.80078125	8.703125	8.1015625	8.6015625	8.6015625	8.796875	8.5	8.796875	8.6015625	8.703125
Unc119	7.0	6.80078125	7.1015625	7.0	7.1015625	6.8984375	6.8984375	6.69921875	6.8984375	7.1015625	6.80078125	6.80078125	7.0	7.0	6.8984375	6.69921875	6.80078125	6.8984375	6.8984375	7.1015625
Unc119b	8.3984375	8.203125	8.703125	8.296875	8.3984375	8.3984375	8.296875	7.8984375	8.203125	8.296875	8.0	8.3984375	8.0	8.3984375	8.703125	8.203125	8.1015625	8.296875	8.296875	8.203125
Unc13a	6.700520833333333	6.700520833333333	6.799479166666667	6.799479166666667	6.80078125	6.69921875	6.5	6.8671875	6.967447916666667	7.065104166666667	6.5	6.8671875	6.665364583333333	6.901041666666667	6.665364583333333	7.032552083333333	6.734375	6.833333333333333	6.93359375	6.733072916666667
Unc13b	8.0	8.203125	7.80078125	8.1015625	8.1015625	7.80078125	7.69921875	8.1015625	7.8984375	8.1015625	8.0	8.203125	7.80078125	7.8984375	7.8984375	8.1015625	8.1015625	8.1015625	7.80078125	8.0
Unc13c	4.342912946428571	4.270926339285714	4.128348214285714	4.328683035714286	4.243024553571429	4.272042410714286	4.400390625	4.357700892857143	4.342633928571429	4.214285714285714	4.313895089285714	4.200055803571429	4.227957589285714	4.371372767857143	4.171875	4.314174107142857	4.242466517857143	4.257533482142857	4.428571428571429	4.142857142857143
Unc13d	5.69921875	5.6015625	5.19921875	5.1015625	5.3984375	5.3984375	5.19921875	5.69921875	5.3984375	5.30078125	5.3984375	5.30078125	5.3984375	5.30078125	5.5	5.3984375	5.3984375	5.30078125	5.30078125	5.3984375
Unc45a	8.1015625	8.203125	8.0	8.296875	8.3984375	8.0	8.0	8.203125	8.203125	8.203125	7.80078125	8.296875	8.296875	8.203125	8.203125	8.3984375	8.203125	8.3984375	8.296875	8.1015625
Unc45b	5.5	5.6015625	5.8984375	5.5	5.3984375	5.1015625	5.30078125	5.69921875	5.5	5.5	5.69921875	5.0	5.6015625	5.69921875	5.30078125	5.5	5.3984375	5.6015625	5.80078125	5.3984375
Unc45bos	6.19921875	6.5	6.30078125	6.3984375	6.69921875	6.3984375	6.3984375	6.5	6.5	6.3984375	6.6015625	5.8984375	6.3984375	6.69921875	6.3984375	6.19921875	6.19921875	6.3984375	6.80078125	6.3984375
Unc50	7.69921875	7.6015625	7.80078125	7.6015625	7.69921875	7.6015625	7.69921875	7.5	7.30078125	7.5	7.30078125	7.3984375	7.6015625	7.3984375	8.1015625	7.5	7.5	7.6015625	7.30078125	7.6015625
Unc5a	7.69921875	7.8984375	7.19921875	7.8984375	7.80078125	7.3984375	7.5	7.8984375	7.80078125	7.8984375	7.3984375	7.80078125	8.1015625	7.69921875	7.30078125	7.8984375	7.8984375	7.8984375	7.69921875	8.0
Unc5b	6.0	6.3984375	6.1015625	6.1015625	6.30078125	5.8984375	6.3984375	6.1015625	6.30078125	6.1015625	6.6015625	6.0	6.30078125	6.19921875	6.19921875	6.19921875	6.0	6.3984375	6.30078125	6.0
Unc5c	6.30078125	6.3984375	6.80078125	6.5	6.5	6.3984375	6.8984375	6.30078125	6.5	6.80078125	6.1015625	7.0	6.3984375	6.69921875	6.5	6.8984375	6.5	6.5	6.6015625	6.3984375
Unc5cl	5.80078125	5.30078125	5.30078125	5.3984375	5.8984375	5.6015625	5.6015625	5.69921875	5.69921875	5.69921875	5.3984375	5.5	5.5	5.80078125	5.30078125	5.6015625	5.5	5.6015625	6.0	5.3984375
Unc5d	5.25	5.1484375	5.099609375	5.349609375	5.451171875	5.25	5.30078125	5.400390625	5.5	5.400390625	5.30078125	5.1484375	5.201171875	5.599609375	5.201171875	5.5	5.400390625	5.349609375	5.650390625	5.201171875
Unc79	7.80078125	7.80078125	8.0	7.80078125	7.8984375	7.8984375	7.8984375	7.80078125	7.80078125	8.1015625	7.3984375	8.5	7.6015625	8.1015625	7.8984375	8.203125	7.80078125	7.80078125	8.1015625	7.80078125
Unc80	9.30078125	9.203125	9.19921875	9.5	9.44921875	9.3984375	9.3984375	9.34765625	9.55078125	9.69921875	8.6015625	9.6484375	8.94921875	9.69921875	9.25	9.69921875	9.5	9.3984375	9.69921875	9.30078125
Unc93b1	8.796875	8.203125	8.296875	7.5	7.5	8.5	8.6015625	8.1015625	7.6015625	7.6015625	8.3984375	8.1015625	8.8984375	7.6015625	8.5	7.6015625	7.8984375	7.5	7.30078125	8.296875
Uncx	6.0	5.80078125	5.69921875	5.69921875	5.5	5.80078125	5.80078125	5.80078125	5.6015625	5.69921875	5.80078125	5.6015625	5.69921875	5.69921875	5.6015625	5.69921875	5.80078125	5.80078125	5.80078125	5.80078125
Ung	6.19921875	6.19921875	6.1015625	6.19921875	6.30078125	6.1015625	5.69921875	6.19921875	6.3984375	6.19921875	6.1015625	5.80078125	6.19921875	6.19921875	6.30078125	6.0	6.1015625	6.30078125	6.3984375	6.19921875
Unk	7.5	7.30078125	7.19921875	7.30078125	7.69921875	7.3984375	7.3984375	7.30078125	7.6015625	7.3984375	7.30078125	7.3984375	7.30078125	7.5	7.19921875	7.5	7.19921875	7.3984375	7.30078125	7.30078125
Unkl	6.849609375	6.80078125	6.650390625	6.75	6.849609375	6.951171875	6.849609375	6.75	6.900390625	6.75	7.1015625	6.80078125	7.099609375	6.599609375	6.650390625	6.5	6.69921875	6.849609375	6.650390625	6.75
Uox	4.69921875	4.30078125	4.8984375	4.69921875	4.3984375	5.19921875	4.8984375	4.69921875	4.69921875	4.80078125	4.30078125	5.0	4.3984375	5.5	4.80078125	4.80078125	4.80078125	4.80078125	4.8984375	4.8984375
Upb1	7.5	7.6015625	7.80078125	7.80078125	7.69921875	8.0	7.80078125	7.6015625	7.6015625	7.8984375	7.19921875	7.69921875	7.19921875	8.0	8.0	7.80078125	7.69921875	7.8984375	7.69921875	7.8984375
Upf1	8.1015625	8.296875	8.203125	8.203125	8.296875	8.0	8.0	8.0	8.1015625	8.203125	8.0	8.296875	8.203125	8.1015625	8.1015625	8.296875	8.203125	8.203125	8.1015625	8.0
Upf2	7.69921875	7.6015625	7.80078125	7.6015625	7.6015625	7.8984375	7.8984375	7.6015625	7.5	7.69921875	7.6015625	8.1015625	7.30078125	7.69921875	8.0	7.80078125	7.6015625	7.5	7.6015625	7.5
Upf3a	6.6015625	6.0	6.30078125	6.30078125	6.30078125	6.6015625	6.6015625	6.30078125	6.3984375	6.5	6.19921875	6.3984375	6.19921875	6.5	6.30078125	6.5	6.19921875	6.1015625	6.30078125	6.30078125
Upf3b	6.3984375	6.69921875	6.5	6.3984375	6.6015625	6.6015625	6.5	6.3984375	6.3984375	6.5	6.1015625	6.69921875	6.19921875	6.3984375	6.6015625	6.69921875	6.3984375	6.3984375	6.3984375	6.30078125
Upk1a	5.5	5.30078125	5.5	5.30078125	5.6015625	5.3984375	5.5	5.30078125	5.6015625	5.5	5.1015625	5.19921875	5.30078125	5.80078125	5.30078125	5.3984375	5.19921875	5.3984375	5.8984375	5.1015625
Upk1b	8.703125	9.0	8.703125	4.8984375	5.1015625	7.69921875	9.6015625	8.703125	5.30078125	4.8984375	9.796875	7.5	8.5	5.30078125	8.296875	4.8984375	9.3984375	5.3984375	5.3984375	8.3984375
Upk2	6.1015625	6.19921875	5.80078125	6.1015625	6.1015625	5.80078125	5.80078125	6.19921875	6.30078125	6.19921875	6.0	6.0	6.30078125	6.30078125	5.80078125	6.30078125	6.1015625	6.30078125	6.3984375	6.1015625
Upk3a	5.6015625	5.80078125	5.5	6.30078125	6.19921875	5.69921875	5.6015625	6.0	6.1015625	6.30078125	5.69921875	5.6015625	5.80078125	6.19921875	5.6015625	6.19921875	5.80078125	6.19921875	6.3984375	5.8984375
Upk3b	9.203125	9.1015625	9.203125	6.0	5.80078125	8.1015625	9.796875	8.703125	6.0	5.8984375	9.6015625	7.8984375	8.796875	5.80078125	8.703125	5.80078125	9.3984375	5.8984375	6.1015625	8.6015625
Upk3bl	5.6015625	5.5	5.30078125	5.6015625	5.5	5.3984375	5.3984375	5.6015625	5.6015625	5.3984375	5.5	5.1015625	5.6015625	5.5	5.30078125	5.3984375	5.6015625	5.5	5.80078125	5.30078125
Upp1	6.6015625	6.30078125	6.6015625	6.8984375	7.1015625	6.5	6.3984375	6.5	6.8984375	7.19921875	5.80078125	6.19921875	6.1015625	7.1015625	6.6015625	7.30078125	6.3984375	6.8984375	6.69921875	6.80078125
Upp2	5.5	5.30078125	5.69921875	5.3984375	5.19921875	6.0	5.8984375	5.30078125	5.3984375	5.8984375	5.1015625	5.8984375	5.1015625	5.69921875	5.6015625	5.3984375	5.19921875	5.0	5.80078125	5.30078125
Uprt	7.298828125	7.298828125	7.5	7.548828125	7.6015625	7.6015625	7.349609375	7.25	7.44921875	7.349609375	7.150390625	7.80078125	7.201171875	7.44921875	7.69921875	7.451171875	7.349609375	7.548828125	7.25	7.5
Uqcc1	7.19921875	7.5	7.6015625	7.5	7.5	7.5	7.30078125	7.5	7.30078125	7.30078125	6.8984375	7.69921875	7.0	7.30078125	7.69921875	7.3984375	7.5	7.5	7.30078125	7.5
Uqcc2	6.75	6.55078125	6.599609375	7.05078125	7.0	6.650390625	6.6015625	6.849609375	6.951171875	7.0	6.150390625	6.44921875	6.75	7.099609375	6.650390625	7.0	6.75	7.099609375	7.05078125	6.900390625
Uqcc3	7.0	6.80078125	7.1015625	7.3984375	7.30078125	7.1015625	7.3984375	7.0	7.19921875	7.19921875	6.69921875	6.3984375	6.80078125	7.19921875	7.30078125	7.1015625	7.1015625	7.19921875	7.1015625	7.19921875
Uqcr10	7.19921875	7.0	7.19921875	7.30078125	7.5	7.30078125	7.30078125	7.30078125	7.1015625	7.19921875	6.80078125	7.0	7.19921875	7.19921875	7.30078125	7.19921875	7.30078125	7.5	7.1015625	7.3984375
Uqcr11	7.5	7.44921875	7.44921875	7.548828125	7.599609375	7.400390625	7.25	7.44921875	7.55078125	7.349609375	7.30078125	7.349609375	7.55078125	7.5	7.44921875	7.298828125	7.6015625	7.5	7.349609375	7.75
Uqcrb	9.0	8.765625	9.466145833333334	9.1015625	8.932291666666666	9.067708333333334	8.864583333333334	9.0	8.703125	8.830729166666666	8.669270833333334	8.864583333333334	8.734375	8.830729166666666	9.5	8.6015625	8.966145833333334	8.932291666666666	8.734375	9.1015625
Uqcrc1	8.796875	9.0	9.1015625	9.203125	9.203125	9.1015625	9.203125	8.8984375	9.203125	9.1015625	8.5	9.0	9.0	9.1015625	9.296875	9.1015625	9.0	9.296875	8.8984375	9.1015625
Uqcrc2	9.5	9.6015625	9.8984375	9.5	9.5	9.8984375	9.703125	9.5	9.5	9.5	9.296875	9.6015625	9.296875	9.3984375	9.703125	9.3984375	9.5	9.5	9.3984375	9.703125
Uqcrfs1	6.80078125	7.19921875	7.0	7.19921875	7.3984375	7.0	6.80078125	7.19921875	7.0	7.1015625	7.1015625	6.80078125	7.1015625	7.30078125	7.19921875	7.0	7.19921875	7.30078125	7.1015625	7.30078125
Uqcrh	9.1015625	9.1015625	9.0	9.1015625	9.296875	8.8984375	8.8984375	9.296875	9.1015625	8.8984375	9.203125	9.0	9.1015625	8.8984375	9.1015625	8.8984375	9.203125	9.1015625	8.8984375	9.5
Uqcrq	6.69921875	7.1015625	6.69921875	7.30078125	7.5	6.80078125	6.8984375	7.19921875	7.19921875	6.8984375	6.5	6.3984375	7.1015625	6.8984375	6.8984375	6.8984375	7.19921875	7.5	6.8984375	7.30078125
Urad	6.0	5.8984375	6.0	6.0	6.0	6.1015625	6.0	6.1015625	6.30078125	6.0	5.8984375	5.69921875	6.0	6.3984375	5.80078125	6.30078125	6.0	6.1015625	6.30078125	5.8984375
